TIMESTAMP,SHROOM30146_OPEN_PRICE_USD,SHROOM30146_HIGH_PRICE_USD,SHROOM30146_LOW_PRICE_USD,SHROOM30146_CLOSE_PRICE_USD,SHROOM30146_VOLUME_USD,SHROOM30146_DIVIDENDS_USD,SHROOM30146_STOCK_SPLITS_USD
2024-03-27 00:00:00+00:00,0.00342399999499321,0.0037609999999403954,0.0030720001086592674,0.003515999997034669,1460763,0.0,0.0
2024-03-28 00:00:00+00:00,0.003515999997034669,0.003650000086054206,0.0032569998875260353,0.0034940000623464584,871287,0.0,0.0
2024-03-29 00:00:00+00:00,0.003510999958962202,0.005898999981582165,0.003415999934077263,0.005754999816417694,2272168,0.0,0.0
2024-03-30 00:00:00+00:00,0.005756999831646681,0.015928000211715698,0.005690999794751406,0.010951000265777111,18919012,0.0,0.0
2024-03-31 00:00:00+00:00,0.010951000265777111,0.011105000041425228,0.006322000175714493,0.007098000030964613,5760198,0.0,0.0
2024-04-01 00:00:00+00:00,0.00711800018325448,0.008317000232636929,0.006818000227212906,0.007203000131994486,2341801,0.0,0.0
2024-04-02 00:00:00+00:00,0.007203000131994486,0.0072119999676942825,0.005671999882906675,0.00648800004273653,1742897,0.0,0.0
2024-04-03 00:00:00+00:00,0.00648800004273653,0.008217000402510166,0.006351999938488007,0.00803299993276596,2340922,0.0,0.0
2024-04-04 00:00:00+00:00,0.008034000173211098,0.009832999669015408,0.007141000125557184,0.00760400015860796,2336486,0.0,0.0
2024-04-05 00:00:00+00:00,0.00760400015860796,0.007631000131368637,0.006285000126808882,0.006554000079631805,1788495,0.0,0.0
2024-04-06 00:00:00+00:00,0.006554000079631805,0.006564000155776739,0.005338999908417463,0.005413000006228685,1461882,0.0,0.0
2024-04-07 00:00:00+00:00,0.005413000006228685,0.005779999773949385,0.004114000126719475,0.004279000218957663,1285211,0.0,0.0
2024-04-08 00:00:00+00:00,0.004290000069886446,0.004863999783992767,0.004120999947190285,0.00431300001218915,1310299,0.0,0.0
2024-04-09 00:00:00+00:00,0.00431300001218915,0.004337000194936991,0.003720999928191304,0.0037720000836998224,847190,0.0,0.0
2024-04-10 00:00:00+00:00,0.0037720000836998224,0.004046999849379063,0.003269999986514449,0.004044000059366226,1099664,0.0,0.0
2024-04-11 00:00:00+00:00,0.004044000059366226,0.004420999903231859,0.003951000049710274,0.003961999900639057,853766,0.0,0.0
2024-04-12 00:00:00+00:00,0.003961999900639057,0.003973000217229128,0.0031129999551922083,0.0033309999853372574,525878,0.0,0.0
