TIMESTAMP,FTP33219_OPEN_PRICE_USD,FTP33219_HIGH_PRICE_USD,FTP33219_LOW_PRICE_USD,FTP33219_CLOSE_PRICE_USD,FTP33219_VOLUME_USD,FTP33219_DIVIDENDS_USD,FTP33219_STOCK_SPLITS_USD
2024-09-29 00:00:00+00:00,3.6636769771575928,3.6636769771575928,2.7395451068878174,3.009859085083008,477919,0.0,0.0
2024-09-30 00:00:00+00:00,3.009859085083008,3.223673105239868,1.733260989189148,1.8299510478973389,416181,0.0,0.0
2024-10-01 00:00:00+00:00,1.8299510478973389,2.0567469596862793,1.398630976676941,1.4130799770355225,289397,0.0,0.0
2024-10-02 00:00:00+00:00,1.4130799770355225,1.7924389839172363,1.3949899673461914,1.416653037071228,74790,0.0,0.0
2024-10-03 00:00:00+00:00,1.416653037071228,1.6967300176620483,1.404345989227295,1.4769819974899292,74096,0.0,0.0
2024-10-04 00:00:00+00:00,1.4769819974899292,2.734442949295044,1.267894983291626,2.5773239135742188,176906,0.0,0.0
2024-10-05 00:00:00+00:00,2.5773239135742188,2.5773239135742188,1.7639570236206055,1.8863320350646973,121778,0.0,0.0
2024-10-06 00:00:00+00:00,1.8863320350646973,1.9129409790039062,1.4693000316619873,1.5370090007781982,65188,0.0,0.0
2024-10-07 00:00:00+00:00,1.5370090007781982,1.632789969444275,1.2403110265731812,1.3809579610824585,136364,0.0,0.0
2024-10-08 00:00:00+00:00,1.3809579610824585,1.6395130157470703,1.3769439458847046,1.3769439458847046,51005,0.0,0.0
2024-10-09 00:00:00+00:00,1.3769439458847046,1.419471025466919,1.0939849615097046,1.3190699815750122,76612,0.0,0.0
2024-10-10 00:00:00+00:00,1.3190699815750122,1.537672996520996,1.2847950458526611,1.5349750518798828,30308,0.0,0.0
2024-10-11 00:00:00+00:00,1.5349750518798828,2.721118927001953,1.4602049589157104,2.214517116546631,166749,0.0,0.0
2024-10-12 00:00:00+00:00,2.214517116546631,3.082381010055542,1.866284966468811,2.3892478942871094,199045,0.0,0.0
2024-10-13 00:00:00+00:00,2.3892478942871094,4.42772912979126,2.2916059494018555,3.3291549682617188,413310,0.0,0.0
2024-10-14 00:00:00+00:00,3.3291549682617188,5.021389961242676,3.1371989250183105,4.36084508895874,379312,0.0,0.0
2024-10-15 00:00:00+00:00,4.36084508895874,5.815319061279297,3.214437961578369,5.330689907073975,433200,0.0,0.0
2024-10-16 00:00:00+00:00,5.330689907073975,9.847620964050293,4.835340976715088,7.667359828948975,787119,0.0,0.0
2024-10-17 00:00:00+00:00,7.667359828948975,10.512527465820312,6.745261192321777,9.139666557312012,813298,0.0,0.0
2024-10-18 00:00:00+00:00,9.139666557312012,10.616317749023438,8.462660789489746,9.436912536621094,368305,0.0,0.0
2024-10-19 00:00:00+00:00,9.436912536621094,10.106644630432129,7.774282932281494,9.341538429260254,413000,0.0,0.0
2024-10-20 00:00:00+00:00,9.341538429260254,9.341561317443848,7.882551193237305,8.04862117767334,251573,0.0,0.0
2024-10-21 00:00:00+00:00,8.04862117767334,8.872984886169434,7.473359107971191,7.473359107971191,484356,0.0,0.0
2024-10-22 00:00:00+00:00,7.473359107971191,7.792956829071045,6.52519416809082,6.726302146911621,412932,0.0,0.0
2024-10-23 00:00:00+00:00,6.726302146911621,7.242478847503662,6.048971176147461,6.8313679695129395,318649,0.0,0.0
2024-10-24 00:00:00+00:00,6.888723850250244,8.142159461975098,5.263258934020996,5.783602237701416,393250,0.0,0.0
2024-10-25 00:00:00+00:00,5.783602237701416,5.8548078536987305,4.448071002960205,5.107428073883057,502858,0.0,0.0
2024-10-26 00:00:00+00:00,5.107428073883057,5.144590854644775,3.841075897216797,4.963467121124268,304530,0.0,0.0
2024-10-27 00:00:00+00:00,4.963467121124268,7.297223091125488,4.85242223739624,4.85242223739624,334608,0.0,0.0
2024-10-28 00:00:00+00:00,4.85242223739624,6.3673930168151855,4.79863977432251,5.2283759117126465,259155,0.0,0.0
2024-10-29 00:00:00+00:00,5.2283759117126465,6.262683868408203,4.375669002532959,5.249085903167725,229745,0.0,0.0
2024-10-30 00:00:00+00:00,5.249085903167725,5.394021987915039,3.42103910446167,3.6865930557250977,183053,0.0,0.0
2024-10-31 00:00:00+00:00,3.6865930557250977,4.1774139404296875,2.4908881187438965,3.798197031021118,540657,0.0,0.0
2024-11-01 00:00:00+00:00,3.798197031021118,4.429232120513916,3.660921096801758,3.660921096801758,277533,0.0,0.0
2024-11-02 00:00:00+00:00,3.660921096801758,4.062653064727783,3.2387099266052246,3.380157947540283,148108,0.0,0.0
2024-11-03 00:00:00+00:00,3.380157947540283,3.527611017227173,2.6334829330444336,2.9894731044769287,136889,0.0,0.0
2024-11-04 00:00:00+00:00,2.9894731044769287,3.5826549530029297,2.8370749950408936,3.078242063522339,96688,0.0,0.0
2024-11-05 00:00:00+00:00,3.078242063522339,3.5008230209350586,2.2779879570007324,3.0565121173858643,206803,0.0,0.0
2024-11-06 00:00:00+00:00,3.0565121173858643,4.662744045257568,1.6786890029907227,1.7641340494155884,511534,0.0,0.0
2024-11-07 00:00:00+00:00,1.7641340494155884,1.9735469818115234,1.3428770303726196,1.4727400541305542,137277,0.0,0.0
