TIMESTAMP,ELEC_OPEN_PRICE_USD,ELEC_HIGH_PRICE_USD,ELEC_LOW_PRICE_USD,ELEC_CLOSE_PRICE_USD,ELEC_VOLUME_USD,ELEC_DIVIDENDS_USD,ELEC_STOCK_SPLITS_USD
2018-03-09 00:00:00+00:00,0.051927998661994934,0.0670590028166771,0.051927998661994934,0.06423000246286392,544492,0.0,0.0
2018-03-10 00:00:00+00:00,0.06611300259828568,0.09458799660205841,0.06457599997520447,0.07855100184679031,1301930,0.0,0.0
2018-03-11 00:00:00+00:00,0.07689499855041504,0.11599799990653992,0.07414299994707108,0.11238600313663483,1888520,0.0,0.0
2018-03-12 00:00:00+00:00,0.11559200286865234,0.1409280002117157,0.10294800251722336,0.11218400299549103,2847130,0.0,0.0
2018-03-13 00:00:00+00:00,0.11068300157785416,0.11411400139331818,0.09210799634456635,0.10424499958753586,892200,0.0,0.0
2018-03-14 00:00:00+00:00,0.10833600163459778,0.11016099900007248,0.08846700191497803,0.09133999794721603,948456,0.0,0.0
2018-03-15 00:00:00+00:00,0.09328299760818481,0.09698999673128128,0.07712599635124207,0.08420799672603607,615763,0.0,0.0
2018-03-16 00:00:00+00:00,0.08410999923944473,0.08894100040197372,0.0772010013461113,0.08098199963569641,387846,0.0,0.0
2018-03-17 00:00:00+00:00,0.08103399723768234,0.08348999917507172,0.05880599841475487,0.0595880001783371,612752,0.0,0.0
2018-03-18 00:00:00+00:00,0.05953399837017059,0.06922200322151184,0.04657899960875511,0.06745299696922302,363304,0.0,0.0
2018-03-19 00:00:00+00:00,0.0671830028295517,0.07814399898052216,0.06437999755144119,0.07370100170373917,633825,0.0,0.0
2018-03-20 00:00:00+00:00,0.07431100308895111,0.07431100308895111,0.06534299999475479,0.06658399850130081,323075,0.0,0.0
2018-03-21 00:00:00+00:00,0.06695599853992462,0.07323600351810455,0.06464699655771255,0.06544099748134613,245223,0.0,0.0
2018-03-22 00:00:00+00:00,0.06640300154685974,0.07341799885034561,0.06103900074958801,0.06969200074672699,271634,0.0,0.0
2018-03-23 00:00:00+00:00,0.06937900185585022,0.07054399698972702,0.059140998870134354,0.06501399725675583,622693,0.0,0.0
2018-03-24 00:00:00+00:00,0.06575500220060349,0.07112400233745575,0.06531800329685211,0.06630299985408783,752622,0.0,0.0
2018-03-25 00:00:00+00:00,0.06565099954605103,0.06839700043201447,0.06277299672365189,0.06649299710988998,667507,0.0,0.0
2018-03-26 00:00:00+00:00,0.06640399992465973,0.0719280019402504,0.0644339993596077,0.06866800040006638,1113280,0.0,0.0
2018-03-27 00:00:00+00:00,0.06839500367641449,0.06916099786758423,0.06430599838495255,0.06619200110435486,942547,0.0,0.0
