TIMESTAMP,PURPE_OPEN_PRICE_USD,PURPE_HIGH_PRICE_USD,PURPE_LOW_PRICE_USD,PURPE_CLOSE_PRICE_USD,PURPE_VOLUME_USD,PURPE_DIVIDENDS_USD,PURPE_STOCK_SPLITS_USD
2024-07-25 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.099999958067201e-05,3.300000025774352e-05,993383,0.0,0.0
2024-07-26 00:00:00+00:00,3.300000025774352e-05,3.899999865097925e-05,3.199999991920777e-05,3.7000001611886546e-05,1008139,0.0,0.0
2024-07-27 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.099999958067201e-05,3.400000059627928e-05,744561,0.0,0.0
2024-07-28 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.4000000848900527e-05,2.9999999242136255e-05,1118746,0.0,0.0
2024-07-29 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.2000000171829015e-05,2.700000004551839e-05,1534308,0.0,0.0
2024-07-30 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.2000000171829015e-05,1312586,0.0,0.0
2024-07-31 00:00:00+00:00,2.2000000171829015e-05,2.5999999706982635e-05,2.099999983329326e-05,2.300000051036477e-05,1059573,0.0,0.0
2024-08-01 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,1.8999999156221747e-05,1.9999999494757503e-05,701083,0.0,0.0
2024-08-02 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.700000029813964e-05,1.8999999156221747e-05,742336,0.0,0.0
2024-08-03 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.5999999959603883e-05,680579,0.0,0.0
2024-08-04 00:00:00+00:00,1.5999999959603883e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.8999999156221747e-05,940984,0.0,0.0
2024-08-05 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.4999999621068127e-05,688984,0.0,0.0
2024-08-06 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.4999999621068127e-05,615983,0.0,0.0
2024-08-07 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.1000000085914508e-05,1.2000000424450263e-05,825900,0.0,0.0
2024-08-08 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.4999999621068127e-05,518037,0.0,0.0
2024-08-09 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.5999999959603883e-05,513880,0.0,0.0
2024-08-10 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,253590,0.0,0.0
2024-08-11 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,7.000000096013537e-06,1.4000000192027073e-05,2490355,0.0,0.0
2024-08-12 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,409606,0.0,0.0
2024-08-13 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.999999747378752e-06,1.2000000424450263e-05,482410,0.0,0.0
2024-08-14 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,295954,0.0,0.0
2024-08-15 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,465710,0.0,0.0
2024-08-16 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,258235,0.0,0.0
2024-08-17 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,217227,0.0,0.0
2024-08-18 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,225113,0.0,0.0
2024-08-19 00:00:00+00:00,9.999999747378752e-06,1.4999999621068127e-05,9.999999747378752e-06,9.999999747378752e-06,639926,0.0,0.0
2024-08-20 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,249911,0.0,0.0
2024-08-21 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,6.000000212225132e-06,7.999999979801942e-06,501051,0.0,0.0
2024-08-22 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,240687,0.0,0.0
2024-08-23 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,328777,0.0,0.0
2024-08-24 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,204896,0.0,0.0
2024-08-25 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,152633,0.0,0.0
2024-08-26 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,358240,0.0,0.0
2024-08-27 00:00:00+00:00,3.999999989900971e-06,1.1000000085914508e-05,3.000000106112566e-06,9.000000318337698e-06,1871784,0.0,0.0
2024-08-28 00:00:00+00:00,9.000000318337698e-06,1.5999999959603883e-05,7.999999979801942e-06,1.2000000424450263e-05,1078976,0.0,0.0
2024-08-29 00:00:00+00:00,1.2000000424450263e-05,1.8999999156221747e-05,1.1000000085914508e-05,1.2999999853491317e-05,1241095,0.0,0.0
2024-08-30 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,9.000000318337698e-06,1.1000000085914508e-05,580559,0.0,0.0
2024-08-31 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,322989,0.0,0.0
2024-09-01 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2999999853491317e-05,231594,0.0,0.0
2024-09-02 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4000000192027073e-05,311845,0.0,0.0
2024-09-03 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,9.999999747378752e-06,1.1000000085914508e-05,437599,0.0,0.0
2024-09-04 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,9.000000318337698e-06,1.2000000424450263e-05,478113,0.0,0.0
2024-09-05 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,209742,0.0,0.0
2024-09-06 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,177464,0.0,0.0
2024-09-07 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,107004,0.0,0.0
2024-09-08 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,108574,0.0,0.0
2024-09-09 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,1.1000000085914508e-05,160946,0.0,0.0
2024-09-10 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.999999747378752e-06,9.999999747378752e-06,119166,0.0,0.0
2024-09-11 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,173783,0.0,0.0
2024-09-12 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,212869,0.0,0.0
2024-09-13 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,129176,0.0,0.0
2024-09-14 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,133477,0.0,0.0
2024-09-15 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,152482,0.0,0.0
2024-09-16 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,81106,0.0,0.0
2024-09-17 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,91613,0.0,0.0
2024-09-18 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,164026,0.0,0.0
2024-09-19 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,153975,0.0,0.0
2024-09-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,180944,0.0,0.0
2024-09-21 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,149423,0.0,0.0
2024-09-22 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,91749,0.0,0.0
2024-09-23 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,93575,0.0,0.0
2024-09-24 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,7.000000096013537e-06,337366,0.0,0.0
2024-09-25 00:00:00+00:00,7.000000096013537e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,253807,0.0,0.0
2024-09-26 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,320578,0.0,0.0
2024-09-27 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,7.000000096013537e-06,372287,0.0,0.0
2024-09-28 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,6.000000212225132e-06,7.999999979801942e-06,494578,0.0,0.0
2024-09-29 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,316074,0.0,0.0
2024-09-30 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,242518,0.0,0.0
2024-10-01 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,315129,0.0,0.0
2024-10-02 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,6.000000212225132e-06,263270,0.0,0.0
2024-10-03 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,271547,0.0,0.0
2024-10-04 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,6.000000212225132e-06,6.000000212225132e-06,344436,0.0,0.0
2024-10-05 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,6.000000212225132e-06,6.000000212225132e-06,259975,0.0,0.0
2024-10-06 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,4.999999873689376e-06,402877,0.0,0.0
2024-10-07 00:00:00+00:00,6.000000212225132e-06,7.999999979801942e-06,4.999999873689376e-06,6.000000212225132e-06,511043,0.0,0.0
2024-10-08 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,296215,0.0,0.0
2024-10-09 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,314765,0.0,0.0
2024-10-10 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,262262,0.0,0.0
2024-10-11 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,220394,0.0,0.0
2024-10-12 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,268654,0.0,0.0
2024-10-13 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,229672,0.0,0.0
2024-10-14 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,281603,0.0,0.0
2024-10-15 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,251058,0.0,0.0
2024-10-16 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,231700,0.0,0.0
2024-10-17 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,275699,0.0,0.0
2024-10-18 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,282645,0.0,0.0
2024-10-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,268052,0.0,0.0
2024-10-20 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,256177,0.0,0.0
2024-10-21 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,235177,0.0,0.0
2024-10-22 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,4.999999873689376e-06,278446,0.0,0.0
2024-10-23 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,236048,0.0,0.0
2024-10-24 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,178002,0.0,0.0
2024-10-25 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,156102,0.0,0.0
2024-10-26 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,106242,0.0,0.0
2024-10-27 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,112704,0.0,0.0
2024-10-28 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,87812,0.0,0.0
2024-10-29 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,75749,0.0,0.0
2024-10-30 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,80783,0.0,0.0
2024-10-31 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,209969,0.0,0.0
2024-11-01 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.999999989900971e-06,145931,0.0,0.0
2024-11-02 00:00:00+00:00,3.999999989900971e-06,6.000000212225132e-06,3.999999989900971e-06,4.999999873689376e-06,417170,0.0,0.0
2024-11-03 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,336404,0.0,0.0
2024-11-04 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,234712,0.0,0.0
2024-11-05 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,233285,0.0,0.0
2024-11-06 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,323299,0.0,0.0
2024-11-07 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,246238,0.0,0.0
2024-11-08 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,72936,0.0,0.0
2024-11-09 00:00:00+00:00,3.999999989900971e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,79138,0.0,0.0
2024-11-10 00:00:00+00:00,3.000000106112566e-06,4.999999873689376e-06,3.000000106112566e-06,3.000000106112566e-06,84225,0.0,0.0
2024-11-11 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,158907,0.0,0.0
2024-11-12 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,130964,0.0,0.0
2024-11-13 00:00:00+00:00,3.000000106112566e-06,1.1000000085914508e-05,1.9999999949504854e-06,7.000000096013537e-06,1067921,0.0,0.0
2024-11-14 00:00:00+00:00,4.999999873689376e-06,1.4999999621068127e-05,4.999999873689376e-06,1.2999999853491317e-05,2146490,0.0,0.0
2024-11-15 00:00:00+00:00,1.4000000192027073e-05,3.099999958067201e-05,1.2000000424450263e-05,2.499999936844688e-05,3613926,0.0,0.0
2024-11-16 00:00:00+00:00,2.700000004551839e-05,4.8000001697801054e-05,2.499999936844688e-05,3.400000059627928e-05,6445761,0.0,0.0
2024-11-17 00:00:00+00:00,3.7000001611886546e-05,4.70000013592653e-05,1.8999999156221747e-05,3.899999865097925e-05,2765648,0.0,0.0
2024-11-18 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,1.8999999156221747e-05,2.9000000722589903e-05,3556995,0.0,0.0
2024-11-19 00:00:00+00:00,2.9000000722589903e-05,4.099999932805076e-05,1.8999999156221747e-05,3.199999991920777e-05,2069674,0.0,0.0
2024-11-20 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,1.8000000636675395e-05,2.8000000384054147e-05,1585160,0.0,0.0
2024-11-21 00:00:00+00:00,2.8000000384054147e-05,3.300000025774352e-05,2.300000051036477e-05,2.9999999242136255e-05,1071895,0.0,0.0
2024-11-22 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,2.5999999706982635e-05,2.9000000722589903e-05,976867,0.0,0.0
2024-11-23 00:00:00+00:00,2.9999999242136255e-05,4.5000000682193786e-05,2.8000000384054147e-05,4.400000034365803e-05,1931639,0.0,0.0
2024-11-24 00:00:00+00:00,5.199999941396527e-05,0.00012099999730708078,4.199999966658652e-05,0.00010900000052060932,9591446,0.0,0.0
2024-11-25 00:00:00+00:00,8.900000102585182e-05,0.00031599999056197703,8.199999865610152e-05,0.00029200001154094934,44714804,0.0,0.0
2024-11-26 00:00:00+00:00,0.00025599999935366213,0.0003150000120513141,0.00011999999696854502,0.0001849999971454963,37684531,0.0,0.0
2024-11-27 00:00:00+00:00,0.00018200000340584666,0.00020500000391621143,8.099999831756577e-05,0.00014600000577047467,21511527,0.0,0.0
2024-11-28 00:00:00+00:00,0.00014600000577047467,0.00021899999410379678,0.00013099999341648072,0.0001849999971454963,12218906,0.0,0.0
2024-11-29 00:00:00+00:00,0.0001849999971454963,0.00019299999985378236,0.0001429999974789098,0.00015999999595806003,7669142,0.0,0.0
2024-11-30 00:00:00+00:00,0.00016599999798927456,0.00018200000340584666,0.00014800000644754618,0.0001630000042496249,4012980,0.0,0.0
2024-12-01 00:00:00+00:00,0.0001630000042496249,0.0001720000000204891,0.00010199999815085903,0.0001320000010309741,7625834,0.0,0.0
2024-12-02 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,7.999999797903001e-05,8.299999899463728e-05,6833799,0.0,0.0
2024-12-03 00:00:00+00:00,8.70000003487803e-05,0.00015100000018719584,7.500000356230885e-05,0.00014000000373926014,7714165,0.0,0.0
2024-12-04 00:00:00+00:00,0.00013000000035390258,0.00014200000441633165,0.00011600000289035961,0.00011800000356743112,3130304,0.0,0.0
2024-12-05 00:00:00+00:00,0.00011999999696854502,0.0001230000052601099,0.00010099999781232327,0.0001049999991664663,2443943,0.0,0.0
2024-12-06 00:00:00+00:00,0.0001049999991664663,0.00011100000119768083,9.200000204145908e-05,0.00010199999815085903,2438136,0.0,0.0
2024-12-07 00:00:00+00:00,0.00010099999781232327,0.00013600000238511711,9.500000305706635e-05,0.00010699999984353781,2872181,0.0,0.0
2024-12-08 00:00:00+00:00,0.00010900000052060932,0.00011500000255182385,9.000000136438757e-05,9.300000237999484e-05,1708558,0.0,0.0
2024-12-09 00:00:00+00:00,9.000000136438757e-05,0.0001049999991664663,8.499999967170879e-05,9.40000027185306e-05,2263562,0.0,0.0
2024-12-10 00:00:00+00:00,9.300000237999484e-05,0.00010299999848939478,8.600000001024455e-05,9.100000170292333e-05,1542222,0.0,0.0
2024-12-11 00:00:00+00:00,9.200000204145908e-05,9.600000339560211e-05,8.199999865610152e-05,8.70000003487803e-05,1335974,0.0,0.0
2024-12-12 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,7.400000322377309e-05,8.199999865610152e-05,4448250,0.0,0.0
2024-12-13 00:00:00+00:00,8.499999967170879e-05,0.0002010000025620684,7.699999696342275e-05,0.00018600000475998968,15169806,0.0,0.0
2024-12-14 00:00:00+00:00,0.000195999993593432,0.00021499999274965376,0.00014099999680183828,0.00016500000492669642,9245160,0.0,0.0
2024-12-15 00:00:00+00:00,0.0001630000042496249,0.0001849999971454963,0.00014800000644754618,0.00016399999731220305,5619615,0.0,0.0
2024-12-16 00:00:00+00:00,0.00016799999866634607,0.00016900000628083944,0.00014200000441633165,0.00014899999951012433,4034504,0.0,0.0
2024-12-17 00:00:00+00:00,0.00014899999951012433,0.00016700000560376793,0.00013499999477062374,0.00013600000238511711,3358025,0.0,0.0
2024-12-18 00:00:00+00:00,0.00013699999544769526,0.0001630000042496249,0.00012199999764561653,0.00013899999612476677,4051303,0.0,0.0
2024-12-19 00:00:00+00:00,0.00013899999612476677,0.00015300000086426735,0.00011200000153621659,0.00012399999832268804,3965325,0.0,0.0
2024-12-20 00:00:00+00:00,0.00012399999832268804,0.0001340000017080456,0.00010599999950500205,0.00011300000187475234,3370967,0.0,0.0
2024-12-21 00:00:00+00:00,0.00011300000187475234,0.00013699999544769526,9.100000170292333e-05,0.00011600000289035961,3832959,0.0,0.0
2024-12-22 00:00:00+00:00,0.00011700000322889537,0.0001230000052601099,0.00010800000018207356,0.00011000000085914508,2436864,0.0,0.0
2024-12-23 00:00:00+00:00,0.00011000000085914508,0.00017499999376013875,0.00010900000052060932,0.00013499999477062374,6332375,0.0,0.0
2024-12-24 00:00:00+00:00,0.00013499999477062374,0.0001429999974789098,0.00012399999832268804,0.00013299999409355223,3230150,0.0,0.0
2024-12-25 00:00:00+00:00,0.00013299999409355223,0.00014899999951012433,0.0001320000010309741,0.00013899999612476677,2376850,0.0,0.0
2024-12-26 00:00:00+00:00,0.00013899999612476677,0.00014200000441633165,0.00011700000322889537,0.00012099999730708078,2375056,0.0,0.0
2024-12-27 00:00:00+00:00,0.00012099999730708078,0.0001230000052601099,0.00011100000119768083,0.00011800000356743112,2388074,0.0,0.0
2024-12-28 00:00:00+00:00,0.00011800000356743112,0.0001250000059371814,0.00010900000052060932,0.00011300000187475234,2617787,0.0,0.0
2024-12-29 00:00:00+00:00,0.00011300000187475234,0.00013600000238511711,0.00011000000085914508,0.0001230000052601099,2842688,0.0,0.0
2024-12-30 00:00:00+00:00,0.0001230000052601099,0.00012599999899975955,0.00011200000153621659,0.00011500000255182385,2776207,0.0,0.0
2024-12-31 00:00:00+00:00,0.00011500000255182385,0.00012199999764561653,0.00010900000052060932,0.0001140000022132881,2398346,0.0,0.0
2025-01-01 00:00:00+00:00,0.0001140000022132881,0.00012199999764561653,0.00010599999950500205,0.00011300000187475234,2236041,0.0,0.0
2025-01-02 00:00:00+00:00,0.00011300000187475234,0.00011899999663000926,0.00010299999848939478,0.00010900000052060932,2445488,0.0,0.0
2025-01-03 00:00:00+00:00,0.00010900000052060932,0.00011500000255182385,0.00010199999815085903,0.00011000000085914508,3565498,0.0,0.0
2025-01-04 00:00:00+00:00,0.00011000000085914508,0.0001230000052601099,0.0001049999991664663,0.00011100000119768083,3076860,0.0,0.0
2025-01-05 00:00:00+00:00,0.00011200000153621659,0.00011200000153621659,9.899999713525176e-05,9.899999713525176e-05,2472983,0.0,0.0
2025-01-06 00:00:00+00:00,9.899999713525176e-05,0.00010800000018207356,9.7999996796716e-05,0.00010199999815085903,2717098,0.0,0.0
2025-01-07 00:00:00+00:00,0.00010199999815085903,0.00010399999882793054,8.800000068731606e-05,9.000000136438757e-05,4128275,0.0,0.0
2025-01-08 00:00:00+00:00,9.000000136438757e-05,0.00011300000187475234,7.999999797903001e-05,0.00010399999882793054,4322005,0.0,0.0
2025-01-09 00:00:00+00:00,0.00010399999882793054,0.00011100000119768083,9.000000136438757e-05,9.40000027185306e-05,2738854,0.0,0.0
2025-01-10 00:00:00+00:00,9.40000027185306e-05,9.999999747378752e-05,9.200000204145908e-05,9.300000237999484e-05,2198766,0.0,0.0
2025-01-11 00:00:00+00:00,9.300000237999484e-05,9.600000339560211e-05,9.100000170292333e-05,9.200000204145908e-05,1815355,0.0,0.0
2025-01-12 00:00:00+00:00,9.200000204145908e-05,9.500000305706635e-05,8.800000068731606e-05,9.000000136438757e-05,1388560,0.0,0.0
2025-01-13 00:00:00+00:00,9.000000136438757e-05,9.500000305706635e-05,8.499999967170879e-05,9.000000136438757e-05,3576934,0.0,0.0
2025-01-14 00:00:00+00:00,9.000000136438757e-05,9.899999713525176e-05,8.900000102585182e-05,9.40000027185306e-05,2103011,0.0,0.0
