TIMESTAMP,REAL_OPEN_PRICE_USD,REAL_HIGH_PRICE_USD,REAL_LOW_PRICE_USD,REAL_CLOSE_PRICE_USD,REAL_VOLUME_USD,REAL_DIVIDENDS_USD,REAL_STOCK_SPLITS_USD
2021-11-25 00:00:00+00:00,0.21340100467205048,0.4066869914531708,0.20996299386024475,0.26344600319862366,3413782,0.0,0.0
2021-11-26 00:00:00+00:00,0.33204299211502075,0.42056798934936523,0.2820279896259308,0.3201810121536255,10245049,0.0,0.0
2021-11-27 00:00:00+00:00,0.3199920058250427,0.36406299471855164,0.27329400181770325,0.2866770029067993,4204160,0.0,0.0
2021-11-28 00:00:00+00:00,0.2867020070552826,0.3139820098876953,0.25767698884010315,0.27981099486351013,1860343,0.0,0.0
2021-11-29 00:00:00+00:00,0.2797670066356659,0.29842498898506165,0.26104599237442017,0.2687230110168457,1161269,0.0,0.0
2021-11-30 00:00:00+00:00,0.2686460018157959,0.38098400831222534,0.24397799372673035,0.34328898787498474,2181417,0.0,0.0
2021-12-01 00:00:00+00:00,0.34283900260925293,0.36373698711395264,0.2809770107269287,0.3098199963569641,5805865,0.0,0.0
2021-12-02 00:00:00+00:00,0.30938398838043213,0.3258019983768463,0.2109140008687973,0.2195339947938919,7081007,0.0,0.0
2021-12-03 00:00:00+00:00,0.21949699521064758,0.21949699521064758,0.1757339984178543,0.18844300508499146,4081191,0.0,0.0
2021-12-04 00:00:00+00:00,0.18847399950027466,0.19822800159454346,0.16231299936771393,0.19717800617218018,1769989,0.0,0.0
2021-12-05 00:00:00+00:00,0.1972160041332245,0.2065739929676056,0.1764959990978241,0.17833900451660156,2411420,0.0,0.0
2021-12-06 00:00:00+00:00,0.17864899337291718,0.17929700016975403,0.15723800659179688,0.17705099284648895,2330774,0.0,0.0
2021-12-07 00:00:00+00:00,0.17724299430847168,0.17924299836158752,0.16282199323177338,0.16699199378490448,1759089,0.0,0.0
2021-12-08 00:00:00+00:00,0.1677429974079132,0.1703770011663437,0.14186200499534607,0.14710399508476257,1784603,0.0,0.0
2021-12-09 00:00:00+00:00,0.14676399528980255,0.14767299592494965,0.12389600276947021,0.127921000123024,1021472,0.0,0.0
