,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.05045883226858533,0.19930898915722786,0.19751466003175402,0.0673734571481281,6667463.155463654,2291.071467424154,2270.4455464466223,0.0626263378987445,-0.9997753847266028
1,0.009556400195867667,0.08416945259082499,0.07976439107466217,0.026985360490602805,1262750.7087915838,967.5336072019082,916.8971035015021,0.02509899412360987,0.5437241104126089
2,0.008828285339565133,0.0818940011087403,0.07978487809769576,0.022395062119589536,1166540.2949633861,941.3772884465822,917.1327276239339,0.021080889317381835,0.6746793523686264
3,0.018238544406393133,0.13473200832808005,0.1340469557506548,0.03358259745299957,2409980.774023099,1548.7541454438413,1540.8794524426448,0.03181448948577843,-0.15348499353048847
4,0.0008320603968906999,0.028548575024381632,0.023978333337225866,0.006884852911519033,186985.96182015844,427.9682169856564,359.45638609718895,0.0065639687024629,0.9664050955688547
5,0.032114772829187566,0.17897912953414838,0.17723062712814916,0.06867393491586203,15225553.039021954,3897.0547161019185,3858.983210342034,0.0656935630787258,-5.972512406087627
6,0.0033827356030509998,0.058100552899750336,0.057162257517216035,0.035951194461588565,3076833.460410766,1752.2587265478762,1723.9605691461036,0.034131506395274666,0.6230615315719107
7,0.001724299727951,0.032409986758690695,0.031949752040614836,0.03151953594339203,2649031.9990355624,1270.3281433649997,1252.2890391610379,0.0296179443318722,-0.23325290700961585
8,0.004073908103533434,0.06340557672063467,0.06331240399515327,0.08042683708761866,9402143.052757448,3046.0376481685125,3041.5615735959327,0.07535043796642314,-170.14787607189757
9,0.0021131005659503666,0.045897785703576666,0.04585948089459287,0.06254728842912594,6069446.227548607,2459.8361676882328,2457.7832562623807,0.0587385432734204,-40.7086698941622
10,0.003408752854811367,0.058298394517823295,0.0579856879884626,0.08589332209977645,10293266.79284133,3203.5791068737367,3186.39544782504,0.08036429860293143,-2.979026886379959
11,0.003680677931151267,0.06054882891206667,0.06050226448624427,0.10932782797589143,11114389.2042069,3327.2439148639446,3324.6851375790975,0.10085547912917836,-2.744924753595416
Mean,0.011534364185244832,0.0855244401046621,0.0840909743618688,0.052630105919674514,5793698.722573704,2094.4202624259474,2070.8724541686265,0.049328037692150294,-18.427637767288957
