,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.020324013109286932,0.14249362399426402,0.12126345765357871,1.0583774373551063,70741.24989003142,265.8441225494432,226.23593239593936,0.9898054163063504,0.8524602627186754
1,0.0050517194802094005,0.07107178263970289,0.060132471731441095,0.2810435054061085,17583.384776084433,132.59551530167155,112.18652237495513,0.7199154761028815,0.8460999507182745
2,0.01675270210751423,0.1294046990314802,0.10783525136559251,0.6853271825912542,58310.68434028601,241.4246904239823,201.18351419834116,1.528511079102821,0.7694524625565083
3,0.0328945762753104,0.1813090633912057,0.1517727289250714,1.3105770649262507,114495.27417235042,338.26039122521473,283.15574220328415,0.9878536705027384,0.7175365442038172
4,0.018452166547878467,0.13581816944052585,0.11708206456041943,0.8152817045706162,64225.96244385103,253.39001677879583,218.4348875340568,1.8431125032364655,0.9216721638665962
5,0.0168618139232151,0.12983812063979427,0.11021520711214923,0.4497733047265098,58690.461118302104,242.23329417636145,205.62368658291635,0.5925481391724308,0.9282553199476586
6,0.008093840485228232,0.08995459261273682,0.06578743429848583,0.17466165420517651,82141.58556350508,286.56791340117735,209.5787135534911,1.2872520403100878,0.7919101524262185
7,0.013281258529107833,0.11523633928475387,0.0866053715714748,0.2096189320745517,173851.80597835607,416.926443939448,313.3392627070926,2.327643680639453,0.03168364764253113
8,0.021417460952475265,0.14626836552651196,0.11900140144360144,0.4110380519682861,280354.77642012184,529.2006833532417,430.548483622534,0.9800636026571229,0.08245116963400889
9,0.017521007776990397,0.13236510328640616,0.1052152302062603,0.21633682581762081,229350.16592178246,478.8985157127451,380.66995239834176,1.0498155562059668,-0.0007924047308508998
10,0.008672355623497066,0.08632831756769273,0.07416266377317747,0.1661813689508906,113521.2210883413,312.3368773677999,268.32139854794576,0.8148631456828749,0.34989389581559394
11,0.004240256383785966,0.06508949770079751,0.05479079353664523,0.11880406735345679,55504.99821495701,235.49457573849466,198.23374178765798,0.9318381982498827,0.07424206233211846
Mean,0.015296930932874942,0.118764806259656,0.09782200634815812,0.49141842499548566,109897.63082733075,311.097753330698,253.95931982554632,1.1711018756807563,0.5304054355942626
