,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.028153772057902666,0.15370961538268926,0.14954875195841746,0.07648823283129927,8317932.816240472,2642.046455557262,2570.527145833333,0.0723485637262579,-0.5149754706869188
1,0.005435101332555033,0.06437490842750203,0.05836916889421684,0.030868294157642803,1605782.256898513,1106.5122039712571,1003.2820278897849,0.029138354198153166,0.832140307478836
2,0.0035927974583326336,0.055747903843727596,0.05071628721493867,0.020076271917309697,1061479.0578475427,958.2259357481848,871.7396959005376,0.019223280572407065,0.896821963397639
3,0.016933752479539165,0.12990917949183156,0.12332118289125564,0.04927654564266743,5003014.606515325,2232.9506349721646,2119.7124166666667,0.047168410920910266,0.4752957783728336
4,0.0006575672582838,0.025638829234557032,0.02051680018472547,0.0064048470274706325,194275.7251046952,440.6942346325534,352.65408266129,0.006187667991192434,0.9921405238506731
5,0.03616848296277813,0.18993832856923978,0.18586445391501347,0.0665680008047239,16245278.143906906,4025.418516697601,3939.0797534722224,0.06447502474369707,-0.25878541996990484
6,0.0016195133077105666,0.040214951076904766,0.03835089868013716,0.031051326065639432,2421606.573510378,1555.059730580774,1482.9792053091398,0.0298508431688484,0.6592048738341628
7,0.0024335033497824665,0.03919427328948407,0.036443273611958704,0.036600812945470164,3638743.123351172,1515.5920120173578,1409.2143750000005,0.034853996635335636,0.6879755223035858
8,0.0030182672501959996,0.0546026015165608,0.05100407236944123,0.0742275096249578,9295163.132194214,3030.1421073099605,2830.4436290922617,0.0706669269358971,-0.48884894050692185
9,0.0013749074428914335,0.03702445511725863,0.033358765470870466,0.0507607921022431,4830656.746015382,2194.598275737953,1977.317145497312,0.04837319073942917,0.42285689113118674
10,0.0028660087955831998,0.0534532679115852,0.05239457337917913,0.08273572841277471,10896746.272337712,3295.9750862409733,3230.6950069444433,0.07885785565541381,-0.7426524762310714
11,0.003318776962156333,0.057514397522831606,0.056321250780156235,0.11823721824102902,12618204.668772496,3546.388631811477,3472.8181149193547,0.11094051722301139,-0.11018304038829803
Mean,0.008797704221475952,0.07511022594868104,0.07135078994585921,0.05360796498110234,6344073.593557902,2211.9669854397935,2105.0385499321956,0.051007052709212776,0.2375825427154835
