TIMESTAMP,MAGAIBA_OPEN_PRICE_USD,MAGAIBA_HIGH_PRICE_USD,MAGAIBA_LOW_PRICE_USD,MAGAIBA_CLOSE_PRICE_USD,MAGAIBA_VOLUME_USD,MAGAIBA_DIVIDENDS_USD,MAGAIBA_STOCK_SPLITS_USD
2024-03-19 00:00:00+00:00,0.0031479999888688326,0.003745999885722995,0.001854000031016767,0.002807999961078167,724547,0.0,0.0
2024-03-20 00:00:00+00:00,0.002807999961078167,0.005673999898135662,0.002807999961078167,0.003590000094845891,1336224,0.0,0.0
2024-03-21 00:00:00+00:00,0.003585000056773424,0.003782999934628606,0.0024759999942034483,0.0025279999244958162,461882,0.0,0.0
2024-03-22 00:00:00+00:00,0.002524999901652336,0.002876000013202429,0.002067999914288521,0.0024590000975877047,272641,0.0,0.0
2024-03-23 00:00:00+00:00,0.0024590000975877047,0.002750999992713332,0.001677999971434474,0.002747999969869852,408981,0.0,0.0
2024-03-24 00:00:00+00:00,0.002747999969869852,0.0028490000404417515,0.00204299995675683,0.0024220000486820936,158537,0.0,0.0
2024-03-25 00:00:00+00:00,0.0024220000486820936,0.002423000056296587,0.0017999999690800905,0.00202700006775558,239080,0.0,0.0
2024-03-26 00:00:00+00:00,0.00202700006775558,0.002739999908953905,0.0018560000462457538,0.002176000038161874,319691,0.0,0.0
2024-03-27 00:00:00+00:00,0.002176000038161874,0.0023169999476522207,0.0016949999844655395,0.001756999990902841,179192,0.0,0.0
2024-03-28 00:00:00+00:00,0.001756999990902841,0.0019359999569132924,0.0013889999827370048,0.0015510000521317124,315973,0.0,0.0
2024-03-29 00:00:00+00:00,0.0015510000521317124,0.001554999966174364,0.0011790000135079026,0.001310999970883131,130637,0.0,0.0
2024-03-30 00:00:00+00:00,0.0013089999556541443,0.0014070000033825636,0.0008689999813213944,0.0011840000515803695,124065,0.0,0.0
2024-03-31 00:00:00+00:00,0.0011840000515803695,0.0012049999786540866,0.0008709999965503812,0.0009469999931752682,52490,0.0,0.0
2024-04-01 00:00:00+00:00,0.0009469999931752682,0.0010920000495389104,0.0006130000110715628,0.0008009999874047935,149534,0.0,0.0
2024-04-02 00:00:00+00:00,0.0008009999874047935,0.0009749999735504389,0.0005469999741762877,0.0008619999862276018,153313,0.0,0.0
2024-04-03 00:00:00+00:00,0.0008619999862276018,0.0012890000361949205,0.0006990000256337225,0.0008019999950192869,170503,0.0,0.0
2024-04-04 00:00:00+00:00,0.0008019999950192869,0.0008140000281855464,0.00072900002123788,0.0007820000173524022,26916,0.0,0.0
2024-04-05 00:00:00+00:00,0.0007820000173524022,0.0008980000275187194,0.0006389999762177467,0.0006849999772384763,35318,0.0,0.0
2024-04-06 00:00:00+00:00,0.0006849999772384763,0.0008110000053420663,0.0006849999772384763,0.0007779999868944287,24188,0.0,0.0
2024-04-07 00:00:00+00:00,0.0007779999868944287,0.0007960000075399876,0.0006779999821446836,0.0007469999836757779,21163,0.0,0.0
2024-04-08 00:00:00+00:00,0.0007469999836757779,0.0008120000129565597,0.0007169999880716205,0.0007450000266544521,11425,0.0,0.0
2024-04-09 00:00:00+00:00,0.0007450000266544521,0.0013289999915286899,0.0007110000005923212,0.0008859999943524599,110849,0.0,0.0
2024-04-10 00:00:00+00:00,0.0008859999943524599,0.0018629999831318855,0.0006500000017695129,0.0007929999846965075,152231,0.0,0.0
2024-04-11 00:00:00+00:00,0.0007929999846965075,0.0008350000134669244,0.0006910000229254365,0.0007110000005923212,27828,0.0,0.0
2024-04-12 00:00:00+00:00,0.0007110000005923212,0.0007140000234358013,0.0004659999976865947,0.0005150000215508044,61374,0.0,0.0
2024-04-13 00:00:00+00:00,0.0005150000215508044,0.0005859999801032245,0.0004090000002179295,0.0004689999914262444,23538,0.0,0.0
2024-04-14 00:00:00+00:00,0.0004689999914262444,0.0004990000161342323,0.000446999998530373,0.0004990000161342323,5360,0.0,0.0
2024-04-15 00:00:00+00:00,0.000506000011228025,0.0005070000188425183,0.000391999987186864,0.0004090000002179295,21077,0.0,0.0
2024-04-16 00:00:00+00:00,0.0004090000002179295,0.00042699999175965786,0.0003659999929368496,0.00042699999175965786,10332,0.0,0.0
2024-04-17 00:00:00+00:00,0.0004309999931138009,0.0004879999905824661,0.00041599999531172216,0.0004560000088531524,11035,0.0,0.0
2024-04-18 00:00:00+00:00,0.0004560000088531524,0.0005619999719783664,0.000455000001238659,0.0004780000017490238,24193,0.0,0.0
2024-04-19 00:00:00+00:00,0.0004780000017490238,0.0007440000190399587,0.0004659999976865947,0.0007249999907799065,45478,0.0,0.0
2024-04-20 00:00:00+00:00,0.0007249999907799065,0.0007849999819882214,0.0007019999902695417,0.0007120000082068145,16606,0.0,0.0
2024-04-21 00:00:00+00:00,0.0006730000022798777,0.000674000009894371,0.0005159999709576368,0.0005499999970197678,22509,0.0,0.0
2024-04-22 00:00:00+00:00,0.0005499999970197678,0.000686999992467463,0.0005430000019259751,0.0005910000181756914,17107,0.0,0.0
2024-04-23 00:00:00+00:00,0.0005910000181756914,0.0005929999751970172,0.0005009999731555581,0.0005009999731555581,12532,0.0,0.0
2024-04-24 00:00:00+00:00,0.0005000000237487257,0.0005760000203736126,0.0004780000017490238,0.0005119999987073243,13859,0.0,0.0
2024-04-25 00:00:00+00:00,0.0005119999987073243,0.0005179999861866236,0.00047500000800937414,0.0004820000031031668,9897,0.0,0.0
2024-04-26 00:00:00+00:00,0.0004820000031031668,0.0004820000031031668,0.00041199999395757914,0.0004130000015720725,4479,0.0,0.0
2024-04-27 00:00:00+00:00,0.0004130000015720725,0.0004199999966658652,0.00039400000241585076,0.0004140000091865659,6500,0.0,0.0
2024-04-28 00:00:00+00:00,0.0004140000091865659,0.0004309999931138009,0.0003870000073220581,0.0003870000073220581,6744,0.0,0.0
2024-04-29 00:00:00+00:00,0.0003870000073220581,0.0003870000073220581,0.0003490000090096146,0.00036100001307204366,2082,0.0,0.0
2024-04-30 00:00:00+00:00,0.00036100001307204366,0.00036299999919719994,0.00032500000088475645,0.0003279999946244061,2612,0.0,0.0
2024-05-01 00:00:00+00:00,0.0003279999946244061,0.0003279999946244061,0.0002749999985098839,0.0003060000017285347,7340,0.0,0.0
2024-05-02 00:00:00+00:00,0.0003060000017285347,0.0003279999946244061,0.0002809999859891832,0.0003220000071451068,7386,0.0,0.0
2024-05-03 00:00:00+00:00,0.00031999999191612005,0.0003659999929368496,0.0003100000030826777,0.00036299999919719994,4206,0.0,0.0
2024-05-04 00:00:00+00:00,0.00036299999919719994,0.0003800000122282654,0.0003539999888744205,0.00036100001307204366,4807,0.0,0.0
2024-05-05 00:00:00+00:00,0.00036100001307204366,0.00036199999158270657,0.0003349999897181988,0.0003370000049471855,2603,0.0,0.0
2024-05-06 00:00:00+00:00,0.0003370000049471855,0.0004600000102072954,0.0003370000049471855,0.0003640000068116933,20166,0.0,0.0
2024-05-07 00:00:00+00:00,0.0003640000068116933,0.0009459999855607748,0.0003640000068116933,0.00043899999582208693,128853,0.0,0.0
2024-05-08 00:00:00+00:00,0.00043899999582208693,0.0004600000102072954,0.00036100001307204366,0.00037399999564513564,28512,0.0,0.0
2024-05-09 00:00:00+00:00,0.00037399999564513564,0.0004309999931138009,0.0003650000144261867,0.0004309999931138009,10575,0.0,0.0
2024-05-10 00:00:00+00:00,0.0004309999931138009,0.00043700000969693065,0.0003969999961555004,0.0003980000037699938,6961,0.0,0.0
2024-05-11 00:00:00+00:00,0.0003980000037699938,0.00039900001138448715,0.0003589999978430569,0.000371000001905486,6325,0.0,0.0
