TIMESTAMP,INTL_OPEN_PRICE_USD,INTL_HIGH_PRICE_USD,INTL_LOW_PRICE_USD,INTL_CLOSE_PRICE_USD,INTL_VOLUME_USD,INTL_DIVIDENDS_USD,INTL_STOCK_SPLITS_USD
2023-01-18 00:00:00+00:00,1.0329780578613281,1.0345020294189453,0.7588250041007996,0.811191976070404,882947,0.0,0.0
2023-01-19 00:00:00+00:00,0.811191976070404,0.9850090146064758,0.605184018611908,0.9734230041503906,1287075,0.0,0.0
2023-01-20 00:00:00+00:00,0.9734060168266296,0.9792879819869995,0.9272029995918274,0.9544709920883179,517792,0.0,0.0
2023-01-21 00:00:00+00:00,0.9544749855995178,0.9587529897689819,0.6104339957237244,0.622635006904602,1527506,0.0,0.0
2023-01-22 00:00:00+00:00,0.622639000415802,0.6401389837265015,0.6002010107040405,0.6082429885864258,306992,0.0,0.0
2023-01-23 00:00:00+00:00,0.6082339882850647,0.6299970149993896,0.5765860080718994,0.6061239838600159,1242733,0.0,0.0
2023-01-24 00:00:00+00:00,0.6061220169067383,0.6790649890899658,0.5594879984855652,0.6478840112686157,1754384,0.0,0.0
2023-01-25 00:00:00+00:00,0.6478829979896545,0.6651960015296936,0.5945799946784973,0.6334109902381897,1526734,0.0,0.0
2023-01-26 00:00:00+00:00,0.6334220170974731,0.6683359742164612,0.5901560187339783,0.6300510168075562,1826952,0.0,0.0
2023-01-27 00:00:00+00:00,0.6300550103187561,0.6691470146179199,0.5270699858665466,0.5944079756736755,252795,0.0,0.0
2023-01-28 00:00:00+00:00,0.5944039821624756,0.6248130202293396,0.36348798871040344,0.3993780016899109,1700328,0.0,0.0
2023-01-29 00:00:00+00:00,0.39938101172447205,0.4814069867134094,0.19672800600528717,0.40413999557495117,2322780,0.0,0.0
2023-01-30 00:00:00+00:00,0.4041360020637512,0.4992539882659912,0.3698199987411499,0.39383700489997864,148541,0.0,0.0
2023-01-31 00:00:00+00:00,0.3938319981098175,0.4045400023460388,0.3850170075893402,0.3927460014820099,186861,0.0,0.0
2023-02-01 00:00:00+00:00,0.3927539885044098,0.42726901173591614,0.380730003118515,0.42364099621772766,557162,0.0,0.0
2023-02-02 00:00:00+00:00,0.4236370027065277,0.43008100986480713,0.4089590013027191,0.4275600016117096,583327,0.0,0.0
2023-02-03 00:00:00+00:00,0.4275610148906708,0.42875200510025024,0.41485899686813354,0.4269559979438782,383309,0.0,0.0
2023-02-04 00:00:00+00:00,0.4269520044326782,0.42705801129341125,0.39003801345825195,0.40073999762535095,236927,0.0,0.0
2023-02-05 00:00:00+00:00,0.4007369875907898,0.430092990398407,0.33027100563049316,0.4184829890727997,363900,0.0,0.0
2023-02-06 00:00:00+00:00,0.418487012386322,0.42834600806236267,0.3451710045337677,0.42624399065971375,251655,0.0,0.0
2023-02-07 00:00:00+00:00,0.426241010427475,0.44444599747657776,0.3274250030517578,0.4444339871406555,1106544,0.0,0.0
2023-02-08 00:00:00+00:00,0.44443899393081665,0.4455530047416687,0.39754998683929443,0.43895798921585083,604508,0.0,0.0
2023-02-09 00:00:00+00:00,0.43895599246025085,0.44568899273872375,0.360044002532959,0.38526099920272827,256483,0.0,0.0
2023-02-10 00:00:00+00:00,0.3852599859237671,0.40986400842666626,0.38308998942375183,0.40876299142837524,258064,0.0,0.0
2023-02-11 00:00:00+00:00,0.40878599882125854,0.4500040113925934,0.15002399682998657,0.4498730003833771,97091,0.0,0.0
2023-02-12 00:00:00+00:00,0.44986599683761597,0.4498800039291382,0.22273799777030945,0.29996299743652344,133728,0.0,0.0
2023-02-13 00:00:00+00:00,0.2999640107154846,0.3072870075702667,0.20072700083255768,0.30728599429130554,188659,0.0,0.0
2023-02-14 00:00:00+00:00,0.3072830140590668,0.33510899543762207,0.2741219997406006,0.2900170087814331,416349,0.0,0.0
2023-02-15 00:00:00+00:00,0.2900170087814331,0.2900390028953552,0.23844900727272034,0.25365498661994934,225974,0.0,0.0
2023-02-16 00:00:00+00:00,0.2536570131778717,0.4501020014286041,0.23425200581550598,0.2764450013637543,299015,0.0,0.0
2023-02-17 00:00:00+00:00,0.2764450013637543,0.28606000542640686,0.25204500555992126,0.26195698976516724,49241,0.0,0.0
2023-02-18 00:00:00+00:00,0.26195600628852844,0.27996599674224854,0.24924799799919128,0.2688489854335785,126303,0.0,0.0
2023-02-19 00:00:00+00:00,0.2688489854335785,0.2700580060482025,0.20075100660324097,0.22295300662517548,111411,0.0,0.0
2023-02-20 00:00:00+00:00,0.22295500338077545,0.24994100630283356,0.19953100383281708,0.20153799653053284,34322,0.0,0.0
2023-02-21 00:00:00+00:00,0.20153699815273285,0.24983400106430054,0.19972999393939972,0.20302699506282806,110553,0.0,0.0
2023-02-22 00:00:00+00:00,0.20303000509738922,0.25005999207496643,0.2030239999294281,0.21302099525928497,110891,0.0,0.0
2023-02-23 00:00:00+00:00,0.21301999688148499,0.24973100423812866,0.19892500340938568,0.2492309957742691,148727,0.0,0.0
2023-02-24 00:00:00+00:00,0.24922899901866913,0.24922899901866913,0.19882699847221375,0.24753500521183014,0,0.0,0.0
2023-02-25 00:00:00+00:00,0.24753500521183014,0.24753500521183014,0.24753500521183014,0.24753500521183014,0,0.0,0.0
2023-02-26 00:00:00+00:00,0.24753500521183014,0.48908600211143494,0.24753500521183014,0.46914100646972656,575846,0.0,0.0
2023-02-27 00:00:00+00:00,0.4691370129585266,0.7746809720993042,0.3992440104484558,0.4069710075855255,385025,0.0,0.0
