TIMESTAMP,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_TOTAL_COUNT,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_SENT_FROM_COUNT,ETH_ACTIVE_ADDRESSES_UNIQUE_ADDRESS_SENT_TO_COUNT,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_TOTAL_COUNT,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_RECEIVE_COUNT,ETH_ACTIVE_ERC20_ADDRESSES_UNIQUE_ADDRESS_SENT_COUNT,ETH_AVERAGE_BLOCK_SIZE_BYTES,ETH_AVERAGE_BLOCK_TIME_SECONDS,ETH_AVERAGE_GAS_LIMIT,ETH_AVERAGE_GAS_PRICE_WEI,ETH_AVERAGE_TXN_FEE_USD,ETH_AVERAGE_TXN_FEE_ETHER,ETH_BLOCK_COUNT,ETH_BLOCK_REWARDS_ETH,ETH_ERC20_TOKEN_TRANSFER_COUNT,ETH_BURNT_FEES_ETH,ETH_NETWORK_DIFFICULTY_TERAHASHES,ETH_NETWORK_HASH_RATE_GIGAHASHES_PER_SECOND,ETH_NETWORK_TRANSACTION_FEE_ETH,ETH_NETWORK_UTILIZATION,ETH_TOTAL_GAS_USED,ETH_TRANSACTION_COUNT,ETH_UNCLE_BLOCK_COUNT,ETH_UNIQUE_ADDRESS_COUNT
2016-08-19,19624,8731,18612,217,124,142,1491,14.37,4709864,23013031811,0.01,0,6014,31841.40625,323,,62.459,4666.3602,29.832358749630856,0.0467,1322051295,42948,441,546215
2016-08-20,19382,9032,18034,235,136,148,1453,14.27,4710609,22008202022,0.01,0,6055,32235.625,274,,63.447,4807.7401,26.607695325666672,0.0426,1214018556,41318,492,548162
2016-08-21,19699,8761,18506,356,207,228,1480,14.2,4710156,22724928781,0.01,0,6084,32692.34375,491,,63.103,4860.5322,29.01744247243324,0.0446,1279475184,42543,571,550289
2016-08-22,19708,8207,18802,455,282,291,1526,14.22,4710135,22323641612,0.01,0,6078,32292.8125,674,,64.446,4890.1286,29.90945609323277,0.0475,1358467325,44250,478,551977
2016-08-23,21173,9997,19434,489,330,254,2023,14.36,4709295,22472449180,0.02,0,6015,32183.90625,729,,65.758,4980.5674,72.1185708616431,0.1214,3437976497,48430,529,554648
2016-08-24,19583,9029,18418,410,231,238,1590,14.28,4709493,22134955112,0.01,0,6053,32273.4375,575,,65.493,4968.8061,30.003258780428723,0.0479,1365497931,46821,502,556525
2016-08-25,21112,10088,19593,318,192,203,1663,14.18,4709477,21662495420,0.01,0,6094,32135.625,494,,67.338,5076.846,32.48290392813116,0.0524,1503181516,49868,420,558729
2016-08-26,19679,9270,18387,365,178,254,1610,14.39,4709561,22060468684,0.01,0,6006,31871.40625,520,,70.035,5242.0628,31.575935947838293,0.0511,1446149563,47292,461,560699
2016-08-27,19502,9602,18448,293,220,133,1586,14.22,4709742,22084491734,0.01,0,6076,32306.40625,395,,69.02,5241.1926,28.579939237612106,0.0453,1297050238,47938,485,562111
2016-08-28,19830,9020,18733,347,268,129,1451,14.32,4709810,22327330954,0.01,0,6035,32027.96875,528,,68.798,5174.1701,25.727256715378783,0.0407,1157458709,42607,463,563720
2016-08-29,20792,9858,19250,291,169,177,1572,14.37,4709892,22503390990,0.01,0,6014,31926.40625,378,,68.148,5110.3024,29.406896677409737,0.0466,1320040213,45510,465,565552
2016-08-30,19917,9348,18647,267,161,166,1616,14.34,4709163,21969060645,0.01,0,6026,31874.84375,347,,68.22,5104.6336,32.24637659436323,0.0519,1474009089,46979,439,567437
2016-08-31,21451,10071,20084,270,177,171,1538,14.22,4709169,22383972827,0.01,0,6073,32134.53125,383,,69.059,5212.9746,29.99766425626216,0.0474,1356666091,45846,449,569525
2016-09-01,21668,11066,19685,275,162,175,1583,14.43,4708806,22350497450,0.01,0,5989,31744.6875,362,,70.596,5264.4573,31.743655942212783,0.0509,1434700962,47491,454,571972
2016-09-02,21088,10322,19556,493,177,398,1850,14.18,4709322,21832746445,0.01,0,6088,32384.0625,621,,70.13,5339.3071,45.22987797123115,0.0731,2097074659,55413,490,574088
2016-09-03,19984,9134,18821,172,102,115,1513,14.53,4708902,22180114518,0.01,0,5949,31495.9375,267,,68.51,5064.514,27.18074980540589,0.044,1231580684,44792,438,575948
2016-09-04,19904,8927,18850,208,124,131,1719,14.34,4708699,23122925314,0.01,0,6023,31864.0625,325,,65.871,4925.8701,49.33606776202299,0.0764,2167392083,48128,438,577800
2016-09-05,19960,8977,18877,281,173,166,1512,14.22,4709998,22297761925,0.01,0,6076,32189.6875,351,,67.661,5116.8905,28.6288674638285,0.0455,1303037941,42667,458,579552
2016-09-06,20370,9099,19326,524,436,183,1722,14.42,4709819,22011556383,0.01,0,5993,31681.40625,707,,68.158,5066.0973,33.380266725753515,0.0541,1526617928,49102,429,581454
2016-09-07,19323,9238,17613,306,186,171,1692,14.11,4709743,22086810764,0.01,0,6118,32267.8125,403,,68.605,5193.0105,34.199424352039586,0.0546,1572299632,48701,422,583226
2016-09-08,22084,10872,20192,348,223,202,1900,14.37,4709567,22630806155,0.01,0,6016,31908.59375,436,,68.487,5135.7331,41.20653977871859,0.0658,1863985100,55970,463,585238
2016-09-09,20206,9202,18669,207,144,115,1853,14.23,4709764,21954984795,0.01,0,6074,32216.875,276,,68.268,5165.9252,41.89687900736712,0.0669,1913940716,53918,464,587306
2016-09-10,19826,8857,18606,219,146,126,1508,14.4,4709779,22516085593,0.01,0,5999,31830.625,275,,69.729,5212.7523,27.40706334146718,0.0431,1217614180,42875,460,589217
2016-09-11,20445,9270,19121,200,125,120,1460,14.18,4709347,23221716092,0.01,0,6093,32352.96875,286,,71.178,5414.1144,28.548045711239094,0.0426,1223254865,43345,479,590967
2016-09-12,20886,9447,19543,292,188,179,1585,14.25,4709199,23192092540,0.01,0,6063,32237.03125,501,,71.225,5397.9619,35.029999011945534,0.0541,1545907006,45123,485,593409
2016-09-13,20414,9440,19069,300,193,163,1497,14.39,4709188,22172975216,0.01,0,6003,31904.84375,417,,71.654,5369.0839,30.39217184392434,0.0485,1371598775,42591,471,595387
2016-09-14,20042,9651,18705,336,210,221,1758,14.18,4709109,21847315101,0.01,0,6091,32528.75,508,,72.546,5550.9528,36.29935896505737,0.0587,1682711707,53859,520,597288
2016-09-15,20833,9393,19547,306,214,175,1743,14.32,4709145,22076869309,0.01,0,6031,32182.8125,485,,73.116,5538.7187,36.22695515098202,0.0584,1658435104,52622,514,599089
2016-09-16,21106,10321,19451,408,228,285,2020,14.25,4709239,21913132122,0.01,0,6065,32239.0625,621,,72.645,5504.7355,46.93201364715229,0.0768,2194001365,57532,482,600976
2016-09-17,20923,9726,19488,698,519,257,1588,14.3,4708655,22349371995,0.01,0,6044,32155.0,977,,75.421,5705.4374,35.2813181502842,0.0557,1585781668,46882,492,602847
2016-09-18,19347,8454,18253,237,132,154,1433,15.43,4707956,22722051979,0.01,0,5598,29573.90625,302,,72.224,5038.1328,29.64526239834508,0.0491,1293680440,37893,429,604530
2016-09-19,20830,7844,19557,247,137,138,1341,13.48,4700188,22459974842,0.01,0,6409,34276.875,281,,62.901,5155.0804,27.617377710510908,0.0409,1231910250,40505,672,605538
2016-09-20,24175,13687,21556,837,253,681,1689,14.01,4700337,22114596899,0.01,0,6167,32492.5,1039,,74.758,5747.8625,32.825567598931265,0.0511,1480764928,54067,476,607992
2016-09-21,20489,12322,17466,1133,242,989,1598,14.25,4701179,21875371150,0.01,0,6062,32083.75,1322,,77.929,5918.6443,30.17218606384416,0.049,1395904968,44549,500,610986
2016-09-22,17296,8355,16011,249,154,161,1876,15.04,4288910,21998293790,0.02,0,5746,31605.625,310,,71.323,5443.359,63.14613193833751,0.1127,2410972590,52657,848,612765
2016-09-23,17914,8833,16541,159,87,107,1280,13.87,1002439,36520780497,0.02,0,6226,34280.0,207,,72.67,5966.6603,49.03093137257152,0.2174,1357490092,35219,868,614329
2016-09-24,18318,9221,16696,208,125,129,1526,14.71,1171866,33231902597,0.02,0,5877,33324.84375,243,,74.211,5995.2836,71.02947472598125,0.3263,2289308086,43418,1103,615966
2016-09-25,17661,8998,16277,278,177,183,1387,13.79,1499421,38650733832,0.02,0,6267,34390.46875,398,,75.468,6227.8531,67.14020109360443,0.186,1747816446,38713,863,618102
2016-09-26,17635,8939,16104,198,111,128,1545,14.79,1499865,43188170153,0.03,0,5843,32130.78125,188,,75.443,5867.8083,115.63920556085652,0.2901,2542248908,43514,877,619850
2016-09-27,17159,9146,15862,240,163,142,1661,14.27,1500023,35880566234,0.03,0,6053,35284.375,290,,71.522,6199.3892,98.54075209750992,0.2899,2632786474,46817,1436,621612
2016-09-28,18571,9047,17177,247,130,178,1561,14.15,1499957,31053957466,0.02,0,6106,32403.4375,311,,81.379,6242.7931,68.13269112737309,0.2375,2175515747,42797,522,623520
2016-09-29,17897,10178,16108,244,155,147,1442,14.11,1499913,30521640536,0.01,0,6126,32313.4375,370,,83.711,6382.9672,41.27925800603708,0.152,1396207408,40416,462,626265
2016-09-30,17202,10391,15146,223,121,146,1437,14.37,1499703,29817386069,0.01,0,6008,31623.28125,291,,83.323,6211.6467,40.25902679362392,0.1412,1272668731,35836,433,628757
2016-10-01,19366,8676,18134,190,119,103,1810,14.96,1500303,27851144123,0.02,0,5780,34478.59375,221,,76.304,6435.5312,91.3894998979849,0.4596,3985836244,53076,1507,630756
2016-10-02,20007,10504,17946,346,215,212,1687,14.04,1499492,29274270351,0.02,0,6068,35760.78125,437,,76.005,6609.1126,87.4752166659603,0.4114,3743242598,51105,1445,633321
2016-10-03,18293,9178,17056,416,264,297,1719,13.85,1499443,28921116127,0.02,0,6204,33274.53125,725,,81.561,6480.4953,65.92753263690501,0.2921,2717406813,47672,661,635918
2016-10-04,15589,7145,13943,3591,3494,1253,2192,14.13,1499001,25719466740,0.02,0,6077,32051.40625,5875,,86.514,6618.6976,85.36779294964445,0.3563,3246134901,56662,533,660086
2016-10-05,16327,7168,14950,1159,767,890,1802,14.69,1498534,25204877308,0.02,0,5817,33081.5625,2196,,80.8,6594.0094,64.16574448814714,0.3289,2866971417,41719,1234,662562
2016-10-06,16706,8004,14257,861,609,576,1938,14.44,1498143,23383154022,0.02,0,5953,32841.875,1455,,83.821,6644.5921,50.25810890054457,0.2591,2310816610,36826,896,665271
2016-10-07,19029,9406,17479,705,397,526,4119,14.4,1495809,23148248452,0.02,0,5887,36551.875,1056,,69.908,6417.1224,53.56977025135322,0.2748,2421130656,43708,2044,667639
2016-10-08,18762,9640,15763,485,315,353,5429,13.73,1497289,23382156317,0.02,0,6200,36094.6875,826,,76.211,6698.4587,56.38056190348183,0.2763,2565205408,37690,1394,670797
2016-10-09,19074,10654,17382,494,366,275,5683,14.17,1497217,24293403159,0.02,0,6049,33425.625,729,,84.951,6812.7671,60.023570060568616,0.2994,2711943257,43940,880,673589
2016-10-10,20223,10621,18693,583,415,337,12725,14.16,1495837,23808820587,0.01,0,6041,33130.9375,896,,86.427,6857.1214,54.63668968029481,0.273,2467479630,44940,814,692580
2016-10-11,17386,9349,15790,457,334,285,2762,14.2,1495918,24289033632,0.01,0,6050,32479.53125,923,,89.686,6937.1736,39.1986546123736,0.1728,1564187991,41053,633,698427
2016-10-12,11626,5413,10466,347,220,223,1248,14.48,1496324,26037096488,0.02,0,5910,33092.65625,631,,84.156,6700.3711,44.18646313907641,0.1722,1522678013,30002,969,706700
2016-10-13,9198,3686,8388,153,109,90,1306,13.94,1495940,74508549155,0.04,0,6114,34826.25,200,,82.198,6965.8669,112.65850113615902,0.1551,1418138280,32244,1208,722341
2016-10-14,15842,8047,14294,262,171,160,1400,14.13,1222433,47491822159,0.02,0,6079,32913.75,254,,91.991,7226.2037,75.24662026502199,0.2221,1486426699,42006,708,734697
2016-10-15,12335,6442,10794,102,69,54,1236,14.25,500409,67021626922,0.02,0,6027,32207.1875,104,,95.454,7301.6059,69.0827230000728,0.3449,1040206098,33662,582,738149
2016-10-16,14401,7603,12886,118,78,62,1297,14.2,500401,64860315135,0.02,0,6055,32930.3125,134,,95.168,7491.1701,66.99710041155983,0.327,990865611,34990,746,743253
2016-10-17,16767,8437,15216,368,223,244,1377,14.39,500238,62917625993,0.02,0,5959,32377.8125,457,,92.157,7121.9336,71.53950336828534,0.3618,1078574284,38136,718,747984
2016-10-18,20528,11698,16867,399,279,210,1747,14.0,777144,56109104953,0.02,0,6119,33320.3125,522,,92.932,7396.8799,96.86327472357452,0.3988,1704303900,51898,758,752637
2016-10-19,14107,6927,12743,1635,1515,208,1638,14.74,2846462,26727015004,0.03,0,5774,33149.6875,1807,,92.358,7431.3973,92.76412162282256,0.2465,4085729321,38497,1178,754184
2016-10-20,20555,11255,17457,391,270,220,1466,13.65,1657755,28388678071,0.02,0,6298,34529.0625,486,,92.825,7670.915,54.944965621889104,0.2083,2271887910,43438,842,755773
2016-10-21,22990,12002,21892,2783,324,2615,1724,14.11,1203674,27327186756,0.01,0,6097,32126.875,3025,,102.156,7757.4499,41.96456691298705,0.2118,1538319822,57780,464,757282
2016-10-22,18589,10044,15606,312,227,184,1357,14.24,1294716,25568419660,0.01,0,6041,31702.65625,726,,103.794,7767.7022,27.659672600377352,0.1457,1087705458,37772,425,759020
2016-10-23,17439,9598,14815,288,200,162,1292,14.38,1997458,27189463354,0.01,0,5993,31331.875,585,,102.341,7558.2757,26.363036841796788,0.0838,1003447161,35364,388,760374
2016-10-24,18484,8964,17342,1896,1770,212,1791,14.15,1999236,26738598194,0.01,0,6065,32061.875,2241,,101.691,7712.7627,48.5906300460225,0.1445,1752086955,52547,488,762017
2016-10-25,18401,9037,16948,1341,966,928,1675,14.26,1999259,25467763116,0.01,0,6028,31664.53125,2498,,104.669,7817.4541,43.19615629848607,0.1324,1595508580,47610,425,765118
2016-10-26,18399,9163,17058,946,628,642,1550,14.13,1999273,24766803093,0.01,0,6096,31956.875,1734,,104.784,7897.5795,35.289184982693484,0.1084,1320784021,45158,416,767113
2016-10-27,18313,9360,16774,727,417,536,1518,14.29,1999209,25335805631,0.01,0,6018,31445.0,2031,,104.659,7754.9282,33.34429094512273,0.1071,1288784933,44353,384,768983
2016-10-28,18206,9551,16629,738,343,554,1472,14.49,1999189,26393346615,0.01,0,5943,31079.0625,3030,,101.735,7447.6341,35.89208134219633,0.1079,1281666893,41522,382,771307
2016-10-29,16901,8789,15450,484,286,347,1461,15.16,1999048,26931401011,0.01,0,5668,29629.53125,3665,,85.036,5933.8419,31.122481768926026,0.0974,1103589525,40011,361,773134
2016-10-30,15098,8222,13532,559,259,430,1422,14.18,1999102,25710654068,0.01,0,6059,31960.46875,2886,,76.37,5768.4023,30.59147767053507,0.0949,1149072616,39435,467,774956
2016-10-31,19726,10638,18110,442,256,299,1536,14.12,1999056,24958279875,0.01,0,6092,32021.25,1013,,81.664,6170.1936,33.41482553035785,0.1099,1338772706,45031,436,776809
2016-11-01,20015,11620,15785,656,390,413,1689,14.75,1999027,27306724366,0.01,0,5839,30498.4375,5504,,73.351,5264.4502,41.19268588981389,0.1262,1473547479,49025,362,779107
2016-11-02,20913,8578,19083,567,336,338,1497,14.46,1998359,24483859111,0.01,0,5952,31142.03125,774,,64.719,4743.8178,29.19753573717457,0.1005,1195992854,43519,381,784101
2016-11-03,19179,9927,16220,448,281,284,1471,14.46,1998698,24961749448,0.01,0,5950,31215.9375,636,,61.515,4528.1677,29.70314026793444,0.0989,1175802179,42346,410,786089
2016-11-04,13170,6858,11729,319,216,188,1262,14.58,1998811,23953353775,0.01,0,5904,30923.59375,428,,57.16,4164.5726,21.701363740615477,0.0771,909734105,32572,391,787718
2016-11-05,16309,8247,15108,335,222,200,1358,14.33,1998836,24196990421,0.01,0,5996,31424.53125,465,,53.005,3926.9146,24.598063675717142,0.0843,1010144475,37690,405,789257
2016-11-06,14776,7169,13462,299,204,187,1289,14.17,1998560,24064007293,0.01,0,6054,31800.15625,396,,51.647,3870.5255,23.282718881160964,0.0795,961866815,34391,421,790947
2016-11-07,17921,8895,16052,331,223,200,1399,13.6,1998737,24556000429,0.01,0,6315,33259.0625,470,,58.599,4601.8022,29.02982313222769,0.0916,1155660767,41941,470,792758
2016-11-08,16645,8586,15284,385,249,252,1476,13.97,1998842,24358801328,0.01,0,6159,32327.1875,535,,67.264,5126.5784,31.46834312877433,0.1046,1287625339,41569,426,794819
2016-11-09,17126,8954,15642,427,313,243,1484,14.49,1998969,25674126403,0.01,0,5924,31002.34375,559,,68.501,5000.396,34.985425585907514,0.1179,1396745204,40517,383,797293
2016-11-10,15688,7455,14566,340,258,189,1492,14.4,1998946,24703835063,0.01,0,5966,31210.78125,478,,62.532,4596.517,35.377435568150126,0.1128,1345345017,40164,385,799270
2016-11-11,17430,8728,15763,931,822,278,1462,14.37,1998527,28889390493,0.01,0,5992,31339.375,1358,,60.582,4470.7243,44.23578158600205,0.1094,1309985453,41070,384,801510
2016-11-12,16063,8326,14696,451,264,293,1426,14.12,1999114,25243993965,0.01,0,6086,31950.0,979,,60.465,4555.873,30.717758394736038,0.0965,1173857840,40882,424,803333
2016-11-13,17387,9463,15302,638,413,457,1468,13.85,1998932,25168748733,0.01,0,6203,32424.21875,1486,,64.651,4937.128,33.92647096206372,0.1049,1300556775,43673,395,805729
2016-11-14,15701,7635,14397,645,478,382,1576,14.13,1998511,24969184273,0.01,0,6067,31884.21875,1731,,68.109,5122.3997,38.314562568488064,0.12,1454676000,43876,431,807584
2016-11-15,16875,8371,15436,488,361,316,1577,14.33,1998874,24586128040,0.01,0,6006,31437.03125,1374,,69.61,5155.4629,37.0273981022188,0.1183,1415927265,45330,393,809701
2016-11-16,15618,7837,14310,485,352,273,1481,14.21,1998890,24746018974,0.01,0,6045,31581.40625,1053,,67.943,5050.1138,34.924240184009534,0.1082,1307260877,41684,377,811573
2016-11-17,15677,7807,14265,325,226,195,1476,14.61,1998694,24334480804,0.01,0,5868,30808.59375,764,,66.53,4838.0854,30.428800013697696,0.1018,1193953855,40738,415,813381
2016-11-18,16189,8083,15041,338,239,218,1514,13.67,1997356,24779293462,0.01,0,6289,33100.78125,730,,66.438,5193.5489,34.70116948808436,0.1068,1340958763,43785,465,815431
2016-11-19,15538,7433,14551,297,225,177,1375,13.92,1996428,24367796634,0.01,0,6150,32331.09375,613,,71.949,5480.2832,27.900216826074278,0.0899,1103106990,39289,431,817002
2016-11-20,16204,7764,15127,532,453,171,1473,13.87,1997325,24297865025,0.01,0,6179,32460.15625,702,,78.335,5987.5706,32.59646883302205,0.1023,1263031869,42125,425,818672
2016-11-21,15918,7980,14711,417,279,251,1537,14.12,1997295,24827550548,0.01,0,6073,31811.5625,740,,84.45,6324.9229,35.25151168065952,0.1113,1349827967,42735,398,820838
2016-11-22,29347,21813,14878,1551,1433,256,1708,14.47,1997825,23329377849,0.01,0,5922,31177.5,2692,,81.078,5955.0846,38.09484580544674,0.1326,1568306298,53585,424,822445
2016-11-23,38706,30063,15427,310,215,171,1950,14.5,2034874,24571404785,0.01,0,5837,32625.625,439,,75.589,5908.0341,82.22907797129227,0.2713,3254628695,64289,916,824109
2016-11-24,15831,5263,14973,243,170,138,1424,14.44,3224321,27981297065,0.01,0,5914,32397.65625,321,,68.111,5287.2911,58.893292411189925,0.1196,2211281024,36861,793,825754
2016-11-25,29251,22868,11719,255,178,154,1767,14.13,3299571,24440853301,0.01,0,6111,33434.84375,342,,65.987,5301.8374,59.8097480438427,0.1682,2334154461,58075,831,846275
2016-11-26,14433,5799,13327,653,594,161,1501,14.56,3299530,24641800522,0.02,0,5938,32495.9375,1022,,69.017,5364.8074,72.59888123052879,0.1498,2821246160,40804,778,849441
2016-11-27,15708,6104,14746,265,171,169,1703,14.53,3299028,25256371561,0.02,0,5945,33711.09375,320,,65.524,5348.1061,114.9160501874076,0.2307,4447039191,44449,1107,852266
2016-11-28,16449,7463,14883,457,347,211,1731,14.3,3299394,25726139305,0.02,0,6042,33939.84375,632,,67.65,5544.287,122.21927557318966,0.2357,4699460436,48388,1039,853978
2016-11-29,15074,6915,13881,797,692,234,1692,14.43,3299547,25163119754,0.02,0,5988,32971.09375,1571,,69.01,5456.127,101.58944481871404,0.1983,3918288751,47036,843,855743
2016-11-30,16228,7147,15140,401,283,248,2209,14.26,3293862,23375317675,0.01,0,6061,31840.0,578,,69.284,5209.9548,35.31984014686877,0.0725,1448305639,39178,436,857601
2016-12-01,14722,6727,13722,395,287,230,1407,14.27,3292451,22785340768,0.01,0,6057,31748.28125,586,,70.31,5268.3704,27.223136520090243,0.0592,1179561410,37121,417,859257
2016-12-02,16563,7390,15439,1038,909,266,1462,14.22,3291199,23095222285,0.01,0,6075,31796.40625,1701,,71.265,5341.6121,28.081757219806352,0.0642,1219699612,41642,401,862502
2016-12-03,16480,9250,14046,315,229,188,1404,14.0,3290780,22832490174,0.0,0,6160,32116.40625,413,,74.253,5614.5189,25.910085196639702,0.0655,1114755125,41357,373,868899
2016-12-04,16951,9378,12992,310,234,163,1403,14.4,3291411,22644586389,0.0,0,5983,31172.5,460,,75.672,5551.9253,26.25906785226225,0.0683,1131598024,39643,356,874459
2016-12-05,15889,7684,14357,495,341,317,1491,14.34,3926785,23613848731,0.01,0,6004,31234.6875,805,,73.601,5409.3217,31.260227778687817,0.0642,1245472147,41613,346,881172
2016-12-06,18103,9746,15861,520,413,345,1615,14.09,3997425,23636815655,0.01,0,6089,31975.625,1055,,71.207,5367.7479,34.72419036220227,0.0608,1416816699,48200,424,883754
2016-12-07,14962,6604,14120,1773,1687,245,1523,14.17,4001886,23374892164,0.01,0,6073,31710.625,4554,,73.643,5496.8057,34.98683089340099,0.0578,1404643653,41757,376,885642
2016-12-08,15100,6817,14277,435,309,252,1416,14.03,4006060,939588332579,0.17,0,6125,32094.0625,749,,76.369,5783.3873,792.4889804728476,0.0505,1238511280,39587,418,887335
2016-12-09,16049,8540,13974,388,298,233,1502,14.22,4005990,22949471336,0.01,0,6050,31660.625,682,,79.28,5914.8346,31.42794483170498,0.055,1332538357,41444,396,889144
2016-12-10,14657,7015,13880,934,863,216,1428,14.16,4005120,22755035263,0.01,0,6075,31676.40625,1920,,80.985,6040.1544,29.027316459710686,0.0539,1210059849,40564,369,892527
2016-12-11,15179,7686,13690,352,278,184,1681,14.11,4005638,23102362744,0.01,0,6098,31782.03125,812,,82.938,6204.02,36.80282475236215,0.0744,1630402551,39164,365,895206
2016-12-12,15807,7752,14807,420,299,253,1477,14.35,4012790,23597952573,0.01,0,5999,31339.375,712,,80.878,5975.0517,31.236666299979216,0.0535,1262373967,38741,384,896938
2016-12-13,14433,7100,13654,724,618,259,1538,14.17,4008647,22648901910,0.01,0,6070,31810.0,1160,,82.224,6168.728,30.964451383760046,0.0546,1328681874,44664,412,898535
2016-12-14,16376,8898,13995,1531,1432,292,1835,14.14,4010315,22618352558,0.01,0,6080,31850.46875,2410,,81.678,6132.4685,34.88665337892242,0.0753,1460654618,47294,407,901773
2016-12-15,17355,9998,14090,880,789,212,1582,14.33,4009752,23094151934,0.01,0,6001,31367.8125,1641,,82.534,6097.3583,34.42786760716491,0.0776,1390060373,46102,382,905539
2016-12-16,16139,7796,14878,354,257,214,1506,14.15,4010738,22992393242,0.01,0,6075,31756.40625,615,,84.138,6290.8766,30.594388154557095,0.0574,1291609871,43953,385,907424
2016-12-17,14798,7685,13423,313,220,193,1418,14.07,4007103,23595023607,0.01,0,6116,31962.34375,472,,84.534,6370.3847,32.801700786191404,0.0618,1235492184,39442,395,910520
2016-12-18,13465,7441,12199,406,280,242,1345,14.13,4004408,23992718388,0.01,0,6096,31892.5,557,,87.76,6594.1816,27.72324655989505,0.0577,1106211073,36640,396,912585
2016-12-19,16637,8044,15568,1303,1054,537,1616,14.27,4004278,23123514564,0.01,0,6032,31470.46875,2228,,88.902,6588.4056,36.45135776897361,0.0646,1495809320,45599,371,914696
2016-12-20,16566,8535,15678,636,430,431,1536,14.19,4008755,24119840003,0.01,0,6069,31668.90625,999,,90.508,6748.3212,43.90159746533461,0.0628,1527558481,44241,373,917034
2016-12-21,15834,8839,14692,1826,1692,387,1769,14.19,4006388,23592292635,0.01,0,6070,31592.96875,5382,,90.111,6696.8063,54.74736540267383,0.0739,1796300581,50793,351,918936
2016-12-22,22942,8766,21219,1551,1361,482,1762,14.42,4005071,20481256826,0.01,0,5956,31074.0625,3739,,88.552,6475.333,38.84440559748092,0.0746,1695203949,55173,362,927709
2016-12-23,17169,7693,16151,1119,970,329,1522,14.43,4005530,21893017280,0.0,0,5954,31117.34375,1924,,82.166,6022.6423,29.67366918963358,0.0562,1339317925,44391,379,931859
2016-12-24,15112,7159,14272,421,326,211,1361,14.33,4005314,22905581735,0.0,0,6006,31326.875,550,,76.928,5671.6635,25.81752534909213,0.0496,1110435549,37757,364,933627
2016-12-25,13705,6388,13110,425,289,249,1317,14.07,4005173,22736759512,0.0,0,6127,32008.4375,565,,78.75,5939.9539,24.21790154001773,0.0425,1044011922,36601,390,934939
2016-12-26,13757,6498,12986,473,320,282,1294,14.18,4004528,22814139095,0.0,0,6066,31644.6875,636,,82.528,6147.6001,23.120413010232813,0.0412,1001482192,34565,370,936356
2016-12-27,14343,7156,13406,1659,1517,351,1558,14.38,4002387,23152519818,0.01,0,5998,31226.5625,2865,,80.947,5943.6228,36.3981345764551,0.0597,1432239709,42370,346,938065
2016-12-28,15071,7699,13942,974,772,410,1531,14.19,4003240,22822250696,0.01,0,6056,31571.40625,1466,,79.482,5906.9011,31.575304426588826,0.0559,1356040583,43386,365,940084
2016-12-29,15052,8536,13920,975,840,285,1678,14.12,4002971,23046273651,0.01,0,6082,31818.75,1915,,78.498,5885.5378,40.70029320645889,0.067,1632342826,46546,396,942696
2016-12-30,15526,7878,14006,1412,1099,464,1623,14.17,4003148,22836679784,0.01,0,6063,31681.5625,2031,,78.996,5892.7281,44.810910765726426,0.0641,1553149651,44561,382,945119
2016-12-31,15516,8545,14339,467,311,302,1544,14.34,4005641,22450276633,0.01,0,5993,31228.125,568,,81.073,5957.5536,28.59880080571172,0.0576,1267201745,41220,356,948080
2017-01-01,13792,6511,13050,373,274,203,1390,14.09,4004494,22502464773,0.01,0,6111,31748.28125,489,,79.895,5962.5576,25.262224854177028,0.0471,1122085141,38730,337,949686
2017-01-02,15041,7688,14029,496,352,288,1458,14.21,4005192,22989772352,0.01,0,6058,31530.78125,683,,80.591,5979.936,28.11834105552941,0.051,1200378294,39652,353,951934
2017-01-03,14621,8512,13429,1906,1795,324,1627,14.28,4004606,23220439902,0.01,0,6035,31523.28125,3083,,80.545,5984.9265,40.245343098687606,0.0713,1725017707,45883,385,954595
2017-01-04,17700,10889,16189,1086,888,399,1717,13.99,4004246,23038159919,0.01,0,6141,32099.53125,1769,,87.318,6603.4409,39.504583436605984,0.0701,1722856381,50673,393,958122
2017-01-05,18570,10244,17153,1572,1455,290,1676,14.1,4004576,22939235415,0.01,0,6091,31817.03125,2593,,90.096,6748.8433,34.85757790348873,0.063,1531231916,49596,381,961441
2017-01-06,16841,10350,15256,1141,967,356,1593,14.32,4005286,23009819425,0.01,0,6009,31359.53125,2024,,91.837,6783.5835,31.3190764022956,0.0592,1346979886,43804,373,964753
2017-01-07,16371,8745,15148,904,814,244,1570,14.09,4004812,22843513981,0.01,0,6108,31895.0,1865,,93.445,7025.7055,30.184494073781288,0.0575,1339394826,43622,388,967383
2017-01-08,15463,7912,14525,993,892,236,1557,14.13,4005788,22998988736,0.01,0,6074,31684.375,1729,,94.534,7052.8143,33.024227832090475,0.0597,1452349378,42727,372,969583
2017-01-09,17027,10006,15169,1072,972,280,1595,14.16,4006987,23091635207,0.01,0,6082,31750.3125,1413,,97.382,7281.103,35.91916969007073,0.0639,1557850735,46188,378,972005
