TIMESTAMP,SNE_OPEN_PRICE_USD,SNE_HIGH_PRICE_USD,SNE_LOW_PRICE_USD,SNE_CLOSE_PRICE_USD,SNE_VOLUME_USD,SNE_DIVIDENDS_USD,SNE_STOCK_SPLITS_USD
2021-10-22 00:00:00+00:00,0.017854999750852585,0.017854999750852585,0.0083619998767972,0.012256000190973282,1252261,0.0,0.0
2021-10-23 00:00:00+00:00,0.012256000190973282,0.033750999718904495,0.010390999726951122,0.033100999891757965,2075341,0.0,0.0
2021-10-24 00:00:00+00:00,0.033100999891757965,0.03634899854660034,0.02462800033390522,0.03285299986600876,1458420,0.0,0.0
2021-10-25 00:00:00+00:00,0.03285299986600876,0.034210000187158585,0.02789900079369545,0.03100699931383133,900105,0.0,0.0
2021-10-26 00:00:00+00:00,0.031008999794721603,0.03213899955153465,0.0266369991004467,0.027824999764561653,478282,0.0,0.0
2021-10-27 00:00:00+00:00,0.02782299928367138,0.03006099909543991,0.0145650003105402,0.021981000900268555,851653,0.0,0.0
2021-10-28 00:00:00+00:00,0.021974999457597733,0.022360000759363174,0.01816600002348423,0.01816600002348423,813397,0.0,0.0
2021-10-29 00:00:00+00:00,0.018167000263929367,0.018288999795913696,0.012269999831914902,0.012360000051558018,294580,0.0,0.0
2021-10-30 00:00:00+00:00,0.01235899981111288,0.015323000028729439,0.01235899981111288,0.013465999625623226,238385,0.0,0.0
2021-10-31 00:00:00+00:00,0.013465000316500664,0.013706999830901623,0.013117000460624695,0.013430999591946602,115676,0.0,0.0
2021-11-01 00:00:00+00:00,0.013427999801933765,0.014282000251114368,0.013133999891579151,0.014282000251114368,69196,0.0,0.0
2021-11-02 00:00:00+00:00,0.01428299956023693,0.015406000427901745,0.01428299956023693,0.015250000171363354,109290,0.0,0.0
2021-11-03 00:00:00+00:00,0.015250000171363354,0.015607999637722969,0.01421399973332882,0.014268999919295311,92223,0.0,0.0
2021-11-04 00:00:00+00:00,0.014268999919295311,0.014387000352144241,0.013887999579310417,0.013919999822974205,48828,0.0,0.0
2021-11-05 00:00:00+00:00,0.013918999582529068,0.016293000429868698,0.013913000002503395,0.015634000301361084,61261,0.0,0.0
