TIMESTAMP,VIDZ_OPEN_PRICE_USD,VIDZ_HIGH_PRICE_USD,VIDZ_LOW_PRICE_USD,VIDZ_CLOSE_PRICE_USD,VIDZ_VOLUME_USD,VIDZ_DIVIDENDS_USD,VIDZ_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.0018850000342354178,0.0025909999385476112,0.0018110000528395176,0.002558999927714467,17,0.0,0.0
2017-11-10 00:00:00+00:00,0.002566999988630414,0.002641000086441636,0.0014550000196322799,0.0015450000064447522,166,0.0,0.0
2017-11-11 00:00:00+00:00,0.0015300000086426735,0.001576000009663403,0.0012829999905079603,0.0014270000392571092,171,0.0,0.0
2017-11-12 00:00:00+00:00,0.0014260000316426158,0.0015330000314861536,0.0011820000363513827,0.0013160000089555979,146,0.0,0.0
2017-11-13 00:00:00+00:00,0.0013180000241845846,0.003369000041857362,0.001196000026538968,0.0016110000433400273,688,0.0,0.0
2017-11-14 00:00:00+00:00,0.001614999957382679,0.003244000021368265,0.0014639999717473984,0.0014809999847784638,208,0.0,0.0
2017-11-15 00:00:00+00:00,0.0014819999923929572,0.0021649999544024467,0.0014819999923929572,0.002041999949142337,299,0.0,0.0
2017-11-16 00:00:00+00:00,0.002053000032901764,0.002053000032901764,0.0016410000389441848,0.0019389999797567725,46,0.0,0.0
2017-11-17 00:00:00+00:00,0.001934999949298799,0.002099999925121665,0.0015529999509453773,0.0016430000541731715,70,0.0,0.0
2017-11-18 00:00:00+00:00,0.001636000000871718,0.0023960000835359097,0.0015879999846220016,0.0023799999617040157,15,0.0,0.0
2017-11-19 00:00:00+00:00,0.0023759999312460423,0.0023759999312460423,0.0017079999670386314,0.0018710000440478325,115,0.0,0.0
2017-11-20 00:00:00+00:00,0.0018700000364333391,0.0021180000621825457,0.0018260000506415963,0.0018609999679028988,48,0.0,0.0
2017-11-21 00:00:00+00:00,0.0018609999679028988,0.0018660000059753656,0.0016370000084862113,0.001715000020340085,53,0.0,0.0
2017-11-22 00:00:00+00:00,0.0017190000507980585,0.00203999993391335,0.0017130000051110983,0.0020230000372976065,76,0.0,0.0
2017-11-23 00:00:00+00:00,0.002019000006839633,0.002073999959975481,0.0018260000506415963,0.0019280000124126673,21,0.0,0.0
2017-11-24 00:00:00+00:00,0.0019120000069960952,0.0022789998911321163,0.0018599999602884054,0.0021639999467879534,58,0.0,0.0
2017-11-25 00:00:00+00:00,0.0021589999087154865,0.002205000026151538,0.0018619999755173922,0.0021589999087154865,136,0.0,0.0
2017-11-26 00:00:00+00:00,0.002157999901100993,0.0022609999869018793,0.001905999961309135,0.001959000015631318,314,0.0,0.0
2017-11-27 00:00:00+00:00,0.0019600000232458115,0.0021250001154839993,0.0019249999895691872,0.0020389999262988567,65,0.0,0.0
2017-11-28 00:00:00+00:00,0.0020439999643713236,0.0023880000226199627,0.001979999942705035,0.0022899999748915434,201,0.0,0.0
2017-11-29 00:00:00+00:00,0.00228899996727705,0.0027600000612437725,0.0020759999752044678,0.0022169998846948147,32,0.0,0.0
2017-11-30 00:00:00+00:00,0.0022509999107569456,0.0023449999280273914,0.0017470000311732292,0.0019030000548809767,100,0.0,0.0
2017-12-01 00:00:00+00:00,0.0018939999863505363,0.0020910000894218683,0.0017509999452158809,0.0020910000894218683,15,0.0,0.0
2017-12-02 00:00:00+00:00,0.0020890000741928816,0.0024649999104440212,0.0020540000405162573,0.0023330000694841146,30,0.0,0.0
2017-12-03 00:00:00+00:00,0.0023350000847131014,0.002472999971359968,0.002133999951183796,0.002345999935641885,250,0.0,0.0
2017-12-04 00:00:00+00:00,0.0023539999965578318,0.002589999930933118,0.0022869999520480633,0.0024429999757558107,374,0.0,0.0
2017-12-05 00:00:00+00:00,0.0024480000138282776,0.0028649999294430017,0.002428000094369054,0.0026149998884648085,26,0.0,0.0
2017-12-06 00:00:00+00:00,0.002601000014692545,0.003003000048920512,0.002535999985411763,0.002833999926224351,513,0.0,0.0
2017-12-07 00:00:00+00:00,0.002831999910995364,0.0033740000799298286,0.0026539999525994062,0.003017999930307269,587,0.0,0.0
2017-12-08 00:00:00+00:00,0.0030249999836087227,0.003094000043347478,0.0024210000410676003,0.0028490000404417515,12,0.0,0.0
2017-12-09 00:00:00+00:00,0.0028389999642968178,0.002885000081732869,0.0018769999733194709,0.002618999918922782,159,0.0,0.0
2017-12-10 00:00:00+00:00,0.002597999991849065,0.010789000429213047,0.0023449999280273914,0.0033030000049620867,192,0.0,0.0
2017-12-11 00:00:00+00:00,0.0032689999788999557,0.004865999799221754,0.003145999973639846,0.004461999982595444,195,0.0,0.0
2017-12-12 00:00:00+00:00,0.00455200020223856,0.004656999837607145,0.0026020000223070383,0.002606000052765012,850,0.0,0.0
2017-12-13 00:00:00+00:00,0.0026080000679939985,0.0028119999915361404,0.0023010000586509705,0.0023429999127984047,235,0.0,0.0
2017-12-14 00:00:00+00:00,0.0023350000847131014,0.002858000108972192,0.0023089998867362738,0.0025309999473392963,189,0.0,0.0
2017-12-15 00:00:00+00:00,0.00253499997779727,0.00395999988541007,0.0024610001128166914,0.0038499999791383743,190,0.0,0.0
2017-12-16 00:00:00+00:00,0.003855000017210841,0.0038590000476688147,0.002816000021994114,0.0033919999841600657,2237,0.0,0.0
2017-12-17 00:00:00+00:00,0.0034179999493062496,0.005237999837845564,0.0030400000978261232,0.0030499999411404133,1212,0.0,0.0
2017-12-18 00:00:00+00:00,0.0029690000228583813,0.0035039999056607485,0.002529999939724803,0.003490000031888485,254,0.0,0.0
2017-12-19 00:00:00+00:00,0.003490000031888485,0.0035230000503361225,0.0023109999019652605,0.002420000033453107,422,0.0,0.0
2017-12-20 00:00:00+00:00,0.00241800001822412,0.003312000073492527,0.001196000026538968,0.0012529999949038029,206,0.0,0.0
2017-12-21 00:00:00+00:00,0.001256000017747283,0.0032399999909102917,0.0012499999720603228,0.0032019999343901873,846,0.0,0.0
2017-12-22 00:00:00+00:00,0.0032130000181496143,0.003244000021368265,0.00228599994443357,0.0027520000003278255,103,0.0,0.0
2017-12-23 00:00:00+00:00,0.002773999935016036,0.0030950000509619713,0.0022009999956935644,0.0024689999409019947,380,0.0,0.0
2017-12-24 00:00:00+00:00,0.0024870000779628754,0.0026110000908374786,0.001787999994121492,0.0024900001008063555,542,0.0,0.0
2017-12-25 00:00:00+00:00,0.0025140000507235527,0.0067529999651014805,0.002256999956443906,0.004360000137239695,10262,0.0,0.0
2017-12-26 00:00:00+00:00,0.004354999866336584,0.005545000080019236,0.003596999915316701,0.0036989999935030937,1145,0.0,0.0
2017-12-27 00:00:00+00:00,0.003702000016346574,0.004953000228852034,0.0030239999759942293,0.004497000016272068,203,0.0,0.0
2017-12-28 00:00:00+00:00,0.004488000180572271,0.004542000126093626,0.002435999922454357,0.003392999991774559,496,0.0,0.0
2017-12-29 00:00:00+00:00,0.0034280000254511833,0.006364000029861927,0.0033770001027733088,0.005816000048071146,1398,0.0,0.0
2017-12-30 00:00:00+00:00,0.005801999941468239,0.00583899999037385,0.004019000101834536,0.004362000152468681,747,0.0,0.0
2017-12-31 00:00:00+00:00,0.004315999802201986,0.005226000212132931,0.003186000045388937,0.003865000093355775,542,0.0,0.0
