TIMESTAMP,HMQ_OPEN_PRICE_USD,HMQ_HIGH_PRICE_USD,HMQ_LOW_PRICE_USD,HMQ_CLOSE_PRICE_USD,HMQ_VOLUME_USD,HMQ_DIVIDENDS_USD,HMQ_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.09308300167322159,0.09977500140666962,0.09167899936437607,0.09813199937343597,259034,0.0,0.0
2017-11-10 00:00:00+00:00,0.09844399988651276,0.10061399638652802,0.08455900102853775,0.08650200068950653,211143,0.0,0.0
2017-11-11 00:00:00+00:00,0.08624999970197678,0.09242399781942368,0.08612000197172165,0.08794199675321579,184563,0.0,0.0
2017-11-12 00:00:00+00:00,0.08807899802923203,0.08807899802923203,0.0735199972987175,0.07878600060939789,169531,0.0,0.0
2017-11-13 00:00:00+00:00,0.07888399809598923,0.08913899958133698,0.0778689980506897,0.08849000185728073,114671,0.0,0.0
2017-11-14 00:00:00+00:00,0.08922900259494781,0.09391999989748001,0.08784899860620499,0.09237600117921829,164158,0.0,0.0
2017-11-15 00:00:00+00:00,0.09242500364780426,0.09608600288629532,0.09212400019168854,0.0937969982624054,163659,0.0,0.0
2017-11-16 00:00:00+00:00,0.09404700249433517,0.0961420014500618,0.0909620001912117,0.09527000039815903,192710,0.0,0.0
2017-11-17 00:00:00+00:00,0.0952180027961731,0.09630200266838074,0.09070999920368195,0.0927869975566864,135991,0.0,0.0
2017-11-18 00:00:00+00:00,0.09258899837732315,0.09785699844360352,0.08860599994659424,0.09429100155830383,220786,0.0,0.0
2017-11-19 00:00:00+00:00,0.09442699700593948,0.0980440005660057,0.0915519967675209,0.09753099828958511,232497,0.0,0.0
2017-11-20 00:00:00+00:00,0.09759899973869324,0.0990149974822998,0.09552200138568878,0.09642600268125534,232143,0.0,0.0
2017-11-21 00:00:00+00:00,0.09709499776363373,0.09888000041246414,0.09172800183296204,0.09476500004529953,201817,0.0,0.0
2017-11-22 00:00:00+00:00,0.09551399946212769,0.09953299909830093,0.09345299750566483,0.09852200001478195,216101,0.0,0.0
2017-11-23 00:00:00+00:00,0.09865599870681763,0.10023699700832367,0.09547899663448334,0.09638199955224991,352879,0.0,0.0
2017-11-24 00:00:00+00:00,0.09533800184726715,0.09869199991226196,0.09150099754333496,0.09476999938488007,372019,0.0,0.0
2017-11-25 00:00:00+00:00,0.09463199973106384,0.10062500089406967,0.09380500018596649,0.09993100166320801,241121,0.0,0.0
2017-11-26 00:00:00+00:00,0.0996360033750534,0.10674399882555008,0.09460599720478058,0.10669700056314468,275494,0.0,0.0
2017-11-27 00:00:00+00:00,0.10671400278806686,0.15535800158977509,0.10382899641990662,0.11761099845170975,3715670,0.0,0.0
2017-11-28 00:00:00+00:00,0.12075000256299973,0.12984399497509003,0.10854700207710266,0.1110989972949028,1460640,0.0,0.0
2017-11-29 00:00:00+00:00,0.11070100218057632,0.129831001162529,0.08923900127410889,0.08923900127410889,837112,0.0,0.0
2017-11-30 00:00:00+00:00,0.09143800288438797,0.10701999813318253,0.08306100219488144,0.09992100298404694,444306,0.0,0.0
2017-12-01 00:00:00+00:00,0.10243800282478333,0.1241070032119751,0.0959869995713234,0.11635500192642212,1408450,0.0,0.0
2017-12-02 00:00:00+00:00,0.11625800281763077,0.12850899994373322,0.1104779988527298,0.11974799633026123,578989,0.0,0.0
2017-12-03 00:00:00+00:00,0.11985799670219421,0.14045700430870056,0.11340499669313431,0.11936599761247635,512563,0.0,0.0
2017-12-04 00:00:00+00:00,0.12083999812602997,0.17544999718666077,0.12070699781179428,0.17519399523735046,4903680,0.0,0.0
2017-12-05 00:00:00+00:00,0.17207099497318268,0.20013700425624847,0.15899699926376343,0.17424200475215912,3911540,0.0,0.0
2017-12-06 00:00:00+00:00,0.17145900428295135,0.17240899801254272,0.14337000250816345,0.15302999317646027,2054010,0.0,0.0
2017-12-07 00:00:00+00:00,0.15270499885082245,0.18618300557136536,0.15138499438762665,0.1574449986219406,1613180,0.0,0.0
2017-12-08 00:00:00+00:00,0.15763500332832336,0.1584939956665039,0.1249770000576973,0.1538269966840744,741610,0.0,0.0
2017-12-09 00:00:00+00:00,0.15267600119113922,0.16530300676822662,0.13061100244522095,0.14622600376605988,504553,0.0,0.0
2017-12-10 00:00:00+00:00,0.14678999781608582,0.14678999781608582,0.1147800013422966,0.13361099362373352,326238,0.0,0.0
2017-12-11 00:00:00+00:00,0.1326799988746643,0.16714900732040405,0.13109000027179718,0.14170199632644653,1481850,0.0,0.0
2017-12-12 00:00:00+00:00,0.1414629966020584,0.1809989959001541,0.14101199805736542,0.17524799704551697,2742710,0.0,0.0
2017-12-13 00:00:00+00:00,0.17846199870109558,0.1875690072774887,0.1537490040063858,0.17560400068759918,1950190,0.0,0.0
2017-12-14 00:00:00+00:00,0.17500999569892883,0.1973630040884018,0.16719399392604828,0.18614999949932098,2925920,0.0,0.0
2017-12-15 00:00:00+00:00,0.1892009973526001,1.056879997253418,0.18900400400161743,0.5685110092163086,140768992,0.0,0.0
2017-12-16 00:00:00+00:00,0.48411399126052856,0.5715739727020264,0.41443198919296265,0.43779700994491577,77935000,0.0,0.0
2017-12-17 00:00:00+00:00,0.4282299876213074,0.46526700258255005,0.37295201420783997,0.39926400780677795,16881300,0.0,0.0
2017-12-18 00:00:00+00:00,0.3974510133266449,0.4639570116996765,0.3650459945201874,0.43189001083374023,15022700,0.0,0.0
2017-12-19 00:00:00+00:00,0.4316689968109131,0.4633939862251282,0.3496110141277313,0.3779360055923462,10673100,0.0,0.0
2017-12-20 00:00:00+00:00,0.37911298871040344,0.37911298871040344,0.32120901346206665,0.3421210050582886,4487520,0.0,0.0
2017-12-21 00:00:00+00:00,0.34506499767303467,0.4187380075454712,0.32137399911880493,0.35006800293922424,10109200,0.0,0.0
2017-12-22 00:00:00+00:00,0.35113298892974854,0.372529000043869,0.19979900121688843,0.267518013715744,4434810,0.0,0.0
2017-12-23 00:00:00+00:00,0.26727598905563354,0.3408460021018982,0.26727598905563354,0.3064900040626526,5219600,0.0,0.0
2017-12-24 00:00:00+00:00,0.3086099922657013,0.5213299989700317,0.26893600821495056,0.46401700377464294,42316500,0.0,0.0
2017-12-25 00:00:00+00:00,0.4667940139770508,0.9860410094261169,0.3809179961681366,0.4978410005569458,107650000,0.0,0.0
2017-12-26 00:00:00+00:00,0.5238649845123291,0.6084240078926086,0.4600830078125,0.5234529972076416,30556500,0.0,0.0
2017-12-27 00:00:00+00:00,0.5122860074043274,0.7248420119285583,0.4944100081920624,0.6290310025215149,35290900,0.0,0.0
2017-12-28 00:00:00+00:00,0.6319620013237,0.6319620013237,0.49842599034309387,0.5546789765357971,9173030,0.0,0.0
