TIMESTAMP,SEN34916_OPEN_PRICE_USD,SEN34916_HIGH_PRICE_USD,SEN34916_LOW_PRICE_USD,SEN34916_CLOSE_PRICE_USD,SEN34916_VOLUME_USD,SEN34916_DIVIDENDS_USD,SEN34916_STOCK_SPLITS_USD
2025-02-22 00:00:00+00:00,0.1001959964632988,0.1250929981470108,0.09710600227117538,0.11295399814844131,1506614,0.0,0.0
2025-02-23 00:00:00+00:00,0.11295399814844131,0.1213660016655922,0.10561499744653702,0.10851000249385834,1462182,0.0,0.0
2025-02-24 00:00:00+00:00,0.10851000249385834,0.10972999781370163,0.08413100242614746,0.08616700023412704,1691092,0.0,0.0
2025-02-25 00:00:00+00:00,0.08616700023412704,0.0962510034441948,0.0774419978260994,0.0945110023021698,1869548,0.0,0.0
2025-02-26 00:00:00+00:00,0.0945110023021698,0.0962890014052391,0.07937700301408768,0.08700700104236603,1662312,0.0,0.0
2025-02-27 00:00:00+00:00,0.08700700104236603,0.09355100244283676,0.08643800020217896,0.08836399763822556,1592430,0.0,0.0
2025-02-28 00:00:00+00:00,0.08836399763822556,0.09186500310897827,0.07832100242376328,0.09120199829339981,1588920,0.0,0.0
2025-03-01 00:00:00+00:00,0.09120199829339981,0.09713400155305862,0.09120199829339981,0.09164900332689285,1507140,0.0,0.0
2025-03-02 00:00:00+00:00,0.09164900332689285,0.10546399652957916,0.08918900042772293,0.09968200325965881,1657457,0.0,0.0
2025-03-03 00:00:00+00:00,0.09968200325965881,0.10157600045204163,0.0804620012640953,0.08879800140857697,1532199,0.0,0.0
2025-03-04 00:00:00+00:00,0.08879800140857697,0.08941999822854996,0.06765200197696686,0.07494500279426575,2157511,0.0,0.0
2025-03-05 00:00:00+00:00,0.07494500279426575,0.08254099637269974,0.07097399979829788,0.08090200275182724,1676382,0.0,0.0
2025-03-06 00:00:00+00:00,0.08088699728250504,0.08305999636650085,0.07720199972391129,0.08094900101423264,1510955,0.0,0.0
2025-03-07 00:00:00+00:00,0.08094900101423264,0.08094900101423264,0.06939800083637238,0.06962200254201889,1746108,0.0,0.0
2025-03-08 00:00:00+00:00,0.06962200254201889,0.07081200182437897,0.06018900126218796,0.06446699798107147,1912012,0.0,0.0
2025-03-09 00:00:00+00:00,0.06446699798107147,0.07607399672269821,0.050884999334812164,0.05147700011730194,1905169,0.0,0.0
2025-03-10 00:00:00+00:00,0.05147700011730194,0.0595409981906414,0.034984998404979706,0.04464200139045715,2320790,0.0,0.0
2025-03-11 00:00:00+00:00,0.04456999897956848,0.04456999897956848,0.03373600170016289,0.04251899942755699,2231470,0.0,0.0
2025-03-12 00:00:00+00:00,0.04251899942755699,0.04630500078201294,0.04009300097823143,0.04615600034594536,1751858,0.0,0.0
2025-03-13 00:00:00+00:00,0.04615600034594536,0.04705800116062164,0.03577899932861328,0.03794499859213829,1972969,0.0,0.0
2025-03-14 00:00:00+00:00,0.03794499859213829,0.04637200012803078,0.03734799847006798,0.043515000492334366,2724404,0.0,0.0
2025-03-15 00:00:00+00:00,0.043515000492334366,0.04390399903059006,0.040832001715898514,0.043441999703645706,1791254,0.0,0.0
2025-03-16 00:00:00+00:00,0.043441999703645706,0.04646399989724159,0.04225299879908562,0.04315999895334244,1938204,0.0,0.0
2025-03-17 00:00:00+00:00,0.04315999895334244,0.045604001730680466,0.04155699908733368,0.04453999921679497,1852748,0.0,0.0
2025-03-18 00:00:00+00:00,0.04453999921679497,0.04486300051212311,0.038169000297784805,0.040637001395225525,1748735,0.0,0.0
2025-03-19 00:00:00+00:00,0.040637001395225525,0.04251600056886673,0.03834899887442589,0.04197800159454346,1886202,0.0,0.0
2025-03-20 00:00:00+00:00,0.04197800159454346,0.042704999446868896,0.038408998399972916,0.038662999868392944,1807812,0.0,0.0
2025-03-21 00:00:00+00:00,0.038662999868392944,0.03943299874663353,0.03415900096297264,0.034912001341581345,2052433,0.0,0.0
2025-03-22 00:00:00+00:00,0.034912001341581345,0.03522200137376785,0.0289280004799366,0.029642000794410706,2068294,0.0,0.0
2025-03-23 00:00:00+00:00,0.029642000794410706,0.03502099961042404,0.028558000922203064,0.034598998725414276,2023849,0.0,0.0
2025-03-24 00:00:00+00:00,0.034598998725414276,0.03781300038099289,0.03142099827528,0.036600999534130096,2194286,0.0,0.0
2025-03-25 00:00:00+00:00,0.036600999534130096,0.03694299980998039,0.0333390012383461,0.035645000636577606,2034931,0.0,0.0
2025-03-26 00:00:00+00:00,0.035645000636577606,0.03623700141906738,0.03317900002002716,0.03439699858427048,2026832,0.0,0.0
2025-03-27 00:00:00+00:00,0.03439699858427048,0.03492100164294243,0.033541999757289886,0.03414899855852127,2008209,0.0,0.0
2025-03-28 00:00:00+00:00,0.03414899855852127,0.034338999539613724,0.03022800013422966,0.03163300082087517,1941694,0.0,0.0
2025-03-29 00:00:00+00:00,0.03163300082087517,0.04124400019645691,0.029386000707745552,0.02961999922990799,2166849,0.0,0.0
2025-03-30 00:00:00+00:00,0.02961999922990799,0.03248000144958496,0.0295570008456707,0.03097900003194809,1999027,0.0,0.0
2025-03-31 00:00:00+00:00,0.03097900003194809,0.03248099982738495,0.03022100031375885,0.03176800161600113,1943734,0.0,0.0
2025-04-01 00:00:00+00:00,0.03176800161600113,0.0358630008995533,0.031150000169873238,0.03536900132894516,2003182,0.0,0.0
