TIMESTAMP,HOP20547_OPEN_PRICE_USD,HOP20547_HIGH_PRICE_USD,HOP20547_LOW_PRICE_USD,HOP20547_CLOSE_PRICE_USD,HOP20547_VOLUME_USD,HOP20547_DIVIDENDS_USD,HOP20547_STOCK_SPLITS_USD
2022-06-11 00:00:00+00:00,0.13349999487400055,0.1399269998073578,0.08411400020122528,0.10968799889087677,4587233,0.0,0.0
2022-06-12 00:00:00+00:00,0.10968799889087677,0.11296500265598297,0.08665899932384491,0.09023299813270569,3103366,0.0,0.0
2022-06-13 00:00:00+00:00,0.09023299813270569,0.09023299813270569,0.06751400232315063,0.07909200340509415,2818137,0.0,0.0
2022-06-14 00:00:00+00:00,0.07909200340509415,0.09157100319862366,0.07057400047779083,0.07935299724340439,2636001,0.0,0.0
2022-06-15 00:00:00+00:00,0.07935299724340439,0.08397000283002853,0.06267400085926056,0.07997799664735794,2376406,0.0,0.0
2022-06-16 00:00:00+00:00,0.07997799664735794,0.0879490002989769,0.06550800055265427,0.06597200036048889,2205938,0.0,0.0
2022-06-17 00:00:00+00:00,0.06597200036048889,0.1486559957265854,0.06530299782752991,0.11827299743890762,4032239,0.0,0.0
2022-06-18 00:00:00+00:00,0.11827299743890762,0.12230099737644196,0.08237600326538086,0.09529200196266174,2992247,0.0,0.0
2022-06-19 00:00:00+00:00,0.09529200196266174,0.13437600433826447,0.0873199999332428,0.1200300008058548,3133501,0.0,0.0
2022-06-20 00:00:00+00:00,0.1200300008058548,0.12257300317287445,0.09371999651193619,0.10632900148630142,3628381,0.0,0.0
2022-06-21 00:00:00+00:00,0.10632900148630142,0.15559400618076324,0.09504599869251251,0.1314699947834015,4496844,0.0,0.0
2022-06-22 00:00:00+00:00,0.1314699947834015,0.1322070062160492,0.10741599649190903,0.11996900290250778,3897850,0.0,0.0
2022-06-23 00:00:00+00:00,0.11996900290250778,0.14818599820137024,0.11894500255584717,0.13316500186920166,4527800,0.0,0.0
2022-06-24 00:00:00+00:00,0.13316500186920166,0.1405079960823059,0.13294300436973572,0.1383640021085739,4622687,0.0,0.0
2022-06-25 00:00:00+00:00,0.1383640021085739,0.13973699510097504,0.11321800202131271,0.12912200391292572,4270076,0.0,0.0
2022-06-26 00:00:00+00:00,0.12912599742412567,0.13250699639320374,0.10481200367212296,0.12789300084114075,4427344,0.0,0.0
2022-06-27 00:00:00+00:00,0.12790100276470184,0.1311129927635193,0.10336899757385254,0.10832200199365616,3145098,0.0,0.0
2022-06-28 00:00:00+00:00,0.10832200199365616,0.11142200231552124,0.09242700040340424,0.09352000057697296,1959886,0.0,0.0
