TIMESTAMP,FLOVI_OPEN_PRICE_USD,FLOVI_HIGH_PRICE_USD,FLOVI_LOW_PRICE_USD,FLOVI_CLOSE_PRICE_USD,FLOVI_VOLUME_USD,FLOVI_DIVIDENDS_USD,FLOVI_STOCK_SPLITS_USD
2024-08-10 00:00:00+00:00,,,,0.0,1027,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,533,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,251,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,761,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,652,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,851,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,2211,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,2337,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,589,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,1522,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,328,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,620,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,811,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,612,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,27,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,340,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,709,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,2372,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,2190,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,1279,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,366,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,948,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,109,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,293,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,46,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1534,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,633,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,610,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,762,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,529,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,630,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,1099,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,167,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,346,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,961,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1029,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,1407,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1115,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,3370,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,678,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,487,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,901,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,2598,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,1642,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1329,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,848,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,763,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,459,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,71340,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,72313,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,32031,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,8003,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,12991,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,9926,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,543,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,7855,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1322,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,667,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,3100,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,3944,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,495,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,555,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,306,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,2529,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,455,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,2189,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,844,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,907,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,360,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1064,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,522,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,61,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1304,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,108,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1760,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,794,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,26,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,851,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,197,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,741,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,252,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,80,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,1430,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,213,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,48,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,254,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,487,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,889,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,89,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,228,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,118,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,98,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,23,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,205,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,112,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,221,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,433,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,271,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,256,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,88,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,120,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1611,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,5484,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,822,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,26,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,67,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,2378,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,2938,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,339,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,142,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,422,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,254,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,10,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,44,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,59,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,49,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,86,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,362,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,484,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,8,0.0,0.0
2025-03-12 00:00:00+00:00,,,,0.0,157,0.0,0.0
2025-03-13 00:00:00+00:00,,,,0.0,2651,0.0,0.0
2025-03-17 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-06-01 00:00:00+00:00,2.6302388045351677e-10,2.6302388045351677e-10,2.602636717252693e-10,2.602636717252693e-10,104,0.0,0.0
