TIMESTAMP,GRFT34526_OPEN_PRICE_USD,GRFT34526_HIGH_PRICE_USD,GRFT34526_LOW_PRICE_USD,GRFT34526_CLOSE_PRICE_USD,GRFT34526_VOLUME_USD,GRFT34526_DIVIDENDS_USD,GRFT34526_STOCK_SPLITS_USD
2025-01-11 00:00:00+00:00,0.0014939999673515558,0.0016009999671950936,0.001478999969549477,0.001563000027090311,11272,0.0,0.0
2025-01-12 00:00:00+00:00,0.001563000027090311,0.0017500000540167093,0.0015259999781847,0.0016949999844655395,21989,0.0,0.0
2025-01-13 00:00:00+00:00,0.0016949999844655395,0.0017960000550374389,0.0015709999715909362,0.0016410000389441848,29283,0.0,0.0
2025-01-14 00:00:00+00:00,0.0016410000389441848,0.0018289999570697546,0.0016049999976530671,0.0017979999538511038,13784,0.0,0.0
2025-01-15 00:00:00+00:00,0.0017979999538511038,0.0018759999657049775,0.0017030000453814864,0.0017259999876841903,18122,0.0,0.0
2025-01-16 00:00:00+00:00,0.0017259999876841903,0.0020719999447464943,0.0017130000051110983,0.0019910000264644623,17051,0.0,0.0
2025-01-17 00:00:00+00:00,0.0019910000264644623,0.002047999994829297,0.0017969999462366104,0.0018110000528395176,21333,0.0,0.0
2025-01-18 00:00:00+00:00,0.0018110000528395176,0.0021929999347776175,0.0018019999843090773,0.001976999919861555,27201,0.0,0.0
2025-01-19 00:00:00+00:00,0.001976999919861555,0.00203699991106987,0.001538999960757792,0.001547000021673739,26360,0.0,0.0
2025-01-20 00:00:00+00:00,0.001547000021673739,0.0018820000113919377,0.001547000021673739,0.0018230000277981162,15640,0.0,0.0
2025-01-21 00:00:00+00:00,0.0018230000277981162,0.002136999974027276,0.0017529999604448676,0.0020649998914450407,12846,0.0,0.0
2025-01-22 00:00:00+00:00,0.0020649998914450407,0.0023219999857246876,0.0019099999917671084,0.002251999918371439,24634,0.0,0.0
2025-01-23 00:00:00+00:00,0.002251999918371439,0.00228899996727705,0.0019749999046325684,0.002182000083848834,13907,0.0,0.0
2025-01-24 00:00:00+00:00,0.002182000083848834,0.002234000014141202,0.0018619999755173922,0.001927000004798174,19021,0.0,0.0
2025-01-25 00:00:00+00:00,0.001927000004798174,0.001973999897018075,0.0017950000474229455,0.0018339999951422215,18448,0.0,0.0
2025-01-26 00:00:00+00:00,0.0018339999951422215,0.0019600000232458115,0.0018179999897256494,0.0019130000146105886,14446,0.0,0.0
2025-01-27 00:00:00+00:00,0.0019130000146105886,0.0019130000146105886,0.0015910000074654818,0.001749000046402216,11202,0.0,0.0
2025-01-28 00:00:00+00:00,0.001749000046402216,0.001854000031016767,0.0016319999704137444,0.0016319999704137444,215971,0.0,0.0
2025-01-29 00:00:00+00:00,0.0016319999704137444,0.0017130000051110983,0.001617999980226159,0.0016840000171214342,5986,0.0,0.0
2025-01-30 00:00:00+00:00,0.0016840000171214342,0.0016919999616220593,0.0016029999824240804,0.001614999957382679,7960,0.0,0.0
