TIMESTAMP,FJO_OPEN_PRICE_USD,FJO_HIGH_PRICE_USD,FJO_LOW_PRICE_USD,FJO_CLOSE_PRICE_USD,FJO_VOLUME_USD,FJO_DIVIDENDS_USD,FJO_STOCK_SPLITS_USD
2024-04-22 00:00:00+00:00,2.566293954849243,2.754318952560425,2.1393489837646484,2.5408849716186523,6102598,0.0,0.0
2024-04-23 00:00:00+00:00,2.5408849716186523,2.6910359859466553,2.181468963623047,2.40462589263916,3418740,0.0,0.0
2024-04-24 00:00:00+00:00,2.300307035446167,2.307168960571289,1.677731990814209,1.9823429584503174,6940129,0.0,0.0
2024-04-25 00:00:00+00:00,1.9484790563583374,1.9484790563583374,1.6562440395355225,1.748242974281311,62468122,0.0,0.0
2024-04-26 00:00:00+00:00,1.748242974281311,1.8916380405426025,1.586595058441162,1.5941590070724487,2341413,0.0,0.0
2024-04-27 00:00:00+00:00,1.6046899557113647,1.679244041442871,1.3520480394363403,1.5978939533233643,2869375,0.0,0.0
2024-04-28 00:00:00+00:00,1.5978970527648926,1.741075038909912,1.5692369937896729,1.6514580249786377,1535900,0.0,0.0
2024-04-29 00:00:00+00:00,1.6514580249786377,1.7021679878234863,1.4558589458465576,1.697005033493042,1932604,0.0,0.0
2024-04-30 00:00:00+00:00,1.697005033493042,1.697005033493042,1.3574119806289673,1.5854359865188599,2308084,0.0,0.0
2024-05-01 00:00:00+00:00,1.5854389667510986,1.8636120557785034,1.4093769788742065,1.8026800155639648,2430639,0.0,0.0
2024-05-02 00:00:00+00:00,1.8026789426803589,1.9880989789962769,1.682360053062439,1.919935941696167,2217233,0.0,0.0
2024-05-03 00:00:00+00:00,1.9044170379638672,1.9218260049819946,1.684622049331665,1.7963370084762573,1797248,0.0,0.0
2024-05-04 00:00:00+00:00,1.768226981163025,1.7793580293655396,1.5445729494094849,1.590235948562622,1820185,0.0,0.0
2024-05-05 00:00:00+00:00,1.5764880180358887,1.733428955078125,1.5631450414657593,1.6837489604949951,1754456,0.0,0.0
2024-05-06 00:00:00+00:00,1.672518014907837,1.6796480417251587,1.5399960279464722,1.5521600246429443,1674224,0.0,0.0
2024-05-07 00:00:00+00:00,1.5521620512008667,1.5544320344924927,1.4874060153961182,1.506767988204956,1702944,0.0,0.0
2024-05-08 00:00:00+00:00,1.4393160343170166,1.4536919593811035,1.2801860570907593,1.28895103931427,1540028,0.0,0.0
2024-05-09 00:00:00+00:00,1.28895103931427,1.4415110349655151,1.28883695602417,1.4394099712371826,1560603,0.0,0.0
2024-05-10 00:00:00+00:00,1.4394099712371826,1.4394359588623047,1.2427979707717896,1.2432010173797607,1547980,0.0,0.0
2024-05-11 00:00:00+00:00,1.2487380504608154,1.2670890092849731,1.1538820266723633,1.1616920232772827,1414018,0.0,0.0
2024-05-12 00:00:00+00:00,1.1604700088500977,1.3608590364456177,1.1480929851531982,1.2829289436340332,1487910,0.0,0.0
2024-05-13 00:00:00+00:00,1.2823189496994019,1.4154750108718872,1.171815037727356,1.3229650259017944,1768755,0.0,0.0
2024-05-14 00:00:00+00:00,1.3407310247421265,1.3452049493789673,1.1533859968185425,1.1534219980239868,1375325,0.0,0.0
2024-05-15 00:00:00+00:00,1.153417944908142,1.294585943222046,1.1496989727020264,1.2921040058135986,1462259,0.0,0.0
2024-05-16 00:00:00+00:00,1.305575966835022,1.3093550205230713,1.2283090353012085,1.2355070114135742,1598063,0.0,0.0
