TIMESTAMP,TOX27278_OPEN_PRICE_USD,TOX27278_HIGH_PRICE_USD,TOX27278_LOW_PRICE_USD,TOX27278_CLOSE_PRICE_USD,TOX27278_VOLUME_USD,TOX27278_DIVIDENDS_USD,TOX27278_STOCK_SPLITS_USD
2024-01-11 00:00:00+00:00,0.16107100248336792,0.1653680056333542,0.15804700553417206,0.16328799724578857,5843220,0.0,0.0
2024-01-12 00:00:00+00:00,0.16329500079154968,0.16687700152397156,0.15852999687194824,0.1661120057106018,5779627,0.0,0.0
2024-01-13 00:00:00+00:00,0.166034996509552,0.1676589995622635,0.16082599759101868,0.16647200286388397,6983966,0.0,0.0
2024-01-14 00:00:00+00:00,0.16647200286388397,0.16710500419139862,0.16297900676727295,0.16491000354290009,5261612,0.0,0.0
2024-01-15 00:00:00+00:00,0.16489699482917786,0.16588999330997467,0.16229300200939178,0.1654359996318817,5581546,0.0,0.0
2024-01-16 00:00:00+00:00,0.1653980016708374,0.17021900415420532,0.1633799970149994,0.1700199991464615,5823734,0.0,0.0
2024-01-17 00:00:00+00:00,0.1700119972229004,0.18476200103759766,0.1691560000181198,0.18470999598503113,5935728,0.0,0.0
2024-01-18 00:00:00+00:00,0.1847209930419922,0.20106500387191772,0.18264399468898773,0.19949500262737274,5648452,0.0,0.0
2024-01-19 00:00:00+00:00,0.19947600364685059,0.20077300071716309,0.19112899899482727,0.19294899702072144,6246054,0.0,0.0
2024-01-20 00:00:00+00:00,0.19290600717067719,0.19298699498176575,0.18541599810123444,0.18879899382591248,2699717,0.0,0.0
2024-01-21 00:00:00+00:00,0.1887899935245514,0.18972599506378174,0.1812870055437088,0.18355199694633484,3150808,0.0,0.0
2024-01-22 00:00:00+00:00,0.18377000093460083,0.18668900430202484,0.18233199417591095,0.18454599380493164,3946276,0.0,0.0
2024-01-23 00:00:00+00:00,0.18454399704933167,0.1847119927406311,0.17982199788093567,0.18223699927330017,3373733,0.0,0.0
2024-01-24 00:00:00+00:00,0.1822900027036667,0.1823520064353943,0.17537599802017212,0.1763329952955246,3619383,0.0,0.0
2024-01-25 00:00:00+00:00,0.17632900178432465,0.17804600298404694,0.17214900255203247,0.17783400416374207,3307591,0.0,0.0
2024-01-26 00:00:00+00:00,0.17781700193881989,0.1867389976978302,0.17629800736904144,0.18583999574184418,4179663,0.0,0.0
2024-01-27 00:00:00+00:00,0.18574200570583344,0.18603000044822693,0.17611700296401978,0.18121099472045898,3645550,0.0,0.0
2024-01-28 00:00:00+00:00,0.18115399777889252,0.19094499945640564,0.17880000174045563,0.19046300649642944,4137209,0.0,0.0
2024-01-29 00:00:00+00:00,0.1905360072851181,0.19064100086688995,0.18386399745941162,0.18802300095558167,3837202,0.0,0.0
2024-01-30 00:00:00+00:00,0.18804800510406494,0.1925410032272339,0.18467600643634796,0.19099999964237213,4442207,0.0,0.0
2024-01-31 00:00:00+00:00,0.19100899994373322,0.1914380043745041,0.183787003159523,0.18894100189208984,4001784,0.0,0.0
2024-02-01 00:00:00+00:00,0.18893100321292877,0.18960300087928772,0.18299800157546997,0.1889140009880066,4488064,0.0,0.0
2024-02-02 00:00:00+00:00,0.18889300525188446,0.19169099628925323,0.18558600544929504,0.18841400742530823,3928560,0.0,0.0
2024-02-03 00:00:00+00:00,0.18840299546718597,0.1909720003604889,0.18784700334072113,0.1909720003604889,3416360,0.0,0.0
2024-02-04 00:00:00+00:00,0.1909320056438446,0.19153299927711487,0.18677499890327454,0.18820400536060333,3529024,0.0,0.0
2024-02-05 00:00:00+00:00,0.18814599514007568,0.1898369938135147,0.18213599920272827,0.1868250072002411,3887518,0.0,0.0
2024-02-06 00:00:00+00:00,0.18680499494075775,0.1894170045852661,0.18314599990844727,0.18735599517822266,3999241,0.0,0.0
2024-02-07 00:00:00+00:00,0.18728600442409515,0.18735699355602264,0.18349799513816833,0.1859699934720993,3634050,0.0,0.0
2024-02-08 00:00:00+00:00,0.18594400584697723,0.18594400584697723,0.18118000030517578,0.18266700208187103,3568164,0.0,0.0
2024-02-09 00:00:00+00:00,0.18268999457359314,0.1842530071735382,0.17926199734210968,0.1842070072889328,4097924,0.0,0.0
2024-02-10 00:00:00+00:00,0.18423399329185486,0.1881130039691925,0.18022200465202332,0.18485799431800842,3583506,0.0,0.0
2024-02-11 00:00:00+00:00,0.1847900003194809,0.18496300280094147,0.1812649965286255,0.18189500272274017,3077061,0.0,0.0
2024-02-12 00:00:00+00:00,0.18190500140190125,0.18202100694179535,0.17608700692653656,0.18039900064468384,3103835,0.0,0.0
2024-02-13 00:00:00+00:00,0.1804089993238449,0.1807660013437271,0.176363006234169,0.17826400697231293,3410813,0.0,0.0
2024-02-14 00:00:00+00:00,0.17824600636959076,0.17858099937438965,0.16355100274085999,0.16976399719715118,3951269,0.0,0.0
2024-02-15 00:00:00+00:00,0.16975699365139008,0.17244400084018707,0.16714200377464294,0.17074400186538696,4021887,0.0,0.0
2024-02-16 00:00:00+00:00,0.17079399526119232,0.17389200627803802,0.1684119999408722,0.17170199751853943,3910245,0.0,0.0
2024-02-17 00:00:00+00:00,0.17166799306869507,0.17199799418449402,0.16709500551223755,0.17014600336551666,4038279,0.0,0.0
2024-02-18 00:00:00+00:00,0.17091600596904755,0.17305000126361847,0.1627350002527237,0.16809800267219543,4339634,0.0,0.0
2024-02-19 00:00:00+00:00,0.16822099685668945,0.1740259975194931,0.16581200063228607,0.17281199991703033,4416782,0.0,0.0
2024-02-20 00:00:00+00:00,0.1727910041809082,0.1767839938402176,0.16839599609375,0.17105500400066376,4107129,0.0,0.0
2024-02-21 00:00:00+00:00,0.17112399637699127,0.1781959980726242,0.16941599547863007,0.17779000103473663,4382384,0.0,0.0
2024-02-22 00:00:00+00:00,0.17778100073337555,0.18545100092887878,0.17459499835968018,0.1847350001335144,4833076,0.0,0.0
2024-02-23 00:00:00+00:00,0.1847350001335144,0.18761500716209412,0.18022100627422333,0.1807350069284439,4611602,0.0,0.0
2024-02-24 00:00:00+00:00,0.18072299659252167,0.1871200054883957,0.18010500073432922,0.1862960010766983,4273720,0.0,0.0
2024-02-25 00:00:00+00:00,0.186257004737854,0.18811699748039246,0.18130800127983093,0.18728899955749512,4115957,0.0,0.0
2024-02-26 00:00:00+00:00,0.18729299306869507,0.18730300664901733,0.18147900700569153,0.18497799336910248,4086609,0.0,0.0
2024-02-27 00:00:00+00:00,0.18495799601078033,0.18583999574184418,0.18250399827957153,0.1831669956445694,4568605,0.0,0.0
2024-02-28 00:00:00+00:00,0.18319499492645264,0.1897750049829483,0.18272699415683746,0.1897750049829483,6258917,0.0,0.0
2024-02-29 00:00:00+00:00,0.1896740049123764,0.20096799731254578,0.188292995095253,0.2008489966392517,10619457,0.0,0.0
2024-03-01 00:00:00+00:00,0.20073799788951874,0.20942099392414093,0.1954600065946579,0.2093620002269745,9951278,0.0,0.0
2024-03-02 00:00:00+00:00,0.2093770056962967,0.21270699799060822,0.20553700625896454,0.21045899391174316,9774050,0.0,0.0
2024-03-03 00:00:00+00:00,0.210548996925354,0.21081599593162537,0.206728994846344,0.21018899977207184,9478976,0.0,0.0
2024-03-04 00:00:00+00:00,0.21021200716495514,0.22046999633312225,0.2095779925584793,0.22045600414276123,7928364,0.0,0.0
2024-03-05 00:00:00+00:00,0.22050000727176666,0.24630099534988403,0.21750999987125397,0.23101699352264404,11572049,0.0,0.0
2024-03-06 00:00:00+00:00,0.23101699352264404,0.24951399862766266,0.22919699549674988,0.24949400126934052,11068042,0.0,0.0
2024-03-07 00:00:00+00:00,0.24949400126934052,0.2960270047187805,0.24884800612926483,0.2828199863433838,11601509,0.0,0.0
2024-03-08 00:00:00+00:00,0.28258800506591797,0.288098007440567,0.26678401231765747,0.27898699045181274,7258790,0.0,0.0
2024-03-09 00:00:00+00:00,0.2788519859313965,0.28832998871803284,0.2781429886817932,0.2858940064907074,10494494,0.0,0.0
2024-03-10 00:00:00+00:00,0.2858920097351074,0.2859950065612793,0.27556300163269043,0.27720800042152405,9084273,0.0,0.0
