TIMESTAMP,SPIN14843_OPEN_PRICE_USD,SPIN14843_HIGH_PRICE_USD,SPIN14843_LOW_PRICE_USD,SPIN14843_CLOSE_PRICE_USD,SPIN14843_VOLUME_USD,SPIN14843_DIVIDENDS_USD,SPIN14843_STOCK_SPLITS_USD
2021-12-05 00:00:00+00:00,0.1941950023174286,0.3258560001850128,0.19212399423122406,0.30799299478530884,7109455,0.0,0.0
2021-12-06 00:00:00+00:00,0.30853500962257385,0.3900049924850464,0.24964399635791779,0.30129098892211914,9017932,0.0,0.0
2021-12-07 00:00:00+00:00,0.3016299903392792,0.30261901021003723,0.2371399998664856,0.2708759903907776,3029409,0.0,0.0
2021-12-08 00:00:00+00:00,0.2713649868965149,0.2774220108985901,0.23465700447559357,0.26920101046562195,1729096,0.0,0.0
2021-12-09 00:00:00+00:00,0.2686919867992401,0.2743839919567108,0.202224001288414,0.20723900198936462,1483110,0.0,0.0
2021-12-10 00:00:00+00:00,0.20684899389743805,0.21163100004196167,0.154571995139122,0.17126800119876862,1528584,0.0,0.0
2021-12-11 00:00:00+00:00,0.17103099822998047,0.1836490035057068,0.16161200404167175,0.17060799896717072,916299,0.0,0.0
2021-12-12 00:00:00+00:00,0.1705700010061264,0.2713240087032318,0.1705700010061264,0.2505300045013428,1282220,0.0,0.0
2021-12-13 00:00:00+00:00,0.25044000148773193,0.3090269863605499,0.2212889939546585,0.29902198910713196,3111577,0.0,0.0
2021-12-14 00:00:00+00:00,0.29892998933792114,0.401650995016098,0.28156599402427673,0.40094900131225586,4703945,0.0,0.0
2021-12-15 00:00:00+00:00,0.40094199776649475,0.49352899193763733,0.34959301352500916,0.47569799423217773,6679004,0.0,0.0
2021-12-16 00:00:00+00:00,0.47584599256515503,0.5029550194740295,0.41752299666404724,0.47978100180625916,5613562,0.0,0.0
2021-12-17 00:00:00+00:00,0.4797540009021759,0.4800730049610138,0.3524540066719055,0.36909499764442444,2829135,0.0,0.0
2021-12-18 00:00:00+00:00,0.36916500329971313,0.4189629852771759,0.3486559987068176,0.4130629897117615,1832306,0.0,0.0
2021-12-19 00:00:00+00:00,0.4130060076713562,0.4232800006866455,0.39741599559783936,0.42159798741340637,816613,0.0,0.0
2021-12-20 00:00:00+00:00,0.42145100235939026,0.42145100235939026,0.3475930094718933,0.4090900123119354,977581,0.0,0.0
2021-12-21 00:00:00+00:00,0.4093270003795624,0.4664829969406128,0.4082840085029602,0.4442889988422394,1488684,0.0,0.0
2021-12-22 00:00:00+00:00,0.444009006023407,0.5187770128250122,0.444009006023407,0.4970549941062927,1832038,0.0,0.0
2021-12-23 00:00:00+00:00,0.4971249997615814,0.6376550197601318,0.4939030110836029,0.6375300288200378,2858711,0.0,0.0
2021-12-24 00:00:00+00:00,0.6380259990692139,0.6428070068359375,0.5533400177955627,0.613556981086731,3713939,0.0,0.0
2021-12-25 00:00:00+00:00,0.6121730208396912,0.6167399883270264,0.5017970204353333,0.5152900218963623,2721196,0.0,0.0
2021-12-26 00:00:00+00:00,0.5161439776420593,0.5939130187034607,0.4705440104007721,0.5755800008773804,1962498,0.0,0.0
2021-12-27 00:00:00+00:00,0.5747830271720886,0.5800340175628662,0.4883959889411926,0.5204780101776123,3103641,0.0,0.0
2021-12-28 00:00:00+00:00,0.5198019742965698,0.5474950075149536,0.4907490015029907,0.5012869834899902,2993503,0.0,0.0
2021-12-29 00:00:00+00:00,0.4998989999294281,0.515654981136322,0.44876500964164734,0.4603709876537323,1867121,0.0,0.0
2021-12-30 00:00:00+00:00,0.4608420133590698,0.5064280033111572,0.4585849940776825,0.499439001083374,1794544,0.0,0.0
2021-12-31 00:00:00+00:00,0.498742014169693,0.5208809971809387,0.4795509874820709,0.4887489974498749,1772012,0.0,0.0
2022-01-01 00:00:00+00:00,0.4887489974498749,0.5051389932632446,0.4559600055217743,0.4582200050354004,1383058,0.0,0.0
2022-01-02 00:00:00+00:00,0.4582200050354004,0.4608460068702698,0.39241600036621094,0.41226500272750854,1444883,0.0,0.0
2022-01-03 00:00:00+00:00,0.41226500272750854,0.4241519868373871,0.33459600806236267,0.35869300365448,3475234,0.0,0.0
2022-01-04 00:00:00+00:00,0.35869300365448,0.415567010641098,0.3582960069179535,0.3834959864616394,4085959,0.0,0.0
2022-01-05 00:00:00+00:00,0.3834959864616394,0.39972400665283203,0.32330599427223206,0.3300650119781494,2457711,0.0,0.0
2022-01-06 00:00:00+00:00,0.3300650119781494,0.3573780059814453,0.30788299441337585,0.3080979883670807,1862703,0.0,0.0
2022-01-07 00:00:00+00:00,0.3080979883670807,0.3094710111618042,0.26040399074554443,0.26831498742103577,1826566,0.0,0.0
2022-01-08 00:00:00+00:00,0.26831498742103577,0.2772989869117737,0.24693499505519867,0.25553199648857117,1264594,0.0,0.0
2022-01-09 00:00:00+00:00,0.25553199648857117,0.3166329860687256,0.2527649998664856,0.3117159903049469,1405914,0.0,0.0
2022-01-10 00:00:00+00:00,0.3117159903049469,0.3233700096607208,0.2718850076198578,0.2904660105705261,2052408,0.0,0.0
2022-01-11 00:00:00+00:00,0.2904660105705261,0.36173099279403687,0.28885799646377563,0.3529129922389984,1689439,0.0,0.0
2022-01-12 00:00:00+00:00,0.3529129922389984,0.41216498613357544,0.34949201345443726,0.41216498613357544,1473115,0.0,0.0
2022-01-13 00:00:00+00:00,0.41216498613357544,0.4429270029067993,0.3935210108757019,0.3935210108757019,3287323,0.0,0.0
2022-01-14 00:00:00+00:00,0.3935210108757019,0.41535699367523193,0.3637450039386749,0.3985539972782135,3036175,0.0,0.0
2022-01-15 00:00:00+00:00,0.3985539972782135,0.4023599922657013,0.36850500106811523,0.3707999885082245,1658734,0.0,0.0
2022-01-16 00:00:00+00:00,0.3707999885082245,0.3788520097732544,0.3449220061302185,0.3565790057182312,1478169,0.0,0.0
2022-01-17 00:00:00+00:00,0.3565790057182312,0.3605720102787018,0.3169589936733246,0.32402899861335754,1540250,0.0,0.0
2022-01-18 00:00:00+00:00,0.32402899861335754,0.32784199714660645,0.3028860092163086,0.32256901264190674,870576,0.0,0.0
2022-01-19 00:00:00+00:00,0.32256901264190674,0.3328869938850403,0.30521899461746216,0.3247550129890442,973036,0.0,0.0
2022-01-20 00:00:00+00:00,0.3247550129890442,0.36664798855781555,0.30644699931144714,0.3070549964904785,1620106,0.0,0.0
2022-01-21 00:00:00+00:00,0.3070549964904785,0.3252669870853424,0.2639150023460388,0.2671310007572174,1641552,0.0,0.0
2022-01-22 00:00:00+00:00,0.2671310007572174,0.2731269896030426,0.22482499480247498,0.23755699396133423,1250729,0.0,0.0
2022-01-23 00:00:00+00:00,0.23755699396133423,0.26037800312042236,0.23591400682926178,0.2516629993915558,838008,0.0,0.0
2022-01-24 00:00:00+00:00,0.2516629993915558,0.2516629993915558,0.21227799355983734,0.23852699995040894,488494,0.0,0.0
2022-01-25 00:00:00+00:00,0.23852699995040894,0.24650700390338898,0.22560599446296692,0.24265700578689575,800097,0.0,0.0
2022-01-26 00:00:00+00:00,0.24265700578689575,0.2539980113506317,0.22950200736522675,0.2454809993505478,1382893,0.0,0.0
2022-01-27 00:00:00+00:00,0.2454800009727478,0.24725300073623657,0.22737300395965576,0.24041099846363068,1358047,0.0,0.0
2022-01-28 00:00:00+00:00,0.24040700495243073,0.24342399835586548,0.23155200481414795,0.23729699850082397,647122,0.0,0.0
2022-01-29 00:00:00+00:00,0.23729699850082397,0.24132399260997772,0.2291090041399002,0.2327290028333664,369058,0.0,0.0
2022-01-30 00:00:00+00:00,0.2327290028333664,0.23398399353027344,0.19674499332904816,0.19823500514030457,767505,0.0,0.0
2022-01-31 00:00:00+00:00,0.19823500514030457,0.1991640031337738,0.1864199936389923,0.18849000334739685,880448,0.0,0.0
2022-02-01 00:00:00+00:00,0.18848800659179688,0.19897499680519104,0.18848800659179688,0.1973789930343628,520850,0.0,0.0
2022-02-02 00:00:00+00:00,0.1973789930343628,0.20193199813365936,0.1812639981508255,0.1818629950284958,449213,0.0,0.0
2022-02-03 00:00:00+00:00,0.1818629950284958,0.18751899898052216,0.1614139974117279,0.1861020028591156,1957951,0.0,0.0
2022-02-04 00:00:00+00:00,0.1861020028591156,0.22669599950313568,0.1783829927444458,0.22577199339866638,3381419,0.0,0.0
2022-02-05 00:00:00+00:00,0.22576899826526642,0.24743099510669708,0.2091740071773529,0.21494799852371216,2984012,0.0,0.0
2022-02-06 00:00:00+00:00,0.21496500074863434,0.22545400261878967,0.21001200377941132,0.22545400261878967,2237246,0.0,0.0
2022-02-07 00:00:00+00:00,0.22545500099658966,0.2505970001220703,0.21346299350261688,0.2442529946565628,1843782,0.0,0.0
2022-02-08 00:00:00+00:00,0.2442529946565628,0.2571159899234772,0.22039400041103363,0.24161800742149353,2217405,0.0,0.0
2022-02-09 00:00:00+00:00,0.24161599576473236,0.247079998254776,0.2362709939479828,0.23724499344825745,1596883,0.0,0.0
2022-02-10 00:00:00+00:00,0.23724499344825745,0.23906999826431274,0.2151920050382614,0.22777600586414337,860951,0.0,0.0
2022-02-11 00:00:00+00:00,0.2277749925851822,0.2277749925851822,0.18377499282360077,0.18421399593353271,1131995,0.0,0.0
