TIMESTAMP,WBB_CLOSE_PRICE_USD,WBB_OPEN_PRICE_USD,WBB_HIGH_PRICE_USD,WBB_LOW_PRICE_USD
2018-04-11,0.122048,0.113064,0.131352,0.107631
2018-04-12,0.137997,0.121972,0.142235,0.119608
2018-04-13,0.13154,0.137946,0.140262,0.130445
2018-04-14,0.132405,0.13154,0.1381,0.130593
2018-04-15,0.141986,0.132405,0.142833,0.132373
2018-04-16,0.134979,0.141986,0.142797,0.132249
2018-04-17,0.143719,0.134979,0.144124,0.132421
2018-04-18,0.153573,0.143719,0.160074,0.143415
2018-04-19,0.17861,0.153573,0.179209,0.151703
2018-04-20,0.168012,0.17861,0.184487,0.157042
2018-04-21,0.161927,0.168012,0.168012,0.157128
2018-04-22,0.165699,0.161927,0.169736,0.159903
2018-04-23,0.166905,0.165699,0.166905,0.158956
2018-04-24,0.17634,0.166905,0.177525,0.161279
2018-04-25,0.188515,0.175931,0.221551,0.162157
2018-04-26,0.19076,0.188515,0.194872,0.177931
2018-04-27,0.189883,0.190695,0.206665,0.182727
2018-04-28,0.174559,0.189883,0.19367,0.173627
2018-04-29,0.148778,0.174559,0.176431,0.147012
2018-04-30,0.14196,0.148778,0.149302,0.141074
2018-05-01,0.136298,0.14196,0.142367,0.133558
2018-05-02,0.139638,0.136265,0.141468,0.134878
2018-05-03,0.147743,0.139638,0.148731,0.138644
2018-05-04,0.176876,0.147656,0.215005,0.144578
2018-05-05,0.16376,0.176876,0.180004,0.159574
2018-05-06,0.162513,0.163905,0.165604,0.158192
2018-05-07,0.144305,0.162513,0.162862,0.140938
2018-05-08,0.141945,0.143519,0.144004,1.5e-05
2018-05-09,0.146947,0.141853,0.147872,0.139353
2018-05-10,0.142226,0.146947,0.14808,0.14198
2018-05-11,0.132263,0.142226,0.142226,0.131523
2018-05-12,0.132837,0.132263,0.136005,0.129331
2018-05-13,0.136766,0.13314,0.137859,0.131106
2018-05-14,0.136506,0.136766,0.139835,0.130374
2018-05-15,0.137743,0.136495,0.1392,0.133573
2018-05-16,0.13129,0.137741,0.138102,0.130816
2018-05-17,0.141801,0.131403,0.149537,0.123134
2018-05-18,0.125232,0.141617,0.148092,0.122674
2018-05-19,0.12261,0.125232,0.12655,0.121648
2018-05-20,0.125588,0.12261,0.126697,0.121593
2018-05-21,0.122866,0.125588,0.12591,0.122393
2018-05-22,0.109764,0.122866,0.123005,0.109345
2018-05-23,0.103174,0.109686,0.110287,0.100367
2018-05-24,0.102385,0.103096,0.110227,0.098486
2018-05-25,0.100757,0.102428,0.103467,0.098872
2018-05-26,0.097714,0.100776,0.103139,0.095151
2018-05-27,0.096516,0.097734,0.100175,0.092115
2018-05-28,0.093149,0.097911,0.098307,0.091722
2018-05-29,0.098457,0.093206,0.098457,0.092406
2018-05-30,0.096504,0.098579,0.099721,0.091618
2018-05-31,0.092122,0.096462,0.098118,0.091824
2018-06-01,0.092405,0.092113,0.095138,0.090784
2018-06-02,0.093757,0.09247,0.095591,0.091538
2018-06-03,0.090031,0.093686,0.095104,0.089545
2018-06-04,0.080342,0.090112,0.090408,0.080291
2018-06-05,0.079532,0.080245,0.080372,0.077157
2018-06-06,0.078677,0.0796,0.079757,0.077051
2018-06-07,0.075736,0.078683,0.080854,0.075312
2018-06-08,0.072915,0.075705,0.075827,0.072258
2018-06-09,0.071554,0.072916,0.073622,0.071314
2018-06-10,0.064091,0.071574,0.071574,0.062278
2018-06-11,0.065025,0.064165,0.065245,0.061262
2018-06-12,0.060059,0.064994,0.064994,0.059225
2018-06-13,0.061247,0.060073,0.063032,0.059592
2018-06-14,0.059066,0.061282,0.063404,0.055132
2018-06-15,0.060692,0.059179,0.062712,0.056139
2018-06-16,0.058567,0.060721,0.062098,0.056527
2018-06-17,0.056041,0.058578,0.059261,0.056041
2018-06-18,0.061556,0.056087,0.061756,0.055956
2018-06-19,0.061099,0.061578,0.061928,0.05851
2018-06-20,0.059187,0.06103,0.061217,0.057364
2018-06-21,0.059884,0.059184,0.060862,0.058873
2018-06-22,0.054957,0.059888,0.060037,0.054023
2018-06-23,0.054076,0.054956,0.055994,0.052847
2018-06-24,0.05398,0.054146,0.055587,0.05122
2018-06-25,0.054407,0.053962,0.055067,0.053035
2018-06-26,0.052577,0.054443,0.054579,0.052296
2018-06-27,0.053664,0.052412,0.054068,0.051743
2018-06-28,0.053256,0.053669,0.05529,0.052994
2018-06-29,0.054756,0.053171,0.055328,0.051099
2018-06-30,0.05909,0.054711,0.059343,0.054711
2018-07-01,0.058671,0.059089,0.059462,0.057977
2018-07-02,0.060352,0.058665,0.061579,1e-06
2018-07-03,0.059897,0.060352,0.061361,0.000803
2018-07-04,0.063198,0.059897,0.064214,0.059141
2018-07-05,0.07276,0.063198,0.073565,0.06002
2018-07-06,0.084398,0.07276,0.086424,0.072527
2018-07-07,0.084251,0.084398,0.087443,0.083387
2018-07-08,0.086566,0.084251,0.087347,0.082453
2018-07-09,0.087746,0.086566,0.093015,0.086273
2018-07-10,0.109824,0.087746,0.209666,0.085734
2018-07-11,0.169616,0.109824,0.174862,0.105563
2018-07-12,0.220559,0.169616,0.221625,0.163813
2018-07-13,0.189432,0.220559,0.274582,0.126329
2018-07-14,0.173845,0.189432,0.194651,0.173014
2018-07-15,0.151685,0.173845,0.177621,0.151478
2018-07-16,0.158978,0.151685,0.168167,0.148463
2018-07-17,0.154817,0.158978,0.159259,0.142491
2018-07-18,0.146844,0.154817,0.168221,0.145555
2018-07-19,0.157206,0.146844,0.158906,0.141949
2018-07-20,0.166444,0.157206,0.166641,0.141387
2018-07-21,0.17098,0.166444,0.171976,0.163918
2018-07-22,0.169123,0.17098,0.174325,0.167876
2018-07-23,0.176255,0.169123,0.177815,0.163809
2018-07-24,0.193876,0.176255,0.19525,0.174871
2018-07-25,0.188374,0.193876,0.195552,0.184273
2018-07-26,0.189817,0.188374,0.191256,0.188315
2018-07-27,0.189817,0.189817,0.189858,0.189735
2018-07-28,0.189776,0.189817,0.189858,0.189776
2018-07-29,0.189269,0.189776,0.19051,0.186993
2018-07-30,0.178133,0.189269,0.190518,0.176844
2018-07-31,0.170469,0.178133,0.178242,0.159204
2018-08-01,0.143482,0.170469,0.170508,0.137205
2018-08-02,0.136915,0.143482,0.160085,0.135723
2018-08-03,0.135124,0.136915,0.13799,0.132344
2018-08-04,0.125792,0.135124,0.135222,0.124393
2018-08-05,0.126023,0.125792,0.127188,0.12369
2018-08-06,0.124465,0.126023,0.128048,0.122737
2018-08-07,0.102549,0.124465,0.128127,0.101962
2018-08-08,0.095896,0.102549,0.102549,0.093649
2018-08-09,0.09973,0.095896,0.101143,0.094483
2018-08-10,0.093908,0.09973,0.100411,0.091954
2018-08-11,0.09522,0.093908,0.098739,0.091894
2018-08-12,0.096667,0.09522,0.098716,0.094471
2018-08-13,0.100875,0.096667,0.104281,0.095376
2018-08-14,0.09981,0.100875,0.100875,0.094975
2018-08-15,0.101043,0.09981,0.106672,0.099746
2018-08-16,0.099093,0.101043,0.104292,0.097894
2018-08-17,0.103477,0.099093,0.103477,0.098768
2018-08-18,0.100367,0.103477,0.103816,0.099016
2018-08-19,0.099385,0.100367,0.100382,0.096973
2018-08-20,0.09614,0.099385,0.099929,0.095757
2018-08-21,0.099648,0.09614,0.099961,0.096063
2018-08-22,0.097738,0.099648,0.105608,0.09617
2018-08-23,0.09794,0.097738,0.099002,0.095643
2018-08-24,0.099342,0.09794,0.0998,0.096974
2018-08-25,0.093101,0.099342,0.101064,0.092456
2018-08-26,0.087512,0.093101,0.095438,0.086597
2018-08-27,0.084493,0.087512,0.088154,0.076703
2018-08-28,0.089613,0.084493,0.091422,0.084209
2018-08-29,0.091287,0.089613,0.091486,0.088757
2018-08-30,0.090644,0.091287,0.091462,0.086429
2018-08-31,0.084812,0.090644,0.090757,0.076058
2018-09-01,0.08583,0.084812,0.087927,0.08402
2018-09-02,0.071445,0.08583,0.087613,0.071162
2018-09-03,0.073536,0.071445,0.079604,0.070177
2018-09-04,0.076827,0.073536,0.077306,0.065025
2018-09-05,0.060637,0.076827,0.0774,0.060501
2018-09-06,0.0583,0.060637,0.060819,0.056877
2018-09-07,0.06324,0.0583,0.076722,0.05707
2018-09-08,0.055325,0.06324,0.068066,0.05398
2018-09-09,0.05703,0.055325,0.058432,0.055274
2018-09-10,0.066455,0.05703,0.066788,0.052087
2018-09-11,0.063308,0.066455,0.06719,0.056845
2018-09-12,0.063715,0.063308,0.063849,0.057121
2018-09-13,0.064173,0.063715,0.065501,0.058285
2018-09-14,0.058223,0.064173,0.065185,0.057199
2018-09-15,0.052975,0.058223,0.059338,0.052707
2018-09-16,0.05293,0.052975,0.053028,0.05184
2018-09-17,0.056699,0.05293,0.059544,0.052565
2018-09-18,0.056672,0.056699,0.057069,0.055593
2018-09-19,0.057494,0.056672,0.058152,0.054964
2018-09-20,0.058504,0.057494,0.058725,0.057215
2018-09-21,0.065421,0.058504,0.066252,0.058464
2018-09-22,0.059004,0.065421,0.066079,0.058744
2018-09-23,0.060668,0.059004,0.063596,0.058705
2018-09-24,0.060648,0.060668,0.062189,0.059604
2018-09-25,0.056401,0.060648,0.060935,0.055898
2018-09-26,0.056319,0.056401,0.057253,0.055908
2018-09-27,0.05689,0.056319,0.060402,0.056134
2018-09-28,0.059616,0.05689,0.059708,0.055635
2018-09-29,0.059541,0.059616,0.060174,0.058065
2018-09-30,0.055963,0.059541,0.059541,0.055194
2018-10-01,0.055777,0.055963,0.05634,0.055103
2018-10-02,0.055248,0.055777,0.056082,0.055044
2018-10-03,0.054951,0.055248,0.055369,0.054342
2018-10-04,0.045337,0.054951,0.056048,0.045337
2018-10-05,0.046414,0.045337,0.046587,0.045254
2018-10-06,0.046736,0.046414,0.046938,0.046024
2018-10-07,0.047263,0.046736,0.047498,0.046496
2018-10-08,0.049349,0.047263,0.049682,0.047155
2018-10-09,0.04924,0.049349,0.0494,0.048837
2018-10-10,0.049395,0.04924,0.050022,0.048254
2018-10-11,0.046102,0.049395,0.049395,0.045915
2018-10-12,0.047606,0.046102,0.047994,0.045864
2018-10-13,0.049568,0.047606,0.049575,0.046363
2018-10-14,0.049209,0.049568,0.049721,0.04777
2018-10-15,0.052318,0.049209,0.058411,0.047839
2018-10-16,0.052408,0.052318,0.053482,0.050649
2018-10-17,0.052364,0.052408,0.052673,0.050561
2018-10-18,0.058329,0.052364,0.059356,0.050882
2018-10-19,0.057569,0.058329,0.058478,0.055989
2018-10-20,0.058974,0.057569,0.059179,0.055838
2018-10-21,0.058996,0.058974,0.059596,0.058127
2018-10-22,0.058777,0.058996,0.059317,0.057825
2018-10-23,0.058623,0.058777,0.058929,0.057771
2018-10-24,0.058659,0.058623,0.059273,0.057831
2018-10-25,0.056043,0.058659,0.058747,0.055844
2018-10-26,0.05653,0.056043,0.056845,0.056043
2018-10-27,0.056031,0.05653,0.056789,0.055872
2018-10-28,0.055783,0.056031,0.056031,0.055524
2018-10-29,0.054495,0.055783,0.055883,0.054296
2018-10-30,0.055609,0.054495,0.055948,0.054292
2018-10-31,0.056615,0.055609,0.057166,0.055609
2018-11-01,0.054942,0.056615,0.056672,0.054577
2018-11-02,0.055207,0.054942,0.055414,0.054871
2018-11-03,0.054872,0.055207,0.055253,0.054392
2018-11-04,0.055675,0.054872,0.055884,0.054634
2018-11-05,0.055546,0.055675,0.055762,0.055281
2018-11-06,0.053392,0.055546,0.055813,0.052981
2018-11-07,0.053863,0.053392,0.054146,0.053367
2018-11-08,0.0531,0.053863,0.053964,0.053079
2018-11-09,0.102433,0.0531,0.113876,0.052395
2018-11-10,0.054117,0.102433,0.102466,0.052699
2018-11-11,0.052002,0.054117,0.054117,0.051497
2018-11-12,0.051769,0.052002,0.0561,0.051608
2018-11-13,0.051974,0.051769,0.056626,0.051356
2018-11-14,0.047313,0.051974,0.052075,0.045866
2018-11-15,0.046041,0.047313,0.04767,0.04375
2018-11-16,0.045538,0.046041,0.046084,0.04469
2018-11-17,0.049346,0.045538,0.049639,0.044839
2018-11-18,0.045304,0.049346,0.049856,0.045073
2018-11-19,0.035973,0.045304,0.045304,0.035631
2018-11-20,0.033498,0.035973,0.036787,0.031522
2018-11-21,0.034053,0.033498,0.03479,0.032316
2018-11-22,0.032062,0.034053,0.034409,0.032062
2018-11-23,0.032308,0.032062,0.032714,0.031033
2018-11-24,0.029283,0.032308,0.032983,0.028567
2018-11-25,0.03015,0.029283,0.030849,0.026955
2018-11-26,0.028347,0.03015,0.030816,0.027318
2018-11-27,0.027929,0.028347,0.028979,0.027348
2018-11-28,0.027839,0.027929,0.029887,0.026153
2018-11-29,0.02503,0.027839,0.028351,0.02375
2018-11-30,0.022614,0.02503,0.026994,0.022211
2018-12-01,0.0255,0.022614,0.025905,0.019757
2018-12-02,0.019758,0.0255,0.025787,0.017801
2018-12-03,0.018909,0.019758,0.020064,0.018419
2018-12-04,0.019373,0.018909,0.019933,0.018458
2018-12-05,0.018344,0.019373,0.019446,0.018306
2018-12-06,0.017028,0.018344,0.01907,0.016911
2018-12-07,0.018175,0.017028,0.018917,0.016237
2018-12-08,0.018424,0.018175,0.019216,0.01743
2018-12-09,0.019121,0.018424,0.019811,0.018195
2018-12-10,0.018435,0.019121,0.019405,0.018179
2018-12-11,0.017657,0.018435,0.01934,0.017554
2018-12-12,0.017739,0.017504,0.018063,0.017439
2018-12-13,0.016807,0.017739,0.01777,0.016713
2018-12-14,0.016455,0.016807,0.016984,0.016181
2018-12-15,0.016468,0.016455,0.016647,0.014622
2018-12-16,0.016516,0.016468,0.016922,0.016419
2018-12-17,0.016078,0.016516,0.018483,0.015986
2018-12-18,0.017423,0.016078,0.017507,0.015745
2018-12-19,0.018383,0.017423,0.01932,0.017341
2018-12-20,0.021431,0.018383,0.021798,0.018248
2018-12-21,0.020812,0.021431,0.021867,0.019952
2018-12-22,0.02199,0.020812,0.022101,0.020394
2018-12-23,0.021759,0.02199,0.022439,0.021541
2018-12-24,0.023668,0.021759,0.0276,0.021759
2018-12-25,0.022241,0.023668,0.023707,0.021015
2018-12-26,0.022322,0.022241,0.022723,0.020673
2018-12-27,0.02154,0.022322,0.02266,0.020772
2018-12-28,0.022828,0.02154,0.023098,0.020204
2018-12-29,0.022209,0.022828,0.025231,0.021738
2018-12-30,0.02195,0.022209,0.022493,0.020674
2018-12-31,0.020627,0.02195,0.024309,0.019888
2019-01-01,0.020661,0.020627,0.021707,0.019836
2019-01-02,0.021162,0.020661,0.021278,0.020502
2019-01-03,0.019309,0.021162,0.021188,0.019253
2019-01-04,0.018401,0.019309,0.019485,0.017967
2019-01-05,0.01819,0.018401,0.018667,0.018156
2019-01-06,0.019398,0.01819,0.036378,0.01808
2019-01-07,0.01913,0.019398,0.019515,0.018967
2019-01-08,0.019082,0.01913,0.019567,0.018874
2019-01-09,0.019028,0.019082,0.019369,0.018787
2019-01-10,0.017302,0.019028,0.019274,0.017182
2019-01-11,0.01668,0.017302,0.017542,0.016463
2019-01-12,0.016642,0.01668,0.016784,0.016499
2019-01-13,0.016127,0.016642,0.016716,0.014774
2019-01-14,0.016814,0.016127,0.017031,0.016074
2019-01-15,0.017605,0.016814,0.020167,0.016278
2019-01-16,0.017696,0.017605,0.017995,0.01754
2019-01-17,0.015254,0.017696,0.017754,0.013559
2019-01-18,0.015714,0.015254,0.015944,0.014075
2019-01-19,0.015812,0.015714,0.016417,0.015706
2019-01-20,0.015043,0.015812,0.015981,0.014945
2019-01-21,0.012784,0.015043,0.015072,0.012667
2019-01-22,0.012973,0.012784,0.013106,0.012502
2019-01-23,0.012995,0.012973,0.013182,0.012896
2019-01-24,0.01311,0.012995,0.013168,0.012888
2019-01-25,0.013046,0.013111,0.013151,0.012925
2019-01-26,0.013024,0.013046,0.013398,0.012986
2019-01-27,0.012932,0.013024,0.013058,0.012739
2019-01-28,0.012587,0.012932,0.012934,0.012426
2019-01-29,0.012521,0.012587,0.012627,0.012323
2019-01-30,0.012707,0.012521,0.012784,0.012428
2019-01-31,0.012592,0.012707,0.012842,0.012519
2019-02-01,0.012736,0.012592,0.012796,0.012478
2019-02-02,0.01283,0.012736,0.012877,0.012621
2019-02-03,0.012659,0.01283,0.012858,0.012531
2019-02-04,0.012635,0.012659,0.012723,0.012563
2019-02-05,0.012714,0.012635,0.012728,0.012583
2019-02-06,0.012496,0.012714,0.012746,0.012392
2019-02-07,0.012627,0.012496,0.013833,0.012452
2019-02-08,0.016349,0.012627,0.016349,0.012627
2019-02-09,0.016324,0.016349,0.016449,0.016241
2019-02-10,0.016243,0.016324,0.016356,0.015998
2019-02-11,0.016013,0.016243,0.018029,0.014556
2019-02-12,0.015959,0.016013,0.016914,0.015875
2019-02-13,0.015887,0.015959,0.016257,0.015795
2019-02-14,0.0158,0.015887,0.015974,0.015783
2019-02-15,0.015225,0.0158,0.01598,0.011442
2019-02-16,0.015882,0.015225,0.016047,0.015225
2019-02-17,0.018772,0.015882,0.018838,0.015816
2019-02-18,0.019955,0.018772,0.020105,0.018715
2019-02-19,0.020017,0.019955,0.020468,0.019776
2019-02-20,0.020344,0.020017,0.020374,0.0199
2019-02-21,0.02007,0.020344,0.020648,0.01992
2019-02-22,0.020345,0.02007,0.02039,0.019977
2019-02-23,0.021082,0.020345,0.021296,0.020095
2019-02-24,0.019126,0.021082,0.021433,0.019026
2019-02-25,0.01954,0.019126,0.019743,0.019114
2019-02-26,0.019414,0.01954,0.019592,0.019292
2019-02-27,0.019426,0.019414,0.019591,0.018789
2019-02-28,0.01936,0.019426,0.019815,0.019306
2019-03-01,0.018743,0.01936,0.019523,0.018626
2019-03-02,0.018646,0.018743,0.01877,0.018394
2019-03-03,0.018529,0.018646,0.018695,0.018393
2019-03-04,0.018107,0.018529,0.018638,0.017952
2019-03-05,0.018802,0.018107,0.018882,0.018042
2019-03-06,0.018789,0.018802,0.018932,0.018616
2019-03-07,0.018852,0.018789,0.01899,0.018713
2019-03-08,0.018737,0.018852,0.019114,0.01843
2019-03-09,0.019093,0.018737,0.019234,0.018706
2019-03-10,0.019017,0.019093,0.019102,0.018852
2019-03-11,0.019759,0.019017,0.019775,0.018645
2019-03-12,0.019711,0.019759,0.019897,0.019481
2019-03-13,0.022128,0.019711,0.038976,0.018801
2019-03-14,0.026701,0.022128,0.027765,0.01696
2019-03-15,0.027582,0.026701,0.027593,0.022727
2019-03-16,0.020571,0.027582,0.02871,0.020571
2019-03-17,0.016337,0.020571,0.020571,0.016316
2019-03-18,0.016824,0.016337,0.016861,0.015573
2019-03-19,0.017088,0.016824,0.017094,0.016382
2019-03-20,0.017499,0.017088,0.018657,0.016985
2019-03-21,0.016665,0.017499,0.01752,0.016525
2019-03-22,0.016681,0.016665,0.016786,0.016624
2019-03-23,0.026979,0.016681,0.030423,0.016645
2019-03-24,0.023824,0.026979,0.028243,0.021513
2019-03-25,0.023264,0.023824,0.023946,0.021553
2019-03-26,0.021555,0.023264,0.023509,0.021061
2019-03-27,0.0224,0.021555,0.022439,0.02149
2019-03-28,0.022427,0.0224,0.022433,0.022209
2019-03-29,0.022859,0.022427,0.022946,0.022388
2019-03-30,0.022366,0.022859,0.023028,0.022182
2019-03-31,0.021692,0.022366,0.022453,0.021648
2019-04-01,0.02259,0.021692,0.022657,0.021485
2019-04-02,0.026729,0.02259,0.027236,0.022519
2019-04-03,0.035299,0.026729,0.038162,0.026687
2019-04-04,0.041625,0.035299,0.045434,0.034948
2019-04-05,0.040369,0.041625,0.044111,0.040177
2019-04-06,0.040362,0.040369,0.041895,0.039449
2019-04-07,0.04165,0.040362,0.042085,0.040325
2019-04-08,0.036712,0.04165,0.042567,0.034896
2019-04-09,0.034758,0.036712,0.036712,0.034614
2019-04-10,0.035515,0.034758,0.036559,0.034662
2019-04-11,0.033703,0.035515,0.035668,0.033382
2019-04-12,0.034001,0.033703,0.03409,0.032938
2019-04-13,0.033946,0.034001,0.034269,0.033726
2019-04-14,0.034516,0.033946,0.034631,0.033595
2019-04-15,0.033571,0.034516,0.034667,0.033126
2019-04-16,0.034802,0.033571,0.034926,0.033426
2019-04-17,0.033682,0.034802,0.035211,0.030986
2019-04-18,0.034068,0.033682,0.03425,0.033682
2019-04-19,0.034116,0.034068,0.03442,0.03351
2019-04-20,0.02937,0.034116,0.034448,0.02907
2019-04-21,0.030388,0.02937,0.030503,0.029004
2019-04-22,0.029663,0.030388,0.033431,0.029099
2019-04-23,0.030242,0.029663,0.030906,0.029499
2019-04-24,0.029819,0.030242,0.030806,0.029456
2019-04-25,0.028272,0.029819,0.030081,0.027501
2019-04-26,0.029137,0.028272,0.029815,0.028021
2019-04-27,0.028836,0.029137,0.029218,0.028793
2019-04-28,0.025862,0.028836,0.029512,0.025703
2019-04-29,0.026524,0.025862,0.028444,0.025848
2019-04-30,0.026675,0.026524,0.027113,0.026429
2019-05-01,0.026769,0.026675,0.026932,0.026557
2019-05-02,0.024722,0.026769,0.027268,0.024233
2019-05-03,0.026199,0.024722,0.027476,0.024612
2019-05-04,0.026591,0.026199,0.026865,0.02562
2019-05-05,0.027467,0.026591,0.027614,0.02608
2019-05-06,0.027376,0.027467,0.027692,0.026838
2019-05-07,0.024028,0.027376,0.028521,0.023972
2019-05-08,0.024368,0.024028,0.024442,0.023673
2019-05-09,0.023759,0.024368,0.024886,0.023365
2019-05-10,0.024435,0.023759,0.024734,0.023577
2019-05-11,0.027236,0.024435,0.02759,0.024435
2019-05-12,0.026009,0.027236,0.027743,0.025554
2019-05-13,0.028052,0.026009,0.02905,0.025645
2019-05-14,0.028717,0.028052,0.029171,0.027635
2019-05-15,0.02906,0.028717,0.029274,0.028035
2019-05-16,0.028068,0.02906,0.029701,0.027489
2019-05-17,0.025931,0.028068,0.028239,0.024558
2019-05-18,0.026107,0.025931,0.026537,0.025191
2019-05-19,0.027025,0.026107,0.028969,0.025906
2019-05-20,0.026383,0.027025,0.027025,0.025112
2019-05-21,0.026268,0.026383,0.026724,0.025857
2019-05-22,0.026352,0.026268,0.027702,0.025942
2019-05-23,0.028565,0.026352,0.029808,0.025814
2019-05-24,0.028537,0.028565,0.029248,0.02832
2019-05-25,0.028758,0.028537,0.029041,0.028383
2019-05-26,0.031119,0.028758,0.031426,0.028128
2019-05-27,0.029334,0.031119,0.03191,0.026967
2019-05-28,0.031559,0.029334,0.031829,0.028975
2019-05-29,0.031302,0.031559,0.031692,0.030608
2019-05-30,0.032956,0.031302,0.036264,0.03095
2019-05-31,0.033919,0.032956,0.033986,0.032333
2019-06-01,0.033923,0.033919,0.034242,0.033556
2019-06-02,0.034478,0.033923,0.034773,0.033923
2019-06-03,0.032073,0.034478,0.034478,0.031758
2019-06-04,0.030377,0.032073,0.032073,0.029684
2019-06-05,0.030729,0.030377,0.031272,0.029993
2019-06-06,0.030677,0.030729,0.031041,0.029298
2019-06-07,0.031318,0.030677,0.031803,0.030536
2019-06-08,0.030638,0.031318,0.031573,0.030155
2019-06-09,0.029553,0.030638,0.030767,0.029034
2019-06-10,0.030997,0.029553,0.031129,0.02912
2019-06-11,0.029835,0.030997,0.031109,0.029078
2019-06-12,0.031219,0.029835,0.032518,0.029233
2019-06-13,0.031546,0.031219,0.031956,0.030797
2019-06-14,0.033806,0.031546,0.034071,0.031344
2019-06-15,0.033003,0.033806,0.03385,0.032172
2019-06-16,0.033372,0.033003,0.034836,0.032829
2019-06-17,0.03467,0.033372,0.035209,0.033339
2019-06-18,0.033558,0.03467,0.034767,0.033032
2019-06-19,0.034152,0.033558,0.034261,0.033321
2019-06-20,0.035093,0.034152,0.035305,0.033916
2019-06-21,0.037526,0.035093,0.037526,0.035076
2019-06-22,0.040775,0.037526,0.041135,0.037078
2019-06-23,0.04138,0.040775,0.043083,0.04014
2019-06-24,0.040953,0.04138,0.04138,0.040025
2019-06-25,0.043522,0.040953,0.043634,0.040953
2019-06-26,0.048576,0.043522,0.051647,0.043399
2019-06-27,0.042836,0.048576,0.049832,0.039867
2019-06-28,0.045149,0.042836,0.04529,0.041745
2019-06-29,0.043194,0.045149,0.045155,0.041825
2019-06-30,0.039184,0.043194,0.044209,0.039121
2019-07-01,0.041105,0.039184,0.041328,0.037075
2019-07-02,0.041396,0.041105,0.04179,0.037308
2019-07-03,0.045596,0.041396,0.045743,0.041396
2019-07-04,0.042239,0.045596,0.045765,0.042028
2019-07-05,0.041389,0.042239,0.042841,0.040918
2019-07-06,0.0448,0.041389,0.046338,0.041389
2019-07-07,0.045548,0.0448,0.045905,0.044222
2019-07-08,0.073531,0.045548,0.095955,0.044604
2019-07-09,0.060025,0.073531,0.073531,0.057207
2019-07-10,0.078441,0.060025,0.084143,0.059611
2019-07-11,0.062089,0.078441,0.078441,0.061341
2019-07-12,0.066043,0.062089,0.066698,0.06028
2019-07-13,0.060708,0.066043,0.066594,0.057894
2019-07-14,0.053535,0.060708,0.06255,0.053259
2019-07-15,0.056919,0.053535,0.058003,0.05212
2019-07-16,0.051089,0.056919,0.066012,0.050905
2019-07-17,0.047183,0.051089,0.054681,0.046997
2019-07-18,0.046541,0.047183,0.048866,0.042047
2019-07-19,0.045598,0.046541,0.047031,0.043172
2019-07-20,0.046887,0.045598,0.048353,0.044708
2019-07-21,0.042839,0.046887,0.047282,0.042128
2019-07-22,0.042417,0.042839,0.043746,0.041564
2019-07-23,0.040411,0.042417,0.042417,0.040284
2019-07-24,0.039659,0.040411,0.040411,0.038855
2019-07-25,0.040539,0.039659,0.041717,0.039551
2019-07-26,0.04034,0.040539,0.040559,0.039578
