TIMESTAMP,TAG34958_OPEN_PRICE_USD,TAG34958_HIGH_PRICE_USD,TAG34958_LOW_PRICE_USD,TAG34958_CLOSE_PRICE_USD,TAG34958_VOLUME_USD,TAG34958_DIVIDENDS_USD,TAG34958_STOCK_SPLITS_USD
2025-02-24 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.9999998989515007e-05,3.9999998989515007e-05,1933,0.0,0.0
2025-02-25 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,1546,0.0,0.0
2025-02-26 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.7999998312443495e-05,3.7999998312443495e-05,7779,0.0,0.0
2025-02-27 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,8851,0.0,0.0
2025-02-28 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.600000127335079e-05,3.7000001611886546e-05,1411,0.0,0.0
2025-03-01 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7000001611886546e-05,3739,0.0,0.0
2025-03-02 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.5000000934815034e-05,6637,0.0,0.0
2025-03-03 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.400000059627928e-05,3.400000059627928e-05,2729,0.0,0.0
2025-03-04 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.099999958067201e-05,3.099999958067201e-05,0,0.0,0.0
2025-03-05 00:00:00+00:00,3.099999958067201e-05,3.199999991920777e-05,2.9000000722589903e-05,2.9000000722589903e-05,8484,0.0,0.0
2025-03-06 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,0,0.0,0.0
2025-03-07 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,132,0.0,0.0
2025-03-08 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,335,0.0,0.0
2025-03-09 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,0,0.0,0.0
2025-03-10 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.300000051036477e-05,2576,0.0,0.0
2025-03-11 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.2000000171829015e-05,2.300000051036477e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.8999999156221747e-05,1.9999999494757503e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,1.9999999494757503e-05,2.9000000722589903e-05,1.9999999494757503e-05,2.9000000722589903e-05,72914,0.0,0.0
2025-03-14 00:00:00+00:00,2.9000000722589903e-05,3.7999998312443495e-05,2.9000000722589903e-05,3.600000127335079e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.300000025774352e-05,3.400000059627928e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,3.400000059627928e-05,3.600000127335079e-05,3.400000059627928e-05,3.400000059627928e-05,0,0.0,0.0
2025-03-18 00:00:00+00:00,3.400000059627928e-05,5.199999941396527e-05,1.9999999494757503e-05,4.099999932805076e-05,13550237,0.0,0.0
2025-03-19 00:00:00+00:00,4.099999932805076e-05,4.70000013592653e-05,3.7999998312443495e-05,3.899999865097925e-05,1541290,0.0,0.0
2025-03-20 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.099999958067201e-05,3.400000059627928e-05,360051,0.0,0.0
2025-03-21 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.400000059627928e-05,3.5000000934815034e-05,556336,0.0,0.0
2025-03-22 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.600000127335079e-05,647421,0.0,0.0
2025-03-23 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.199999991920777e-05,3.400000059627928e-05,200943,0.0,0.0
2025-03-24 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.099999958067201e-05,3.199999991920777e-05,200283,0.0,0.0
2025-03-25 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.199999991920777e-05,3.199999991920777e-05,1167487,0.0,0.0
2025-03-26 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.099999958067201e-05,3.099999958067201e-05,434638,0.0,0.0
2025-03-27 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,3.099999958067201e-05,3.300000025774352e-05,403968,0.0,0.0
2025-03-28 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,3.300000025774352e-05,3.400000059627928e-05,340401,0.0,0.0
2025-03-29 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.400000059627928e-05,271467,0.0,0.0
2025-03-30 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.400000059627928e-05,3.5000000934815034e-05,308040,0.0,0.0
2025-03-31 00:00:00+00:00,3.5000000934815034e-05,4.199999966658652e-05,3.400000059627928e-05,3.899999865097925e-05,339708,0.0,0.0
2025-04-01 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.7999998312443495e-05,3.899999865097925e-05,262709,0.0,0.0
2025-04-02 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.899999865097925e-05,202616,0.0,0.0
2025-04-03 00:00:00+00:00,3.899999865097925e-05,4.600000102072954e-05,3.7000001611886546e-05,3.899999865097925e-05,219422,0.0,0.0
2025-04-04 00:00:00+00:00,3.899999865097925e-05,7.699999696342275e-05,3.899999865097925e-05,6.399999983841553e-05,1149159,0.0,0.0
2025-04-05 00:00:00+00:00,6.399999983841553e-05,7.599999662488699e-05,6.299999949987978e-05,7.100000220816582e-05,494386,0.0,0.0
2025-04-06 00:00:00+00:00,7.100000220816582e-05,8.099999831756577e-05,5.8000001445179805e-05,5.900000178371556e-05,303991,0.0,0.0
2025-04-07 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.500000042957254e-05,5.6000000768108293e-05,241536,0.0,0.0
2025-04-08 00:00:00+00:00,5.6000000768108293e-05,6.900000153109431e-05,5.6000000768108293e-05,6.299999949987978e-05,260830,0.0,0.0
2025-04-09 00:00:00+00:00,6.299999949987978e-05,6.600000051548705e-05,6.299999949987978e-05,6.399999983841553e-05,252966,0.0,0.0
2025-04-10 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,6.399999983841553e-05,6.399999983841553e-05,244046,0.0,0.0
2025-04-11 00:00:00+00:00,6.399999983841553e-05,7.400000322377309e-05,6.199999916134402e-05,6.900000153109431e-05,250638,0.0,0.0
2025-04-12 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.600000051548705e-05,6.70000008540228e-05,261321,0.0,0.0
2025-04-13 00:00:00+00:00,6.70000008540228e-05,6.70000008540228e-05,6.500000017695129e-05,6.500000017695129e-05,246792,0.0,0.0
2025-04-14 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,6.399999983841553e-05,6.399999983841553e-05,244606,0.0,0.0
2025-04-15 00:00:00+00:00,6.399999983841553e-05,6.600000051548705e-05,6.199999916134402e-05,6.199999916134402e-05,232764,0.0,0.0
2025-04-16 00:00:00+00:00,6.199999916134402e-05,6.399999983841553e-05,6.199999916134402e-05,6.199999916134402e-05,231700,0.0,0.0
2025-04-17 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,234962,0.0,0.0
2025-04-18 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,6.199999916134402e-05,222799,0.0,0.0
2025-04-19 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.8000001445179805e-05,5.900000178371556e-05,232420,0.0,0.0
2025-04-20 00:00:00+00:00,5.900000178371556e-05,6.0999998822808266e-05,5.6000000768108293e-05,5.6000000768108293e-05,239020,0.0,0.0
2025-04-21 00:00:00+00:00,5.6000000768108293e-05,6.70000008540228e-05,5.6000000768108293e-05,6.600000051548705e-05,237128,0.0,0.0
2025-04-22 00:00:00+00:00,6.600000051548705e-05,6.600000051548705e-05,6.500000017695129e-05,6.500000017695129e-05,225792,0.0,0.0
2025-04-23 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,5.999999848427251e-05,5.999999848427251e-05,222518,0.0,0.0
2025-04-24 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.700000110664405e-05,5.700000110664405e-05,233910,0.0,0.0
2025-04-25 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,4.600000102072954e-05,5.400000009103678e-05,230090,0.0,0.0
2025-04-26 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.5000000682193786e-05,4.600000102072954e-05,220767,0.0,0.0
2025-04-27 00:00:00+00:00,4.600000102072954e-05,4.70000013592653e-05,4.5000000682193786e-05,4.70000013592653e-05,32767,0.0,0.0
2025-04-28 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.600000102072954e-05,4.70000013592653e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,48225,0.0,0.0
2025-04-30 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.70000013592653e-05,4.70000013592653e-05,84906,0.0,0.0
2025-05-01 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.70000013592653e-05,4.70000013592653e-05,85488,0.0,0.0
2025-05-02 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,4.70000013592653e-05,74775,0.0,0.0
2025-05-03 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.600000102072954e-05,4.8000001697801054e-05,75760,0.0,0.0
2025-05-04 00:00:00+00:00,4.8000001697801054e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.5000000682193786e-05,74791,0.0,0.0
2025-05-05 00:00:00+00:00,4.5000000682193786e-05,4.8000001697801054e-05,4.5000000682193786e-05,4.70000013592653e-05,74602,0.0,0.0
2025-05-06 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.600000102072954e-05,4.600000102072954e-05,73889,0.0,0.0
2025-05-07 00:00:00+00:00,4.600000102072954e-05,4.8000001697801054e-05,4.600000102072954e-05,4.8000001697801054e-05,76278,0.0,0.0
2025-05-08 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.70000013592653e-05,4.8000001697801054e-05,93723,0.0,0.0
2025-05-09 00:00:00+00:00,4.8000001697801054e-05,5.199999941396527e-05,4.8000001697801054e-05,5.0999999075429514e-05,113302,0.0,0.0
2025-05-10 00:00:00+00:00,5.0999999075429514e-05,5.2999999752501026e-05,4.8999998398358e-05,5.0999999075429514e-05,124208,0.0,0.0
2025-05-11 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.8999998398358e-05,4.999999873689376e-05,121568,0.0,0.0
2025-05-12 00:00:00+00:00,4.999999873689376e-05,5.400000009103678e-05,4.999999873689376e-05,5.199999941396527e-05,116960,0.0,0.0
2025-05-13 00:00:00+00:00,5.199999941396527e-05,5.6000000768108293e-05,4.999999873689376e-05,5.500000042957254e-05,134100,0.0,0.0
2025-05-14 00:00:00+00:00,5.500000042957254e-05,0.00011899999663000926,5.500000042957254e-05,9.500000305706635e-05,352329,0.0,0.0
2025-05-15 00:00:00+00:00,9.500000305706635e-05,9.500000305706635e-05,8.399999933317304e-05,9.000000136438757e-05,91339,0.0,0.0
2025-05-16 00:00:00+00:00,9.000000136438757e-05,9.999999747378752e-05,8.70000003487803e-05,9.000000136438757e-05,77796,0.0,0.0
2025-05-17 00:00:00+00:00,9.000000136438757e-05,9.7999996796716e-05,8.499999967170879e-05,8.70000003487803e-05,73208,0.0,0.0
2025-05-18 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,7.79999973019585e-05,7.999999797903001e-05,71321,0.0,0.0
2025-05-19 00:00:00+00:00,7.999999797903001e-05,8.600000001024455e-05,7.699999696342275e-05,8.600000001024455e-05,67072,0.0,0.0
2025-05-20 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.199999865610152e-05,8.399999933317304e-05,63788,0.0,0.0
2025-05-21 00:00:00+00:00,8.399999933317304e-05,0.00010800000018207356,8.399999933317304e-05,0.00010599999950500205,142444,0.0,0.0
2025-05-22 00:00:00+00:00,0.00010599999950500205,0.00011500000255182385,9.500000305706635e-05,0.00010199999815085903,199117,0.0,0.0
2025-05-23 00:00:00+00:00,0.00010199999815085903,0.00010299999848939478,8.600000001024455e-05,9.000000136438757e-05,89109,0.0,0.0
2025-05-24 00:00:00+00:00,9.000000136438757e-05,9.699999645818025e-05,9.000000136438757e-05,9.200000204145908e-05,68363,0.0,0.0
2025-05-25 00:00:00+00:00,9.200000204145908e-05,9.40000027185306e-05,9.100000170292333e-05,9.40000027185306e-05,50597,0.0,0.0
2025-05-26 00:00:00+00:00,9.300000237999484e-05,9.999999747378752e-05,8.099999831756577e-05,9.699999645818025e-05,126111,0.0,0.0
2025-05-27 00:00:00+00:00,9.699999645818025e-05,0.00010699999984353781,7.699999696342275e-05,9.200000204145908e-05,202757,0.0,0.0
2025-05-28 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,8.299999899463728e-05,9.200000204145908e-05,90766,0.0,0.0
2025-05-29 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,8.70000003487803e-05,8.800000068731606e-05,76756,0.0,0.0
2025-05-30 00:00:00+00:00,8.800000068731606e-05,9.100000170292333e-05,8.299999899463728e-05,8.600000001024455e-05,89615,0.0,0.0
2025-05-31 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,8.099999831756577e-05,8.499999967170879e-05,67392,0.0,0.0
2025-06-01 00:00:00+00:00,8.488175080856308e-05,8.497434464516118e-05,7.626425212947652e-05,7.825359352864325e-05,61777,0.0,0.0
