TIMESTAMP,EPS_OPEN_PRICE_USD,EPS_HIGH_PRICE_USD,EPS_LOW_PRICE_USD,EPS_CLOSE_PRICE_USD,EPS_VOLUME_USD,EPS_DIVIDENDS_USD,EPS_STOCK_SPLITS_USD
2020-09-01 00:00:00+00:00,0.5081200003623962,0.5386580228805542,0.5081040263175964,0.530485987663269,25653,0.0,0.0
2020-09-02 00:00:00+00:00,0.5305089950561523,0.5314289927482605,0.49130499362945557,0.5042639970779419,22474,0.0,0.0
2020-09-03 00:00:00+00:00,0.5040510296821594,0.5275539755821228,0.4498339891433716,0.4537760019302368,31444,0.0,0.0
2020-09-04 00:00:00+00:00,0.45396700501441956,0.710207998752594,0.4435720145702362,0.5693179965019226,46424,0.0,0.0
2020-09-05 00:00:00+00:00,0.5692049860954285,0.6575400233268738,0.43246498703956604,0.4429300129413605,10674,0.0,0.0
2020-09-06 00:00:00+00:00,0.44335898756980896,0.45104798674583435,0.4373619854450226,0.44749000668525696,50,0.0,0.0
2020-09-07 00:00:00+00:00,0.4476360082626343,0.6809800267219543,0.4194430112838745,0.6725519895553589,31904,0.0,0.0
2020-09-08 00:00:00+00:00,0.6727920174598694,0.6958550214767456,0.5785679817199707,0.5943729877471924,17194,0.0,0.0
2020-09-09 00:00:00+00:00,0.5943909883499146,0.6141350269317627,0.4093579947948456,0.5609909892082214,671809,0.0,0.0
2020-09-10 00:00:00+00:00,0.5609909892082214,0.5831969976425171,0.5044999718666077,0.5483559966087341,979173,0.0,0.0
2020-09-11 00:00:00+00:00,0.5481150150299072,0.6958979964256287,0.5456429719924927,0.6627709865570068,879767,0.0,0.0
2020-09-12 00:00:00+00:00,0.6618970036506653,0.7734479904174805,0.4775469899177551,0.7712100148200989,705418,0.0,0.0
2020-09-13 00:00:00+00:00,0.7718330025672913,0.7731789946556091,0.6231840252876282,0.6875309944152832,678490,0.0,0.0
2020-09-14 00:00:00+00:00,0.6876969933509827,0.7050020098686218,0.6826649904251099,0.6942470073699951,804922,0.0,0.0
2020-09-15 00:00:00+00:00,0.6942470073699951,0.7689089775085449,0.6803770065307617,0.687076985836029,783812,0.0,0.0
2020-09-16 00:00:00+00:00,0.6863139867782593,0.7012389898300171,0.6848440170288086,0.6927930116653442,762087,0.0,0.0
2020-09-17 00:00:00+00:00,0.690837025642395,0.7014859914779663,0.673708975315094,0.6756479740142822,744893,0.0,0.0
2020-09-18 00:00:00+00:00,0.6753100156784058,0.7029560208320618,0.6739209890365601,0.6994540095329285,533079,0.0,0.0
2020-09-19 00:00:00+00:00,0.6983850002288818,0.781266987323761,0.5831109881401062,0.7704859972000122,393283,0.0,0.0
2020-09-20 00:00:00+00:00,0.769698977470398,0.7816110253334045,0.7258920073509216,0.7414119839668274,381995,0.0,0.0
2020-09-21 00:00:00+00:00,0.7414119839668274,0.7709749937057495,0.7169749736785889,0.7333859801292419,381922,0.0,0.0
2020-09-22 00:00:00+00:00,0.7341949939727783,0.776528000831604,0.6092280149459839,0.7428889870643616,382017,0.0,0.0
2020-09-23 00:00:00+00:00,0.7421429753303528,0.7550280094146729,0.7056289911270142,0.7443959712982178,390200,0.0,0.0
2020-09-24 00:00:00+00:00,0.7419139742851257,0.747979998588562,0.6785789728164673,0.7350010275840759,383990,0.0,0.0
2020-09-25 00:00:00+00:00,0.7350010275840759,0.7429239749908447,0.54612797498703,0.5498790144920349,280553,0.0,0.0
2020-09-26 00:00:00+00:00,0.5496389865875244,0.5975679755210876,0.5114150047302246,0.5729399919509888,289585,0.0,0.0
