TIMESTAMP,WBS_OPEN_PRICE_USD,WBS_HIGH_PRICE_USD,WBS_LOW_PRICE_USD,WBS_CLOSE_PRICE_USD,WBS_VOLUME_USD,WBS_DIVIDENDS_USD,WBS_STOCK_SPLITS_USD
2023-12-19 00:00:00+00:00,1.245764970779419,1.3600900173187256,1.2394770383834839,1.351572036743164,10128353,0.0,0.0
2023-12-20 00:00:00+00:00,1.3517320156097412,2.170712947845459,1.2405200004577637,1.2484999895095825,10228755,0.0,0.0
2023-12-21 00:00:00+00:00,1.2489010095596313,1.2883150577545166,1.1517720222473145,1.1724929809570312,10083676,0.0,0.0
2023-12-22 00:00:00+00:00,1.1724510192871094,1.3286559581756592,0.8467469811439514,0.8649489879608154,10211730,0.0,0.0
2023-12-23 00:00:00+00:00,0.8649569749832153,1.287276029586792,0.8199570178985596,1.2867430448532104,10151063,0.0,0.0
2023-12-24 00:00:00+00:00,1.2866770029067993,1.37254798412323,1.2866770029067993,1.3683849573135376,11186849,0.0,0.0
2023-12-25 00:00:00+00:00,1.3684910535812378,1.4029239416122437,1.349194049835205,1.4027140140533447,10938641,0.0,0.0
2023-12-26 00:00:00+00:00,1.4027570486068726,1.426401972770691,1.364277958869934,1.3895050287246704,11771567,0.0,0.0
2023-12-27 00:00:00+00:00,1.3895410299301147,1.4005889892578125,1.3720749616622925,1.3795000314712524,10790546,0.0,0.0
2023-12-28 00:00:00+00:00,1.3794480562210083,1.4474079608917236,1.3726979494094849,1.429002046585083,11541505,0.0,0.0
2023-12-29 00:00:00+00:00,1.4289649724960327,1.4854919910430908,1.425197958946228,1.4853750467300415,11605570,0.0,0.0
2023-12-30 00:00:00+00:00,1.485368013381958,1.5396809577941895,1.4850929975509644,1.507388949394226,12400959,0.0,0.0
2023-12-31 00:00:00+00:00,1.5072720050811768,1.5721720457077026,1.506803035736084,1.5568510293960571,12425538,0.0,0.0
2024-01-01 00:00:00+00:00,1.556414008140564,1.6257009506225586,1.5556859970092773,1.5776770114898682,12919960,0.0,0.0
2024-01-02 00:00:00+00:00,1.577692985534668,1.5901219844818115,1.5452280044555664,1.5495870113372803,13169473,0.0,0.0
2024-01-03 00:00:00+00:00,1.5495879650115967,1.6064709424972534,1.5138230323791504,1.5847419500350952,13341548,0.0,0.0
