,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.011099816822332584,0.1053556682022025,0.08317398407212877,0.042611453426116754,3279402.699101916,1810.912117995215,1429.6407812500004,0.04029881344536489,0.40271041406542607
1,0.003925571777605715,0.06265438354661002,0.051044244600095344,0.026810906816736726,1159796.9684995618,1076.9387022944072,877.3769128024188,0.02531702619444888,0.8787611697146691
2,0.007306452671355699,0.08547779051517242,0.06986483778133847,0.02760486443681568,2158667.283955738,1469.2403765060835,1200.876018145161,0.026435061083424992,0.7901729192020537
3,0.011536738504617224,0.10740921052040753,0.07990619037133695,0.031665761757287164,3408488.8054520623,1846.2093070537974,1373.472135416666,0.030322207433376817,0.6425258356710424
4,0.013499003078744926,0.11618521024099808,0.09194060917799592,0.02846038405032503,4014892.775668304,2003.7197348103111,1585.5994556451608,0.027506706018993663,0.8375764445328163
5,0.008721538623383884,0.09338917829911496,0.07187575389555564,0.026310112354054175,3917327.7952954313,1979.2240386816827,1523.2839218749991,0.025464093283331355,0.6964610226873689
6,0.0018456194507474248,0.04296067330416767,0.031181104293688786,0.025709545028405008,2759698.5190931903,1661.2340350152926,1205.7334526209675,0.02469938863357034,0.6116248546390861
7,0.0008795134542289206,0.02965659208723957,0.02061025360193558,0.02071109311126522,1315109.637212316,1146.7822972178792,796.9716078629032,0.01972106688756051,0.8872285336573094
8,0.0009809822308532725,0.03132063586285043,0.02163417265998402,0.03092076456624526,3021068.924934812,1738.1222410793816,1200.5771484374995,0.02946251844973839,0.5161015246188796
9,0.0005201454600483069,0.02280669770151538,0.017176500510218056,0.02574700632772835,1827500.9456534164,1351.8509332220829,1018.1249798387097,0.02455381022268379,0.7816591754102351
10,0.00030282395663082395,0.017401837737170862,0.014279458204036618,0.022606258816020377,1151355.6459704458,1073.0124165033906,880.4839479166665,0.02154405938902958,0.8158704702002224
11,0.0004910531884508084,0.022159719954250513,0.016718949052432704,0.03463745328255244,1867016.9842454758,1366.3882992200554,1030.9053931451617,0.032524735307751934,0.8357349047320637
Mean,0.005092438268249966,0.06139813316430832,0.04745050485172889,0.028649633664462677,2490027.248756889,1543.6362082999651,1176.920479579693,0.02732079052910626,0.7247022724275977
