TIMESTAMP,SEILOR_OPEN_PRICE_USD,SEILOR_HIGH_PRICE_USD,SEILOR_LOW_PRICE_USD,SEILOR_CLOSE_PRICE_USD,SEILOR_VOLUME_USD,SEILOR_DIVIDENDS_USD,SEILOR_STOCK_SPLITS_USD
2023-08-21 00:00:00+00:00,0.01608400046825409,0.016109999269247055,0.01419300027191639,0.014976000413298607,156829,0.0,0.0
2023-08-22 00:00:00+00:00,0.01497500017285347,0.016172999516129494,0.014294999651610851,0.014534999616444111,99673,0.0,0.0
2023-08-23 00:00:00+00:00,0.014538000337779522,0.014845999889075756,0.012733999639749527,0.013376999646425247,114997,0.0,0.0
2023-08-24 00:00:00+00:00,0.013376999646425247,0.013473999686539173,0.012102000415325165,0.012473000213503838,45041,0.0,0.0
2023-08-25 00:00:00+00:00,0.012470999732613564,0.01337399985641241,0.0122079998254776,0.013319999910891056,40338,0.0,0.0
2023-08-26 00:00:00+00:00,0.013319999910891056,0.01332399994134903,0.011598999612033367,0.012439999729394913,38953,0.0,0.0
2023-08-27 00:00:00+00:00,0.012439999729394913,0.012443000450730324,0.011827999725937843,0.012117000296711922,26454,0.0,0.0
2023-08-28 00:00:00+00:00,0.012117000296711922,0.012199999764561653,0.009808000177145004,0.010126999579370022,81598,0.0,0.0
2023-08-29 00:00:00+00:00,0.01012600027024746,0.012269999831914902,0.01012600027024746,0.012040999718010426,83088,0.0,0.0
2023-08-30 00:00:00+00:00,0.0120430001989007,0.013420999981462955,0.012040000408887863,0.01257800031453371,67529,0.0,0.0
2023-08-31 00:00:00+00:00,0.012578999623656273,0.01271899975836277,0.011514999903738499,0.011517999693751335,31468,0.0,0.0
2023-09-01 00:00:00+00:00,0.011517000384628773,0.012168999761343002,0.01142599992454052,0.01208100002259016,38547,0.0,0.0
2023-09-02 00:00:00+00:00,0.012082000263035297,0.01323499996215105,0.01208100002259016,0.012848000042140484,135417,0.0,0.0
2023-09-03 00:00:00+00:00,0.012848000042140484,0.013147000223398209,0.01269499957561493,0.012942999601364136,27308,0.0,0.0
2023-09-04 00:00:00+00:00,0.012942000292241573,0.013221999630331993,0.01268799975514412,0.012721000239253044,35711,0.0,0.0
2023-09-05 00:00:00+00:00,0.012721000239253044,0.01272599957883358,0.011505999602377415,0.011505999602377415,54518,0.0,0.0
2023-09-06 00:00:00+00:00,0.011455999687314034,0.01148299966007471,0.009022999554872513,0.009882999584078789,82864,0.0,0.0
2023-09-07 00:00:00+00:00,0.009882999584078789,0.010700000450015068,0.00988100003451109,0.010503999888896942,54338,0.0,0.0
2023-09-08 00:00:00+00:00,0.010499999858438969,0.011323000304400921,0.00990699976682663,0.00990699976682663,50837,0.0,0.0
2023-09-09 00:00:00+00:00,0.009908000007271767,0.01016400009393692,0.009785999543964863,0.010002999566495419,26885,0.0,0.0
2023-09-10 00:00:00+00:00,0.010002000257372856,0.010005000047385693,0.009600999765098095,0.009809000417590141,18942,0.0,0.0
2023-09-11 00:00:00+00:00,0.009809999726712704,0.009813000448048115,0.008144999854266644,0.00887100026011467,67259,0.0,0.0
2023-09-12 00:00:00+00:00,0.008871999569237232,0.012883000075817108,0.008868999779224396,0.01106099970638752,731821,0.0,0.0
2023-09-13 00:00:00+00:00,0.011061999946832657,0.012922000139951706,0.01106099970638752,0.011599999852478504,453344,0.0,0.0
