TIMESTAMP,HGPT_OPEN_PRICE_USD,HGPT_HIGH_PRICE_USD,HGPT_LOW_PRICE_USD,HGPT_CLOSE_PRICE_USD,HGPT_VOLUME_USD,HGPT_DIVIDENDS_USD,HGPT_STOCK_SPLITS_USD
2023-06-12 00:00:00+00:00,0.023389000445604324,0.039145998656749725,0.020281000062823296,0.03436100110411644,1907140,0.0,0.0
2023-06-13 00:00:00+00:00,0.034359000623226166,0.04575499892234802,0.026833999902009964,0.03117400035262108,1197388,0.0,0.0
2023-06-14 00:00:00+00:00,0.03117400035262108,0.03607200086116791,0.024042999371886253,0.025860000401735306,377133,0.0,0.0
2023-06-15 00:00:00+00:00,0.025854000821709633,0.026719000190496445,0.01825599931180477,0.021212000399827957,155563,0.0,0.0
2023-06-16 00:00:00+00:00,0.021213000640273094,0.02379699982702732,0.018617000430822372,0.01921899989247322,119946,0.0,0.0
2023-06-17 00:00:00+00:00,0.01921899989247322,0.020416999235749245,0.01830100081861019,0.019953999668359756,55615,0.0,0.0
2023-06-18 00:00:00+00:00,0.01995299942791462,0.02117599919438362,0.01896500028669834,0.019352000206708908,49780,0.0,0.0
2023-06-19 00:00:00+00:00,0.019352000206708908,0.019680000841617584,0.01813800074160099,0.019016999751329422,38890,0.0,0.0
2023-06-20 00:00:00+00:00,0.019022999331355095,0.019142000004649162,0.01670300029218197,0.017607999965548515,51007,0.0,0.0
2023-06-21 00:00:00+00:00,0.017607999965548515,0.018597999587655067,0.016733000054955482,0.017163999378681183,67246,0.0,0.0
2023-06-22 00:00:00+00:00,0.017160000279545784,0.01803700067102909,0.01672299951314926,0.016845999285578728,18297,0.0,0.0
2023-06-23 00:00:00+00:00,0.016851000487804413,0.018379999324679375,0.016731999814510345,0.017184000462293625,204592,0.0,0.0
2023-06-24 00:00:00+00:00,0.017183000221848488,0.020360000431537628,0.01714400015771389,0.019936999306082726,263604,0.0,0.0
2023-06-25 00:00:00+00:00,0.019937999546527863,0.019984999671578407,0.01909100078046322,0.019511999562382698,244574,0.0,0.0
2023-06-26 00:00:00+00:00,0.01951099932193756,0.019856000319123268,0.019068999215960503,0.019342999905347824,232086,0.0,0.0
2023-06-27 00:00:00+00:00,0.019347000867128372,0.019581999629735947,0.018343999981880188,0.01857299916446209,295295,0.0,0.0
2023-06-28 00:00:00+00:00,0.018573999404907227,0.018577000126242638,0.0172169990837574,0.0172169990837574,228448,0.0,0.0
2023-06-29 00:00:00+00:00,0.017223000526428223,0.017350999638438225,0.016543999314308167,0.016945000737905502,248249,0.0,0.0
2023-06-30 00:00:00+00:00,0.0169489998370409,0.018143000081181526,0.01641399972140789,0.018126999959349632,259153,0.0,0.0
2023-07-01 00:00:00+00:00,0.018126999959349632,0.018887000158429146,0.018060000613331795,0.01855199970304966,245694,0.0,0.0
2023-07-02 00:00:00+00:00,0.018797000870108604,0.019745999947190285,0.01820800080895424,0.019463999196887016,282747,0.0,0.0
2023-07-03 00:00:00+00:00,0.0194729994982481,0.019859999418258667,0.0180440004914999,0.018432000651955605,248587,0.0,0.0
2023-07-04 00:00:00+00:00,0.01819399930536747,0.018612999469041824,0.016821999102830887,0.01707799918949604,242583,0.0,0.0
2023-07-05 00:00:00+00:00,0.01708200015127659,0.017203999683260918,0.016482999548316002,0.01675499975681305,260509,0.0,0.0
2023-07-06 00:00:00+00:00,0.016752000898122787,0.017122000455856323,0.016127999871969223,0.016311999410390854,269394,0.0,0.0
2023-07-07 00:00:00+00:00,0.016320999711751938,0.017030000686645508,0.016203999519348145,0.016599999740719795,216878,0.0,0.0
2023-07-08 00:00:00+00:00,0.016598999500274658,0.017100000753998756,0.016404999420046806,0.016992000862956047,240253,0.0,0.0
2023-07-09 00:00:00+00:00,0.016992999240756035,0.01727600023150444,0.016416000202298164,0.01644200086593628,247464,0.0,0.0
2023-07-10 00:00:00+00:00,0.01644200086593628,0.01696700043976307,0.01624700054526329,0.016618000343441963,252548,0.0,0.0
2023-07-11 00:00:00+00:00,0.016618000343441963,0.01671599969267845,0.015935000032186508,0.016029000282287598,206811,0.0,0.0
2023-07-12 00:00:00+00:00,0.016023999080061913,0.016341999173164368,0.013996000401675701,0.016006000339984894,286485,0.0,0.0
2023-07-13 00:00:00+00:00,0.016001999378204346,0.016586000099778175,0.015329999849200249,0.015949999913573265,262159,0.0,0.0
2023-07-14 00:00:00+00:00,0.015948999673128128,0.016186000779271126,0.015085999853909016,0.015196000225841999,256505,0.0,0.0
2023-07-15 00:00:00+00:00,0.015197999775409698,0.015279999934136868,0.014787999913096428,0.01484800036996603,266035,0.0,0.0
2023-07-16 00:00:00+00:00,0.014851000159978867,0.015293999575078487,0.014380999840795994,0.014539999887347221,223528,0.0,0.0
2023-07-17 00:00:00+00:00,0.014543999917805195,0.014543999917805195,0.013275999575853348,0.013358999975025654,237549,0.0,0.0
2023-07-18 00:00:00+00:00,0.013361000455915928,0.013519000262022018,0.012533999979496002,0.012857000343501568,260987,0.0,0.0
2023-07-19 00:00:00+00:00,0.01285799965262413,0.012888000346720219,0.012156999669969082,0.01218899991363287,250483,0.0,0.0
2023-07-20 00:00:00+00:00,0.01218700036406517,0.012787999585270882,0.010621000081300735,0.012783999554812908,237680,0.0,0.0
2023-07-21 00:00:00+00:00,0.012783999554812908,0.013922999612987041,0.012112000025808811,0.013631000183522701,282642,0.0,0.0
2023-07-22 00:00:00+00:00,0.013624999672174454,0.01447600033134222,0.013275999575853348,0.01447600033134222,266729,0.0,0.0
2023-07-23 00:00:00+00:00,0.014475000090897083,0.01653200015425682,0.013489999808371067,0.0165180005133152,312233,0.0,0.0
