TIMESTAMP,CYBA_OPEN_PRICE_USD,CYBA_HIGH_PRICE_USD,CYBA_LOW_PRICE_USD,CYBA_CLOSE_PRICE_USD,CYBA_VOLUME_USD,CYBA_DIVIDENDS_USD,CYBA_STOCK_SPLITS_USD
2023-09-22 00:00:00+00:00,0.0001880000054370612,0.00033999999868683517,0.0001880000054370612,0.0002390000008745119,42589,0.0,0.0
2023-09-23 00:00:00+00:00,0.0002390000008745119,0.00027099999715574086,0.00021600000036414713,0.0002640000020619482,12786,0.0,0.0
2023-09-24 00:00:00+00:00,0.0002640000020619482,0.0003640000068116933,0.0002579999854788184,0.0003640000068116933,12580,0.0,0.0
2023-09-25 00:00:00+00:00,0.0003640000068116933,0.0004090000002179295,0.00028899998869746923,0.00040099999750964344,23735,0.0,0.0
2023-09-26 00:00:00+00:00,0.00040099999750964344,0.000450999999884516,0.0003480000013951212,0.0003600000054575503,14856,0.0,0.0
2023-09-27 00:00:00+00:00,0.0003600000054575503,0.00037799999699927866,0.0003150000120513141,0.000375000003259629,7787,0.0,0.0
2023-09-28 00:00:00+00:00,0.000375000003259629,0.0004769999941345304,0.000375000003259629,0.0004569999873638153,25387,0.0,0.0
2023-09-29 00:00:00+00:00,0.0004569999873638153,0.0007469999836757779,0.0004569999873638153,0.0007120000082068145,48308,0.0,0.0
2023-09-30 00:00:00+00:00,0.0007120000082068145,0.0009340000106021762,0.0005649999948218465,0.0009340000106021762,42809,0.0,0.0
2023-10-01 00:00:00+00:00,0.0009340000106021762,0.0010019999463111162,0.0007450000266544521,0.0007719999994151294,50753,0.0,0.0
2023-10-02 00:00:00+00:00,0.0007719999994151294,0.000965000013820827,0.0006830000202171504,0.0007430000114254653,39081,0.0,0.0
2023-10-03 00:00:00+00:00,0.0007430000114254653,0.0007719999994151294,0.00048600000445730984,0.0004939999780617654,37656,0.0,0.0
2023-10-04 00:00:00+00:00,0.0004939999780617654,0.0005830000154674053,0.0004710000066552311,0.0005579999997280538,10755,0.0,0.0
2023-10-05 00:00:00+00:00,0.0005579999997280538,0.0005600000149570405,0.0003760000108741224,0.0004769999941345304,15215,0.0,0.0
2023-10-06 00:00:00+00:00,0.0004769999941345304,0.0008219999726861715,0.0004769999941345304,0.0006329999887384474,26549,0.0,0.0
2023-10-07 00:00:00+00:00,0.0007200000109151006,0.0007929999846965075,0.0005970000056549907,0.0006189999985508621,39175,0.0,0.0
2023-10-08 00:00:00+00:00,0.0006189999985508621,0.0006189999985508621,0.0004400000034365803,0.0005249999812804163,21616,0.0,0.0
2023-10-09 00:00:00+00:00,0.0005249999812804163,0.0005799999926239252,0.00039000000106170774,0.0004360000020824373,17654,0.0,0.0
2023-10-10 00:00:00+00:00,0.00043700000969693065,0.000446999998530373,0.00037799999699927866,0.00038899999344721437,11540,0.0,0.0
2023-10-11 00:00:00+00:00,0.00038899999344721437,0.00039900001138448715,0.0003480000013951212,0.00037900000461377203,9786,0.0,0.0
2023-10-12 00:00:00+00:00,0.00037900000461377203,0.0004830000107176602,0.00037900000461377203,0.0004799999878741801,8180,0.0,0.0
2023-10-13 00:00:00+00:00,0.0004799999878741801,0.0004820000031031668,0.00041199999395757914,0.0004130000015720725,3427,0.0,0.0
2023-10-14 00:00:00+00:00,0.0004130000015720725,0.0004450000124052167,0.00036700000055134296,0.0004299999854993075,7458,0.0,0.0
2023-10-15 00:00:00+00:00,0.0004299999854993075,0.0004299999854993075,0.0003800000122282654,0.0004149999876972288,6305,0.0,0.0
2023-10-16 00:00:00+00:00,0.0004149999876972288,0.0004149999876972288,0.00035200000274926424,0.00036299999919719994,8251,0.0,0.0
2023-10-17 00:00:00+00:00,0.00036299999919719994,0.0004670000053010881,0.00036199999158270657,0.0004090000002179295,12308,0.0,0.0
2023-10-18 00:00:00+00:00,0.0004090000002179295,0.00045900000259280205,0.000391999987186864,0.0004299999854993075,7698,0.0,0.0
