TIMESTAMP,USK_OPEN_PRICE_USD,USK_HIGH_PRICE_USD,USK_LOW_PRICE_USD,USK_CLOSE_PRICE_USD,USK_VOLUME_USD,USK_DIVIDENDS_USD,USK_STOCK_SPLITS_USD
2023-02-07 00:00:00+00:00,1.010087013244629,1.0414689779281616,0.8533239960670471,1.0238640308380127,89510,0.0,0.0
2023-02-08 00:00:00+00:00,1.0240119695663452,1.1030540466308594,1.014482021331787,1.0502630472183228,51141,0.0,0.0
2023-02-09 00:00:00+00:00,1.0505510568618774,1.0701080560684204,1.0325020551681519,1.0426160097122192,89727,0.0,0.0
2023-02-10 00:00:00+00:00,1.0425209999084473,1.0742440223693848,1.0201270580291748,1.0472979545593262,64385,0.0,0.0
2023-02-11 00:00:00+00:00,1.0472710132598877,1.0536290407180786,1.030187964439392,1.0393600463867188,43589,0.0,0.0
2023-02-12 00:00:00+00:00,1.0392279624938965,1.058174967765808,1.019055962562561,1.025918960571289,40210,0.0,0.0
2023-02-13 00:00:00+00:00,1.0261499881744385,1.1009750366210938,0.9762920141220093,1.0210520029067993,88227,0.0,0.0
2023-02-14 00:00:00+00:00,1.0212199687957764,1.0359389781951904,0.9962549805641174,1.023848056793213,51044,0.0,0.0
2023-02-15 00:00:00+00:00,1.023730993270874,1.0982780456542969,1.0133440494537354,1.0472149848937988,89973,0.0,0.0
2023-02-16 00:00:00+00:00,1.0473999977111816,1.0858789682388306,1.027390956878662,1.0599819421768188,65292,0.0,0.0
2023-02-17 00:00:00+00:00,1.0606720447540283,1.0793009996414185,1.043571949005127,1.0587929487228394,47822,0.0,0.0
2023-02-18 00:00:00+00:00,1.0587929487228394,1.0780060291290283,1.0114829540252686,1.0128999948501587,43199,0.0,0.0
2023-02-19 00:00:00+00:00,1.013064980506897,1.047961950302124,1.0069570541381836,1.0219210386276245,60476,0.0,0.0
2023-02-20 00:00:00+00:00,1.0221550464630127,1.0638949871063232,1.0082600116729736,1.053818941116333,39999,0.0,0.0
2023-02-21 00:00:00+00:00,1.05377995967865,1.0804959535598755,0.9158459901809692,1.0167109966278076,1330623,0.0,0.0
2023-02-22 00:00:00+00:00,1.016517996788025,1.0186200141906738,0.979557991027832,1.012449026107788,197999,0.0,0.0
2023-02-23 00:00:00+00:00,1.0126709938049316,1.0335570573806763,1.0041650533676147,1.0248329639434814,69271,0.0,0.0
2023-02-24 00:00:00+00:00,1.0248329639434814,1.029589056968689,0.9913150072097778,1.015565037727356,71677,0.0,0.0
2023-02-25 00:00:00+00:00,1.015565037727356,1.0195000171661377,0.9958360195159912,1.0162049531936646,37920,0.0,0.0
2023-02-26 00:00:00+00:00,1.0161759853363037,1.0244220495224,0.9935190081596375,1.0174640417099,27847,0.0,0.0
