TIMESTAMP,RDAC_OPEN_PRICE_USD,RDAC_HIGH_PRICE_USD,RDAC_LOW_PRICE_USD,RDAC_CLOSE_PRICE_USD,RDAC_VOLUME_USD,RDAC_DIVIDENDS_USD,RDAC_STOCK_SPLITS_USD
2025-05-13 00:00:00+00:00,0.06527700275182724,0.07676400244235992,0.038371000438928604,0.0500589981675148,41741445,0.0,0.0
2025-05-14 00:00:00+00:00,0.05006900057196617,0.0571880005300045,0.04042299836874008,0.04108399897813797,46901775,0.0,0.0
2025-05-15 00:00:00+00:00,0.04110100120306015,0.04128900170326233,0.03377800062298775,0.03719500079751015,40712497,0.0,0.0
2025-05-16 00:00:00+00:00,0.03719500079751015,0.037438999861478806,0.02660199999809265,0.027798999100923538,36314841,0.0,0.0
2025-05-17 00:00:00+00:00,0.02779800072312355,0.029829999431967735,0.020813999697566032,0.022985000163316727,29070390,0.0,0.0
2025-05-18 00:00:00+00:00,0.022985000163316727,0.0281980000436306,0.02232399955391884,0.023994000628590584,26360335,0.0,0.0
2025-05-19 00:00:00+00:00,0.023994000628590584,0.025790000334382057,0.020826999098062515,0.02428700029850006,22787883,0.0,0.0
2025-05-20 00:00:00+00:00,0.02428700029850006,0.024508999660611153,0.020992999896407127,0.021679000928997993,24226164,0.0,0.0
2025-05-21 00:00:00+00:00,0.02167700044810772,0.02198299951851368,0.01981000043451786,0.019895000383257866,24810798,0.0,0.0
2025-05-22 00:00:00+00:00,0.019895000383257866,0.02042900025844574,0.018828999251127243,0.019290000200271606,24785232,0.0,0.0
2025-05-23 00:00:00+00:00,0.019290000200271606,0.019713999703526497,0.01642500050365925,0.016728999093174934,27743203,0.0,0.0
2025-05-24 00:00:00+00:00,0.016728999093174934,0.01742600090801716,0.01594799943268299,0.016485000029206276,22221892,0.0,0.0
2025-05-25 00:00:00+00:00,0.016485000029206276,0.01788399927318096,0.01489999983459711,0.015058999881148338,18208554,0.0,0.0
2025-05-26 00:00:00+00:00,0.015058999881148338,0.01665700040757656,0.01423799991607666,0.015890000388026237,14489509,0.0,0.0
2025-05-27 00:00:00+00:00,0.015890000388026237,0.025157999247312546,0.015203000046312809,0.018773000687360764,20500706,0.0,0.0
2025-05-28 00:00:00+00:00,0.01878499984741211,0.021624000743031502,0.017077000811696053,0.018245000392198563,13847150,0.0,0.0
2025-05-29 00:00:00+00:00,0.01823900081217289,0.02081199921667576,0.017531000077724457,0.0179469995200634,10251532,0.0,0.0
2025-05-30 00:00:00+00:00,0.0179469995200634,0.018595999106764793,0.014813999645411968,0.014965999871492386,11816558,0.0,0.0
2025-05-31 00:00:00+00:00,0.014965999871492386,0.015216000378131866,0.013875000178813934,0.013875000178813934,9407798,0.0,0.0
2025-06-01 00:00:00+00:00,0.013875696808099747,0.015988733619451523,0.013807027600705624,0.015126677230000496,8080654,0.0,0.0
