TIMESTAMP,TND24690_OPEN_PRICE_USD,TND24690_HIGH_PRICE_USD,TND24690_LOW_PRICE_USD,TND24690_CLOSE_PRICE_USD,TND24690_VOLUME_USD,TND24690_DIVIDENDS_USD,TND24690_STOCK_SPLITS_USD
2023-04-24 00:00:00+00:00,,,,0.0,60064,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,90101,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,96470,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,102099,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,97732,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,98751,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,95591,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,90304,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,93775,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,88888,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,85848,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,90859,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,91840,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,90611,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,85167,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,82537,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,85462,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,75252,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,79397,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,82751,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,84609,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,86416,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,86720,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,88176,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,58922,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,56300,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,56299,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,45851,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,31737,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,28826,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,29206,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,30070,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,34815,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,38135,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,36833,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,38205,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,30209,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,29000,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,31208,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,36963,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,38071,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,26373,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,31821,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,31716,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,34079,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,31876,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,31841,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,30269,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,28960,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,32438,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,33873,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,32284,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,33568,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,35599,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,33974,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,24391,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,52057,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,61898,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,54613,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,56782,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,50196,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,45481,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,53051,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,61509,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,70772,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,58837,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,65291,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,72381,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,88541,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,94153,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,87430,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,77503,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,85921,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,89266,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,100623,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,98039,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,89932,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,88196,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,78252,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,84839,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,95349,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,93128,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,97330,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,99851,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,101197,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,97561,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,89032,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,93833,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,83942,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,87138,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,79943,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,73528,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,81334,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,89813,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,97656,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,86290,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,93105,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,83300,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,77934,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,86409,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,90165,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,82539,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,72696,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,81980,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,85951,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,97033,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,97495,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,88027,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,86140,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,75671,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,82788,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,89187,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,89917,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,93936,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,96071,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,90147,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,86294,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,77713,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,82135,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,73146,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,75534,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,69805,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,65307,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,71336,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,80069,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,86357,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,77964,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,13292,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,14241,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,13577,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,15970,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,16585,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,16212,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,14254,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,15604,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,16269,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,18291,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,18920,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,17849,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,18317,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,15405,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,8777,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,8077,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,5737,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,5948,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,4519,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,89074,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,87546,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,80307,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,86339,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,75402,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,77116,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,70322,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,66182,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,72487,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,79591,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,86812,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,79905,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,84793,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,76258,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,81301,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,83958,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,76600,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,69535,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,77503,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,11588,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,11230,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,10874,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,6563,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,80351,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,68369,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,74109,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,81514,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,81644,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,86968,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,95653,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,96663,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,93368,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,85481,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,93573,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,84536,0.0,0.0
