TIMESTAMP,KEYCAT34266_OPEN_PRICE_USD,KEYCAT34266_HIGH_PRICE_USD,KEYCAT34266_LOW_PRICE_USD,KEYCAT34266_CLOSE_PRICE_USD,KEYCAT34266_VOLUME_USD,KEYCAT34266_DIVIDENDS_USD,KEYCAT34266_STOCK_SPLITS_USD
2024-12-16 00:00:00+00:00,0.0006779999821446836,0.0010659999679774046,0.0006459999713115394,0.0009040000149980187,44894,0.0,0.0
2024-12-17 00:00:00+00:00,0.0009040000149980187,0.0009040000149980187,0.0005789999850094318,0.0006079999729990959,35195,0.0,0.0
2024-12-18 00:00:00+00:00,0.0006079999729990959,0.000615999975707382,0.0005660000024363399,0.0005699999746866524,3304,0.0,0.0
2024-12-19 00:00:00+00:00,0.0005699999746866524,0.0006290000164881349,0.0005440000095404685,0.0005590000073425472,5524,0.0,0.0
2024-12-20 00:00:00+00:00,0.0005590000073425472,0.0005760000203736126,0.0005029999883845448,0.0005760000203736126,7619,0.0,0.0
2024-12-21 00:00:00+00:00,0.0005760000203736126,0.0005959999980404973,0.0005440000095404685,0.0005440000095404685,2791,0.0,0.0
2024-12-22 00:00:00+00:00,0.0005440000095404685,0.0005559999844990671,0.0005200000014156103,0.0005259999888949096,1873,0.0,0.0
2024-12-23 00:00:00+00:00,0.0005259999888949096,0.0005450000171549618,0.0004920000210404396,0.0005019999807700515,5051,0.0,0.0
2024-12-24 00:00:00+00:00,0.0005019999807700515,0.0005239999736659229,0.0004970000009052455,0.0005230000242590904,1307,0.0,0.0
2024-12-25 00:00:00+00:00,0.0005230000242590904,0.0005409999866969883,0.0005109999910928309,0.000514000013936311,2709,0.0,0.0
2024-12-26 00:00:00+00:00,0.000514000013936311,0.000514000013936311,0.0004920000210404396,0.0004970000009052455,1424,0.0,0.0
2024-12-27 00:00:00+00:00,0.0004970000009052455,0.0005119999987073243,0.0004870000120718032,0.0004910000134259462,1171,0.0,0.0
2024-12-28 00:00:00+00:00,0.0004910000134259462,0.000493000028654933,0.00047400000039488077,0.0004920000210404396,2628,0.0,0.0
2024-12-29 00:00:00+00:00,0.0004920000210404396,0.0005099999834783375,0.0004920000210404396,0.0004949999856762588,3157,0.0,0.0
2024-12-30 00:00:00+00:00,0.0004949999856762588,0.0005080000264570117,0.00046499999007210135,0.0004710000066552311,2651,0.0,0.0
2024-12-31 00:00:00+00:00,0.0004710000066552311,0.0004879999905824661,0.00046499999007210135,0.0004659999976865947,1484,0.0,0.0
2025-01-01 00:00:00+00:00,0.0004659999976865947,0.0004659999976865947,0.000450999999884516,0.0004600000102072954,1812,0.0,0.0
2025-01-02 00:00:00+00:00,0.0004600000102072954,0.0005210000090301037,0.0004600000102072954,0.0005070000188425183,10702,0.0,0.0
2025-01-03 00:00:00+00:00,0.0005070000188425183,0.0005729999975301325,0.0004970000009052455,0.0005719999899156392,9396,0.0,0.0
2025-01-04 00:00:00+00:00,0.0005719999899156392,0.0006360000115819275,0.00056900002527982,0.0006309999735094607,5010,0.0,0.0
2025-01-05 00:00:00+00:00,0.0006309999735094607,0.0006309999735094607,0.0005389999714680016,0.0005530000198632479,12999,0.0,0.0
2025-01-06 00:00:00+00:00,0.0005530000198632479,0.0005590000073425472,0.0004910000134259462,0.0004939999780617654,12522,0.0,0.0
2025-01-07 00:00:00+00:00,0.0004939999780617654,0.0005009999731555581,0.00046800001291558146,0.0004710000066552311,2469,0.0,0.0
2025-01-08 00:00:00+00:00,0.0004710000066552311,0.0005210000090301037,0.000446999998530373,0.000514000013936311,9237,0.0,0.0
2025-01-09 00:00:00+00:00,0.000514000013936311,0.0005360000068321824,0.0004990000161342323,0.0005300000193528831,9140,0.0,0.0
2025-01-10 00:00:00+00:00,0.0005300000193528831,0.0005510000046342611,0.0005039999959990382,0.0005230000242590904,6316,0.0,0.0
2025-01-11 00:00:00+00:00,0.0005230000242590904,0.0005329999839887023,0.0005070000188425183,0.0005089999758638442,5416,0.0,0.0
2025-01-12 00:00:00+00:00,0.0005089999758638442,0.0005130000063218176,0.0005000000237487257,0.0005029999883845448,203,0.0,0.0
2025-01-13 00:00:00+00:00,0.0005029999883845448,0.0005159999709576368,0.0004619999963324517,0.0004889999981969595,4287,0.0,0.0
2025-01-14 00:00:00+00:00,0.0004889999981969595,0.0004980000085197389,0.00047400000039488077,0.0004910000134259462,1320,0.0,0.0
2025-01-15 00:00:00+00:00,0.0004910000134259462,0.0006820000126026571,0.0004780000017490238,0.000590000010561198,31839,0.0,0.0
2025-01-16 00:00:00+00:00,0.000590000010561198,0.0006370000191964209,0.0005210000090301037,0.0005370000144466758,17704,0.0,0.0
2025-01-17 00:00:00+00:00,0.0005370000144466758,0.0005799999926239252,0.0005329999839887023,0.0005760000203736126,5187,0.0,0.0
2025-01-18 00:00:00+00:00,0.0005760000203736126,0.0006009999779053032,0.0004619999963324517,0.0005050000036135316,15458,0.0,0.0
2025-01-19 00:00:00+00:00,0.0005050000036135316,0.0005169999785721302,0.0003459999861661345,0.0003600000054575503,15703,0.0,0.0
2025-01-20 00:00:00+00:00,0.0003600000054575503,0.00042699999175965786,0.0003480000013951212,0.00037299998803064227,6271,0.0,0.0
2025-01-21 00:00:00+00:00,0.00037299998803064227,0.00041000000783242285,0.0003480000013951212,0.0003870000073220581,3625,0.0,0.0
2025-01-22 00:00:00+00:00,0.0003870000073220581,0.00044299999717622995,0.00038400001358240843,0.0004239999980200082,5182,0.0,0.0
2025-01-23 00:00:00+00:00,0.0004239999980200082,0.0004239999980200082,0.0003980000037699938,0.00041000000783242285,3559,0.0,0.0
2025-01-24 00:00:00+00:00,0.00041000000783242285,0.0004400000034365803,0.00039599998854100704,0.0004030000127386302,11418,0.0,0.0
2025-01-25 00:00:00+00:00,0.0004030000127386302,0.0004780000017490238,0.0003870000073220581,0.0004579999949783087,20592,0.0,0.0
2025-01-26 00:00:00+00:00,0.0004579999949783087,0.0006169999833218753,0.0004400000034365803,0.0004949999856762588,83860,0.0,0.0
2025-01-27 00:00:00+00:00,0.0004949999856762588,0.0004949999856762588,0.00039500001003034413,0.00042100000428035855,9513,0.0,0.0
2025-01-28 00:00:00+00:00,0.00042100000428035855,0.0004349999944679439,0.00037200000951997936,0.000387999985832721,4439,0.0,0.0
2025-01-29 00:00:00+00:00,0.000387999985832721,0.00039400000241585076,0.0003459999861661345,0.0003490000090096146,5149,0.0,0.0
2025-01-30 00:00:00+00:00,0.0003490000090096146,0.00038400001358240843,0.00032900000223889947,0.00032900000223889947,7425,0.0,0.0
2025-01-31 00:00:00+00:00,0.00032900000223889947,0.0003330000035930425,0.00031900001340545714,0.0003239999932702631,3628,0.0,0.0
2025-02-01 00:00:00+00:00,0.0003239999932702631,0.00032900000223889947,0.00029299999005161226,0.00029299999005161226,1777,0.0,0.0
2025-02-02 00:00:00+00:00,0.00029299999005161226,0.00031900001340545714,0.00028300000121816993,0.0002880000101868063,7183,0.0,0.0
2025-02-03 00:00:00+00:00,0.0002880000101868063,0.000311999989207834,0.0002629999944474548,0.000311999989207834,1840,0.0,0.0
