TIMESTAMP,SPC23174_OPEN_PRICE_USD,SPC23174_HIGH_PRICE_USD,SPC23174_LOW_PRICE_USD,SPC23174_CLOSE_PRICE_USD,SPC23174_VOLUME_USD,SPC23174_DIVIDENDS_USD,SPC23174_STOCK_SPLITS_USD
2023-02-08 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.300000025774352e-05,3.899999865097925e-05,122552,0.0,0.0
2023-02-09 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.5000000934815034e-05,3.899999865097925e-05,202271,0.0,0.0
2023-02-10 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.5000000934815034e-05,3.899999865097925e-05,143327,0.0,0.0
2023-02-11 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,214925,0.0,0.0
2023-02-12 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.5000000934815034e-05,3.7000001611886546e-05,135075,0.0,0.0
2023-02-13 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,156081,0.0,0.0
2023-02-14 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.099999958067201e-05,3.7000001611886546e-05,136600,0.0,0.0
2023-02-15 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.7000001611886546e-05,144978,0.0,0.0
2023-02-16 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.400000059627928e-05,3.7000001611886546e-05,142643,0.0,0.0
2023-02-17 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,146332,0.0,0.0
2023-02-18 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.7000001611886546e-05,94210,0.0,0.0
2023-02-19 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.600000127335079e-05,210226,0.0,0.0
2023-02-20 00:00:00+00:00,3.600000127335079e-05,7.400000322377309e-05,2.9999999242136255e-05,3.7000001611886546e-05,277167,0.0,0.0
2023-02-21 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7000001611886546e-05,313033,0.0,0.0
2023-02-22 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.600000127335079e-05,3.7999998312443495e-05,323867,0.0,0.0
2023-02-23 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,322937,0.0,0.0
2023-02-24 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,323229,0.0,0.0
2023-02-25 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,331520,0.0,0.0
2023-02-26 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,317614,0.0,0.0
2023-02-27 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.099999958067201e-05,3.7999998312443495e-05,487038,0.0,0.0
2023-02-28 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,511868,0.0,0.0
2023-03-01 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,499305,0.0,0.0
2023-03-02 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,525187,0.0,0.0
2023-03-03 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,531799,0.0,0.0
2023-03-04 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,505904,0.0,0.0
2023-03-05 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,3.7999998312443495e-05,514473,0.0,0.0
2023-03-06 00:00:00+00:00,3.7999998312443495e-05,4.400000034365803e-05,3.7000001611886546e-05,3.7999998312443495e-05,424201,0.0,0.0
2023-03-07 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,469073,0.0,0.0
2023-03-08 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,509639,0.0,0.0
2023-03-09 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,505654,0.0,0.0
2023-03-10 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7999998312443495e-05,532337,0.0,0.0
2023-03-11 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7999998312443495e-05,521953,0.0,0.0
2023-03-12 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7000001611886546e-05,533668,0.0,0.0
2023-03-13 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,387568,0.0,0.0
2023-03-14 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.600000127335079e-05,4.099999932805076e-05,568260,0.0,0.0
2023-03-15 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.7999998312443495e-05,4.099999932805076e-05,575353,0.0,0.0
2023-03-16 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.7000001611886546e-05,3.899999865097925e-05,492851,0.0,0.0
2023-03-17 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.7000001611886546e-05,3.899999865097925e-05,530684,0.0,0.0
2023-03-18 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,584248,0.0,0.0
2023-03-19 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.7999998312443495e-05,3.7999998312443495e-05,584462,0.0,0.0
2023-03-20 00:00:00+00:00,3.7999998312443495e-05,0.00020199999562464654,3.7999998312443495e-05,3.9999998989515007e-05,568605,0.0,0.0
2023-03-21 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,2.700000004551839e-05,3.9999998989515007e-05,559268,0.0,0.0
2023-03-22 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.7999998312443495e-05,3.9999998989515007e-05,267383,0.0,0.0
2023-03-23 00:00:00+00:00,3.9999998989515007e-05,0.00014699999883305281,3.9999998989515007e-05,4.099999932805076e-05,448409,0.0,0.0
2023-03-24 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.9999998989515007e-05,4.099999932805076e-05,522601,0.0,0.0
2023-03-25 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,4.099999932805076e-05,4.099999932805076e-05,594725,0.0,0.0
2023-03-26 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,1.2000000424450263e-05,3.899999865097925e-05,566332,0.0,0.0
2023-03-27 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.300000025774352e-05,3.899999865097925e-05,425137,0.0,0.0
2023-03-28 00:00:00+00:00,3.899999865097925e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.899999865097925e-05,473591,0.0,0.0
2023-03-29 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,489413,0.0,0.0
2023-03-30 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.899999865097925e-05,4.199999966658652e-05,463518,0.0,0.0
2023-03-31 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,4.099999932805076e-05,4.199999966658652e-05,523809,0.0,0.0
2023-04-01 00:00:00+00:00,4.199999966658652e-05,9.000000136438757e-05,4.099999932805076e-05,4.099999932805076e-05,455945,0.0,0.0
2023-04-02 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,4.099999932805076e-05,4.099999932805076e-05,487016,0.0,0.0
2023-04-03 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,4.099999932805076e-05,4.099999932805076e-05,479740,0.0,0.0
2023-04-04 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,4.099999932805076e-05,4.099999932805076e-05,491682,0.0,0.0
2023-04-05 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.7999998312443495e-05,3.9999998989515007e-05,423439,0.0,0.0
2023-04-06 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,516642,0.0,0.0
2023-04-07 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.9999998989515007e-05,4.099999932805076e-05,505674,0.0,0.0
2023-04-08 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.9999998989515007e-05,4.099999932805076e-05,503411,0.0,0.0
2023-04-09 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.9999998989515007e-05,4.099999932805076e-05,514804,0.0,0.0
2023-04-10 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.9999998989515007e-05,3.9999998989515007e-05,507751,0.0,0.0
2023-04-11 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.9999998989515007e-05,4.099999932805076e-05,370323,0.0,0.0
2023-04-12 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.9999998989515007e-05,4.199999966658652e-05,470735,0.0,0.0
2023-04-13 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,4.099999932805076e-05,4.199999966658652e-05,455226,0.0,0.0
2023-04-14 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,4.099999932805076e-05,4.199999966658652e-05,494822,0.0,0.0
2023-04-15 00:00:00+00:00,4.199999966658652e-05,4.5000000682193786e-05,4.099999932805076e-05,4.099999932805076e-05,359908,0.0,0.0
2023-04-16 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.9999998989515007e-05,3.9999998989515007e-05,358536,0.0,0.0
2023-04-17 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,457445,0.0,0.0
2023-04-18 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.899999865097925e-05,4.099999932805076e-05,508469,0.0,0.0
2023-04-19 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,440275,0.0,0.0
2023-04-20 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.9999998989515007e-05,458519,0.0,0.0
2023-04-21 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,479080,0.0,0.0
2023-04-22 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,491696,0.0,0.0
2023-04-23 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,497704,0.0,0.0
2023-04-24 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,508887,0.0,0.0
2023-04-25 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,474684,0.0,0.0
2023-04-26 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,327280,0.0,0.0
2023-04-27 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.899999865097925e-05,3.9999998989515007e-05,465402,0.0,0.0
2023-04-28 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,421450,0.0,0.0
2023-04-29 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.899999865097925e-05,4.199999966658652e-05,342448,0.0,0.0
2023-04-30 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,3.9999998989515007e-05,4.099999932805076e-05,325408,0.0,0.0
2023-05-01 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,339886,0.0,0.0
2023-05-02 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,325518,0.0,0.0
2023-05-03 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,448275,0.0,0.0
2023-05-04 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,4.099999932805076e-05,361084,0.0,0.0
2023-05-05 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,325378,0.0,0.0
2023-05-06 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,342070,0.0,0.0
2023-05-07 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.9999998989515007e-05,4.099999932805076e-05,446692,0.0,0.0
2023-05-08 00:00:00+00:00,4.099999932805076e-05,4.099999932805076e-05,3.9999998989515007e-05,3.9999998989515007e-05,521364,0.0,0.0
2023-05-09 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,491151,0.0,0.0
2023-05-10 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,456300,0.0,0.0
2023-05-11 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,482639,0.0,0.0
2023-05-12 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,477374,0.0,0.0
2023-05-13 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,438806,0.0,0.0
2023-05-14 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,431721,0.0,0.0
2023-05-15 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.899999865097925e-05,3.899999865097925e-05,380196,0.0,0.0
2023-05-16 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.7999998312443495e-05,3.899999865097925e-05,338219,0.0,0.0
2023-05-17 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.7999998312443495e-05,3.899999865097925e-05,329400,0.0,0.0
2023-05-18 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.600000127335079e-05,3.899999865097925e-05,113306,0.0,0.0
2023-05-19 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7000001611886546e-05,207210,0.0,0.0
2023-05-20 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7000001611886546e-05,213366,0.0,0.0
2023-05-21 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.7000001611886546e-05,3.899999865097925e-05,219973,0.0,0.0
2023-05-22 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7000001611886546e-05,210560,0.0,0.0
2023-05-23 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.899999865097925e-05,287790,0.0,0.0
2023-05-24 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,298615,0.0,0.0
2023-05-25 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.7999998312443495e-05,214253,0.0,0.0
2023-05-26 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.7999998312443495e-05,3.899999865097925e-05,416387,0.0,0.0
2023-05-27 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,412694,0.0,0.0
2023-05-28 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,423062,0.0,0.0
2023-05-29 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,334992,0.0,0.0
2023-05-30 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,323238,0.0,0.0
2023-05-31 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.400000059627928e-05,3.9999998989515007e-05,410615,0.0,0.0
2023-06-01 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.7999998312443495e-05,3.9999998989515007e-05,433456,0.0,0.0
2023-06-02 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,430290,0.0,0.0
2023-06-03 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,397777,0.0,0.0
2023-06-04 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,3.899999865097925e-05,3.9999998989515007e-05,424831,0.0,0.0
2023-06-05 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.899999865097925e-05,3.9999998989515007e-05,417409,0.0,0.0
2023-06-06 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.899999865097925e-05,3.9999998989515007e-05,401859,0.0,0.0
2023-06-07 00:00:00+00:00,3.9999998989515007e-05,4.099999932805076e-05,1.4000000192027073e-05,3.9999998989515007e-05,367898,0.0,0.0
2023-06-08 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7999998312443495e-05,530464,0.0,0.0
2023-06-09 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.7999998312443495e-05,3.9999998989515007e-05,453014,0.0,0.0
2023-06-10 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,466039,0.0,0.0
2023-06-11 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.899999865097925e-05,486533,0.0,0.0
2023-06-12 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,2.9999999242136255e-05,3.899999865097925e-05,546526,0.0,0.0
2023-06-13 00:00:00+00:00,3.899999865097925e-05,5.0999999075429514e-05,3.7000001611886546e-05,3.899999865097925e-05,451783,0.0,0.0
2023-06-14 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,529523,0.0,0.0
2023-06-15 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7999998312443495e-05,3.899999865097925e-05,540728,0.0,0.0
2023-06-16 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.199999991920777e-05,3.899999865097925e-05,543262,0.0,0.0
2023-06-17 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.899999865097925e-05,3.9999998989515007e-05,543132,0.0,0.0
2023-06-18 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.600000127335079e-05,3.7000001611886546e-05,459437,0.0,0.0
2023-06-19 00:00:00+00:00,3.7000001611886546e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7999998312443495e-05,417187,0.0,0.0
2023-06-20 00:00:00+00:00,3.7999998312443495e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.899999865097925e-05,504911,0.0,0.0
2023-06-21 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.600000127335079e-05,3.7999998312443495e-05,403767,0.0,0.0
2023-06-22 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7000001611886546e-05,3.7999998312443495e-05,483881,0.0,0.0
2023-06-23 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,393014,0.0,0.0
2023-06-24 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,369281,0.0,0.0
2023-06-25 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,385857,0.0,0.0
2023-06-26 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,409499,0.0,0.0
2023-06-27 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,406658,0.0,0.0
2023-06-28 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,355356,0.0,0.0
2023-06-29 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,389399,0.0,0.0
2023-06-30 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,457687,0.0,0.0
2023-07-01 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,397744,0.0,0.0
2023-07-02 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.600000127335079e-05,3.7999998312443495e-05,329817,0.0,0.0
2023-07-03 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.600000127335079e-05,3.7000001611886546e-05,151878,0.0,0.0
2023-07-04 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.7000001611886546e-05,4.199999966658652e-05,407604,0.0,0.0
2023-07-05 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.600000127335079e-05,3.7000001611886546e-05,443620,0.0,0.0
2023-07-06 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.600000127335079e-05,3.7999998312443495e-05,414516,0.0,0.0
2023-07-07 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.600000127335079e-05,3.899999865097925e-05,503092,0.0,0.0
2023-07-08 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,495008,0.0,0.0
2023-07-09 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,511862,0.0,0.0
2023-07-10 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.899999865097925e-05,526339,0.0,0.0
2023-07-11 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.600000127335079e-05,3.7999998312443495e-05,439174,0.0,0.0
