TIMESTAMP,ASAFE_OPEN_PRICE_USD,ASAFE_HIGH_PRICE_USD,ASAFE_LOW_PRICE_USD,ASAFE_CLOSE_PRICE_USD,ASAFE_VOLUME_USD,ASAFE_DIVIDENDS_USD,ASAFE_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.005628000013530254,0.005630000028759241,0.004505000077188015,0.0048779998905956745,81,0.0,0.0
2017-11-10 00:00:00+00:00,0.0048870001919567585,0.005286000203341246,0.0047530001029372215,0.005152000114321709,42,0.0,0.0
2017-11-11 00:00:00+00:00,0.005127999931573868,0.005297999829053879,0.0039820000529289246,0.004021999891847372,96,0.0,0.0
2017-11-12 00:00:00+00:00,0.004019999876618385,0.004341000225394964,0.002693000016734004,0.004265000112354755,6,0.0,0.0
2017-11-13 00:00:00+00:00,0.004290000069886446,0.004778000060468912,0.00380899989977479,0.004000000189989805,18,0.0,0.0
2017-11-14 00:00:00+00:00,0.004004000220447779,0.013647999614477158,0.0035170000046491623,0.003536999924108386,553,0.0,0.0
2017-11-15 00:00:00+00:00,0.0035800000187009573,0.0873119980096817,0.00356299988925457,0.05659199878573418,6734,0.0,0.0
2017-11-16 00:00:00+00:00,0.05674400180578232,0.057089999318122864,0.005249000154435635,0.005417999811470509,408,0.0,0.0
2017-11-17 00:00:00+00:00,0.005421000067144632,0.0065910001285374165,0.004650999791920185,0.004726999904960394,37,0.0,0.0
2017-11-18 00:00:00+00:00,0.004718999844044447,0.005688000004738569,0.003843999933451414,0.0055959997698664665,106,0.0,0.0
2017-11-19 00:00:00+00:00,0.00559299997985363,0.006891999859362841,0.00481700012460351,0.006891999859362841,239,0.0,0.0
2017-11-20 00:00:00+00:00,0.006889000069350004,0.006994000170379877,0.004825999960303307,0.006843999959528446,151,0.0,0.0
2017-11-21 00:00:00+00:00,0.006835999898612499,0.006835999898612499,0.004978999961167574,0.006194000132381916,40,0.0,0.0
2017-11-22 00:00:00+00:00,0.006289999932050705,0.00648800004273653,0.0041240002028644085,0.00471000000834465,64,0.0,0.0
2017-11-23 00:00:00+00:00,0.004668000154197216,0.007360000163316727,0.003355999942868948,0.007261999882757664,372,0.0,0.0
2017-11-24 00:00:00+00:00,0.007253000047057867,0.007278000004589558,0.005235000047832727,0.006523999851197004,174,0.0,0.0
2017-11-25 00:00:00+00:00,0.006510999985039234,0.007054999936372042,0.005679999943822622,0.0068259998224675655,216,0.0,0.0
2017-11-26 00:00:00+00:00,0.006823999807238579,0.0071470001712441444,0.0061160000041127205,0.0069989999756217,59,0.0,0.0
2017-11-27 00:00:00+00:00,0.007000000216066837,0.007108999881893396,0.0066559999249875546,0.006804999895393848,187,0.0,0.0
