TIMESTAMP,UDS_OPEN_PRICE_USD,UDS_HIGH_PRICE_USD,UDS_LOW_PRICE_USD,UDS_CLOSE_PRICE_USD,UDS_VOLUME_USD,UDS_DIVIDENDS_USD,UDS_STOCK_SPLITS_USD
2024-05-01 00:00:00+00:00,0.2186100035905838,0.2591579854488373,0.2110999971628189,0.2285889983177185,123014,0.0,0.0
2024-05-02 00:00:00+00:00,0.22698000073432922,0.4437449872493744,0.22369199991226196,0.29600200057029724,671255,0.0,0.0
2024-05-03 00:00:00+00:00,0.29355600476264954,0.3426719903945923,0.2820360064506531,0.30739399790763855,238946,0.0,0.0
2024-05-04 00:00:00+00:00,0.3060089945793152,0.314175009727478,0.2947480082511902,0.3033919930458069,91673,0.0,0.0
2024-05-05 00:00:00+00:00,0.3033919930458069,0.3033919930458069,0.2836360037326813,0.2872770130634308,71072,0.0,0.0
2024-05-06 00:00:00+00:00,0.2872770130634308,0.28732800483703613,0.2408359944820404,0.2481909990310669,93578,0.0,0.0
2024-05-07 00:00:00+00:00,0.24931800365447998,0.2582789957523346,0.23883800208568573,0.2429089993238449,58243,0.0,0.0
2024-05-08 00:00:00+00:00,0.2429089993238449,0.24422100186347961,0.2104559987783432,0.2233240008354187,25339,0.0,0.0
2024-05-09 00:00:00+00:00,0.2233240008354187,0.22412799298763275,0.21781399846076965,0.22016599774360657,20753,0.0,0.0
2024-05-10 00:00:00+00:00,0.22028599679470062,0.22970500588417053,0.22005000710487366,0.2256380021572113,22466,0.0,0.0
2024-05-11 00:00:00+00:00,0.22550499439239502,0.2384680062532425,0.22449900209903717,0.23101499676704407,33920,0.0,0.0
2024-05-12 00:00:00+00:00,0.23101499676704407,0.23198500275611877,0.224248006939888,0.22626100480556488,17462,0.0,0.0
2024-05-13 00:00:00+00:00,0.22595399618148804,0.2519429922103882,0.2223079949617386,0.2379010021686554,22860,0.0,0.0
2024-05-14 00:00:00+00:00,0.23789699375629425,0.24623200297355652,0.2371719926595688,0.241580992937088,10063,0.0,0.0
2024-05-15 00:00:00+00:00,0.241580992937088,0.3173559904098511,0.24040499329566956,0.31593599915504456,95744,0.0,0.0
2024-05-16 00:00:00+00:00,0.31593599915504456,0.316444993019104,0.28851398825645447,0.29007500410079956,218457,0.0,0.0
2024-05-17 00:00:00+00:00,0.29007500410079956,0.29034700989723206,0.22571000456809998,0.2338789999485016,343814,0.0,0.0
2024-05-18 00:00:00+00:00,0.23352199792861938,0.23987600207328796,0.22720299661159515,0.2273229956626892,416481,0.0,0.0
2024-05-19 00:00:00+00:00,0.2273630052804947,0.2341260015964508,0.22569000720977783,0.23093999922275543,357912,0.0,0.0
2024-05-20 00:00:00+00:00,0.23395699262619019,0.23625700175762177,0.22570399940013885,0.23441000282764435,399884,0.0,0.0
2024-05-21 00:00:00+00:00,0.23432299494743347,0.2819789946079254,0.2285269945859909,0.2568129897117615,465170,0.0,0.0
2024-05-22 00:00:00+00:00,0.2566410005092621,0.2767930030822754,0.21769200265407562,0.21908000111579895,398821,0.0,0.0
2024-05-23 00:00:00+00:00,0.21938499808311462,0.22517399489879608,0.1799820065498352,0.19069799780845642,424119,0.0,0.0
2024-05-24 00:00:00+00:00,0.19069799780845642,0.19142499566078186,0.1655759960412979,0.17081500589847565,409600,0.0,0.0
2024-05-25 00:00:00+00:00,0.17081500589847565,0.17730200290679932,0.16593199968338013,0.16783900558948517,470301,0.0,0.0
2024-05-26 00:00:00+00:00,0.16708600521087646,0.16762900352478027,0.1469230055809021,0.1572449952363968,457094,0.0,0.0
2024-05-27 00:00:00+00:00,0.15728700160980225,0.1656150072813034,0.15187199413776398,0.15198899805545807,456301,0.0,0.0
2024-05-28 00:00:00+00:00,0.15198899805545807,0.1539829969406128,0.14303000271320343,0.1447169929742813,470810,0.0,0.0
2024-05-29 00:00:00+00:00,0.14478899538516998,0.14523500204086304,0.1373399943113327,0.13869599997997284,418078,0.0,0.0
2024-05-30 00:00:00+00:00,0.13848400115966797,0.37100398540496826,0.1376270055770874,0.2639150023460388,889777,0.0,0.0
2024-05-31 00:00:00+00:00,0.2775860130786896,0.625111997127533,0.23563000559806824,0.5839669704437256,1776400,0.0,0.0
2024-06-01 00:00:00+00:00,0.5839669704437256,0.5995100140571594,0.4844079911708832,0.5081920027732849,943726,0.0,0.0
2024-06-02 00:00:00+00:00,0.5011579990386963,0.5531740188598633,0.48973798751831055,0.5104609727859497,533005,0.0,0.0
2024-06-03 00:00:00+00:00,0.5109350085258484,0.7812020182609558,0.4568769931793213,0.49533501267433167,1353142,0.0,0.0
2024-06-04 00:00:00+00:00,0.4970479905605316,0.709492027759552,0.4930500090122223,0.6851750016212463,1248119,0.0,0.0
2024-06-05 00:00:00+00:00,0.6885349750518799,0.8787029981613159,0.6305519938468933,0.748835027217865,2743682,0.0,0.0
2024-06-06 00:00:00+00:00,0.7493320107460022,0.873583972454071,0.7046430110931396,0.7574399709701538,2358243,0.0,0.0
2024-06-07 00:00:00+00:00,0.7654250264167786,0.8393449783325195,0.7562469840049744,0.8236860036849976,1606881,0.0,0.0
2024-06-08 00:00:00+00:00,0.8185049891471863,0.8320590257644653,0.772068977355957,0.7721490263938904,1515221,0.0,0.0
2024-06-09 00:00:00+00:00,0.772229015827179,0.821690022945404,0.6794340014457703,0.8086310029029846,1171941,0.0,0.0
2024-06-10 00:00:00+00:00,0.8083879947662354,0.8325989842414856,0.7085700035095215,0.7661349773406982,2015212,0.0,0.0
2024-06-11 00:00:00+00:00,0.766290009021759,0.7860429883003235,0.6312029957771301,0.6378440260887146,1758060,0.0,0.0
2024-06-12 00:00:00+00:00,0.6388480067253113,0.7315859794616699,0.5078690052032471,0.5154640078544617,2218279,0.0,0.0
2024-06-13 00:00:00+00:00,0.5154950022697449,0.536171019077301,0.46504101157188416,0.5190669894218445,1314481,0.0,0.0
2024-06-14 00:00:00+00:00,0.5191220045089722,0.7466779947280884,0.4972969889640808,0.7274399995803833,1924698,0.0,0.0
2024-06-15 00:00:00+00:00,0.7265980243682861,0.727994978427887,0.6873180270195007,0.6951630115509033,917412,0.0,0.0
2024-06-16 00:00:00+00:00,0.6952260136604309,0.717257022857666,0.692113995552063,0.6940249800682068,717535,0.0,0.0
2024-06-17 00:00:00+00:00,0.694009006023407,0.7327589988708496,0.6891469955444336,0.7155849933624268,626890,0.0,0.0
2024-06-18 00:00:00+00:00,0.7157930135726929,1.4240219593048096,0.7123500108718872,0.9245330095291138,1071991,0.0,0.0
2024-06-19 00:00:00+00:00,0.9255250096321106,1.007796049118042,0.7610880136489868,0.8728370070457458,1864214,0.0,0.0
2024-06-20 00:00:00+00:00,0.8728370070457458,1.2020599842071533,0.8671240210533142,1.0135749578475952,2875055,0.0,0.0
2024-06-21 00:00:00+00:00,1.0139130353927612,1.0526469945907593,0.8919079899787903,0.9230430126190186,1885616,0.0,0.0
2024-06-22 00:00:00+00:00,0.9218940138816833,0.9566670060157776,0.8457279801368713,0.8723490238189697,1770492,0.0,0.0
2024-06-23 00:00:00+00:00,0.873399019241333,0.9012870192527771,0.8497189879417419,0.8774769902229309,1270051,0.0,0.0
2024-06-24 00:00:00+00:00,0.8771870136260986,0.8921769857406616,0.7692729830741882,0.784945011138916,1759036,0.0,0.0
