TIMESTAMP,POE32547_OPEN_PRICE_USD,POE32547_HIGH_PRICE_USD,POE32547_LOW_PRICE_USD,POE32547_CLOSE_PRICE_USD,POE32547_VOLUME_USD,POE32547_DIVIDENDS_USD,POE32547_STOCK_SPLITS_USD
2024-08-03 00:00:00+00:00,1.6530799865722656,1.671712040901184,1.5757290124893188,1.622642993927002,29364,0.0,0.0
2024-08-04 00:00:00+00:00,1.622642993927002,1.677528977394104,1.6044329404830933,1.656864047050476,21881,0.0,0.0
2024-08-05 00:00:00+00:00,1.6527769565582275,1.6527769565582275,1.3164349794387817,1.413092017173767,35877,0.0,0.0
2024-08-06 00:00:00+00:00,1.413092017173767,1.5125739574432373,1.406788945198059,1.5044950246810913,18231,0.0,0.0
2024-08-07 00:00:00+00:00,1.5044950246810913,1.5044950246810913,1.3291089534759521,1.3469250202178955,26872,0.0,0.0
2024-08-08 00:00:00+00:00,1.3469250202178955,1.541072964668274,1.3469250202178955,1.3843410015106201,44215,0.0,0.0
2024-08-09 00:00:00+00:00,1.3843410015106201,1.5499019622802734,1.383957028388977,1.5183169841766357,21351,0.0,0.0
2024-08-10 00:00:00+00:00,1.5183169841766357,1.5638649463653564,1.5183169841766357,1.5504549741744995,5301,0.0,0.0
2024-08-11 00:00:00+00:00,1.5504549741744995,1.5504549741744995,1.4165760278701782,1.4193179607391357,2433,0.0,0.0
2024-08-12 00:00:00+00:00,1.4193179607391357,1.50531804561615,1.3863539695739746,1.4315320253372192,14909,0.0,0.0
2024-08-13 00:00:00+00:00,1.4315320253372192,1.5314749479293823,1.4269109964370728,1.5254319906234741,5321,0.0,0.0
2024-08-14 00:00:00+00:00,1.5254319906234741,1.709130048751831,1.5254319906234741,1.6408859491348267,7325,0.0,0.0
2024-08-15 00:00:00+00:00,1.6408859491348267,1.6408859491348267,1.5365959405899048,1.5365959405899048,2131,0.0,0.0
2024-08-16 00:00:00+00:00,1.5365959405899048,1.5661890506744385,1.5019220113754272,1.5120899677276611,5672,0.0,0.0
2024-08-17 00:00:00+00:00,1.5175859928131104,1.5175859928131104,1.5149359703063965,1.5149359703063965,1326,0.0,0.0
2024-08-18 00:00:00+00:00,1.5149359703063965,1.6292619705200195,1.4957900047302246,1.6292619705200195,2249,0.0,0.0
2024-08-19 00:00:00+00:00,1.6292619705200195,1.633545994758606,1.5616810321807861,1.5985649824142456,4427,0.0,0.0
2024-08-20 00:00:00+00:00,1.5985649824142456,1.9627840518951416,1.5655289888381958,1.66947603225708,105226,0.0,0.0
2024-08-21 00:00:00+00:00,1.6314430236816406,1.6314430236816406,1.53397798538208,1.544005036354065,12977,0.0,0.0
2024-08-22 00:00:00+00:00,1.544005036354065,1.544005036354065,1.502182960510254,1.513869047164917,273,0.0,0.0
2024-08-23 00:00:00+00:00,1.513869047164917,1.5681430101394653,1.5019400119781494,1.5681430101394653,174,0.0,0.0
2024-08-24 00:00:00+00:00,1.5681430101394653,1.5779869556427002,1.2409499883651733,1.2765010595321655,1413,0.0,0.0
2024-08-25 00:00:00+00:00,1.3053350448608398,1.3053350448608398,1.2014180421829224,1.3016279935836792,866,0.0,0.0
2024-08-26 00:00:00+00:00,1.3016279935836792,1.3016279935836792,1.1853480339050293,1.1853480339050293,688,0.0,0.0
2024-08-27 00:00:00+00:00,1.1853480339050293,1.2456120252609253,1.1853480339050293,1.2456120252609253,737,0.0,0.0
2024-08-28 00:00:00+00:00,1.2456120252609253,1.2456120252609253,1.2099720239639282,1.2099720239639282,136,0.0,0.0
2024-08-29 00:00:00+00:00,1.2099720239639282,1.3657660484313965,1.1277990341186523,1.1765220165252686,3089,0.0,0.0
2024-08-30 00:00:00+00:00,1.1765220165252686,1.2176660299301147,1.1716669797897339,1.195989966392517,657,0.0,0.0
2024-08-31 00:00:00+00:00,1.195989966392517,1.2382529973983765,1.15836501121521,1.1583659648895264,8851,0.0,0.0
2024-09-01 00:00:00+00:00,1.1583659648895264,1.2539769411087036,1.1264779567718506,1.2275880575180054,5774,0.0,0.0
