TIMESTAMP,NFP28778_OPEN_PRICE_USD,NFP28778_HIGH_PRICE_USD,NFP28778_LOW_PRICE_USD,NFP28778_CLOSE_PRICE_USD,NFP28778_VOLUME_USD,NFP28778_DIVIDENDS_USD,NFP28778_STOCK_SPLITS_USD
2023-12-27 00:00:00+00:00,1.1720880270004272,1.2755390405654907,1.049090027809143,1.1536530256271362,508919596,0.0,0.0
2023-12-28 00:00:00+00:00,1.1535149812698364,1.1538870334625244,0.8848890066146851,0.9144960045814514,214984775,0.0,0.0
2023-12-29 00:00:00+00:00,0.9144819974899292,1.111806035041809,0.8962000012397766,1.002871036529541,233295756,0.0,0.0
2023-12-30 00:00:00+00:00,1.0028159618377686,1.072090983390808,0.9574289917945862,0.9897609949111938,107955269,0.0,0.0
2023-12-31 00:00:00+00:00,0.9894440174102783,1.1380690336227417,0.8784909844398499,0.9050440192222595,225329171,0.0,0.0
2024-01-01 00:00:00+00:00,0.905942976474762,0.9096810221672058,0.7834460139274597,0.8180620074272156,121364097,0.0,0.0
2024-01-02 00:00:00+00:00,0.8176910281181335,0.8877869844436646,0.791674017906189,0.8329330086708069,122262854,0.0,0.0
2024-01-03 00:00:00+00:00,0.833184003829956,0.8615440130233765,0.6053109765052795,0.6478719711303711,110345057,0.0,0.0
2024-01-04 00:00:00+00:00,0.6482930183410645,0.6826729774475098,0.6172400116920471,0.6546429991722107,72412888,0.0,0.0
2024-01-05 00:00:00+00:00,0.6546210050582886,0.6718569993972778,0.5834410190582275,0.6217970252037048,59398726,0.0,0.0
2024-01-06 00:00:00+00:00,0.621815025806427,0.6604549884796143,0.5661829710006714,0.6172040104866028,52620603,0.0,0.0
2024-01-07 00:00:00+00:00,0.61735999584198,0.6779469847679138,0.5898510217666626,0.6018700003623962,63629620,0.0,0.0
2024-01-08 00:00:00+00:00,0.6020380258560181,0.603227972984314,0.5233790278434753,0.5927410125732422,50216052,0.0,0.0
2024-01-09 00:00:00+00:00,0.5921840071678162,0.5968040227890015,0.4986160099506378,0.5413810014724731,40150000,0.0,0.0
2024-01-10 00:00:00+00:00,0.541812002658844,0.5802140235900879,0.4886859953403473,0.5636169910430908,42810193,0.0,0.0
2024-01-11 00:00:00+00:00,0.5644069910049438,0.6493629813194275,0.5504379868507385,0.6307590007781982,78139254,0.0,0.0
2024-01-12 00:00:00+00:00,0.6318510174751282,0.6736760139465332,0.5700119733810425,0.6067399978637695,90233323,0.0,0.0
2024-01-13 00:00:00+00:00,0.606902003288269,0.6340280175209045,0.5800290107727051,0.6254040002822876,42359278,0.0,0.0
2024-01-14 00:00:00+00:00,0.6257190108299255,0.7149509787559509,0.6063560247421265,0.6690750122070312,115698539,0.0,0.0
2024-01-15 00:00:00+00:00,0.668582022190094,0.7736650109291077,0.6663309931755066,0.7664880156517029,122908488,0.0,0.0
2024-01-16 00:00:00+00:00,0.766385018825531,0.7680209875106812,0.6779369711875916,0.7002710103988647,62223820,0.0,0.0
2024-01-17 00:00:00+00:00,0.7006199955940247,0.7176830172538757,0.6398460268974304,0.6524609923362732,48703654,0.0,0.0
2024-01-18 00:00:00+00:00,0.6525530219078064,0.6525530219078064,0.5661659836769104,0.5679309964179993,44283462,0.0,0.0
2024-01-19 00:00:00+00:00,0.5679309964179993,0.5756409764289856,0.5041980147361755,0.5331720113754272,32066256,0.0,0.0
2024-01-20 00:00:00+00:00,0.5331720113754272,0.5863239765167236,0.5282739996910095,0.5634620189666748,29428084,0.0,0.0
2024-01-21 00:00:00+00:00,0.5635020136833191,0.5770699977874756,0.5418409705162048,0.5418409705162048,21359706,0.0,0.0
2024-01-22 00:00:00+00:00,0.5429580211639404,0.5447409749031067,0.4964500069618225,0.5070009827613831,28923196,0.0,0.0
2024-01-23 00:00:00+00:00,0.5070009827613831,0.5232329964637756,0.4552460014820099,0.49359598755836487,23535661,0.0,0.0
2024-01-24 00:00:00+00:00,0.49364998936653137,0.5282430052757263,0.47904399037361145,0.5237079858779907,21622146,0.0,0.0
2024-01-25 00:00:00+00:00,0.5237079858779907,0.5237079858779907,0.47710099816322327,0.49192899465560913,22875436,0.0,0.0
2024-01-26 00:00:00+00:00,0.4917350113391876,0.5412070155143738,0.4853000044822693,0.5315709710121155,24646850,0.0,0.0
2024-01-27 00:00:00+00:00,0.5315709710121155,0.607591986656189,0.5266270041465759,0.5744770169258118,61521398,0.0,0.0
2024-01-28 00:00:00+00:00,0.5744569897651672,0.5958030223846436,0.5464310050010681,0.5535690188407898,30831081,0.0,0.0
2024-01-29 00:00:00+00:00,0.5535730123519897,0.6076310276985168,0.5498570203781128,0.5857359766960144,26601218,0.0,0.0
2024-01-30 00:00:00+00:00,0.5857359766960144,0.6185709834098816,0.57743901014328,0.5833230018615723,33958607,0.0,0.0
2024-01-31 00:00:00+00:00,0.5834519863128662,0.585548996925354,0.5274400115013123,0.5313310027122498,30817147,0.0,0.0
2024-02-01 00:00:00+00:00,0.5315359830856323,0.5337820053100586,0.5115039944648743,0.520684003829956,16092308,0.0,0.0
2024-02-02 00:00:00+00:00,0.5206890106201172,0.5302600264549255,0.5094889998435974,0.5181769728660583,13291194,0.0,0.0
2024-02-03 00:00:00+00:00,0.5181970000267029,0.5245869755744934,0.5082409977912903,0.5140389800071716,11381817,0.0,0.0
2024-02-04 00:00:00+00:00,0.5140219926834106,0.5158969759941101,0.4973120093345642,0.498865008354187,12049678,0.0,0.0
2024-02-05 00:00:00+00:00,0.49870601296424866,0.5138940215110779,0.48212599754333496,0.4950760006904602,14778256,0.0,0.0
2024-02-06 00:00:00+00:00,0.4951060116291046,0.5056679844856262,0.4892520010471344,0.4934059977531433,12150889,0.0,0.0
2024-02-07 00:00:00+00:00,0.49340200424194336,0.5431749820709229,0.4922040104866028,0.5325449705123901,20717302,0.0,0.0
2024-02-08 00:00:00+00:00,0.5327569842338562,0.5527520179748535,0.5265570282936096,0.538437008857727,17315523,0.0,0.0
2024-02-09 00:00:00+00:00,0.5385209918022156,0.570717990398407,0.5385209918022156,0.559237003326416,19889819,0.0,0.0
2024-02-10 00:00:00+00:00,0.5592439770698547,0.5739489793777466,0.5477839708328247,0.5503429770469666,12866029,0.0,0.0
2024-02-11 00:00:00+00:00,0.5501469969749451,0.6116250157356262,0.5498520135879517,0.5827990174293518,43281069,0.0,0.0
2024-02-12 00:00:00+00:00,0.5830000042915344,0.6091269850730896,0.5703610181808472,0.5974079966545105,24957309,0.0,0.0
2024-02-13 00:00:00+00:00,0.5971500277519226,0.630748987197876,0.5837709903717041,0.627701997756958,44737679,0.0,0.0
2024-02-14 00:00:00+00:00,0.6274759769439697,0.6609629988670349,0.6172890067100525,0.6468889713287354,50551198,0.0,0.0
2024-02-15 00:00:00+00:00,0.6468309760093689,0.6956549882888794,0.6117730140686035,0.6306759715080261,61123007,0.0,0.0
2024-02-16 00:00:00+00:00,0.6308259963989258,0.7510460019111633,0.6251940131187439,0.7015150189399719,103724468,0.0,0.0
2024-02-17 00:00:00+00:00,0.7015190124511719,0.7436950206756592,0.6652200222015381,0.7393230199813843,57082668,0.0,0.0
2024-02-18 00:00:00+00:00,0.7392809987068176,0.8489770293235779,0.7331389784812927,0.7894049882888794,123393300,0.0,0.0
