TIMESTAMP,SOV24126_OPEN_PRICE_USD,SOV24126_HIGH_PRICE_USD,SOV24126_LOW_PRICE_USD,SOV24126_CLOSE_PRICE_USD,SOV24126_VOLUME_USD,SOV24126_DIVIDENDS_USD,SOV24126_STOCK_SPLITS_USD
2023-07-17 00:00:00+00:00,,,,0.0,120586,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,119506,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,4868,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,3408,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,1393,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,2603,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,7609,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,2100,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,3689,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,407,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,9818,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,4385,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,6892,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,12218,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,2141,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,768,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,1138,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,597,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,11726,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,3726,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,8322,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,6368,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,3067,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,3329,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,1668,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,3237,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,10722,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,36446,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,12725,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,14018,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,1380,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,3959,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,475,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,1458,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,786,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,5575,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,769,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,948,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,3163,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,2238,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,757,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,3071,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,812,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,287,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,841,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,5399,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,584,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,5174,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,810,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,371,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,2442,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,3630,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,1730,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,3837,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,1251,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,179,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,768,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,1951,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,780,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,1277,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,1453,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,370,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,2335,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,1262,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,792,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,609,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,576,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,3292,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,2511,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,1084,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,1555,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,1638,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,627,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,2711,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,9342,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,1343,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,8345,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,69,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1633,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,2314,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,581,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,2052,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,426,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,160,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,375,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,195,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,259,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,178,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,172,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,735,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,376,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,189,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,5628,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,3122,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,2285,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,261,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,1854,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,2617,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,713,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,620,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,6158,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,98052,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,3918,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,802,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,511,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,867,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,531,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,4331,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,2091,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,544,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,3968,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,2015,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,347,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,5644,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,69528,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,508,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,1163,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,155,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,13484,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,612,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,522,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,912,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,5850,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,5407,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,199,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,3254,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,6924,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,1794,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,296,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,3506,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,5697,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,72652,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,2690,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,652,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,1824,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,513,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,183,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,321,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,8791,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,14197,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,468,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,1076,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,34237,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,8879,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,27643,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,4034,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,3210,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,1474,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,2297,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,6975,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,13005,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,10961,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1510,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,8195,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,6496,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,941,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,6769,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,350,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,790,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,3064,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,2739,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,229,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,3864,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,826,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,297,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,1669,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,150,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,676,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,44472,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,10263,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,2653,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,5353,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,1950,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,5519,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,269,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,597,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,325,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,1367,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,2126851,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,189914,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,412290,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,23563,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,37002,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,8055,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,7156,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,11751,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,5362,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,35358,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,673,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,15704,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,1515,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,2242,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,3392,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,5573,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,1347,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,29,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,380,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,4033,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,1106,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,75,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,2951,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,391,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,54,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,1034,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,2354,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,4467,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,1617,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,1914,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,122,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,793,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,432,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,497,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,1810,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,906,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,2604,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,777,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,5934,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,130816,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,17678,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,4958,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,9710,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,334,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,108433,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,17874,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,1678,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,1124,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,1093,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,16886,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,1388,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,5561,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1643,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,193,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,510,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,603,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,246,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1080,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,235,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,2692,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,314,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,668,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,4339,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,2015,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,4204,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,815,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,1688,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,363,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,870,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,152,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,716,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,110,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,259,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,2399,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,471,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,398,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,93,0.0,0.0
