TIMESTAMP,K21_OPEN_PRICE_USD,K21_HIGH_PRICE_USD,K21_LOW_PRICE_USD,K21_CLOSE_PRICE_USD,K21_VOLUME_USD,K21_DIVIDENDS_USD,K21_STOCK_SPLITS_USD
2021-04-13 00:00:00+00:00,6.558475017547607,6.630875110626221,6.168067932128906,6.548911094665527,2064437,0.0,0.0
2021-04-14 00:00:00+00:00,6.549830913543701,7.550167083740234,6.481856822967529,7.3692779541015625,2666061,0.0,0.0
2021-04-15 00:00:00+00:00,7.371592998504639,7.379483222961426,6.51805305480957,6.689579010009766,1875047,0.0,0.0
2021-04-16 00:00:00+00:00,6.688058853149414,6.798027992248535,5.607287883758545,6.063265800476074,2415145,0.0,0.0
2021-04-17 00:00:00+00:00,6.062283039093018,6.432614803314209,5.69838285446167,6.192183017730713,2127302,0.0,0.0
2021-04-18 00:00:00+00:00,6.18866491317749,6.214701175689697,4.206296920776367,5.25269079208374,2965164,0.0,0.0
2021-04-19 00:00:00+00:00,5.25066614151001,5.349499225616455,4.178834915161133,4.385540008544922,1609744,0.0,0.0
2021-04-20 00:00:00+00:00,4.392879962921143,5.393578052520752,3.730376958847046,5.27027702331543,2765458,0.0,0.0
2021-04-21 00:00:00+00:00,5.279401779174805,5.373105049133301,4.6750288009643555,4.678599834442139,1231569,0.0,0.0
2021-04-22 00:00:00+00:00,4.746057987213135,5.089907169342041,4.597651958465576,4.601162910461426,1107838,0.0,0.0
2021-04-23 00:00:00+00:00,4.599936008453369,4.68651008605957,3.627185106277466,3.7705130577087402,1778053,0.0,0.0
2021-04-24 00:00:00+00:00,3.770585060119629,3.976030111312866,3.619420051574707,3.6234779357910156,1281620,0.0,0.0
2021-04-25 00:00:00+00:00,3.6238760948181152,3.6944029331207275,3.1290459632873535,3.2873079776763916,1130589,0.0,0.0
2021-04-26 00:00:00+00:00,3.286289930343628,3.555402994155884,3.286289930343628,3.3633251190185547,1156787,0.0,0.0
2021-04-27 00:00:00+00:00,3.3629519939422607,3.932835102081299,3.207909107208252,3.932835102081299,1367687,0.0,0.0
2021-04-28 00:00:00+00:00,3.9326798915863037,4.1222920417785645,3.7359349727630615,3.9805850982666016,1206591,0.0,0.0
2021-04-29 00:00:00+00:00,3.980842113494873,3.980842113494873,3.2580370903015137,3.32214093208313,1544704,0.0,0.0
2021-04-30 00:00:00+00:00,3.3213260173797607,3.5663158893585205,3.0785889625549316,3.40651798248291,1601180,0.0,0.0
2021-05-01 00:00:00+00:00,3.4065868854522705,3.5377259254455566,3.3726229667663574,3.41023588180542,780893,0.0,0.0
2021-05-02 00:00:00+00:00,3.4098238945007324,3.7210500240325928,3.131304979324341,3.516418933868408,1220396,0.0,0.0
2021-05-03 00:00:00+00:00,3.5374341011047363,6.743260860443115,3.5081369876861572,6.148746967315674,5833094,0.0,0.0
2021-05-04 00:00:00+00:00,6.159292221069336,6.276793003082275,5.544798851013184,5.637018203735352,2375661,0.0,0.0
2021-05-05 00:00:00+00:00,5.645104885101318,5.708371162414551,5.1295390129089355,5.428122043609619,1679387,0.0,0.0
2021-05-06 00:00:00+00:00,5.426212787628174,5.464962959289551,4.88621711730957,5.099085807800293,1173121,0.0,0.0
2021-05-07 00:00:00+00:00,5.098206996917725,5.098206996917725,4.64341402053833,4.7219929695129395,953459,0.0,0.0
2021-05-08 00:00:00+00:00,4.722685813903809,5.223462104797363,4.513689041137695,5.126813888549805,1083560,0.0,0.0
2021-05-09 00:00:00+00:00,5.127346992492676,5.17733097076416,4.437810897827148,4.545544147491455,1027267,0.0,0.0
2021-05-10 00:00:00+00:00,4.546014785766602,4.755348205566406,4.24724817276001,4.475989818572998,1152664,0.0,0.0
2021-05-11 00:00:00+00:00,4.477753162384033,4.608763217926025,4.203193187713623,4.503355979919434,1244112,0.0,0.0
2021-05-12 00:00:00+00:00,4.502999782562256,4.728015899658203,4.066532135009766,4.066532135009766,956939,0.0,0.0
2021-05-13 00:00:00+00:00,4.061387062072754,4.193282127380371,3.6165010929107666,3.677467107772827,941578,0.0,0.0
2021-05-14 00:00:00+00:00,3.6756579875946045,4.094182968139648,3.6068429946899414,4.018211841583252,1026952,0.0,0.0
2021-05-15 00:00:00+00:00,4.01904296875,4.116987228393555,3.1548659801483154,3.2162249088287354,1172389,0.0,0.0
2021-05-16 00:00:00+00:00,3.2130439281463623,3.4598119258880615,2.9038569927215576,3.0759999752044678,1176891,0.0,0.0
2021-05-17 00:00:00+00:00,3.077075958251953,3.1453781127929688,2.7568469047546387,2.8495829105377197,865719,0.0,0.0
2021-05-18 00:00:00+00:00,2.8506240844726562,3.152087926864624,2.782075881958008,2.98179292678833,961412,0.0,0.0
2021-05-19 00:00:00+00:00,2.9825470447540283,3.015260934829712,2.1365349292755127,2.4918270111083984,1235545,0.0,0.0
2021-05-20 00:00:00+00:00,2.488253116607666,2.7713680267333984,2.287132978439331,2.3530800342559814,1169397,0.0,0.0
2021-05-21 00:00:00+00:00,2.3537299633026123,2.487159013748169,2.086683988571167,2.336966037750244,1040744,0.0,0.0
2021-05-22 00:00:00+00:00,2.339215040206909,2.491020917892456,2.1053619384765625,2.2337629795074463,720193,0.0,0.0
2021-05-23 00:00:00+00:00,2.2342870235443115,2.312208890914917,1.3632680177688599,1.8608479499816895,1101393,0.0,0.0
2021-05-24 00:00:00+00:00,1.8594319820404053,2.3606879711151123,1.859233021736145,2.353739023208618,846988,0.0,0.0
2021-05-25 00:00:00+00:00,2.35611891746521,2.473475933074951,2.1482961177825928,2.4161529541015625,776910,0.0,0.0
2021-05-26 00:00:00+00:00,2.418773889541626,2.7094829082489014,2.286207914352417,2.4422929286956787,960961,0.0,0.0
2021-05-27 00:00:00+00:00,2.443113088607788,2.4781761169433594,2.2178831100463867,2.331757068634033,607403,0.0,0.0
2021-05-28 00:00:00+00:00,2.332021951675415,2.3620669841766357,2.0693790912628174,2.1109869480133057,668058,0.0,0.0
2021-05-29 00:00:00+00:00,2.1106820106506348,2.4573960304260254,1.9402010440826416,2.0210869312286377,609526,0.0,0.0
2021-05-30 00:00:00+00:00,2.0222980976104736,2.3862340450286865,1.9318560361862183,2.3819520473480225,811535,0.0,0.0
2021-05-31 00:00:00+00:00,2.3803300857543945,2.637681007385254,2.3031399250030518,2.6339449882507324,574547,0.0,0.0
2021-06-01 00:00:00+00:00,2.6313838958740234,2.6616759300231934,2.325674057006836,2.3882288932800293,655418,0.0,0.0
2021-06-02 00:00:00+00:00,2.388667106628418,2.6276400089263916,2.3341379165649414,2.5297861099243164,742522,0.0,0.0
2021-06-03 00:00:00+00:00,2.529340982437134,2.678802967071533,2.443243980407715,2.6333119869232178,789031,0.0,0.0
2021-06-04 00:00:00+00:00,2.6340138912200928,2.6340138912200928,2.3803870677948,2.4638869762420654,626191,0.0,0.0
2021-06-05 00:00:00+00:00,2.4626588821411133,2.53393292427063,2.2277469635009766,2.262439012527466,595280,0.0,0.0
2021-06-06 00:00:00+00:00,2.262605905532837,2.419543981552124,2.262605905532837,2.3302741050720215,499099,0.0,0.0
2021-06-07 00:00:00+00:00,2.3309619426727295,2.440851926803589,2.058350086212158,2.058418035507202,433085,0.0,0.0
2021-06-08 00:00:00+00:00,2.0601119995117188,2.077960968017578,1.826843023300171,1.9300260543823242,464144,0.0,0.0
2021-06-09 00:00:00+00:00,1.9296259880065918,2.0005650520324707,1.5590280294418335,1.5696409940719604,821026,0.0,0.0
2021-06-10 00:00:00+00:00,1.5680409669876099,1.612987995147705,1.438730001449585,1.4724949598312378,549724,0.0,0.0
2021-06-11 00:00:00+00:00,1.4725749492645264,1.50143301486969,1.3967540264129639,1.418002963066101,663305,0.0,0.0
2021-06-12 00:00:00+00:00,1.4183290004730225,1.4183290004730225,1.1397229433059692,1.1504900455474854,534160,0.0,0.0
2021-06-13 00:00:00+00:00,1.150668978691101,1.1831610202789307,1.0808420181274414,1.154276967048645,523505,0.0,0.0
2021-06-14 00:00:00+00:00,1.1545499563217163,1.216439962387085,1.1194020509719849,1.156877040863037,485979,0.0,0.0
2021-06-15 00:00:00+00:00,1.2049410343170166,1.254688024520874,1.1632499694824219,1.2288119792938232,431771,0.0,0.0
2021-06-16 00:00:00+00:00,1.1932599544525146,1.3101580142974854,1.0350309610366821,1.0489920377731323,641882,0.0,0.0
2021-06-17 00:00:00+00:00,1.0490230321884155,1.0836329460144043,1.0186959505081177,1.0357160568237305,514253,0.0,0.0
2021-06-18 00:00:00+00:00,1.0358610153198242,1.0431959629058838,0.932968020439148,0.9869109988212585,449507,0.0,0.0
2021-06-19 00:00:00+00:00,0.9871870279312134,0.9933220148086548,0.8583149909973145,0.8603739738464355,422590,0.0,0.0
2021-06-20 00:00:00+00:00,0.8598420023918152,0.9493449926376343,0.8292980194091797,0.9326310157775879,445165,0.0,0.0
2021-06-21 00:00:00+00:00,0.9326500296592712,0.9381780028343201,0.6872860193252563,0.6955940127372742,478939,0.0,0.0
2021-06-22 00:00:00+00:00,0.6955209970474243,0.7233690023422241,0.6412510275840759,0.6957629919052124,409903,0.0,0.0
2021-06-23 00:00:00+00:00,0.6958940029144287,0.7620130181312561,0.6817229986190796,0.7249249815940857,409158,0.0,0.0
2021-06-24 00:00:00+00:00,0.688389003276825,0.7133610248565674,0.6548169851303101,0.6917769908905029,427667,0.0,0.0
2021-06-25 00:00:00+00:00,0.6919400095939636,0.7046459913253784,0.6467009782791138,0.6569250226020813,342716,0.0,0.0
2021-06-26 00:00:00+00:00,0.6568440198898315,0.6568440198898315,0.5954779982566833,0.639054000377655,453473,0.0,0.0
2021-06-27 00:00:00+00:00,0.6395329833030701,0.6640440225601196,0.6302340030670166,0.6627740263938904,472315,0.0,0.0
