TIMESTAMP,TROLLICTO_OPEN_PRICE_USD,TROLLICTO_HIGH_PRICE_USD,TROLLICTO_LOW_PRICE_USD,TROLLICTO_CLOSE_PRICE_USD,TROLLICTO_VOLUME_USD,TROLLICTO_DIVIDENDS_USD,TROLLICTO_STOCK_SPLITS_USD
2024-09-06 00:00:00+00:00,0.0002119999990100041,0.0002479999966453761,0.00016599999798927456,0.000195999993593432,64280,0.0,0.0
2024-09-07 00:00:00+00:00,0.000195999993593432,0.0002229999954579398,0.00017600000137463212,0.00020199999562464654,57678,0.0,0.0
2024-09-08 00:00:00+00:00,0.00020199999562464654,0.0002099999983329326,0.00017100000695791095,0.00017100000695791095,27898,0.0,0.0
2024-09-09 00:00:00+00:00,0.00017100000695791095,0.00021399999968707561,0.00016599999798927456,0.00019299999985378236,23330,0.0,0.0
2024-09-10 00:00:00+00:00,0.00019299999985378236,0.00019299999985378236,0.00011700000322889537,0.00011800000356743112,33526,0.0,0.0
2024-09-11 00:00:00+00:00,0.00011800000356743112,0.00017499999376013875,0.00011700000322889537,0.00017499999376013875,23016,0.0,0.0
2024-09-12 00:00:00+00:00,0.00017499999376013875,0.00018600000475998968,0.00015999999595806003,0.00016700000560376793,14718,0.0,0.0
2024-09-13 00:00:00+00:00,0.00016700000560376793,0.00016700000560376793,0.00013899999612476677,0.00014699999883305281,12094,0.0,0.0
2024-09-14 00:00:00+00:00,0.00014699999883305281,0.00015300000086426735,0.00011800000356743112,0.0001230000052601099,6987,0.0,0.0
2024-09-15 00:00:00+00:00,0.0001230000052601099,0.0001250000059371814,0.00010800000018207356,0.00011000000085914508,6933,0.0,0.0
2024-09-16 00:00:00+00:00,0.00011000000085914508,0.00011800000356743112,9.899999713525176e-05,0.00011500000255182385,8883,0.0,0.0
2024-09-17 00:00:00+00:00,0.00011500000255182385,0.0001250000059371814,0.00011500000255182385,0.00012099999730708078,2898,0.0,0.0
2024-09-18 00:00:00+00:00,0.00012099999730708078,0.00012099999730708078,0.00011000000085914508,0.00011100000119768083,1741,0.0,0.0
2024-09-19 00:00:00+00:00,0.00011100000119768083,0.0001230000052601099,9.899999713525176e-05,0.00012099999730708078,8912,0.0,0.0
2024-09-20 00:00:00+00:00,0.00012099999730708078,0.00018099999579135329,0.00011999999696854502,0.00018000000272877514,18056,0.0,0.0
2024-09-21 00:00:00+00:00,0.00018000000272877514,0.0003809999907389283,0.00016999999934341758,0.0003499999875202775,152237,0.0,0.0
2024-09-22 00:00:00+00:00,0.0003499999875202775,0.0003699999942909926,0.00024900000425986946,0.0002749999985098839,115865,0.0,0.0
2024-09-23 00:00:00+00:00,0.0002749999985098839,0.0002789999998640269,0.00019500000053085387,0.00019999999494757503,27726,0.0,0.0
2024-09-24 00:00:00+00:00,0.00019999999494757503,0.00023499999952036887,0.0001900000061141327,0.00023400000645779073,12058,0.0,0.0
2024-09-25 00:00:00+00:00,0.00023400000645779073,0.0002880000101868063,0.00020399999630171806,0.00022499999613501132,67874,0.0,0.0
2024-09-26 00:00:00+00:00,0.00022499999613501132,0.0004419999895617366,0.00020799999765586108,0.00036800000816583633,90013,0.0,0.0
2024-09-27 00:00:00+00:00,0.00036800000816583633,0.00036800000816583633,2.499999936844688e-05,3.300000025774352e-05,192830,0.0,0.0
2024-09-28 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.9000000722589903e-05,2.9000000722589903e-05,5511,0.0,0.0
2024-09-29 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.5999999706982635e-05,2398,0.0,0.0
2024-09-30 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.300000051036477e-05,2.300000051036477e-05,1239,0.0,0.0
2024-10-01 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.300000051036477e-05,2.300000051036477e-05,1047,0.0,0.0
2024-10-02 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,350,0.0,0.0
2024-10-03 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,2.099999983329326e-05,410,0.0,0.0
2024-10-04 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,93,0.0,0.0
2024-10-05 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,575,0.0,0.0
2024-10-06 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.9999999494757503e-05,2.099999983329326e-05,74,0.0,0.0
2024-10-07 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,206,0.0,0.0
2024-10-08 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,230,0.0,0.0
2024-10-09 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,279,0.0,0.0
2024-10-10 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.4000000848900527e-05,2097,0.0,0.0
2024-10-11 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.5999999706982635e-05,500,0.0,0.0
2024-10-12 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.700000004551839e-05,805,0.0,0.0
2024-10-13 00:00:00+00:00,2.700000004551839e-05,2.9999999242136255e-05,2.700000004551839e-05,2.8000000384054147e-05,3151,0.0,0.0
2024-10-14 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.700000004551839e-05,2.9000000722589903e-05,291,0.0,0.0
2024-10-15 00:00:00+00:00,2.9000000722589903e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.8000000384054147e-05,263,0.0,0.0
2024-10-16 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.8000000384054147e-05,2.9000000722589903e-05,400,0.0,0.0
2024-10-17 00:00:00+00:00,2.9000000722589903e-05,2.9999999242136255e-05,2.9000000722589903e-05,2.9000000722589903e-05,1811,0.0,0.0
2024-10-18 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9999999242136255e-05,1470,0.0,0.0
2024-10-19 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,241,0.0,0.0
2024-10-20 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.9999999242136255e-05,3.199999991920777e-05,17,0.0,0.0
2024-10-21 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.199999991920777e-05,3.300000025774352e-05,334,0.0,0.0
