,BTC
BTC,1.0
NEOS,0.8710364612019221
ETH,0.7764101649415426
LTC,0.7009289344106772
XMR,0.6623621795410205
JLP,0.6618086817864008
QTUM,0.622474636836048
ZEC,0.6183278733033175
DASH,0.6147214535914118
ETC,0.613976666190968
DGB,0.6014359770637853
DCR,0.5987344151355288
NEWB,0.5985336745889913
BAT,0.5907190359768527
SC,0.5869454426218031
LSK,0.5636740728792812
XLM,0.5626825295089942
GNO,0.5619958635411971
STEEM,0.535751857893431
WAVES,0.5319702486161515
IOTA,0.5157415835276438
ZEN,0.5127764309818055
KMD,0.5095027281132467
BTS,0.5069680331149737
XRP,0.4996453129320711
AE,0.4988949971098096
ARK,0.4939608624245386
RLC,0.4931392939649992
BTCS,0.4773506341624943
PIVX,0.4757845729360891
GAS,0.4742818818300602
FIRO,0.4736044982563449
XEM,0.4697796526028817
SYS,0.4630331842573613
PPC,0.451512602972011
TES,0.4268628305612077
NAV,0.4133736703550502
MONA,0.4125296399619703
CYT,0.406946472559073
EQB,0.405161675074907
NXS,0.3917508966195369
NMC,0.3910368798088202
DOGE,0.3905648256131065
VAL,0.388627481265704
PKB,0.3885236828237201
WGR,0.3864666038494215
LAMB,0.3859807953380273
AMBER,0.3843370982428531
VTC,0.378344780263654
GBYTE,0.3623130265625703
GRS,0.3589762412043012
SWING,0.3543983528565023
MAID,0.3527036493393912
AV,0.3503352404522963
ANT,0.3498397337715778
SP,0.3480989299441122
FTC,0.3476816530667334
EVIL,0.3379649068342998
C2,0.3305714624250519
BLK,0.3237984661812328
XMS,0.3198621233749111
2GIVE,0.3146965522336983
LKY,0.312985039672616
SPR,0.3075594181083887
SNRG,0.3068994466875432
POST,0.2989400936792809
AXIOM,0.2945050031497352
SKULL,0.293639101817543
LBC,0.2901579883734741
42,0.288360251508603
KIN,0.2857582858454269
LUNC,0.2854948591613378
XPX,0.282555347334682
NOBL,0.2811999911636884
VERI,0.2793530574329242
ZET,0.2789110460395809
VLT,0.2777686388512244
PLU,0.2773467808170758
COOL,0.2762821413166829
CETI,0.2751996262853313
AGRS,0.2656647297080696
PXI,0.2599547385047595
IBANK,0.2528958379781109
XDN,0.2489042624512547
ADZ,0.2485672759721766
BERN,0.248457513351088
CRW,0.2475025660891291
ZENI,0.2457585234418323
XHI,0.2452750295008602
CJ,0.2438888143960877
HBN,0.2426653196011596
IMS,0.2411191437655924
CF,0.2400091161147774
ZCL,0.2351477759636534
ACOIN,0.2314789890235261
VEC2,0.2274682327025165
ZYD,0.2232318755879381
XCP,0.2166099970133098
GLC,0.2153839776129644
HBD,0.2127348170825291
XQN,0.2122434684211559
CAB,0.2103867291683869
TECH,0.2062082593775634
OPAL,0.2050245238618273
FRN,0.2023901422107644
ENT,0.1998919611938206
FOREX,0.1998372138760704
EDRC,0.1973879067496313
BLU,0.1957920778660344
DCY,0.1946392534841871
KOBO,0.1916197879756456
AMS,0.1905939937809558
CLUB,0.1897313373655637
XPY,0.1889228201283619
WBB,0.1885514975308578
EUC,0.188436146801077
WYZ,0.1873471383535331
SKR,0.1852516785142943
LUN,0.1832410675489683
VIDZ,0.1751748645367945
START,0.1750584930184667
PXC,0.1742775814602965
BCDN,0.1732372353865611
SIGNA,0.1720047765097347
RBY,0.1682541513683914
CREVA,0.1673816694798253
XPM,0.1659154058077695
SANDG,0.1548771167308476
WINGS,0.1501502394240048
ICON,0.1476135377003304
TAJ,0.1455501036438463
XTO,0.1414776270890939
CANN,0.1411584546760843
RBT,0.140477508920913
LANA,0.1394186450660439
JKC,0.1392617415288992
BSTY,0.1376525661873967
DEM,0.1373764934259893
CSC,0.1349545899680175
LTCR,0.1343199200805267
HMQ,0.1299525977558287
XBC,0.1296599932934682
MOTO,0.12664568974507
NVC,0.1263735089821069
BCN,0.1247271747682088
MST,0.1219113987043194
PUT,0.1193183514170492
GCC,0.119154256220456
DIME,0.1164420015840178
HVCO,0.1159501025643268
HUSH,0.1150496378871269
PZM,0.1137757701888644
QBC,0.1101648281573475
ILC,0.1078255132562229
BLAZR,0.1062784273251126
XWC,0.104040433239737
PTOY,0.1006660911693294
INF,0.097744251312469
PHR,0.0959402839862871
DGC,0.0956223498263046
LOG,0.0953243901914024
CLAM,0.0945292558925896
QTZ,0.0907369004736505
LDOGE,0.0901139651217299
ARGUS,0.0843331016985649
DCT,0.0824749270551326
XPTX,0.0807365200425388
MAY,0.0791025701713468
SIB,0.0783239429409515
BOLI,0.0764211336253464
SWT,0.074533015647364
OZO,0.0744578865234967
SXC,0.0738330012323905
CLOAK,0.0726701658300889
ICOB,0.0718437768191917
ZER,0.070361831847172
SWIFT,0.0702240272878802
IRL,0.067773404815944
TRST,0.0668571037711973
MNTC,0.0648978195626171
HNC,0.0607953385365711
BITS,0.0597451883350604
RBIES,0.0580950038806207
ADC,0.0538432928437639
ZOOM,0.0519801277198984
PAK,0.0518562325921716
FRC,0.0515337925979495
PIE,0.0509119981550697
IFC,0.0457123421174229
SLS,0.0451435669775004
IXC,0.0449822354827985
KURT,0.0445598754122222
OK,0.0423725719467497
XST,0.0410889409716558
CNT,0.0408743494300598
ALIAS,0.0403736130817196
MCN,0.0395977369087043
POT,0.038625261695567
TAB,0.0361630434606984
NETKO,0.0353720457913284
NXT,0.0330330985678245
SONG,0.0293034751158445
USDT,0.0270475062224335
XBY,0.0257000800377465
UNIT,0.0252686906775276
RRT,0.0247630402092162
PASC,0.0224307239585517
CKC,0.0217205946808902
SILK,0.0165902945851765
BTB,0.0165125231423427
LMC,0.0120724272850994
SHND,0.0119990053117501
BIS,0.0113411565244175
BRIT,0.0112009814823756
NEVA,0.009395419633301
ACES,0.0069821580582431
EFL,0.0014637759469607
ZUR,0.0006161231963014
LOOK,-0.0013153449721602
CARBON,-0.0023479391797951
NYC,-0.0090497252226677
RDD,-0.0109538142469372
WDC,-0.0111085655151896
BS,-0.0377656137940386
BTA,-0.0386490423161331
WC,-0.0456039303185835
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
