,ETH
NMC,0.4106099615605925
LANA,0.4093001717388814
LBC,0.4090256756188821
COOL,0.4084505325665633
GBYTE,0.4070574371769343
LDOGE,0.4054085808541084
XPM,0.404909382979961
SKR,0.401259598451568
RBY,0.4004014708420161
ZCL,0.3899627166951693
CLUB,0.389854705248608
CRW,0.3873322147014027
CARBON,0.3859021648305951
PASC,0.3845544431692322
SWIFT,0.3776619130189464
OK,0.3768157418350241
CLAM,0.3751101171532015
PTOY,0.3712838642125715
FTC,0.3711867244452753
CETI,0.359494549096603
XPTX,0.3575674692628891
NVC,0.3557204079309374
BLK,0.3556538131302802
SKULL,0.3532814546133186
VERI,0.3517182170841846
CKC,0.3509183493626561
XST,0.3507595113300252
SWT,0.3485507299521373
PLU,0.3438932665111436
BCN,0.3382321480905958
XDN,0.3348202127110277
XBY,0.3331228905258854
KIN,0.3283837954779831
JKC,0.3263305322128851
AGRS,0.3142741276576136
XPX,0.3141899387559962
DCY,0.3104181431556185
POT,0.3085317147500656
RDD,0.3038330432282645
XCP,0.2960783819777102
ALIAS,0.2943901343863286
IXC,0.2940748927355778
HUSH,0.2908769265887517
DEM,0.290063315454462
CSC,0.2893541770400708
CLOAK,0.2820925625799851
XBC,0.279866989652997
ZUR,0.2755949185447153
PHR,0.2739852523971876
WYZ,0.273941213653603
XTO,0.2720962480328274
BOLI,0.2641619177078692
DIME,0.2629486131840078
INF,0.2626281384012741
ZER,0.2615847024897185
XWC,0.2608967156036865
GLC,0.2600357090647024
FOREX,0.2595333301114025
LOG,0.2576695150737151
PAK,0.2542645572102122
BCDN,0.2516312442349642
BIS,0.2455031217576834
HBD,0.2444853312786936
LMC,0.2392843488817653
BTA,0.2289047409676932
HNC,0.2184510226817332
BRIT,0.2145879972666619
BSTY,0.2105152693416059
PUT,0.2052388634878503
ILC,0.2035066244726719
IFC,0.2017829166531833
SHND,0.2009611311273624
SIGNA,0.1970630942795585
LOOK,0.1938358921927334
DGC,0.1898104035156244
PIE,0.1818856304927434
WDC,0.1764992939275609
SILK,0.1638986427642547
BS,0.1634294314620015
IRL,0.1628727054717517
TAB,0.1556280566816107
NYC,0.1486319585123822
QTZ,0.1423629746062983
LKY,0.139352773826458
USDT,0.1152480502220202
DCT,0.1140954798841931
ZOOM,0.1054597987064041
PZM,0.1037040342400217
MNTC,0.0984671907798281
OZO,0.0976292937183204
BTB,0.0792930417879642
RRT,0.0451570745648146
MCN,0.0007212243930458
WC,-0.0075309792143068
NEOS,-0.125
BOSS,
CAM,
CDN,
CYG,
DOGED,
ETT,
IMPACT,
MARV,
NKT,
PX,
RCX,
SLING,
UR,
USC,
VDO,
VMC,
