,ETH
BTC,0.7456995292936859
LTC,0.7014087958101994
ETC,0.6774945741321835
GNO,0.6549772287749233
DASH,0.6418834628543977
AXIOM,0.6257009358713158
XRP,0.6164638319580108
QTUM,0.607877047979783
ZEC,0.6057095151770643
XLM,0.58147128812571
TES,0.5809235872929301
2GIVE,0.5784581779875793
ZET,0.574016697312758
SP,0.5598979591836735
DGB,0.5592170576583833
IOTA,0.5571541157272377
CJ,0.5524882877194014
SNRG,0.5523648936680541
XMR,0.5428143161933507
BAT,0.5370595029021524
ICOB,0.5370504773984562
AV,0.5365097340068838
DOGE,0.536308387057957
VEC2,0.5340156232260658
IMS,0.533312881976425
PKB,0.5311997668623376
CREVA,0.5278046676823352
NEWB,0.5269709811761206
HBN,0.5254964754337884
ACES,0.5247959023058631
XPY,0.5223170727198861
PXI,0.5195616346390071
SONG,0.518244543879289
XQN,0.5155748826718026
SANDG,0.5145302609053406
ZENI,0.5143571105532363
VLT,0.5121007241784591
LTCR,0.5116575460219204
IBANK,0.5114174293715413
SC,0.5113530285880321
FRN,0.5099586509537551
JLP,0.5093906081480863
EVIL,0.5087018798246749
C2,0.5070096141128221
BLAZR,0.5065496916850146
CAB,0.5056843467154178
BERN,0.5048746064648063
NEOS,0.5
RBIES,0.4996014646834043
ZYD,0.4982224592196641
EUC,0.4976392444627844
OPAL,0.4962995880640516
XEM,0.4957574759862154
QBC,0.4956658776742516
ZEN,0.4945160408894166
BTS,0.4934222915733495
POST,0.4922379968370208
WBB,0.4917426591552736
BITS,0.491287645711416
ACOIN,0.4898820140659063
VIDZ,0.4893213608460706
XHI,0.4877052314182269
ADC,0.4861540746429403
ADZ,0.4853710649288502
SPR,0.4837748393057552
HVCO,0.4835565031804494
CF,0.4830861054346388
DCR,0.4820572100897046
TECH,0.481886997564616
GCC,0.4810372625214654
AE,0.4787634862198404
NETKO,0.4782315957841816
TRST,0.4778844112373226
MAY,0.4773049321522457
WAVES,0.4726877109442184
GAS,0.4718292307436913
KURT,0.4713684411002843
BLU,0.4692868998162897
FIRO,0.4690322934105846
LSK,0.4684647703002216
ARGUS,0.4681189182663934
SXC,0.4680590713753395
MOTO,0.4657041247840679
CANN,0.4644208140954309
MST,0.4598252267405006
ENT,0.4596733378362467
KOBO,0.4595051107184075
RBT,0.4588568547786104
TAJ,0.458643392163874
ANT,0.4576941263864278
LUN,0.4576444523901326
ICON,0.4527815630578023
MONA,0.4523750744934305
START,0.4510749746699841
UNIT,0.4500917988406873
SWING,0.4480594343149888
HMQ,0.4452456862984973
AMBER,0.4441101923392255
RLC,0.4403655456048991
EDRC,0.4345221515347539
STEEM,0.4276955371296285
KMD,0.4213385447485436
AMS,0.4193140916666594
42,0.4169155443738656
WINGS,0.4160641022814585
NEVA,0.411218384238935
LANA,0.406565004487149
CARBON,0.3991482619565246
CNT,0.3984104288903857
NOBL,0.3949312374768608
ARK,0.3929159913302877
SYS,0.3914365245698652
SIB,0.391049761747843
FRC,0.3908801134451213
LUNC,0.3891564446519227
PPC,0.3890160769587106
XPM,0.3890089313464166
EFL,0.386417097795009
RBY,0.3844092367175917
BTCS,0.3809880411645492
XMS,0.3789598521481493
CLAM,0.3767569734757718
MAID,0.3701856175332068
NXT,0.3701605633104246
SLS,0.3697785164497752
CYT,0.3677417607938922
CLUB,0.3653782630982616
LDOGE,0.3636656594822995
CRW,0.3624211393909746
VTC,0.3621039989508687
PASC,0.362027810975149
GRS,0.3600500080693051
NMC,0.3585421514364917
WGR,0.3581966654336034
EQB,0.3553336114053776
PXC,0.3546129298840189
XBY,0.3534558205083241
LAMB,0.3502904715893682
VERI,0.3493528264555582
GBYTE,0.3478911428907366
