TIMESTAMP,FRTN_OPEN_PRICE_USD,FRTN_HIGH_PRICE_USD,FRTN_LOW_PRICE_USD,FRTN_CLOSE_PRICE_USD,FRTN_VOLUME_USD,FRTN_DIVIDENDS_USD,FRTN_STOCK_SPLITS_USD
2023-06-27 00:00:00+00:00,0.00953499972820282,0.010588999837636948,0.009339000098407269,0.010255999863147736,4863,0.0,0.0
2023-06-28 00:00:00+00:00,0.010259999893605709,0.013306000269949436,0.009682999923825264,0.012350000441074371,19031,0.0,0.0
2023-06-29 00:00:00+00:00,0.01235199999064207,0.012761999852955341,0.012346000410616398,0.012759000062942505,1334,0.0,0.0
2023-06-30 00:00:00+00:00,0.012755000032484531,0.01864200085401535,0.0127379996702075,0.018120000138878822,16184,0.0,0.0
2023-07-01 00:00:00+00:00,0.01812100037932396,0.024114999920129776,0.017217999324202538,0.023610999807715416,27468,0.0,0.0
2023-07-02 00:00:00+00:00,0.023628000169992447,0.024017000570893288,0.020217999815940857,0.020901000127196312,13654,0.0,0.0
2023-07-03 00:00:00+00:00,0.020893000066280365,0.021108999848365784,0.019179999828338623,0.019884999841451645,6963,0.0,0.0
2023-07-04 00:00:00+00:00,0.019883999601006508,0.020795000717043877,0.019516000524163246,0.019766999408602715,5977,0.0,0.0
2023-07-05 00:00:00+00:00,0.019809000194072723,0.0213600005954504,0.018874000757932663,0.021340999752283096,7892,0.0,0.0
2023-07-06 00:00:00+00:00,0.021340999752283096,0.024112999439239502,0.021324999630451202,0.022755999118089676,10794,0.0,0.0
2023-07-07 00:00:00+00:00,0.022748000919818878,0.024555999785661697,0.017853999510407448,0.024031000211834908,26493,0.0,0.0
2023-07-08 00:00:00+00:00,0.02402999997138977,0.026897000148892403,0.023561999201774597,0.026882000267505646,18138,0.0,0.0
2023-07-09 00:00:00+00:00,0.02688400074839592,0.03223399817943573,0.024675000458955765,0.029743999242782593,61185,0.0,0.0
