TIMESTAMP,DEURO_OPEN_PRICE_USD,DEURO_HIGH_PRICE_USD,DEURO_LOW_PRICE_USD,DEURO_CLOSE_PRICE_USD,DEURO_VOLUME_USD,DEURO_DIVIDENDS_USD,DEURO_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,1.0793750286102295,1.0795010328292847,1.078650951385498,1.078650951385498,0,0.0,0.0
2025-04-02 00:00:00+00:00,1.078650951385498,1.085373044013977,1.0783439874649048,1.085373044013977,378971,0.0,0.0
2025-04-03 00:00:00+00:00,1.085373044013977,1.1095880270004272,1.085373044013977,1.1017260551452637,0,0.0,0.0
2025-04-04 00:00:00+00:00,1.1017260551452637,1.106220006942749,1.0932830572128296,1.0957310199737549,0,0.0,0.0
2025-04-05 00:00:00+00:00,1.0957310199737549,1.095831036567688,1.0957310199737549,1.095831036567688,0,0.0,0.0
2025-04-06 00:00:00+00:00,1.095831036567688,1.0999460220336914,1.0903630256652832,1.0999460220336914,78513,0.0,0.0
2025-04-07 00:00:00+00:00,1.0999460220336914,1.1011290550231934,1.090710997581482,1.0908230543136597,0,0.0,0.0
2025-04-08 00:00:00+00:00,1.0908230543136597,1.0967930555343628,1.0903079509735107,1.0940860509872437,0,0.0,0.0
2025-04-09 00:00:00+00:00,1.0940860509872437,1.1042330265045166,1.0940560102462769,1.0944219827651978,0,0.0,0.0
2025-04-10 00:00:00+00:00,1.0944219827651978,1.1166239976882935,1.0944219827651978,1.1166239976882935,96020,0.0,0.0
2025-04-11 00:00:00+00:00,1.1166239976882935,1.1294159889221191,1.1166239976882935,1.1289769411087036,0,0.0,0.0
2025-04-12 00:00:00+00:00,1.1289769411087036,1.1352909803390503,1.1280640363693237,1.1348639726638794,0,0.0,0.0
2025-04-13 00:00:00+00:00,1.1348639726638794,1.1348639726638794,1.132112979888916,1.1328370571136475,13035,0.0,0.0
2025-04-14 00:00:00+00:00,1.1328370571136475,1.140470027923584,1.1306710243225098,1.134261965751648,98263,0.0,0.0
2025-04-15 00:00:00+00:00,1.134261965751648,1.135472059249878,1.127161979675293,1.1288169622421265,65215,0.0,0.0
2025-04-16 00:00:00+00:00,1.1288169622421265,1.139672040939331,1.1288169622421265,1.139672040939331,63735,0.0,0.0
2025-04-17 00:00:00+00:00,1.139672040939331,1.139672040939331,1.1346529722213745,1.1359989643096924,0,0.0,0.0
2025-04-18 00:00:00+00:00,1.1359989643096924,1.13857102394104,1.1359089612960815,1.1385029554367065,0,0.0,0.0
2025-04-19 00:00:00+00:00,1.1385029554367065,1.1391329765319824,1.1382969617843628,1.1391329765319824,0,0.0,0.0
2025-04-20 00:00:00+00:00,1.1391329765319824,1.1424880027770996,1.1379590034484863,1.1424880027770996,14270,0.0,0.0
2025-04-21 00:00:00+00:00,1.1424880027770996,1.1539690494537354,1.1424880027770996,1.1513420343399048,54219,0.0,0.0
2025-04-22 00:00:00+00:00,1.1513420343399048,1.1530929803848267,1.1332030296325684,1.135754942893982,77312,0.0,0.0
2025-04-23 00:00:00+00:00,1.135754942893982,1.1423449516296387,1.1328569650650024,1.1333940029144287,0,0.0,0.0
