TIMESTAMP,WALK_OPEN_PRICE_USD,WALK_HIGH_PRICE_USD,WALK_LOW_PRICE_USD,WALK_CLOSE_PRICE_USD,WALK_VOLUME_USD,WALK_DIVIDENDS_USD,WALK_STOCK_SPLITS_USD
2023-12-05 00:00:00+00:00,0.0907440036535263,0.09139300137758255,0.088748998939991,0.08948499709367752,33385,0.0,0.0
2023-12-06 00:00:00+00:00,0.08949600160121918,0.08984699845314026,0.08772999793291092,0.08812300115823746,22868,0.0,0.0
2023-12-07 00:00:00+00:00,0.08812200278043747,0.08984199911355972,0.08264700323343277,0.087738998234272,51548,0.0,0.0
2023-12-08 00:00:00+00:00,0.08773600310087204,0.0982770025730133,0.0870399996638298,0.09355899691581726,47557,0.0,0.0
2023-12-09 00:00:00+00:00,0.09374099969863892,0.10183600336313248,0.09368299692869186,0.09715799987316132,28814,0.0,0.0
2023-12-10 00:00:00+00:00,0.09715700149536133,0.09715700149536133,0.0905269980430603,0.09342999756336212,35108,0.0,0.0
2023-12-11 00:00:00+00:00,0.09342899918556213,0.09452199935913086,0.0908920019865036,0.09213999658823013,31311,0.0,0.0
2023-12-12 00:00:00+00:00,0.09213600307703018,0.10529100149869919,0.09094599634408951,0.09244100004434586,43872,0.0,0.0
2023-12-13 00:00:00+00:00,0.09244599938392639,0.0953420028090477,0.0921730026602745,0.09218300133943558,27414,0.0,0.0
2023-12-14 00:00:00+00:00,0.0921730026602745,0.09869199991226196,0.09215699881315231,0.09657400101423264,28659,0.0,0.0
2023-12-15 00:00:00+00:00,0.09657400101423264,0.10078000277280807,0.09474799782037735,0.09597299993038177,21564,0.0,0.0
2023-12-16 00:00:00+00:00,0.09597700089216232,0.10227899998426437,0.09425400197505951,0.09917999804019928,16235,0.0,0.0
2023-12-17 00:00:00+00:00,0.09918399900197983,0.1020210012793541,0.09649199992418289,0.09649199992418289,14318,0.0,0.0
2023-12-18 00:00:00+00:00,0.0965299978852272,0.09659899771213531,0.09261800348758698,0.09289799630641937,20359,0.0,0.0
2023-12-19 00:00:00+00:00,0.09282000362873077,0.09455599635839462,0.09079500287771225,0.09107299894094467,28000,0.0,0.0
2023-12-20 00:00:00+00:00,0.0911019966006279,0.09806299954652786,0.09099800139665604,0.09504800289869308,23752,0.0,0.0
2023-12-21 00:00:00+00:00,0.0950469970703125,0.09811200201511383,0.09376099705696106,0.09683600068092346,30542,0.0,0.0
2023-12-22 00:00:00+00:00,0.09638199955224991,0.09855999797582626,0.09506099671125412,0.09580899775028229,20832,0.0,0.0
2023-12-23 00:00:00+00:00,0.09615399688482285,0.09732399880886078,0.0942239984869957,0.09497399628162384,22764,0.0,0.0
2023-12-24 00:00:00+00:00,0.09499199688434601,0.09907399863004684,0.0915680006146431,0.0919099971652031,22145,0.0,0.0
2023-12-25 00:00:00+00:00,0.09191399812698364,0.09479200094938278,0.09163299947977066,0.09286999702453613,18026,0.0,0.0
2023-12-26 00:00:00+00:00,0.09289100021123886,0.09332799911499023,0.08918300271034241,0.09019599854946136,24309,0.0,0.0
2023-12-27 00:00:00+00:00,0.09020300209522247,0.12306399643421173,0.08963599801063538,0.09446100145578384,234126,0.0,0.0
2023-12-28 00:00:00+00:00,0.09399999678134918,0.09399999678134918,0.08350899815559387,0.08538199961185455,62123,0.0,0.0
2023-12-29 00:00:00+00:00,0.08541300147771835,0.0860309973359108,0.07829199731349945,0.08238700032234192,35585,0.0,0.0
2023-12-30 00:00:00+00:00,0.08238200098276138,0.08268599957227707,0.07955600321292877,0.0798259973526001,21668,0.0,0.0
2023-12-31 00:00:00+00:00,0.0798259973526001,0.08025199919939041,0.07318100333213806,0.07858099788427353,38024,0.0,0.0
2024-01-01 00:00:00+00:00,0.07863499969244003,0.12363500148057938,0.07846400141716003,0.09029799699783325,145359,0.0,0.0
2024-01-02 00:00:00+00:00,0.09030099958181381,0.11738699674606323,0.09003899991512299,0.11116699874401093,59654,0.0,0.0
2024-01-03 00:00:00+00:00,0.11164599657058716,0.12878000736236572,0.1072240024805069,0.12296699732542038,68853,0.0,0.0
2024-01-04 00:00:00+00:00,0.12296699732542038,0.12381900101900101,0.10426300019025803,0.10630600154399872,61744,0.0,0.0
2024-01-05 00:00:00+00:00,0.10618700087070465,0.12605400383472443,0.10591000318527222,0.11509399861097336,50244,0.0,0.0
2024-01-06 00:00:00+00:00,0.11509399861097336,0.12133300304412842,0.11506299674510956,0.11507900059223175,39673,0.0,0.0
2024-01-07 00:00:00+00:00,0.11507900059223175,0.13203300535678864,0.11358500272035599,0.13146500289440155,46843,0.0,0.0
2024-01-08 00:00:00+00:00,0.13146500289440155,0.1321839988231659,0.11731000244617462,0.11744199693202972,50159,0.0,0.0
2024-01-09 00:00:00+00:00,0.11744199693202972,0.1448490023612976,0.062477998435497284,0.062477998435497284,0,0.0,0.0
