TIMESTAMP,METFI_OPEN_PRICE_USD,METFI_HIGH_PRICE_USD,METFI_LOW_PRICE_USD,METFI_CLOSE_PRICE_USD,METFI_VOLUME_USD,METFI_DIVIDENDS_USD,METFI_STOCK_SPLITS_USD
2023-04-09 00:00:00+00:00,5.326544761657715,5.401238918304443,5.307100772857666,5.389756202697754,81185,0.0,0.0
2023-04-10 00:00:00+00:00,5.387320041656494,5.508374214172363,5.35695219039917,5.50377082824707,68190,0.0,0.0
2023-04-11 00:00:00+00:00,5.503849029541016,5.594513893127441,5.46491003036499,5.541714191436768,165856,0.0,0.0
2023-04-12 00:00:00+00:00,5.544783115386963,5.545782089233398,5.393221855163574,5.471765041351318,34857,0.0,0.0
2023-04-13 00:00:00+00:00,5.435192108154297,5.60080623626709,5.390122890472412,5.57961893081665,258348,0.0,0.0
2023-04-14 00:00:00+00:00,5.57961893081665,5.609877109527588,5.40871000289917,5.428814888000488,579246,0.0,0.0
2023-04-15 00:00:00+00:00,5.427920818328857,5.448556900024414,5.349987030029297,5.38463020324707,410084,0.0,0.0
2023-04-16 00:00:00+00:00,5.3853960037231445,5.46992301940918,5.346012115478516,5.435473918914795,302719,0.0,0.0
2023-04-17 00:00:00+00:00,5.435197830200195,5.437105178833008,5.267714977264404,5.269242763519287,648885,0.0,0.0
2023-04-18 00:00:00+00:00,5.270069122314453,5.271875858306885,5.101659774780273,5.139407157897949,465365,0.0,0.0
2023-04-19 00:00:00+00:00,5.139801979064941,5.1399359703063965,4.696914196014404,4.708601951599121,699664,0.0,0.0
2023-04-20 00:00:00+00:00,4.709208011627197,4.748126029968262,4.645359992980957,4.720156192779541,630800,0.0,0.0
2023-04-21 00:00:00+00:00,4.720032215118408,4.736678123474121,4.493292808532715,4.509912967681885,743932,0.0,0.0
2023-04-22 00:00:00+00:00,4.509912967681885,4.5706329345703125,4.453993797302246,4.565503120422363,617423,0.0,0.0
2023-04-23 00:00:00+00:00,4.565503120422363,4.619798183441162,4.534853935241699,4.562864780426025,362911,0.0,0.0
2023-04-24 00:00:00+00:00,4.56264591217041,4.5996551513671875,4.401737213134766,4.414524078369141,638253,0.0,0.0
2023-04-25 00:00:00+00:00,4.413984775543213,4.466504096984863,3.966866970062256,4.0481438636779785,914583,0.0,0.0
2023-04-26 00:00:00+00:00,4.048584938049316,4.1013970375061035,3.650470018386841,3.718168020248413,880375,0.0,0.0
2023-04-27 00:00:00+00:00,3.7178609371185303,3.7191460132598877,2.9767589569091797,3.070143938064575,1259443,0.0,0.0
2023-04-28 00:00:00+00:00,3.069732904434204,3.093712091445923,3.0074379444122314,3.0933449268341064,665162,0.0,0.0
2023-04-29 00:00:00+00:00,3.093346118927002,3.118422031402588,3.071355104446411,3.1096150875091553,497839,0.0,0.0
2023-04-30 00:00:00+00:00,3.1097159385681152,3.1110339164733887,2.9760069847106934,3.081976890563965,821548,0.0,0.0
2023-05-01 00:00:00+00:00,3.0817339420318604,3.0817339420318604,2.979763984680176,2.9968669414520264,683860,0.0,0.0
2023-05-02 00:00:00+00:00,2.997498035430908,3.0355288982391357,2.9674201011657715,2.9770090579986572,710923,0.0,0.0
2023-05-03 00:00:00+00:00,2.9772439002990723,2.9996960163116455,2.948755979537964,2.98927903175354,611957,0.0,0.0
2023-05-04 00:00:00+00:00,2.989227056503296,3.0207929611206055,2.9424960613250732,2.975888967514038,535881,0.0,0.0
2023-05-05 00:00:00+00:00,2.975801944732666,3.044419050216675,2.8950910568237305,2.8950910568237305,717382,0.0,0.0
2023-05-06 00:00:00+00:00,2.895256996154785,2.906899929046631,2.630711078643799,2.7376770973205566,1044941,0.0,0.0
2023-05-07 00:00:00+00:00,2.737426996231079,3.1887431144714355,2.7356810569763184,3.151611089706421,879452,0.0,0.0
2023-05-08 00:00:00+00:00,3.1517510414123535,3.264802932739258,3.114326000213623,3.2644600868225098,784930,0.0,0.0
2023-05-09 00:00:00+00:00,3.2647531032562256,3.278717041015625,2.7900390625,2.7931809425354004,1190931,0.0,0.0
2023-05-10 00:00:00+00:00,2.793351888656616,2.8044068813323975,2.685894012451172,2.7120230197906494,789506,0.0,0.0
2023-05-11 00:00:00+00:00,2.7122740745544434,2.7464890480041504,2.7029829025268555,2.7163479328155518,864880,0.0,0.0
2023-05-12 00:00:00+00:00,2.7169859409332275,2.7188119888305664,2.6539440155029297,2.6981260776519775,810662,0.0,0.0
