TIMESTAMP,SPR_OPEN_PRICE_USD,SPR_HIGH_PRICE_USD,SPR_LOW_PRICE_USD,SPR_CLOSE_PRICE_USD,SPR_VOLUME_USD,SPR_DIVIDENDS_USD,SPR_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.31690099835395813,0.36444899439811707,0.30803900957107544,0.3447679877281189,292442,0.0,0.0
2017-11-10 00:00:00+00:00,0.34163999557495117,0.36090999841690063,0.2782000005245209,0.29189398884773254,177714,0.0,0.0
2017-11-11 00:00:00+00:00,0.2893509864807129,0.30829501152038574,0.2737649977207184,0.27637800574302673,62939,0.0,0.0
2017-11-12 00:00:00+00:00,0.27617400884628296,0.27940699458122253,0.21877999603748322,0.22868800163269043,128256,0.0,0.0
2017-11-13 00:00:00+00:00,0.22826999425888062,0.2659339904785156,0.226951003074646,0.25038400292396545,93329,0.0,0.0
2017-11-14 00:00:00+00:00,0.2509259879589081,0.2607710063457489,0.24044999480247498,0.251118004322052,63473,0.0,0.0
2017-11-15 00:00:00+00:00,0.2512899935245514,0.31510600447654724,0.2512899935245514,0.28029099106788635,224907,0.0,0.0
2017-11-16 00:00:00+00:00,0.28175899386405945,0.31879299879074097,0.2718150019645691,0.2904689908027649,153232,0.0,0.0
2017-11-17 00:00:00+00:00,0.2871840000152588,0.29532501101493835,0.26210200786590576,0.27577200531959534,62439,0.0,0.0
2017-11-18 00:00:00+00:00,0.2747179865837097,0.28151801228523254,0.2574410140514374,0.26788198947906494,42704,0.0,0.0
2017-11-19 00:00:00+00:00,0.26738500595092773,0.28130999207496643,0.25979599356651306,0.2668429911136627,43447,0.0,0.0
2017-11-20 00:00:00+00:00,0.2667180001735687,0.27694201469421387,0.25333601236343384,0.255717009305954,92307,0.0,0.0
2017-11-21 00:00:00+00:00,0.2490530014038086,0.28479599952697754,0.22880899906158447,0.2442290037870407,218158,0.0,0.0
2017-11-22 00:00:00+00:00,0.24482199549674988,0.2604829967021942,0.2429019957780838,0.2515380084514618,102507,0.0,0.0
2017-11-23 00:00:00+00:00,0.25145798921585083,0.31571099162101746,0.24531899392604828,0.2629610002040863,169808,0.0,0.0
2017-11-24 00:00:00+00:00,0.2626020014286041,0.2885279953479767,0.2453400045633316,0.26054999232292175,113257,0.0,0.0
