TIMESTAMP,AXOL_OPEN_PRICE_USD,AXOL_HIGH_PRICE_USD,AXOL_LOW_PRICE_USD,AXOL_CLOSE_PRICE_USD,AXOL_VOLUME_USD,AXOL_DIVIDENDS_USD,AXOL_STOCK_SPLITS_USD
2024-09-26 00:00:00+00:00,0.004832000005990267,0.0051009999588131905,0.004519000183790922,0.004519000183790922,85537,0.0,0.0
2024-09-27 00:00:00+00:00,0.004519000183790922,0.004664999898523092,0.004246999975293875,0.0046430001966655254,21679,0.0,0.0
2024-09-28 00:00:00+00:00,0.0046430001966655254,0.004683999810367823,0.004459000192582607,0.004476999863982201,3989,0.0,0.0
2024-09-29 00:00:00+00:00,0.004476999863982201,0.0059079998172819614,0.004476999863982201,0.0058650001883506775,42147,0.0,0.0
2024-09-30 00:00:00+00:00,0.0058650001883506775,0.006440000142902136,0.0052709998562932014,0.006146000232547522,81015,0.0,0.0
2024-10-01 00:00:00+00:00,0.006146000232547522,0.0071390001103281975,0.005377999972552061,0.005634000059217215,466348,0.0,0.0
2024-10-02 00:00:00+00:00,0.005634000059217215,0.006089000031352043,0.00534099992364645,0.005543000064790249,100496,0.0,0.0
2024-10-03 00:00:00+00:00,0.005543000064790249,0.006149000022560358,0.004689000081270933,0.004850999917834997,95210,0.0,0.0
2024-10-04 00:00:00+00:00,0.004827000200748444,0.004931999836117029,0.004230000078678131,0.004377999808639288,153263,0.0,0.0
2024-10-05 00:00:00+00:00,0.004377999808639288,0.004428999964147806,0.004013999830931425,0.004288000054657459,151992,0.0,0.0
2024-10-06 00:00:00+00:00,0.004288000054657459,0.004925000015646219,0.004230999853461981,0.00482999999076128,197468,0.0,0.0
2024-10-07 00:00:00+00:00,0.00482999999076128,0.012130999937653542,0.00482999999076128,0.011428000405430794,569474,0.0,0.0
2024-10-08 00:00:00+00:00,0.011428000405430794,0.018396999686956406,0.008352999575436115,0.011775000020861626,570584,0.0,0.0
2024-10-09 00:00:00+00:00,0.011775000020861626,0.013593999668955803,0.009723999537527561,0.010773999616503716,237906,0.0,0.0
2024-10-10 00:00:00+00:00,0.010773999616503716,0.011521999724209309,0.009618000127375126,0.010262999683618546,176279,0.0,0.0
2024-10-11 00:00:00+00:00,0.010232999920845032,0.011939000338315964,0.009794999845325947,0.011908999644219875,379453,0.0,0.0
2024-10-12 00:00:00+00:00,0.011908999644219875,0.013837999664247036,0.011901999823749065,0.013469000346958637,493631,0.0,0.0
2024-10-13 00:00:00+00:00,0.013469000346958637,0.013922000303864479,0.012567000463604927,0.013887999579310417,851513,0.0,0.0
2024-10-14 00:00:00+00:00,0.013826999813318253,0.013949000276625156,0.012431999668478966,0.012489000335335732,401043,0.0,0.0
2024-10-15 00:00:00+00:00,0.012449000030755997,0.012666000053286552,0.00981799978762865,0.010099000297486782,320162,0.0,0.0
2024-10-16 00:00:00+00:00,0.010099000297486782,0.010661999695003033,0.007662000134587288,0.009158000349998474,472982,0.0,0.0
2024-10-17 00:00:00+00:00,0.009158000349998474,0.009871999733150005,0.008049000054597855,0.008574999868869781,366457,0.0,0.0
2024-10-18 00:00:00+00:00,0.008574999868869781,0.008604000322520733,0.005729000084102154,0.007199999876320362,462447,0.0,0.0
2024-10-19 00:00:00+00:00,0.007201999891549349,0.007201999891549349,0.006486999802291393,0.006732999812811613,247893,0.0,0.0
2024-10-20 00:00:00+00:00,0.006732999812811613,0.007062999997287989,0.006653000134974718,0.007034000009298325,363983,0.0,0.0
2024-10-21 00:00:00+00:00,0.007003000006079674,0.00711800018325448,0.006444000173360109,0.006490000057965517,174806,0.0,0.0
2024-10-22 00:00:00+00:00,0.006490000057965517,0.0069320001639425755,0.0062870001420378685,0.00635599996894598,203601,0.0,0.0
2024-10-23 00:00:00+00:00,0.00635599996894598,0.00636299978941679,0.006016999948769808,0.006173000205308199,222312,0.0,0.0
2024-10-24 00:00:00+00:00,0.006173000205308199,0.006184999831020832,0.00546099990606308,0.00546099990606308,216217,0.0,0.0
2024-10-25 00:00:00+00:00,0.00546099990606308,0.005781000014394522,0.005423000082373619,0.005470000207424164,152103,0.0,0.0
2024-10-26 00:00:00+00:00,0.005470000207424164,0.005489000119268894,0.005053000058978796,0.005259000230580568,160263,0.0,0.0
2024-10-27 00:00:00+00:00,0.005259000230580568,0.005446999799460173,0.005051999818533659,0.005098000168800354,159695,0.0,0.0
2024-10-28 00:00:00+00:00,0.005098000168800354,0.005098000168800354,0.004521000199019909,0.004681999795138836,159131,0.0,0.0
2024-10-29 00:00:00+00:00,0.004681999795138836,0.006723999977111816,0.004585000220686197,0.0066999997943639755,274524,0.0,0.0
2024-10-30 00:00:00+00:00,0.0066999997943639755,0.006769000086933374,0.006333999801427126,0.00649499986320734,171851,0.0,0.0
2024-10-31 00:00:00+00:00,0.00649499986320734,0.006519999820739031,0.00624299980700016,0.006244000047445297,162644,0.0,0.0
2024-11-01 00:00:00+00:00,0.006244000047445297,0.006279999855905771,0.005268999841064215,0.00532899983227253,147140,0.0,0.0
2024-11-02 00:00:00+00:00,0.00532899983227253,0.005404000170528889,0.004929000046104193,0.005061999894678593,137130,0.0,0.0
2024-11-03 00:00:00+00:00,0.005061999894678593,0.005080000031739473,0.004925999790430069,0.005051000043749809,135306,0.0,0.0
2024-11-04 00:00:00+00:00,0.005051000043749809,0.00508299982175231,0.004925999790430069,0.0049669998697936535,138627,0.0,0.0
2024-11-05 00:00:00+00:00,0.0049669998697936535,0.005096000153571367,0.004927999805659056,0.005045999772846699,153840,0.0,0.0
2024-11-06 00:00:00+00:00,0.005045999772846699,0.005795000120997429,0.004964000079780817,0.005785000044852495,172847,0.0,0.0
2024-11-07 00:00:00+00:00,0.005785000044852495,0.006326999980956316,0.005778999999165535,0.006283000111579895,173038,0.0,0.0
2024-11-08 00:00:00+00:00,0.006283000111579895,0.006341000087559223,0.006233000196516514,0.0062870001420378685,162071,0.0,0.0
2024-11-09 00:00:00+00:00,0.0062870001420378685,0.008438999764621258,0.006262999959290028,0.008306000381708145,514685,0.0,0.0
2024-11-10 00:00:00+00:00,0.008280999958515167,0.009248999878764153,0.007942999713122845,0.008952000178396702,1125942,0.0,0.0
2024-11-11 00:00:00+00:00,0.008952000178396702,0.009813000448048115,0.008952000178396702,0.00953999999910593,553504,0.0,0.0
2024-11-12 00:00:00+00:00,0.00953999999910593,0.009557000361382961,0.008558000437915325,0.0092569999396801,296932,0.0,0.0
2024-11-13 00:00:00+00:00,0.0092569999396801,0.009720000438392162,0.007759000174701214,0.009561999700963497,446922,0.0,0.0
2024-11-14 00:00:00+00:00,0.009561999700963497,0.010195000097155571,0.009544000029563904,0.009828000329434872,232834,0.0,0.0
2024-11-15 00:00:00+00:00,0.009828000329434872,0.010928000323474407,0.00941499974578619,0.010839000344276428,1053852,0.0,0.0
2024-11-16 00:00:00+00:00,0.010839000344276428,0.011846000328660011,0.010750999674201012,0.011579999700188637,1012216,0.0,0.0
