TIMESTAMP,METAV35007_OPEN_PRICE_USD,METAV35007_HIGH_PRICE_USD,METAV35007_LOW_PRICE_USD,METAV35007_CLOSE_PRICE_USD,METAV35007_VOLUME_USD,METAV35007_DIVIDENDS_USD,METAV35007_STOCK_SPLITS_USD
2025-02-26 00:00:00+00:00,0.005824999883770943,0.005872999783605337,0.005332999862730503,0.005526000168174505,1166886,0.0,0.0
2025-02-27 00:00:00+00:00,0.005526000168174505,0.005710999947041273,0.005450999829918146,0.005468999966979027,1014966,0.0,0.0
2025-02-28 00:00:00+00:00,0.005468999966979027,0.005894999951124191,0.005148000083863735,0.0057830000296235085,1494180,0.0,0.0
2025-03-01 00:00:00+00:00,0.0057830000296235085,0.00597199983894825,0.005652999971061945,0.0056859999895095825,849638,0.0,0.0
2025-03-02 00:00:00+00:00,0.0056859999895095825,0.007110999897122383,0.0056420001201331615,0.006930000148713589,1538804,0.0,0.0
2025-03-03 00:00:00+00:00,0.006930000148713589,0.006941999774426222,0.005805000197142363,0.00609700009226799,1431830,0.0,0.0
2025-03-04 00:00:00+00:00,0.00609700009226799,0.006105000153183937,0.005423999857157469,0.005698999855667353,1593046,0.0,0.0
2025-03-05 00:00:00+00:00,0.005698999855667353,0.005721000023186207,0.005386999808251858,0.005394999869167805,821247,0.0,0.0
2025-03-06 00:00:00+00:00,0.005394999869167805,0.00595800019800663,0.005390999838709831,0.005690000019967556,844951,0.0,0.0
2025-03-07 00:00:00+00:00,0.005690000019967556,0.005704000126570463,0.005200000014156103,0.005417999811470509,1093258,0.0,0.0
2025-03-08 00:00:00+00:00,0.005417999811470509,0.005487999878823757,0.005251999944448471,0.005274000111967325,751171,0.0,0.0
2025-03-09 00:00:00+00:00,0.005274000111967325,0.005789999850094318,0.004790999926626682,0.00482900021597743,1061872,0.0,0.0
2025-03-10 00:00:00+00:00,0.00482900021597743,0.005020999815315008,0.004403000231832266,0.004480000119656324,1259201,0.0,0.0
2025-03-11 00:00:00+00:00,0.004480000119656324,0.004712000023573637,0.004342000000178814,0.004708999767899513,1234774,0.0,0.0
2025-03-12 00:00:00+00:00,0.004708999767899513,0.0049299998208880424,0.004556000232696533,0.0047079999931156635,937946,0.0,0.0
2025-03-13 00:00:00+00:00,0.0047079999931156635,0.004929000046104193,0.004569000098854303,0.004645999986678362,811019,0.0,0.0
2025-03-14 00:00:00+00:00,0.004645999986678362,0.0051739998161792755,0.00457100011408329,0.005030999891459942,852671,0.0,0.0
2025-03-15 00:00:00+00:00,0.005030999891459942,0.005218000151216984,0.004881000146269798,0.004941999912261963,666100,0.0,0.0
2025-03-16 00:00:00+00:00,0.004941999912261963,0.00520800007507205,0.0047109997831285,0.004898999817669392,1107278,0.0,0.0
2025-03-17 00:00:00+00:00,0.004898999817669392,0.0049680001102387905,0.004695000126957893,0.004770999774336815,918380,0.0,0.0
2025-03-18 00:00:00+00:00,0.004770999774336815,0.004778999835252762,0.004526999779045582,0.004629999864846468,732582,0.0,0.0
2025-03-19 00:00:00+00:00,0.004629999864846468,0.005191999953240156,0.004414000082761049,0.005034000147134066,842336,0.0,0.0
2025-03-20 00:00:00+00:00,0.005034000147134066,0.005187999922782183,0.004656000062823296,0.004687999840825796,710996,0.0,0.0
2025-03-21 00:00:00+00:00,0.004687999840825796,0.004916999954730272,0.0045739999040961266,0.004662000108510256,692174,0.0,0.0
2025-03-22 00:00:00+00:00,0.004662000108510256,0.004898999817669392,0.004608000162988901,0.004668999928981066,649052,0.0,0.0
2025-03-23 00:00:00+00:00,0.004668999928981066,0.005034000147134066,0.004639999940991402,0.0048489999026060104,674953,0.0,0.0
2025-03-24 00:00:00+00:00,0.0048489999026060104,0.007602999918162823,0.0047889999113976955,0.0054339999333024025,820565,0.0,0.0
2025-03-25 00:00:00+00:00,0.0054339999333024025,0.00559299997985363,0.0051369997672736645,0.0052999998442828655,828080,0.0,0.0
2025-03-26 00:00:00+00:00,0.0052999998442828655,0.005495000164955854,0.005148000083863735,0.005206000059843063,1592499,0.0,0.0
2025-03-27 00:00:00+00:00,0.005206000059843063,0.005206000059843063,0.0050570000894367695,0.005098999943584204,938949,0.0,0.0
2025-03-28 00:00:00+00:00,0.005098999943584204,0.005193000193685293,0.004689999856054783,0.004718999844044447,922874,0.0,0.0
2025-03-29 00:00:00+00:00,0.004718999844044447,0.004780000075697899,0.004519000183790922,0.004519999958574772,761391,0.0,0.0
2025-03-30 00:00:00+00:00,0.004519999958574772,0.004730999935418367,0.0045079998672008514,0.004523999989032745,792006,0.0,0.0
2025-03-31 00:00:00+00:00,0.004523999989032745,0.004749999847263098,0.004505000077188015,0.004610000178217888,850657,0.0,0.0
2025-04-01 00:00:00+00:00,0.004610000178217888,0.004625000059604645,0.004548000171780586,0.004579000174999237,784718,0.0,0.0
2025-04-02 00:00:00+00:00,0.004579000174999237,0.004877000115811825,0.004269999917596579,0.004273000173270702,1072348,0.0,0.0
2025-04-03 00:00:00+00:00,0.004273000173270702,0.004356000106781721,0.0039900001138448715,0.004110000096261501,886417,0.0,0.0
2025-04-04 00:00:00+00:00,0.004110000096261501,0.004290999844670296,0.003988000098615885,0.004251000005751848,969032,0.0,0.0
2025-04-05 00:00:00+00:00,0.004251000005751848,0.004339999984949827,0.00407399982213974,0.004133999813348055,639311,0.0,0.0
2025-04-06 00:00:00+00:00,0.004133999813348055,0.004174999892711639,0.0037299999967217445,0.0037410000804811716,894998,0.0,0.0
2025-04-07 00:00:00+00:00,0.0037410000804811716,0.0038590000476688147,0.00343999988399446,0.003857000032439828,2708791,0.0,0.0
2025-04-08 00:00:00+00:00,0.003857000032439828,0.0039049999322742224,0.0036949999630451202,0.0037189999129623175,2021743,0.0,0.0
2025-04-09 00:00:00+00:00,0.0037189999129623175,0.004257999826222658,0.0035810000263154507,0.004255999810993671,2035195,0.0,0.0
2025-04-10 00:00:00+00:00,0.004255999810993671,0.004255999810993671,0.003742000088095665,0.003826000029221177,1114100,0.0,0.0
