TIMESTAMP,BOI36360_OPEN_PRICE_USD,BOI36360_HIGH_PRICE_USD,BOI36360_LOW_PRICE_USD,BOI36360_CLOSE_PRICE_USD,BOI36360_VOLUME_USD,BOI36360_DIVIDENDS_USD,BOI36360_STOCK_SPLITS_USD
2025-04-28 00:00:00+00:00,0.001858999952673912,0.0018660000059753656,0.0016570000443607569,0.0017419999931007624,97930,0.0,0.0
2025-04-29 00:00:00+00:00,0.0017419999931007624,0.0018759999657049775,0.001307999948039651,0.0018759999657049775,210390,0.0,0.0
2025-04-30 00:00:00+00:00,0.0018759999657049775,0.0019990000873804092,0.0017519999528303742,0.001993000041693449,125408,0.0,0.0
2025-05-01 00:00:00+00:00,0.001993000041693449,0.0022849999368190765,0.001867000013589859,0.0022799998987466097,148490,0.0,0.0
2025-05-02 00:00:00+00:00,0.0022799998987466097,0.0032689999788999557,0.0020469999872148037,0.002693000016734004,106516,0.0,0.0
2025-05-03 00:00:00+00:00,0.002693000016734004,0.0031129999551922083,0.002435999922454357,0.00266700005158782,94698,0.0,0.0
2025-05-04 00:00:00+00:00,0.00266700005158782,0.002701000077649951,0.002455000067129731,0.0026080000679939985,27090,0.0,0.0
2025-05-05 00:00:00+00:00,0.0026080000679939985,0.002623999956995249,0.0023960000835359097,0.0024679999332875013,33352,0.0,0.0
2025-05-06 00:00:00+00:00,0.0024679999332875013,0.0025130000431090593,0.0021569998934865,0.002199999988079071,69393,0.0,0.0
2025-05-07 00:00:00+00:00,0.002199999988079071,0.0022700000554323196,0.0017979999538511038,0.0020169999916106462,52466,0.0,0.0
2025-05-08 00:00:00+00:00,0.0020169999916106462,0.002394000068306923,0.0019180000526830554,0.0023690001107752323,64473,0.0,0.0
2025-05-09 00:00:00+00:00,0.0023690001107752323,0.0024210000410676003,0.002041999949142337,0.0020669999066740274,60290,0.0,0.0
2025-05-10 00:00:00+00:00,0.0020669999066740274,0.002131999935954809,0.0019130000146105886,0.0019460000330582261,28593,0.0,0.0
2025-05-11 00:00:00+00:00,0.0019460000330582261,0.0019460000330582261,0.0017389999702572823,0.0018400000408291817,22030,0.0,0.0
2025-05-12 00:00:00+00:00,0.0018400000408291817,0.0019470000406727195,0.0017359999474138021,0.0017359999474138021,18537,0.0,0.0
2025-05-13 00:00:00+00:00,0.0017359999474138021,0.0017450000159442425,0.0016120000509545207,0.0016329999780282378,22741,0.0,0.0
2025-05-14 00:00:00+00:00,0.0016329999780282378,0.0016710000345483422,0.0014550000196322799,0.001475999946705997,19050,0.0,0.0
2025-05-15 00:00:00+00:00,0.001475999946705997,0.001475999946705997,0.001227000029757619,0.001303000026382506,30765,0.0,0.0
2025-05-16 00:00:00+00:00,0.001303000026382506,0.001411000033840537,0.001155999954789877,0.0011810000287368894,33317,0.0,0.0
2025-05-17 00:00:00+00:00,0.0011810000287368894,0.0013040000339969993,0.0010319999419152737,0.0012740000383928418,32335,0.0,0.0
2025-05-18 00:00:00+00:00,0.0012740000383928418,0.001353000057861209,0.0012080000014975667,0.0012750000460073352,24376,0.0,0.0
2025-05-19 00:00:00+00:00,0.0012750000460073352,0.0012779999524354935,0.0011660000309348106,0.0012039999710395932,13353,0.0,0.0
2025-05-20 00:00:00+00:00,0.0012039999710395932,0.0012169999536126852,0.001155999954789877,0.001196000026538968,5645,0.0,0.0
2025-05-21 00:00:00+00:00,0.001196000026538968,0.0012570000253617764,0.0011650000233203173,0.001221999991685152,6411,0.0,0.0
2025-05-22 00:00:00+00:00,0.001221999991685152,0.001383999944664538,0.0012179999612271786,0.0013470000121742487,68912,0.0,0.0
2025-05-23 00:00:00+00:00,0.0013650000328198075,0.001395000028423965,0.00120599998626858,0.00120599998626858,24983,0.0,0.0
2025-05-24 00:00:00+00:00,0.00120599998626858,0.001243000035174191,0.0011729999678209424,0.0011919999960809946,92194,0.0,0.0
2025-05-25 00:00:00+00:00,0.0011919999960809946,0.001218999968841672,0.001133000012487173,0.0012039999710395932,105495,0.0,0.0
2025-05-26 00:00:00+00:00,0.0012039999710395932,0.0012440000427886844,0.001164000015705824,0.0011729999678209424,103862,0.0,0.0
2025-05-27 00:00:00+00:00,0.0011729999678209424,0.0012280000373721123,0.0011419999646022916,0.0011650000233203173,114478,0.0,0.0
2025-05-28 00:00:00+00:00,0.0011650000233203173,0.0016070000128820539,0.0011620000004768372,0.0016049999976530671,127319,0.0,0.0
2025-05-29 00:00:00+00:00,0.0016049999976530671,0.0019030000548809767,0.0012209999840706587,0.0013020000187680125,86345,0.0,0.0
2025-05-30 00:00:00+00:00,0.0013020000187680125,0.00133200001437217,0.0011340000201016665,0.001145999995060265,69038,0.0,0.0
2025-05-31 00:00:00+00:00,0.001145999995060265,0.001433999976143241,0.0010000000474974513,0.0010900000343099236,31793,0.0,0.0
2025-06-01 00:00:00+00:00,0.0010899088811129332,0.00111291348002851,0.0010031347628682852,0.001021839794702828,10234,0.0,0.0
