TIMESTAMP,KITTI_OPEN_PRICE_USD,KITTI_HIGH_PRICE_USD,KITTI_LOW_PRICE_USD,KITTI_CLOSE_PRICE_USD,KITTI_VOLUME_USD,KITTI_DIVIDENDS_USD,KITTI_STOCK_SPLITS_USD
2023-04-17 00:00:00+00:00,,,,0.0,312,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,380,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,139,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,109,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,138,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,4970,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,1694,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,754,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,378,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,276,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,370,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,84,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,251,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,200,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,235,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,538,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,347,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,774,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,68,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,429,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,224,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,196,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,159,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,65,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,343,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,87,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,331,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,611,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,191,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,83,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,306,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,97,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,129,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,87,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,107,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,73,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,204,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,115,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,263,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,1187,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,259,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,500,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,247,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,1026,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,175,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,342,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,268,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,157,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,57,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,313,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,42,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,83,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,193,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,283,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,625,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,250,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,83,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,147,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,180,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,312,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,128,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,216,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,143,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,181,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,314,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,203,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,62,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,61,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,141,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,501,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,208,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,131,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,347,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,130,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,289,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,2827,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,11418,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,5302,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,3422,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,2957,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,9643,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,5136,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,13643,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,2862,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,2307,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,1781,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,4262,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,4825,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,1460,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,2403,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,985,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,2012,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,831,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,862,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,779,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,741,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,933,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,581,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,608,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,1183,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,722,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,823,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,2208,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,1721,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,768,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,813,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,1429,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,537,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,1390,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,1772,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,347,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,402,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,1336,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,617,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,995,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,476,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,1360,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,1087,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,489,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,696,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,337,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,564,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,288,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,292,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,191,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,279,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,411,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,146,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,553,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,353,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,237,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,2239,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,288,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,783,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,239,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,136,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,96,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,47,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,175,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,154,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,561,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,189,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,465,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,285,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,629,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,1425,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,4807,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,2293,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,2977,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,5273,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,7444,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,5592,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,2608,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,2956,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,6171,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,375,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,3799,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,2747,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,3177,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,1420,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,3068,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,661,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,1138,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,1193,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1782,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,1585,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1752,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1469,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,720,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,1339,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,1181,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,1762,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,3404,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,2320,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,775,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,13245,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,10638,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,2454,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,2254,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,1151,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,594,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,3797,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,8186,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,1298,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,4087,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,3052,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,444,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,286,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,993,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,219,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,845,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,807,0.0,0.0
