TIMESTAMP,LOON35413_OPEN_PRICE_USD,LOON35413_HIGH_PRICE_USD,LOON35413_LOW_PRICE_USD,LOON35413_CLOSE_PRICE_USD,LOON35413_VOLUME_USD,LOON35413_DIVIDENDS_USD,LOON35413_STOCK_SPLITS_USD
2025-03-12 00:00:00+00:00,0.00042799999937415123,0.0004299999854993075,0.0004250000056345016,0.00042600001324899495,129191,0.0,0.0
2025-03-13 00:00:00+00:00,0.00042600001324899495,0.0004299999854993075,0.00039500001003034413,0.00039599998854100704,130947,0.0,0.0
2025-03-14 00:00:00+00:00,0.00039599998854100704,0.00039999998989515007,0.00039500001003034413,0.00039599998854100704,126593,0.0,0.0
2025-03-15 00:00:00+00:00,0.00039599998854100704,0.00039999998989515007,0.00039500001003034413,0.00039599998854100704,131263,0.0,0.0
2025-03-16 00:00:00+00:00,0.00039599998854100704,0.00039999998989515007,0.00039500001003034413,0.0003980000037699938,132568,0.0,0.0
2025-03-17 00:00:00+00:00,0.0003980000037699938,0.00039900001138448715,0.00039500001003034413,0.00039599998854100704,136648,0.0,0.0
2025-03-18 00:00:00+00:00,0.00039599998854100704,0.00039900001138448715,0.00039500001003034413,0.0003980000037699938,131725,0.0,0.0
2025-03-19 00:00:00+00:00,0.0003980000037699938,0.00039900001138448715,0.00039500001003034413,0.0003969999961555004,132789,0.0,0.0
2025-03-20 00:00:00+00:00,0.0003969999961555004,0.00039900001138448715,0.00039500001003034413,0.00039599998854100704,135878,0.0,0.0
2025-03-21 00:00:00+00:00,0.00039599998854100704,0.00039900001138448715,0.00039500001003034413,0.00039599998854100704,134839,0.0,0.0
2025-03-22 00:00:00+00:00,0.00039599998854100704,0.00039900001138448715,0.00039500001003034413,0.00039900001138448715,142000,0.0,0.0
2025-03-23 00:00:00+00:00,0.00039900001138448715,0.00039900001138448715,0.00039500001003034413,0.0003980000037699938,152499,0.0,0.0
2025-03-24 00:00:00+00:00,0.0003980000037699938,0.00039900001138448715,0.00039599998854100704,0.0003980000037699938,134224,0.0,0.0
2025-03-25 00:00:00+00:00,0.0003980000037699938,0.00039900001138448715,0.00039500001003034413,0.00039599998854100704,135603,0.0,0.0
2025-03-26 00:00:00+00:00,0.00039599998854100704,0.00039900001138448715,0.00039500001003034413,0.00039599998854100704,131354,0.0,0.0
2025-03-27 00:00:00+00:00,0.00039599998854100704,0.00039900001138448715,0.00039500001003034413,0.0003980000037699938,135296,0.0,0.0
2025-03-28 00:00:00+00:00,0.0003980000037699938,0.00039900001138448715,0.0003659999929368496,0.00036800000816583633,131946,0.0,0.0
2025-03-29 00:00:00+00:00,0.00036800000816583633,0.0003699999942909926,0.0003659999929368496,0.0003699999942909926,132818,0.0,0.0
2025-03-30 00:00:00+00:00,0.0003699999942909926,0.0003699999942909926,0.0003659999929368496,0.00036800000816583633,130578,0.0,0.0
2025-03-31 00:00:00+00:00,0.00036800000816583633,0.0003699999942909926,0.0003659999929368496,0.00036800000816583633,131599,0.0,0.0
2025-04-01 00:00:00+00:00,0.00036800000816583633,0.000371000001905486,0.0003659999929368496,0.00036899998667649925,136374,0.0,0.0
2025-04-02 00:00:00+00:00,0.00036899998667649925,0.000371000001905486,0.00035200000274926424,0.0003530000103637576,132207,0.0,0.0
2025-04-03 00:00:00+00:00,0.0003530000103637576,0.00035600000410340726,0.00035200000274926424,0.0003530000103637576,131805,0.0,0.0
2025-04-04 00:00:00+00:00,0.0003530000103637576,0.00035600000410340726,0.00035200000274926424,0.00035200000274926424,136907,0.0,0.0
2025-04-05 00:00:00+00:00,0.00035200000274926424,0.00035600000410340726,0.00035200000274926424,0.0003539999888744205,133717,0.0,0.0
2025-04-06 00:00:00+00:00,0.0003539999888744205,0.00035600000410340726,0.00032699998700991273,0.00032699998700991273,127207,0.0,0.0
2025-04-07 00:00:00+00:00,0.00032699998700991273,0.00033000000985339284,0.00029200001154094934,0.000295000005280599,123527,0.0,0.0
2025-04-08 00:00:00+00:00,0.000295000005280599,0.00029600001289509237,0.00029200001154094934,0.00029399999766610563,135105,0.0,0.0
2025-04-09 00:00:00+00:00,0.00029399999766610563,0.00029600001289509237,0.00029200001154094934,0.000295000005280599,135933,0.0,0.0
2025-04-10 00:00:00+00:00,0.000295000005280599,0.000295000005280599,0.00029200001154094934,0.00029299999005161226,133706,0.0,0.0
2025-04-11 00:00:00+00:00,0.00029299999005161226,0.000295000005280599,0.00029200001154094934,0.00029299999005161226,128733,0.0,0.0
2025-04-12 00:00:00+00:00,0.00029299999005161226,0.000295000005280599,0.00029200001154094934,0.00029299999005161226,129457,0.0,0.0
2025-04-13 00:00:00+00:00,0.00029299999005161226,0.000295000005280599,0.00029200001154094934,0.00029200001154094934,130721,0.0,0.0
2025-04-14 00:00:00+00:00,0.00029200001154094934,0.000295000005280599,0.00026500000967644155,0.00026599998818710446,119181,0.0,0.0
2025-04-15 00:00:00+00:00,0.00026599998818710446,0.00026699999580159783,0.00026500000967644155,0.00026699999580159783,135425,0.0,0.0
2025-04-16 00:00:00+00:00,0.00026699999580159783,0.0002680000034160912,0.00026500000967644155,0.00026500000967644155,136957,0.0,0.0
2025-04-17 00:00:00+00:00,0.00026500000967644155,0.0002680000034160912,0.00026500000967644155,0.00026699999580159783,134531,0.0,0.0
2025-04-18 00:00:00+00:00,0.00026699999580159783,0.0002680000034160912,0.00026500000967644155,0.00026500000967644155,136108,0.0,0.0
2025-04-19 00:00:00+00:00,0.00026500000967644155,0.0002680000034160912,0.00026500000967644155,0.00026699999580159783,133446,0.0,0.0
2025-04-20 00:00:00+00:00,0.00026699999580159783,0.0002680000034160912,0.00026500000967644155,0.00026599998818710446,131809,0.0,0.0
2025-04-21 00:00:00+00:00,0.00026599998818710446,0.0003110000106971711,0.00026500000967644155,0.00030700000934302807,145251,0.0,0.0
2025-04-22 00:00:00+00:00,0.00030700000934302807,0.0003110000106971711,0.00030700000934302807,0.0003110000106971711,126805,0.0,0.0
2025-04-23 00:00:00+00:00,0.0003110000106971711,0.0003110000106971711,0.00030700000934302807,0.00030899999546818435,130151,0.0,0.0
2025-04-24 00:00:00+00:00,0.00030899999546818435,0.0003110000106971711,0.00030700000934302807,0.00030899999546818435,131802,0.0,0.0
2025-04-25 00:00:00+00:00,0.00030899999546818435,0.0004529999860096723,0.00030899999546818435,0.00044999999227002263,166153,0.0,0.0
2025-04-26 00:00:00+00:00,0.00044999999227002263,0.0005540000274777412,0.00044800000614486635,0.0004579999949783087,137582,0.0,0.0
2025-04-27 00:00:00+00:00,0.0004579999949783087,0.0004619999963324517,0.0004560000088531524,0.0004600000102072954,129124,0.0,0.0
2025-04-28 00:00:00+00:00,0.0004600000102072954,0.0004600000102072954,0.00041599999531172216,0.0004180000105407089,136807,0.0,0.0
2025-04-29 00:00:00+00:00,0.0004180000105407089,0.0004199999966658652,0.00037200000951997936,0.00037399999564513564,129684,0.0,0.0
2025-04-30 00:00:00+00:00,0.00037399999564513564,0.0003760000108741224,0.00037200000951997936,0.00037399999564513564,139380,0.0,0.0
2025-05-01 00:00:00+00:00,0.00037399999564513564,0.0003800000122282654,0.00037200000951997936,0.0003769999893847853,131445,0.0,0.0
2025-05-02 00:00:00+00:00,0.0003769999893847853,0.0003800000122282654,0.0003760000108741224,0.0003769999893847853,132337,0.0,0.0
