TIMESTAMP,BOSON_OPEN_PRICE_USD,BOSON_HIGH_PRICE_USD,BOSON_LOW_PRICE_USD,BOSON_CLOSE_PRICE_USD,BOSON_VOLUME_USD,BOSON_DIVIDENDS_USD,BOSON_STOCK_SPLITS_USD
2021-04-09 00:00:00+00:00,0.5005180239677429,6.925780773162842,0.5002899765968323,5.104331016540527,49790849,0.0,0.0
2021-04-10 00:00:00+00:00,5.158452033996582,5.158452033996582,3.9266719818115234,4.515773773193359,14008669,0.0,0.0
2021-04-11 00:00:00+00:00,4.517270088195801,4.837501049041748,4.018843173980713,4.121956825256348,7377340,0.0,0.0
2021-04-12 00:00:00+00:00,4.122665882110596,4.197103977203369,3.6660900115966797,3.8718020915985107,6170320,0.0,0.0
2021-04-13 00:00:00+00:00,3.8585751056671143,3.973680019378662,3.294919967651367,3.8452560901641846,6657184,0.0,0.0
2021-04-14 00:00:00+00:00,3.8392670154571533,3.9781980514526367,3.3436529636383057,3.3895390033721924,3968163,0.0,0.0
2021-04-15 00:00:00+00:00,3.389256000518799,3.808060884475708,3.3839681148529053,3.794658899307251,2566532,0.0,0.0
2021-04-16 00:00:00+00:00,3.8030331134796143,3.8030331134796143,3.139336109161377,3.158586025238037,3405833,0.0,0.0
2021-04-17 00:00:00+00:00,3.1586809158325195,3.257869005203247,2.8365139961242676,2.9897620677948,2888186,0.0,0.0
2021-04-18 00:00:00+00:00,2.989816904067993,2.997565984725952,2.404719114303589,2.7655439376831055,4597452,0.0,0.0
2021-04-19 00:00:00+00:00,2.767008066177368,2.8490829467773438,2.4737470149993896,2.524027109146118,1245966,0.0,0.0
2021-04-20 00:00:00+00:00,2.523705005645752,3.7744500637054443,2.223242998123169,3.5890920162200928,7370162,0.0,0.0
2021-04-21 00:00:00+00:00,3.5969231128692627,4.199905872344971,3.3423330783843994,3.505368947982788,6510013,0.0,0.0
2021-04-22 00:00:00+00:00,3.5048160552978516,3.6794960498809814,3.0129621028900146,3.261244058609009,3558584,0.0,0.0
2021-04-23 00:00:00+00:00,3.2558159828186035,3.4681389331817627,2.8223559856414795,3.3361339569091797,3614212,0.0,0.0
2021-04-24 00:00:00+00:00,3.336703062057495,3.336703062057495,2.9687180519104004,3.1022260189056396,1521106,0.0,0.0
2021-04-25 00:00:00+00:00,3.093630075454712,3.962043046951294,2.9512600898742676,3.74776291847229,3171496,0.0,0.0
2021-04-26 00:00:00+00:00,3.7528789043426514,4.19874906539917,3.684173107147217,3.8910489082336426,3986460,0.0,0.0
2021-04-27 00:00:00+00:00,3.890252113342285,4.888779163360596,3.640774965286255,4.794922828674316,6789257,0.0,0.0
2021-04-28 00:00:00+00:00,4.776474952697754,4.905093193054199,4.171970844268799,4.533641815185547,4933143,0.0,0.0
2021-04-29 00:00:00+00:00,4.538605213165283,4.606739044189453,3.784954071044922,4.002719879150391,3663964,0.0,0.0
2021-04-30 00:00:00+00:00,4.002617835998535,4.3546037673950195,3.3693110942840576,3.5709218978881836,8554649,0.0,0.0
2021-05-01 00:00:00+00:00,3.562361001968384,4.031458854675293,3.5011720657348633,4.021050930023193,6729003,0.0,0.0
2021-05-02 00:00:00+00:00,4.072091102600098,4.145350933074951,3.500109910964966,3.6943519115448,5907956,0.0,0.0
2021-05-03 00:00:00+00:00,3.701986074447632,3.9844789505004883,3.5396270751953125,3.7730751037597656,4903836,0.0,0.0
2021-05-04 00:00:00+00:00,3.7890028953552246,3.793323040008545,3.141771078109741,3.395106077194214,5185480,0.0,0.0
2021-05-05 00:00:00+00:00,3.390897035598755,3.7197470664978027,3.1982998847961426,3.5476560592651367,3773954,0.0,0.0
2021-05-06 00:00:00+00:00,3.5489189624786377,3.584721088409424,3.223284959793091,3.3482940196990967,3492951,0.0,0.0
2021-05-07 00:00:00+00:00,3.338454008102417,3.7139999866485596,3.1618850231170654,3.342684030532837,3959015,0.0,0.0
2021-05-08 00:00:00+00:00,3.341994047164917,3.564534902572632,3.273258924484253,3.5139780044555664,2861625,0.0,0.0
2021-05-09 00:00:00+00:00,3.511810064315796,3.6172618865966797,3.3022730350494385,3.3908169269561768,3386293,0.0,0.0
2021-05-10 00:00:00+00:00,3.382823944091797,3.4985599517822266,3.026776075363159,3.1387500762939453,5301545,0.0,0.0
2021-05-11 00:00:00+00:00,3.1386780738830566,3.1757729053497314,2.9661378860473633,3.029232978820801,3089801,0.0,0.0
2021-05-12 00:00:00+00:00,3.032183885574341,3.332463026046753,2.8275980949401855,2.8417398929595947,3649379,0.0,0.0
2021-05-13 00:00:00+00:00,2.8362810611724854,2.953157901763916,2.4615039825439453,2.5808041095733643,3786367,0.0,0.0
2021-05-14 00:00:00+00:00,2.579241991043091,2.9215469360351562,2.537113904953003,2.743143081665039,2754864,0.0,0.0
2021-05-15 00:00:00+00:00,2.743338108062744,2.7709009647369385,2.5529611110687256,2.558032989501953,1132683,0.0,0.0
2021-05-16 00:00:00+00:00,2.551621913909912,2.6507511138916016,2.3101279735565186,2.4597439765930176,2016763,0.0,0.0
2021-05-17 00:00:00+00:00,2.456792116165161,2.500947952270508,2.2757480144500732,2.298794984817505,2689421,0.0,0.0
2021-05-18 00:00:00+00:00,2.307460069656372,2.694016933441162,2.293950080871582,2.693873882293701,2029242,0.0,0.0
2021-05-19 00:00:00+00:00,2.6621010303497314,2.762239933013916,1.1026430130004883,1.6485929489135742,4257071,0.0,0.0
2021-05-20 00:00:00+00:00,1.6435350179672241,1.970075011253357,1.3456790447235107,1.6807169914245605,1875236,0.0,0.0
2021-05-21 00:00:00+00:00,1.6806919574737549,1.750609040260315,1.1065000295639038,1.2757760286331177,1472886,0.0,0.0
2021-05-22 00:00:00+00:00,1.2797950506210327,1.28473699092865,1.0592570304870605,1.1393120288848877,1132684,0.0,0.0
2021-05-23 00:00:00+00:00,1.139320969581604,1.238515019416809,0.7225930094718933,1.2222449779510498,2327971,0.0,0.0
2021-05-24 00:00:00+00:00,1.2193360328674316,1.2668319940567017,1.0852750539779663,1.2359110116958618,1301916,0.0,0.0
