TIMESTAMP,IOTA_CLOSE_PRICE_USD,IOTA_OPEN_PRICE_USD,IOTA_HIGH_PRICE_USD,IOTA_LOW_PRICE_USD
2018-11-25,0.29077,0.28319,0.29684,0.2511
2018-11-26,0.2764,0.29077,0.30001,0.25818
2018-11-27,0.273,0.2764,0.27854,0.2581
2018-11-28,0.30083,0.27302,0.30978,0.27302
2018-11-29,0.3062,0.30075,0.31423,0.28916
2018-11-30,0.28646,0.3062,0.30725,0.27745
2018-12-01,0.29856,0.28646,0.30278,0.2813
2018-12-02,0.29292,0.29856,0.31039,0.28972
2018-12-03,0.27151,0.29291,0.29595,0.26477
2018-12-04,0.2772,0.27139,0.28758,0.26238
2018-12-05,0.2553,0.2772,0.27834,0.25148
2018-12-06,0.23087,0.2553,0.26571,0.22598
2018-12-07,0.23404,0.23087,0.24903,0.20727
2018-12-08,0.22552,0.23404,0.24255,0.21481
2018-12-09,0.23672,0.22552,0.24813,0.22414
2018-12-10,0.23132,0.23672,0.24063,0.22585
2018-12-11,0.22414,0.23132,0.23247,0.21874
2018-12-12,0.23282,0.22305,0.23648,0.22269
2018-12-13,0.22011,0.23283,0.23322,0.21397
2018-12-14,0.214,0.22033,0.22285,0.20821
2018-12-15,0.22186,0.214,0.22462,0.20755
2018-12-16,0.22361,0.22186,0.23417,0.221
2018-12-17,0.25758,0.22361,0.26442,0.2235
2018-12-18,0.29221,0.25758,0.29325,0.25001
2018-12-19,0.27933,0.29222,0.31344,0.27932
2018-12-20,0.34902,0.27933,0.35216,0.27782
2018-12-21,0.32545,0.34902,0.35594,0.31864
2018-12-22,0.34718,0.32545,0.349,0.32545
2018-12-23,0.36542,0.34717,0.38756,0.3435
2018-12-24,0.35778,0.36542,0.39418,0.35277
2018-12-25,0.33365,0.35741,0.35858,0.31522
2018-12-26,0.33253,0.33367,0.34992,0.31778
2018-12-27,0.31686,0.33253,0.33795,0.31372
2018-12-28,0.36723,0.31743,0.36862,0.31452
2018-12-29,0.35108,0.36723,0.37333,0.34791
2018-12-30,0.36041,0.35105,0.36328,0.34413
2018-12-31,0.35598,0.36046,0.37192,0.34616
2019-01-01,0.36995,0.35598,0.37037,0.35036
2019-01-02,0.39404,0.36995,0.39864,0.36443
2019-01-03,0.37893,0.39404,0.39868,0.37628
2019-01-04,0.3768,0.37893,0.38925,0.36434
2019-01-05,0.36895,0.37668,0.38553,0.36858
2019-01-06,0.38194,0.36895,0.38863,0.3561
2019-01-07,0.36886,0.38194,0.38509,0.36379
2019-01-08,0.36282,0.36891,0.37415,0.35427
2019-01-09,0.3677,0.36282,0.37287,0.36127
2019-01-10,0.30962,0.3677,0.37143,0.29484
2019-01-11,0.31131,0.30962,0.31896,0.30549
2019-01-12,0.30863,0.31131,0.31439,0.29906
2019-01-13,0.28461,0.30863,0.31095,0.28255
2019-01-14,0.30602,0.28461,0.31131,0.27333
2019-01-15,0.29698,0.30594,0.31003,0.2821
2019-01-16,0.29688,0.29698,0.3071,0.29257
2019-01-17,0.3105,0.29688,0.32005,0.29224
2019-01-18,0.30548,0.3105,0.31414,0.30409
2019-01-19,0.31364,0.30548,0.32671,0.30429
2019-01-20,0.2964,0.31336,0.31776,0.29147
2019-01-21,0.30229,0.2964,0.30967,0.2964
2019-01-22,0.30624,0.30229,0.31164,0.28692
2019-01-23,0.29595,0.30625,0.30769,0.29231
2019-01-24,0.29348,0.29595,0.29678,0.28819
2019-01-25,0.2872,0.29348,0.29405,0.28465
2019-01-26,0.28251,0.2872,0.29184,0.28231
2019-01-27,0.27079,0.28241,0.28516,0.26492
2019-01-28,0.25657,0.27077,0.27169,0.24581
2019-01-29,0.25413,0.25657,0.26092,0.24772
2019-01-30,0.26398,0.25413,0.26677,0.25245
2019-01-31,0.25777,0.26398,0.27576,0.25432
2019-02-01,0.2584,0.25784,0.25999,0.2495
2019-02-02,0.26391,0.2584,0.26434,0.24893
2019-02-03,0.2539,0.26391,0.26556,0.25088
2019-02-04,0.25685,0.2539,0.26107,0.25271
2019-02-05,0.25556,0.25682,0.25815,0.25356
2019-02-06,0.24383,0.25556,0.25704,0.24093
2019-02-07,0.25538,0.24383,0.26044,0.2436
2019-02-08,0.2811,0.25546,0.28692,0.25202
2019-02-09,0.27891,0.2811,0.28584,0.27339
2019-02-10,0.28478,0.27891,0.292,0.27408
2019-02-11,0.2694,0.28478,0.28479,0.26873
2019-02-12,0.27567,0.2694,0.27843,0.26475
2019-02-13,0.27223,0.27567,0.27902,0.26816
2019-02-14,0.26836,0.27221,0.27287,0.26463
2019-02-15,0.27364,0.26836,0.27983,0.26704
2019-02-16,0.27601,0.27364,0.27921,0.27213
2019-02-17,0.28019,0.27601,0.28871,0.27401
2019-02-18,0.30725,0.28016,0.31085,0.27647
2019-02-19,0.30796,0.30725,0.31992,0.29782
2019-02-20,0.31666,0.30796,0.31743,0.303
2019-02-21,0.30114,0.31666,0.3169,0.29799
2019-02-22,0.30434,0.30114,0.30767,0.30079
2019-02-23,0.32248,0.30434,0.32463,0.30185
2019-02-24,0.28264,0.32245,0.32975,0.27909
2019-02-25,0.28804,0.28264,0.29279,0.2786
2019-02-26,0.28488,0.28804,0.29044,0.28288
2019-02-27,0.28744,0.28488,0.29008,0.27911
2019-02-28,0.28608,0.28744,0.29059,0.28403
2019-03-01,0.29699,0.28608,0.30395,0.28603
2019-03-02,0.29377,0.29699,0.29801,0.28651
2019-03-03,0.28721,0.29377,0.2971,0.28315
2019-03-04,0.27464,0.28721,0.28723,0.26863
2019-03-05,0.28312,0.27464,0.28762,0.27243
2019-03-06,0.28176,0.28312,0.28421,0.27053
2019-03-07,0.28038,0.28176,0.28466,0.27247
2019-03-08,0.27827,0.28038,0.28504,0.27311
2019-03-09,0.28493,0.27827,0.29324,0.2766
2019-03-10,0.28359,0.28493,0.28641,0.28081
2019-03-11,0.28096,0.28359,0.28782,0.27369
2019-03-12,0.2854,0.28096,0.28751,0.27584
2019-03-13,0.28793,0.2854,0.29374,0.28204
2019-03-14,0.29876,0.28797,0.304,0.28605
2019-03-15,0.30117,0.29876,0.30335,0.29705
2019-03-16,0.30658,0.30117,0.3119,0.30055
2019-03-17,0.29676,0.30658,0.30667,0.29665
2019-03-18,0.29656,0.29676,0.30125,0.28969
2019-03-19,0.29735,0.2965,0.29868,0.29375
2019-03-20,0.30079,0.29735,0.30496,0.29436
2019-03-21,0.31837,0.30083,0.31837,0.28324
2019-03-22,0.31193,0.31956,0.32427,0.30834
2019-03-23,0.31366,0.31193,0.324,0.3107
2019-03-24,0.30863,0.31366,0.31366,0.30627
2019-03-25,0.298,0.30856,0.30864,0.2928
2019-03-26,0.29587,0.298,0.29871,0.28766
2019-03-27,0.3075,0.29587,0.30815,0.29535
2019-03-28,0.30543,0.3075,0.30869,0.30125
2019-03-29,0.31104,0.30543,0.31228,0.30429
2019-03-30,0.30911,0.31104,0.31495,0.30331
2019-03-31,0.30939,0.30911,0.31203,0.30475
2019-04-01,0.32335,0.30939,0.32832,0.30604
2019-04-02,0.3527,0.32335,0.35403,0.32306
2019-04-03,0.33798,0.3527,0.38203,0.32585
2019-04-04,0.3324,0.33799,0.35205,0.32553
2019-04-05,0.35353,0.33238,0.3543,0.33232
2019-04-06,0.34646,0.35353,0.35611,0.339
2019-04-07,0.3618,0.34638,0.3713,0.34463
2019-04-08,0.35358,0.3618,0.36342,0.33701
2019-04-09,0.34396,0.35358,0.3537,0.33732
2019-04-10,0.34584,0.34392,0.36118,0.33855
2019-04-11,0.3198,0.34611,0.34665,0.30848
2019-04-12,0.31535,0.3198,0.32165,0.30608
2019-04-13,0.3122,0.31542,0.31935,0.30882
2019-04-14,0.31496,0.3122,0.31818,0.29161
2019-04-15,0.30123,0.3149,0.31561,0.29659
2019-04-16,0.30895,0.30124,0.3119,0.29997
2019-04-17,0.30707,0.30895,0.31058,0.29854
2019-04-18,0.3074,0.30701,0.3148,0.30611
2019-04-19,0.30626,0.30737,0.30865,0.30177
2019-04-20,0.3082,0.30628,0.31158,0.3049
2019-04-21,0.29993,0.3082,0.31121,0.29257
2019-04-22,0.3016,0.29991,0.30389,0.29515
2019-04-23,0.29111,0.30157,0.30491,0.28907
2019-04-24,0.27869,0.2912,0.29305,0.27052
2019-04-25,0.26174,0.27869,0.28163,0.25609
2019-04-26,0.26948,0.26174,0.27181,0.238
2019-04-27,0.26371,0.26948,0.26972,0.25823
2019-04-28,0.27172,0.26371,0.27795,0.25293
2019-04-29,0.30583,0.27171,0.3224,0.27171
2019-04-30,0.29951,0.30583,0.31113,0.28634
2019-05-01,0.29377,0.29954,0.3013,0.28765
2019-05-02,0.28124,0.29377,0.29502,0.27707
2019-05-03,0.28693,0.28125,0.29179,0.27982
2019-05-04,0.28147,0.28693,0.29061,0.26833
2019-05-05,0.27951,0.28147,0.28329,0.27681
2019-05-06,0.27979,0.27951,0.28385,0.26387
2019-05-07,0.27061,0.27972,0.28887,0.26924
2019-05-08,0.28291,0.27061,0.29078,0.26563
2019-05-09,0.27324,0.28291,0.28356,0.27013
2019-05-10,0.27917,0.27324,0.28361,0.2712
2019-05-11,0.31308,0.27917,0.31924,0.27715
2019-05-12,0.30116,0.31308,0.31868,0.29259
2019-05-13,0.3359,0.30112,0.34602,0.29907
2019-05-14,0.37412,0.33593,0.37846,0.33524
2019-05-15,0.43946,0.37412,0.44254,0.37357
2019-05-16,0.41438,0.4389,0.46452,0.39788
2019-05-17,0.39437,0.41438,0.42541,0.35511
2019-05-18,0.37998,0.39437,0.40037,0.37516
2019-05-19,0.4226,0.37998,0.4287,0.37979
2019-05-20,0.4051,0.4226,0.4226,0.38542
2019-05-21,0.41316,0.4051,0.42589,0.39848
2019-05-22,0.3837,0.41315,0.42343,0.38303
2019-05-23,0.38687,0.38369,0.39011,0.36443
2019-05-24,0.38253,0.38687,0.39991,0.37828
2019-05-25,0.38239,0.38253,0.39211,0.37584
2019-05-26,0.40703,0.38239,0.4161,0.37302
2019-05-27,0.4355,0.40684,0.44678,0.39798
2019-05-28,0.4822,0.4355,0.50034,0.41703
2019-05-29,0.51266,0.48234,0.55601,0.45835
2019-05-30,0.47351,0.51266,0.54672,0.46105
2019-05-31,0.50847,0.47351,0.51064,0.45911
2019-06-01,0.47934,0.50847,0.51428,0.46669
2019-06-02,0.48946,0.47932,0.49988,0.47523
2019-06-03,0.44475,0.48946,0.49134,0.44119
2019-06-04,0.42468,0.44475,0.44762,0.41202
2019-06-05,0.42917,0.42468,0.43546,0.4159
2019-06-06,0.42227,0.42917,0.43426,0.4011
2019-06-07,0.44297,0.42227,0.45659,0.41781
2019-06-08,0.42864,0.44297,0.44954,0.41749
2019-06-09,0.40612,0.42864,0.43179,0.39598
2019-06-10,0.42773,0.40612,0.43193,0.39881
2019-06-11,0.42109,0.42773,0.42961,0.40719
2019-06-12,0.43502,0.42109,0.44174,0.41664
2019-06-13,0.43926,0.43502,0.44904,0.42809
2019-06-14,0.42936,0.43915,0.4415,0.41424
2019-06-15,0.43537,0.42936,0.44101,0.42607
2019-06-16,0.44602,0.4353,0.4617,0.43155
2019-06-17,0.4428,0.44612,0.45237,0.42875
2019-06-18,0.43088,0.44269,0.44367,0.4271
2019-06-19,0.4358,0.43088,0.44194,0.42762
2019-06-20,0.41683,0.4358,0.43891,0.40723
2019-06-21,0.42499,0.41683,0.43592,0.41649
2019-06-22,0.46436,0.42461,0.47568,0.41973
2019-06-23,0.45018,0.46436,0.47814,0.44768
2019-06-24,0.45822,0.45018,0.46155,0.43879
2019-06-25,0.44865,0.45822,0.46058,0.44142
2019-06-26,0.44451,0.44885,0.48849,0.42552
2019-06-27,0.39989,0.44456,0.45043,0.37808
2019-06-28,0.41504,0.39985,0.42285,0.38749
2019-06-29,0.42202,0.41504,0.42654,0.39873
2019-06-30,0.39078,0.42179,0.42573,0.38898
2019-07-01,0.40483,0.39078,0.40895,0.38312
2019-07-02,0.39864,0.40483,0.40676,0.38171
2019-07-03,0.40447,0.39864,0.40636,0.39185
2019-07-04,0.38745,0.4044,0.4052,0.38508
2019-07-05,0.38313,0.38745,0.39314,0.38037
2019-07-06,0.38973,0.38313,0.39824,0.38204
2019-07-07,0.39544,0.38973,0.39601,0.38647
2019-07-08,0.40368,0.39544,0.41182,0.3946
2019-07-09,0.39585,0.40368,0.40874,0.39103
2019-07-10,0.36639,0.39585,0.3995,0.35332
2019-07-11,0.3444,0.36634,0.36782,0.33103
2019-07-12,0.35423,0.3444,0.3596,0.33628
2019-07-13,0.34501,0.35423,0.35449,0.335
2019-07-14,0.30504,0.34501,0.34594,0.30109
2019-07-15,0.30924,0.30504,0.3106,0.28558
2019-07-16,0.26756,0.30923,0.30992,0.25639
2019-07-17,0.28465,0.26756,0.29549,0.26186
2019-07-18,0.30485,0.28465,0.30952,0.27465
2019-07-19,0.30304,0.30485,0.30828,0.29284
2019-07-20,0.31852,0.30304,0.33471,0.29927
2019-07-21,0.31484,0.31849,0.32518,0.30865
2019-07-22,0.30048,0.31484,0.31663,0.29531
2019-07-23,0.29316,0.30048,0.30371,0.2865
2019-07-24,0.31056,0.29316,0.31096,0.28595
2019-07-25,0.30399,0.31056,0.31505,0.30128
2019-07-26,0.30044,0.30399,0.30488,0.29539
2019-07-27,0.2874,0.30044,0.30663,0.28272
2019-07-28,0.28417,0.2874,0.29159,0.26902
2019-07-29,0.28341,0.28417,0.28907,0.27889
2019-07-30,0.28492,0.28341,0.28783,0.27737
2019-07-31,0.29056,0.28495,0.29652,0.28461
2019-08-01,0.28802,0.29056,0.29139,0.2819
2019-08-02,0.28758,0.28802,0.29404,0.285
2019-08-03,0.28304,0.28758,0.29162,0.28262
2019-08-04,0.28411,0.28304,0.28727,0.27772
2019-08-05,0.29114,0.28411,0.29872,0.284
2019-08-06,0.27887,0.29114,0.29666,0.27466
2019-08-07,0.2763,0.27889,0.28689,0.27298
2019-08-08,0.27625,0.2763,0.2783,0.26758
2019-08-09,0.2547,0.27625,0.27625,0.25052
2019-08-10,0.2611,0.2547,0.26319,0.25109
2019-08-11,0.27006,0.2611,0.27152,0.2607
2019-08-12,0.25943,0.27006,0.27006,0.25811
2019-08-13,0.25728,0.25943,0.25955,0.25177
2019-08-14,0.2327,0.2573,0.25748,0.22908
2019-08-15,0.24293,0.23269,0.24555,0.22309
2019-08-16,0.24161,0.24293,0.24459,0.2305
2019-08-17,0.24222,0.24161,0.24772,0.23862
2019-08-18,0.24711,0.24222,0.25259,0.24011
2019-08-19,0.25157,0.24711,0.25527,0.24582
2019-08-20,0.24944,0.25157,0.25285,0.24033
2019-08-21,0.23986,0.24949,0.25062,0.23322
2019-08-22,0.26131,0.23986,0.26994,0.23406
2019-08-23,0.25982,0.26131,0.26564,0.25652
2019-08-24,0.25862,0.25982,0.26495,0.25246
2019-08-25,0.26607,0.25862,0.27656,0.25837
2019-08-26,0.26946,0.26607,0.27623,0.26404
2019-08-27,0.26033,0.26946,0.26975,0.25856
2019-08-28,0.24259,0.26031,0.26187,0.24102
2019-08-29,0.25004,0.24247,0.25924,0.23346
2019-08-30,0.25246,0.25004,0.25307,0.24477
2019-08-31,0.24686,0.25251,0.25317,0.24249
2019-09-01,0.24087,0.24686,0.24998,0.2388
2019-09-02,0.24923,0.24087,0.25537,0.24013
2019-09-03,0.24966,0.24923,0.25188,0.2461
2019-09-04,0.24673,0.24966,0.25002,0.24166
2019-09-05,0.24237,0.24673,0.24854,0.23865
2019-09-06,0.23039,0.24237,0.24445,0.22667
2019-09-07,0.24068,0.23039,0.24186,0.22966
2019-09-08,0.24388,0.24068,0.2481,0.2384
2019-09-09,0.23918,0.24408,0.24469,0.23466
2019-09-10,0.23859,0.23918,0.24232,0.23708
2019-09-11,0.23832,0.23859,0.24085,0.23484
2019-09-12,0.23629,0.23832,0.23882,0.23391
2019-09-13,0.2415,0.23629,0.24226,0.23571
2019-09-14,0.24746,0.24144,0.24868,0.23941
2019-09-15,0.24881,0.24746,0.24918,0.24345
2019-09-16,0.24894,0.24881,0.2534,0.24274
2019-09-17,0.26141,0.24894,0.26538,0.24791
2019-09-18,0.29748,0.26141,0.31438,0.26141
2019-09-19,0.29773,0.29748,0.30334,0.27423
2019-09-20,0.31368,0.29773,0.31389,0.28635
2019-09-21,0.29311,0.31368,0.31453,0.29102
2019-09-22,0.27841,0.29311,0.2934,0.27521
2019-09-23,0.27757,0.27841,0.29405,0.27699
2019-09-24,0.25324,0.27757,0.2848,0.2378
2019-09-25,0.26119,0.25324,0.27075,0.24053
2019-09-26,0.26616,0.26119,0.26854,0.24565
2019-09-27,0.26316,0.26617,0.26879,0.25423
2019-09-28,0.2633,0.26316,0.26462,0.25856
2019-09-29,0.25932,0.26324,0.26387,0.25054
2019-09-30,0.26536,0.25932,0.26722,0.25216
2019-10-01,0.26948,0.26536,0.27717,0.26235
2019-10-02,0.28094,0.26948,0.28148,0.2674
2019-10-03,0.27107,0.28094,0.28159,0.26727
2019-10-04,0.2701,0.27109,0.27319,0.26612
2019-10-05,0.27606,0.2701,0.27901,0.26768
2019-10-06,0.2678,0.27606,0.27644,0.26484
2019-10-07,0.28229,0.2678,0.28382,0.26582
2019-10-08,0.27574,0.28229,0.28682,0.27028
2019-10-09,0.27954,0.27574,0.28312,0.26895
2019-10-10,0.27615,0.27954,0.28053,0.27025
2019-10-11,0.26938,0.27615,0.27901,0.26658
2019-10-12,0.26869,0.26938,0.27321,0.26779
2019-10-13,0.2783,0.26869,0.28471,0.26857
2019-10-14,0.28398,0.2783,0.28402,0.27728
2019-10-15,0.27976,0.28398,0.28598,0.27445
2019-10-16,0.27182,0.27976,0.28156,0.2661
2019-10-17,0.27683,0.27182,0.27986,0.26921
2019-10-18,0.27132,0.27683,0.27814,0.2624
2019-10-19,0.26879,0.27132,0.27278,0.26721
2019-10-20,0.27022,0.26887,0.27366,0.26682
2019-10-21,0.26901,0.27022,0.27095,0.26427
2019-10-22,0.26963,0.26901,0.27565,0.26765
2019-10-23,0.25313,0.26963,0.27335,0.24375
2019-10-24,0.25415,0.25313,0.25566,0.25147
2019-10-25,0.27174,0.25415,0.2735,0.25229
2019-10-26,0.26855,0.27174,0.28143,0.2604
2019-10-27,0.27287,0.26855,0.27663,0.25818
2019-10-28,0.28522,0.27287,0.30428,0.26941
2019-10-29,0.28066,0.28522,0.28992,0.27692
2019-10-30,0.28224,0.28066,0.29183,0.27525
2019-10-31,0.27172,0.28224,0.28305,0.26739
2019-11-01,0.27338,0.27172,0.27578,0.26739
2019-11-02,0.27252,0.27338,0.27654,0.2713
2019-11-03,0.26875,0.27247,0.27422,0.26734
2019-11-04,0.2741,0.26875,0.27452,0.26741
2019-11-05,0.27542,0.2741,0.27728,0.27002
2019-11-06,0.28006,0.27539,0.2844,0.27476
2019-11-07,0.27076,0.28006,0.28288,0.26436
2019-11-08,0.26464,0.27076,0.27175,0.26073
2019-11-09,0.26609,0.26464,0.26646,0.26281
2019-11-10,0.26703,0.26609,0.26862,0.26335
2019-11-11,0.25805,0.26703,0.26784,0.25709
2019-11-12,0.26059,0.25805,0.26379,0.25702
2019-11-13,0.25797,0.26059,0.26126,0.25746
2019-11-14,0.26356,0.25797,0.26778,0.25595
2019-11-15,0.25818,0.26356,0.26445,0.2511
2019-11-16,0.25621,0.25818,0.25821,0.25466
2019-11-17,0.25696,0.25621,0.25983,0.25473
2019-11-18,0.25046,0.25696,0.26059,0.24517
2019-11-19,0.24546,0.25047,0.25062,0.23929
2019-11-20,0.24087,0.24546,0.24679,0.2395
2019-11-21,0.2274,0.24087,0.24201,0.21933
2019-11-22,0.20927,0.2274,0.22946,0.189
2019-11-23,0.21501,0.20927,0.21559,0.20354
2019-11-24,0.2015,0.21501,0.21561,0.20012
2019-11-25,0.20924,0.2015,0.21394,0.19001
2019-11-26,0.21167,0.20924,0.21242,0.20379
2019-11-27,0.21151,0.21167,0.21571,0.20094
2019-11-28,0.2101,0.21151,0.21515,0.20792
2019-11-29,0.21828,0.2101,0.21859,0.20998
2019-11-30,0.20997,0.21828,0.21899,0.20462
2019-12-01,0.20503,0.20991,0.20991,0.19902
2019-12-02,0.20745,0.20503,0.21313,0.19709
2019-12-03,0.20306,0.20745,0.20901,0.20113
2019-12-04,0.19677,0.20306,0.20906,0.19428
2019-12-05,0.20393,0.19677,0.20512,0.19629
2019-12-06,0.2053,0.20393,0.20616,0.20051
2019-12-07,0.20453,0.2053,0.20798,0.20385
2019-12-08,0.20659,0.20453,0.20688,0.20159
2019-12-09,0.20227,0.20659,0.21105,0.20077
2019-12-10,0.19753,0.20227,0.20354,0.19466
2019-12-11,0.19819,0.19753,0.19938,0.19576
2019-12-12,0.19368,0.19819,0.19958,0.19327
2019-12-13,0.1935,0.19368,0.19436,0.18968
2019-12-14,0.18925,0.1935,0.19391,0.18598
2019-12-15,0.18713,0.18925,0.19103,0.18674
2019-12-16,0.17386,0.18713,0.18896,0.17266
2019-12-17,0.15735,0.17386,0.17537,0.15302
2019-12-18,0.15841,0.1575,0.16099,0.15041
2019-12-19,0.163,0.15809,0.16528,0.15209
2019-12-20,0.1642,0.163,0.16421,0.15781
2019-12-21,0.16182,0.1642,0.18633,0.16036
2019-12-22,0.16623,0.16182,0.17061,0.15882
2019-12-23,0.16152,0.16623,0.16689,0.15902
2019-12-24,0.15564,0.16152,0.16208,0.15448
2019-12-25,0.15601,0.15564,0.15662,0.15135
2019-12-26,0.15835,0.15601,0.16571,0.15505
2019-12-27,0.16202,0.15835,0.16273,0.1564
2019-12-28,0.16377,0.16202,0.16412,0.16051
2019-12-29,0.1681,0.16377,0.17104,0.16117
2019-12-30,0.15988,0.1681,0.1681,0.15735
2019-12-31,0.16018,0.15988,0.16292,0.15785
2020-01-01,0.16097,0.16018,0.1639,0.15906
2020-01-02,0.15829,0.16096,0.16156,0.15688
2020-01-03,0.16653,0.15827,0.16727,0.15544
2020-01-04,0.17334,0.16653,0.17377,0.16471
2020-01-05,0.17191,0.17334,0.17443,0.16798
2020-01-06,0.18265,0.17191,0.18481,0.17156
2020-01-07,0.18602,0.18265,0.19682,0.18257
2020-01-08,0.18061,0.18602,0.19071,0.178
2020-01-09,0.17706,0.18061,0.18224,0.17516
2020-01-10,0.18987,0.17702,0.19006,0.17113
2020-01-11,0.19158,0.18987,0.19482,0.18447
2020-01-12,0.19126,0.19158,0.19297,0.18828
2020-01-13,0.18819,0.19126,0.19167,0.18636
2020-01-14,0.21015,0.18819,0.21673,0.18819
2020-01-15,0.23249,0.21015,0.23274,0.2071
2020-01-16,0.22782,0.23249,0.23348,0.21735
2020-01-17,0.23813,0.22782,0.25749,0.22212
2020-01-18,0.24598,0.23813,0.25968,0.23082
2020-01-19,0.24665,0.24598,0.24961,0.2262
2020-01-20,0.25167,0.24665,0.25642,0.23638
2020-01-21,0.25018,0.25167,0.25435,0.24094
2020-01-22,0.24932,0.25015,0.25396,0.24457
2020-01-23,0.23598,0.24943,0.24961,0.23095
2020-01-24,0.23635,0.23598,0.24472,0.22659
2020-01-25,0.23327,0.23635,0.23661,0.22891
2020-01-26,0.24446,0.23327,0.24484,0.23125
2020-01-27,0.25101,0.24446,0.25252,0.24359
2020-01-28,0.28642,0.25108,0.28818,0.24942
2020-01-29,0.30148,0.28642,0.30912,0.28146
2020-01-30,0.29328,0.30148,0.30263,0.28039
2020-01-31,0.29351,0.29329,0.29498,0.28198
2020-02-01,0.30436,0.29351,0.30488,0.28966
2020-02-02,0.3083,0.30436,0.31839,0.29334
2020-02-03,0.33438,0.3083,0.37152,0.3066
2020-02-04,0.33091,0.33438,0.34286,0.33091
2020-02-05,0.32585,0.33093,0.3408,0.32193
2020-02-06,0.33067,0.32585,0.34554,0.324
2020-02-07,0.32118,0.33067,0.33202,0.31898
2020-02-08,0.30724,0.32118,0.3217,0.30106
2020-02-09,0.32156,0.30733,0.32202,0.30729
2020-02-10,0.3167,0.32156,0.32938,0.30151
2020-02-11,0.33174,0.3167,0.33504,0.30823
2020-02-12,0.33318,0.33178,0.35326,0.32851
2020-02-13,0.32204,0.33315,0.34717,0.31185
2020-02-14,0.32312,0.32206,0.32634,0.31084
2020-02-15,0.28829,0.32312,0.32486,0.28191
2020-02-16,0.27824,0.28829,0.29662,0.26107
2020-02-17,0.28389,0.2782,0.2842,0.25934
2020-02-18,0.29063,0.28383,0.29265,0.26745
2020-02-19,0.2671,0.29052,0.29294,0.25851
2020-02-20,0.2647,0.2671,0.27116,0.25544
2020-02-21,0.26789,0.26459,0.27416,0.26304
2020-02-22,0.27031,0.26789,0.27293,0.26109
2020-02-23,0.27837,0.27031,0.28083,0.27012
2020-02-24,0.26209,0.27837,0.28018,0.25532
2020-02-25,0.24797,0.26209,0.26211,0.24613
2020-02-26,0.21759,0.24797,0.24953,0.20917
2020-02-27,0.21512,0.21759,0.22953,0.20362
2020-02-28,0.21577,0.21512,0.22084,0.2034
2020-02-29,0.21253,0.21577,0.22076,0.21137
2020-03-01,0.2111,0.21253,0.22134,0.20653
2020-03-02,0.22385,0.2111,0.22653,0.2091
2020-03-03,0.22384,0.22385,0.22818,0.21889
2020-03-04,0.22205,0.22384,0.22544,0.21805
2020-03-05,0.22746,0.22205,0.23702,0.22205
2020-03-06,0.23267,0.22746,0.23344,0.22483
2020-03-07,0.22372,0.23267,0.23854,0.22266
2020-03-08,0.19125,0.22372,0.22376,0.18875
2020-03-09,0.19209,0.19125,0.19854,0.17923
2020-03-10,0.19748,0.19209,0.19969,0.18682
2020-03-11,0.19536,0.19748,0.20155,0.18342
2020-03-12,0.11032,0.19536,0.19627,0.10663
2020-03-13,0.13052,0.11019,0.14124,0.07637
2020-03-14,0.12398,0.13052,0.13123,0.11849
2020-03-15,0.12181,0.12398,0.13265,0.1185
2020-03-16,0.10951,0.12181,0.12187,0.09224
2020-03-17,0.12174,0.10951,0.12674,0.10787
2020-03-18,0.12645,0.12174,0.12872,0.11282
2020-03-19,0.14941,0.12645,0.15745,0.12368
2020-03-20,0.14185,0.14941,0.17364,0.1272
2020-03-21,0.13836,0.14185,0.15074,0.13073
2020-03-22,0.12629,0.13836,0.14287,0.1252
2020-03-23,0.1435,0.12628,0.14817,0.12381
2020-03-24,0.1445,0.1435,0.14563,0.13795
2020-03-25,0.14144,0.1445,0.14618,0.13716
2020-03-26,0.1454,0.14144,0.14563,0.13926
2020-03-27,0.13605,0.1454,0.14959,0.13557
2020-03-28,0.13932,0.13605,0.14084,0.13131
2020-03-29,0.13179,0.13932,0.13979,0.13111
2020-03-30,0.14135,0.13179,0.14632,0.1316
2020-03-31,0.14346,0.14135,0.14591,0.14064
2020-04-01,0.14688,0.14369,0.14738,0.13726
2020-04-02,0.14843,0.14688,0.15498,0.1444
2020-04-03,0.1491,0.1485,0.15436,0.14682
2020-04-04,0.14978,0.1491,0.15242,0.14587
2020-04-05,0.14877,0.14978,0.1505,0.14572
2020-04-06,0.1667,0.14877,0.1667,0.14833
2020-04-07,0.16353,0.1667,0.17635,0.16091
2020-04-08,0.1723,0.16353,0.17259,0.16323
2020-04-09,0.17265,0.1723,0.17309,0.16681
2020-04-10,0.16093,0.17265,0.17281,0.1524
2020-04-11,0.16026,0.16093,0.164,0.15522
2020-04-12,0.16123,0.16026,0.1673,0.15643
2020-04-13,0.15917,0.16122,0.16122,0.15416
2020-04-14,0.15784,0.15917,0.16259,0.15563
2020-04-15,0.14815,0.15784,0.15927,0.14675
2020-04-16,0.15726,0.14815,0.16055,0.14209
2020-04-17,0.15625,0.15726,0.15938,0.15509
2020-04-18,0.16274,0.15625,0.16478,0.15591
2020-04-19,0.15595,0.16274,0.16432,0.15492
2020-04-20,0.1547,0.15688,0.17138,0.14638
2020-04-21,0.15186,0.1547,0.15665,0.149
2020-04-22,0.15627,0.15186,0.1582,0.15064
2020-04-23,0.15884,0.15627,0.1643,0.15301
