TIMESTAMP,CCHG_OPEN_PRICE_USD,CCHG_HIGH_PRICE_USD,CCHG_LOW_PRICE_USD,CCHG_CLOSE_PRICE_USD,CCHG_VOLUME_USD,CCHG_DIVIDENDS_USD,CCHG_STOCK_SPLITS_USD
2023-03-31 00:00:00+00:00,0.019418999552726746,0.09267999976873398,0.00496299983933568,0.01634399965405464,3735,0.0,0.0
2023-04-01 00:00:00+00:00,0.016335999593138695,0.0675709992647171,0.0042779999785125256,0.008395999670028687,288534,0.0,0.0
2023-04-02 00:00:00+00:00,0.011793999932706356,0.024312999099493027,0.004778000060468912,0.008995999582111835,92614,0.0,0.0
2023-04-03 00:00:00+00:00,0.009058999828994274,0.011780000291764736,0.006258999928832054,0.008105999790132046,262722,0.0,0.0
2023-04-04 00:00:00+00:00,0.008105999790132046,0.011858000420033932,0.005615999922156334,0.008142000064253807,233220,0.0,0.0
2023-04-05 00:00:00+00:00,0.008143999613821507,0.00913500040769577,0.0055149998515844345,0.007031999994069338,177921,0.0,0.0
2023-04-06 00:00:00+00:00,0.007027000188827515,0.008249999955296516,0.005810000002384186,0.008148999884724617,146118,0.0,0.0
2023-04-07 00:00:00+00:00,0.008144999854266644,0.010447000153362751,0.005812999792397022,0.006283000111579895,627517,0.0,0.0
2023-04-08 00:00:00+00:00,0.006260999944061041,0.007280000019818544,0.005853999871760607,0.006304000038653612,489314,0.0,0.0
2023-04-09 00:00:00+00:00,0.006304000038653612,0.006304000038653612,0.005042999982833862,0.005458000116050243,407755,0.0,0.0
2023-04-10 00:00:00+00:00,0.00545499986037612,0.005594999995082617,0.00417400011792779,0.0043390002101659775,442216,0.0,0.0
2023-04-11 00:00:00+00:00,0.0043379999697208405,0.004674000199884176,0.004052999895066023,0.00443999981507659,350257,0.0,0.0
2023-04-12 00:00:00+00:00,0.004441000055521727,0.004526000004261732,0.003834000090137124,0.004292000085115433,420414,0.0,0.0
2023-04-13 00:00:00+00:00,0.004395999945700169,0.004476999863982201,0.004083000123500824,0.004201000090688467,447074,0.0,0.0
2023-04-14 00:00:00+00:00,0.004201000090688467,0.004563999827951193,0.004157999996095896,0.004482999909669161,370881,0.0,0.0
2023-04-15 00:00:00+00:00,0.004482000134885311,0.004896999802440405,0.004482000134885311,0.004780000075697899,316628,0.0,0.0
2023-04-16 00:00:00+00:00,0.004780999850481749,0.004856999963521957,0.00430699996650219,0.0046430001966655254,292626,0.0,0.0
2023-04-17 00:00:00+00:00,0.0046430001966655254,0.006422999780625105,0.004482999909669161,0.005745999980717897,400434,0.0,0.0
2023-04-18 00:00:00+00:00,0.0057470002211630344,0.007298999931663275,0.005694999825209379,0.005894999951124191,278589,0.0,0.0
2023-04-19 00:00:00+00:00,0.005896000191569328,0.006659000180661678,0.005801000166684389,0.006291999947279692,222555,0.0,0.0
2023-04-20 00:00:00+00:00,0.0062939999625086784,0.0068870000541210175,0.006068000104278326,0.0066720000468194485,242690,0.0,0.0
2023-04-21 00:00:00+00:00,0.0066720000468194485,0.00820900034159422,0.006599999964237213,0.007801000028848648,531645,0.0,0.0
