TIMESTAMP,HOD_OPEN_PRICE_USD,HOD_HIGH_PRICE_USD,HOD_LOW_PRICE_USD,HOD_CLOSE_PRICE_USD,HOD_VOLUME_USD,HOD_DIVIDENDS_USD,HOD_STOCK_SPLITS_USD
2021-06-14 00:00:00+00:00,0.19711799919605255,0.1994359940290451,0.05148100107908249,0.07894500344991684,10217884,0.0,0.0
2021-06-15 00:00:00+00:00,0.08754400163888931,0.09730300307273865,0.06391199678182602,0.08085499703884125,11900575,0.0,0.0
2021-06-16 00:00:00+00:00,0.06738399714231491,0.07397399842739105,0.045667000114917755,0.06829600036144257,4473919,0.0,0.0
2021-06-17 00:00:00+00:00,0.06833399832248688,0.11797799915075302,0.06311900168657303,0.09674599766731262,4389670,0.0,0.0
2021-06-18 00:00:00+00:00,0.09688600152730942,0.12530399858951569,0.07803799957036972,0.08704400062561035,5350185,0.0,0.0
2021-06-19 00:00:00+00:00,0.08710499852895737,0.09860099852085114,0.06474199891090393,0.07833799719810486,3044964,0.0,0.0
2021-06-20 00:00:00+00:00,0.0783429965376854,0.08524200320243835,0.06901700049638748,0.07858400046825409,953574,0.0,0.0
2021-06-21 00:00:00+00:00,0.07866699993610382,0.08052200078964233,0.054992999881505966,0.0549979992210865,1074797,0.0,0.0
2021-06-22 00:00:00+00:00,0.05499200150370598,0.06178700178861618,0.04021399840712547,0.042691998183727264,1161212,0.0,0.0
2021-06-23 00:00:00+00:00,0.04269099980592728,0.05682000145316124,0.042128998786211014,0.053286999464035034,708602,0.0,0.0
2021-06-24 00:00:00+00:00,0.04986700043082237,0.05507199838757515,0.03717400133609772,0.050331998616456985,258683,0.0,0.0
2021-06-25 00:00:00+00:00,0.05033700168132782,0.05578099936246872,0.043421998620033264,0.048420000821352005,245909,0.0,0.0
2021-06-26 00:00:00+00:00,0.048416998237371445,0.04842299968004227,0.043352000415325165,0.045152001082897186,126193,0.0,0.0
2021-06-27 00:00:00+00:00,0.04514700174331665,0.04776500165462494,0.04355600103735924,0.04686500132083893,86887,0.0,0.0
2021-06-28 00:00:00+00:00,0.046863000839948654,0.049984999001026154,0.04168900102376938,0.04805900156497955,107775,0.0,0.0
2021-06-29 00:00:00+00:00,0.04805300012230873,0.05000099912285805,0.044256001710891724,0.046852000057697296,115394,0.0,0.0
2021-06-30 00:00:00+00:00,0.04684700071811676,0.04699999839067459,0.041703999042510986,0.04367100074887276,84613,0.0,0.0
2021-07-01 00:00:00+00:00,0.04366999864578247,0.04599199816584587,0.03836800158023834,0.0411360003054142,215574,0.0,0.0
2021-07-02 00:00:00+00:00,0.041134998202323914,0.04930200055241585,0.03943699970841408,0.0434270016849041,205007,0.0,0.0
2021-07-03 00:00:00+00:00,0.043425001204013824,0.048516999930143356,0.042792998254299164,0.04340299963951111,173166,0.0,0.0
2021-07-04 00:00:00+00:00,0.043400999158620834,0.053282998502254486,0.04121699929237366,0.04761200025677681,249933,0.0,0.0
2021-07-05 00:00:00+00:00,0.04761600121855736,0.04936999827623367,0.04285300150513649,0.04362599924206734,144880,0.0,0.0
2021-07-06 00:00:00+00:00,0.04362500086426735,0.06254599988460541,0.04224700108170509,0.06096699833869934,430208,0.0,0.0
2021-07-07 00:00:00+00:00,0.06097099930047989,0.07939600199460983,0.05684899911284447,0.0674619972705841,761763,0.0,0.0
2021-07-08 00:00:00+00:00,0.06746699661016464,0.06948400288820267,0.04797700047492981,0.054792001843452454,827593,0.0,0.0
2021-07-09 00:00:00+00:00,0.054792001843452454,0.055991001427173615,0.04450700059533119,0.04689199849963188,554342,0.0,0.0
2021-07-10 00:00:00+00:00,0.04688899964094162,0.062474001199007034,0.046480000019073486,0.061767999082803726,541155,0.0,0.0
2021-07-11 00:00:00+00:00,0.061760999262332916,0.06365499645471573,0.05372299998998642,0.05449499934911728,730923,0.0,0.0
2021-07-12 00:00:00+00:00,0.05449200049042702,0.05865500122308731,0.04684799909591675,0.052501000463962555,553466,0.0,0.0
2021-07-13 00:00:00+00:00,0.05249999836087227,0.0548660010099411,0.04270999878644943,0.04300500079989433,356441,0.0,0.0
2021-07-14 00:00:00+00:00,0.0430000014603138,0.04531199857592583,0.035548001527786255,0.04135499894618988,266393,0.0,0.0
2021-07-15 00:00:00+00:00,0.04135100170969963,0.0419050008058548,0.03537600114941597,0.037000998854637146,268150,0.0,0.0
2021-07-16 00:00:00+00:00,0.037004999816417694,0.03792500123381615,0.026444999501109123,0.029270999133586884,243863,0.0,0.0
2021-07-17 00:00:00+00:00,0.02926900051534176,0.031314998865127563,0.023900000378489494,0.027418000623583794,248448,0.0,0.0
