TIMESTAMP,BMI_OPEN_PRICE_USD,BMI_HIGH_PRICE_USD,BMI_LOW_PRICE_USD,BMI_CLOSE_PRICE_USD,BMI_VOLUME_USD,BMI_DIVIDENDS_USD,BMI_STOCK_SPLITS_USD
2021-01-31 00:00:00+00:00,2.3798329830169678,2.563621997833252,1.7020790576934814,1.978363037109375,12856638,0.0,0.0
2021-02-01 00:00:00+00:00,1.978324055671692,3.0097579956054688,1.7340099811553955,2.766542911529541,8413087,0.0,0.0
2021-02-02 00:00:00+00:00,2.7667250633239746,4.633903980255127,2.322913885116577,4.069982051849365,11509408,0.0,0.0
2021-02-03 00:00:00+00:00,4.069974899291992,5.472555160522461,3.5222411155700684,4.337535858154297,10886779,0.0,0.0
2021-02-04 00:00:00+00:00,4.337561130523682,4.865379810333252,3.540635108947754,3.721343994140625,4325372,0.0,0.0
2021-02-05 00:00:00+00:00,3.721334934234619,5.154294013977051,3.5571420192718506,4.551702976226807,5308844,0.0,0.0
2021-02-06 00:00:00+00:00,4.551526069641113,4.5857038497924805,3.5948541164398193,4.324489116668701,3649586,0.0,0.0
2021-02-07 00:00:00+00:00,4.324653148651123,4.826766014099121,3.9012880325317383,4.245090961456299,2273602,0.0,0.0
2021-02-08 00:00:00+00:00,4.245283126831055,5.000755786895752,4.181896209716797,4.591226100921631,3752947,0.0,0.0
2021-02-09 00:00:00+00:00,4.591331958770752,4.648209095001221,3.225148916244507,3.8072350025177,3654425,0.0,0.0
2021-02-10 00:00:00+00:00,3.807034969329834,3.853671073913574,3.2497520446777344,3.7133870124816895,1934676,0.0,0.0
2021-02-11 00:00:00+00:00,3.7134180068969727,3.8489561080932617,3.164665937423706,3.271298885345459,1837429,0.0,0.0
2021-02-12 00:00:00+00:00,3.2713470458984375,4.660685062408447,3.105860948562622,4.279995918273926,2606192,0.0,0.0
2021-02-13 00:00:00+00:00,4.279961109161377,4.71788215637207,4.026130199432373,4.7023539543151855,2288095,0.0,0.0
2021-02-14 00:00:00+00:00,4.70231294631958,4.704659938812256,3.813344955444336,3.813344955444336,1381350,0.0,0.0
2021-02-15 00:00:00+00:00,3.8133749961853027,4.285438060760498,3.707918882369995,4.034928798675537,1654094,0.0,0.0
2021-02-16 00:00:00+00:00,4.035196781158447,4.183324813842773,3.4384970664978027,3.7914879322052,1606207,0.0,0.0
2021-02-17 00:00:00+00:00,3.7915449142456055,3.9907829761505127,3.506295919418335,3.564582109451294,1315198,0.0,0.0
2021-02-18 00:00:00+00:00,3.564713954925537,3.853804111480713,3.355181932449341,3.490683078765869,1200816,0.0,0.0
2021-02-19 00:00:00+00:00,3.4907140731811523,3.629957914352417,3.2671430110931396,3.480936050415039,1080253,0.0,0.0
2021-02-20 00:00:00+00:00,3.481081008911133,4.114614009857178,3.4369189739227295,3.6332828998565674,992383,0.0,0.0
2021-02-21 00:00:00+00:00,3.633316993713379,4.386707782745361,3.517580032348633,3.9860029220581055,1632262,0.0,0.0
2021-02-22 00:00:00+00:00,3.9859108924865723,4.23643684387207,2.9664759635925293,3.6559739112854004,1829096,0.0,0.0
2021-02-23 00:00:00+00:00,3.6591899394989014,3.668998956680298,2.5408270359039307,2.9506609439849854,862441,0.0,0.0
2021-02-24 00:00:00+00:00,2.950695037841797,4.8586530685424805,2.892582893371582,3.6695480346679688,3446450,0.0,0.0
2021-02-25 00:00:00+00:00,3.6694860458374023,4.102652072906494,3.5323879718780518,3.5587520599365234,921649,0.0,0.0
2021-02-26 00:00:00+00:00,3.5586180686950684,3.7197320461273193,2.922945022583008,2.9806759357452393,853427,0.0,0.0
2021-02-27 00:00:00+00:00,2.980581045150757,3.5540060997009277,2.980581045150757,3.1841440200805664,605892,0.0,0.0
2021-02-28 00:00:00+00:00,3.184187889099121,3.184187889099121,2.751554012298584,2.997520923614502,640644,0.0,0.0
2021-03-01 00:00:00+00:00,2.997519016265869,3.285717010498047,2.7085089683532715,2.9461851119995117,1575109,0.0,0.0
2021-03-02 00:00:00+00:00,2.946281909942627,3.075611114501953,2.685404062271118,2.924302101135254,2151760,0.0,0.0
