,BTC
ETH,0.757129714166187
LTC,0.7467040662896332
QTUM,0.6437026982560079
XMR,0.6378769498084927
GNO,0.6299198699713285
MIOTA,0.624614105179505
DASH,0.619273549680454
ETC,0.6143660327992125
ZEC,0.6127229777828203
DGB,0.6015950132172353
BAT,0.576616357107864
XLM,0.5703895355809318
SC,0.5627734293670589
XEM,0.5364196216637918
LSK,0.5275149691999506
XRP,0.5272601881018975
BTS,0.4998811653808532
PIVX,0.4996810138355179
ZEN,0.4934325312450307
DCR,0.4865481056277971
STEEM,0.4726045577877812
SYS,0.4668651386684735
WAVES,0.4545158617784989
ANT,0.4435008350883286
KMD,0.4331008374105036
ARK,0.4069846793843216
GAS,0.406777555360482
FIRO,0.3969261198667152
LUNC,0.3936056579889717
DOGE,0.3535195495749744
RLC,0.3164598637748004
