,BTC
ETH,0.7787144450676279
LTC,0.7625483521623542
GNO,0.7034130388086025
XMR,0.6806993903275129
QTUM,0.6738309462293922
MIOTA,0.6594557275107732
ETC,0.646696345860085
DASH,0.6409411656380362
ZEC,0.6341057096111276
DGB,0.6247672895170748
BAT,0.6157691536670811
XLM,0.593823952722341
SC,0.5929282105974999
LSK,0.5904935196503641
XEM,0.5812667932678598
DCR,0.5684834541506857
XRP,0.5667108684566843
PIVX,0.5438277419573101
SYS,0.5285722161939206
STEEM,0.5258539164507263
RLC,0.5243369840291129
ZEN,0.518339455110037
BTS,0.5177007412343578
WAVES,0.4993109412157267
ANT,0.4836383810042041
KMD,0.459082418552718
FIRO,0.4519445839165107
GAS,0.4234909645804667
ARK,0.410042942969939
LUNC,0.4074976726237361
DOGE,0.34741707455792
