,BTC
LTC,0.8064179972228145
ETH,0.7760379459369762
DGB,0.7386446340563407
DASH,0.731017204763183
QTUM,0.7296837419512299
XMR,0.7216480570464051
GNO,0.716239074239675
MIOTA,0.7117775897516679
ZEC,0.6994387026476634
ETC,0.6957148000930136
BAT,0.6902357259613052
XLM,0.6843025657528786
SC,0.6791775601493059
BTS,0.6609883256257922
XEM,0.6603058519670845
LSK,0.6522073818710742
PIVX,0.6513448743091802
STEEM,0.650815940250429
ZEN,0.6253810786448082
XRP,0.6227013952998016
SYS,0.6196367429205413
KMD,0.6144253003915953
ANT,0.6032979256448536
ARK,0.5825084867747002
DCR,0.5560836721898307
GAS,0.5392753565549085
LUNC,0.5377791738295166
WAVES,0.5078030933848433
FIRO,0.4927274458942093
DOGE,0.44362630892376
RLC,-0.0923955888918669
