TIMESTAMP,FLOKICASH_OPEN_PRICE_USD,FLOKICASH_HIGH_PRICE_USD,FLOKICASH_LOW_PRICE_USD,FLOKICASH_CLOSE_PRICE_USD,FLOKICASH_VOLUME_USD,FLOKICASH_DIVIDENDS_USD,FLOKICASH_STOCK_SPLITS_USD
2023-04-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,301222,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,68044,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,21547,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,9480,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,73406,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,76932,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,5478,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,89026,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,81312,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,173949,0.0,0.0
2023-04-19 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,44179,0.0,0.0
2023-04-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,149383,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,12758,0.0,0.0
2023-04-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,10447,0.0,0.0
2023-04-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,11345,0.0,0.0
2023-04-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,15102,0.0,0.0
2023-04-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9146,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,7779,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,4540,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,1837,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,1362,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,5656,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,5047,0.0,0.0
2023-05-02 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,17015,0.0,0.0
2023-05-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1895,0.0,0.0
2023-05-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2685,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,17473,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,36729,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,12059,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,38343,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,33544,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,32243,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,30177,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,59522,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,47457,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,29816,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,43052,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,31998,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,31955,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,194915,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,32899,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,8519,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,6845,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,3825,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,3577,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,1381,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,5670,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,4046,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,4012,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,1427,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,4581,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,4826,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,629,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,1942,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,566,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,1009,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,350,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,3156,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,1405,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,421,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,866,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,508,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,334,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,447,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,669,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,297,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,1694,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,101,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,401,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,256,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,170,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,113,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,340,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,96,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,2138,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,1774,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,134,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,327,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,219,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,1584,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,5018,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,2617,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,419,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,60,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,98,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,109,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,695,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,380,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,282,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,91,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,204,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,445,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,545,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,38957,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,57331,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,17579,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,721,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,122,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,2050,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,1591,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,156,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,1399,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,252,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,653,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,355,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,57,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,104,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,2110,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,77,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,214,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,264,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,406,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,90,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,215,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,2177,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,13,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,136,0.0,0.0
