TIMESTAMP,AOC30689_OPEN_PRICE_USD,AOC30689_HIGH_PRICE_USD,AOC30689_LOW_PRICE_USD,AOC30689_CLOSE_PRICE_USD,AOC30689_VOLUME_USD,AOC30689_DIVIDENDS_USD,AOC30689_STOCK_SPLITS_USD
2024-04-16 00:00:00+00:00,0.001474000047892332,0.0015490000369027257,0.001095999963581562,0.0014049999881535769,560329,0.0,0.0
2024-04-17 00:00:00+00:00,0.0013719999697059393,0.0016929999692365527,0.0011350000277161598,0.001218999968841672,306109,0.0,0.0
2024-04-18 00:00:00+00:00,0.0012280000373721123,0.0014410000294446945,0.0010649999603629112,0.0012100000167265534,215001,0.0,0.0
2024-04-19 00:00:00+00:00,0.0013160000089555979,0.0021800000686198473,0.0010610000463202596,0.0016049999976530671,304339,0.0,0.0
2024-04-20 00:00:00+00:00,0.0016049999976530671,0.002343999920412898,0.0014979999978095293,0.001749000046402216,196671,0.0,0.0
2024-04-21 00:00:00+00:00,0.0018700000364333391,0.0019399999873712659,0.001104000024497509,0.0013780000153928995,211899,0.0,0.0
2024-04-22 00:00:00+00:00,0.0013889999827370048,0.0015770000172778964,0.0011129999766126275,0.0014659999869763851,226576,0.0,0.0
2024-04-23 00:00:00+00:00,0.0014659999869763851,0.0020699999295175076,0.001259000040590763,0.0018749999580904841,212993,0.0,0.0
2024-04-24 00:00:00+00:00,0.0018649999983608723,0.0028780000284314156,0.0016959999920800328,0.0018609999679028988,375456,0.0,0.0
2024-04-25 00:00:00+00:00,0.001934999949298799,0.0030060000717639923,0.0018970000091940165,0.0027260000351816416,255145,0.0,0.0
2024-04-26 00:00:00+00:00,0.0027260000351816416,0.003198999911546707,0.0019259999971836805,0.0021379999816417694,361079,0.0,0.0
2024-04-27 00:00:00+00:00,0.00228599994443357,0.002317999955266714,0.0018090000376105309,0.002025000052526593,188828,0.0,0.0
2024-04-28 00:00:00+00:00,0.002025000052526593,0.0027230000123381615,0.0019759999122470617,0.002722000004723668,149471,0.0,0.0
2024-04-29 00:00:00+00:00,0.002722000004723668,0.002741999924182892,0.0019359999569132924,0.002256999956443906,185089,0.0,0.0
2024-04-30 00:00:00+00:00,0.002256999956443906,0.002257999964058399,0.0010130000300705433,0.0018439999548718333,404048,0.0,0.0
2024-05-01 00:00:00+00:00,0.0018439999548718333,0.0019310000352561474,0.0014550000196322799,0.0017719999887049198,172275,0.0,0.0
2024-05-02 00:00:00+00:00,0.0017719999887049198,0.0020699999295175076,0.0014990000054240227,0.001841000048443675,169864,0.0,0.0
2024-05-03 00:00:00+00:00,0.0017810000572353601,0.0026289999950677156,0.0015379999531432986,0.0024470000062137842,249605,0.0,0.0
2024-05-04 00:00:00+00:00,0.002549000084400177,0.003195999888703227,0.0019379999721422791,0.0026229999493807554,490926,0.0,0.0
2024-05-05 00:00:00+00:00,0.002624999964609742,0.002959999954327941,0.0022780001163482666,0.0023139999248087406,179112,0.0,0.0
2024-05-06 00:00:00+00:00,0.001988000003620982,0.0024419999681413174,0.0017969999462366104,0.0019650000613182783,208902,0.0,0.0
2024-05-07 00:00:00+00:00,0.0019650000613182783,0.002305000089108944,0.0019519999623298645,0.001996000064536929,148494,0.0,0.0
2024-05-08 00:00:00+00:00,0.0017770000267773867,0.0024449999909847975,0.0017340000486001372,0.001998000079765916,171509,0.0,0.0
2024-05-09 00:00:00+00:00,0.001998000079765916,0.0021490000654011965,0.0016769999638199806,0.0020759999752044678,88303,0.0,0.0
2024-05-10 00:00:00+00:00,0.0020759999752044678,0.0022690000478178263,0.0016850000247359276,0.0018759999657049775,126493,0.0,0.0
2024-05-11 00:00:00+00:00,0.0018449999624863267,0.0020600000862032175,0.0018439999548718333,0.0019809999503195286,43738,0.0,0.0
2024-05-12 00:00:00+00:00,0.0019209999591112137,0.002007999923080206,0.0015660000499337912,0.0016700000269338489,91191,0.0,0.0
2024-05-13 00:00:00+00:00,0.0016840000171214342,0.0025319999549537897,0.0016820000018924475,0.0020920000970363617,173884,0.0,0.0
2024-05-14 00:00:00+00:00,0.0021089999936521053,0.0021089999936521053,0.0016400000313296914,0.001686000032350421,85286,0.0,0.0
2024-05-15 00:00:00+00:00,0.001686000032350421,0.002461999887600541,0.00145800004247576,0.0022640000097453594,217790,0.0,0.0
2024-05-16 00:00:00+00:00,0.0022350000217556953,0.0024900001008063555,0.0016949999844655395,0.00184599997010082,159355,0.0,0.0
2024-05-17 00:00:00+00:00,0.0018789999885484576,0.0021200000774115324,0.0017509999452158809,0.0020580000709742308,141886,0.0,0.0
2024-05-18 00:00:00+00:00,0.0020149999763816595,0.0020469999872148037,0.0016670000040903687,0.0016929999692365527,72071,0.0,0.0
2024-05-19 00:00:00+00:00,0.0016769999638199806,0.001724999980069697,0.0016090000281110406,0.001702000037766993,43724,0.0,0.0
2024-05-20 00:00:00+00:00,0.001689000055193901,0.0022619999945163727,0.001680999994277954,0.0022509999107569456,72682,0.0,0.0
2024-05-21 00:00:00+00:00,0.0022509999107569456,0.0022849999368190765,0.0018070000223815441,0.0022619999945163727,126895,0.0,0.0
2024-05-22 00:00:00+00:00,0.0022619999945163727,0.0026519999373704195,0.002104999963194132,0.002208000048995018,213904,0.0,0.0
2024-05-23 00:00:00+00:00,0.002208000048995018,0.002409999957308173,0.0019660000689327717,0.002114000031724572,97901,0.0,0.0
2024-05-24 00:00:00+00:00,0.00254400004632771,0.0027340000960975885,0.0021860001143068075,0.0022980000358074903,212197,0.0,0.0
2024-05-25 00:00:00+00:00,0.0022980000358074903,0.0024019998963922262,0.0018789999885484576,0.0018810000037774444,101847,0.0,0.0
2024-05-26 00:00:00+00:00,0.00203300011344254,0.0020959998946636915,0.0017330000409856439,0.001803999999538064,204702,0.0,0.0
2024-05-27 00:00:00+00:00,0.0017399999778717756,0.0023330000694841146,0.0017049999441951513,0.002322999993339181,195023,0.0,0.0
2024-05-28 00:00:00+00:00,0.002322999993339181,0.002503999974578619,0.0017320000333711505,0.0024949999060481787,195815,0.0,0.0
2024-05-29 00:00:00+00:00,0.0024949999060481787,0.0024949999060481787,0.0018970000091940165,0.0021039999555796385,138347,0.0,0.0
